tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P
5097811,45720.0,45806.0,45913.0,46045.0,46061.0,46084.0,46110.0,46170.0,46267.0,46312.0,46329.0,46367.0,46485.0,46562.0,46594.0,46639.0,46700.0,46743.0,46809.0,46847.0,46904.0,46928.0,47011.0,47065.0,47088.0,47129.0,47170.0,47229.0,47281.0,47378.0,47403.0,47455.0,47476.0,47519.0,47575.0,47641.0,47732.0,47790.0,47828.0,47893.0,47945.0,47987.0,48043.0,48101.0,48289.0,48488.0,48630.0,48730.0,48801.0,48935.0,49013.0,49100.0,49302.0,49343.0,49392.0,49537.0,49584.0,49605.0,49647.0,49693.0,49745.0,49798.0,49830.0,49894.0,49930.0,49981.0
5097813,56520.0,56596.0,56692.0,56810.0,56830.0,56859.0,56892.0,56959.0,57097.0,57135.0,57151.0,57193.0,57325.0,57411.0,57451.0,57507.0,57584.0,57628.0,57694.0,57733.0,57792.0,57818.0,57908.0,57966.0,57991.0,58039.0,58077.0,58165.0,58236.0,58367.0,58392.0,58447.0,58469.0,58515.0,58587.0,58672.0,58787.0,58841.0,58886.0,58961.0,59015.0,59059.0,59117.0,59177.0,59392.0,59628.0,59796.0,59914.0,59997.0,60156.0,60246.0,60346.0,60579.0,60628.0,60691.0,60879.0,60941.0,60969.0,61051.0,61141.0,61203.0,61265.0,61303.0,61379.0,61421.0,61482.0
5097815,67860.0,67925.0,68007.0,68108.0,68122.0,68142.0,68165.0,68203.0,68271.0,68309.0,68323.0,68350.0,68435.0,68491.0,68521.0,68562.0,68618.0,68651.0,68700.0,68731.0,68779.0,68803.0,68875.0,68922.0,68941.0,68979.0,69019.0,69079.0,69129.0,69223.0,69247.0,69291.0,69309.0,69345.0,69388.0,69439.0,69509.0,69564.0,69597.0,69654.0,69697.0,69732.0,69779.0,69829.0,69984.0,70184.0,70326.0,70426.0,70497.0,70633.0,70690.0,70753.0,70900.0,70932.0,70959.0,71041.0,71089.0,71110.0,71142.0,71177.0,71229.0,71282.0,71314.0,71378.0,71414.0,71465.0
5098080,28440.0,28497.0,28568.0,28656.0,28675.0,28703.0,28735.0,28792.0,28945.0,29007.0,29026.0,29067.0,29195.0,29278.0,29329.0,29400.0,29498.0,29551.0,29630.0,29685.0,29768.0,29795.0,29910.0,29984.0,30015.0,30072.0,30144.0,30247.0,30311.0,30429.0,30453.0,30519.0,30546.0,30600.0,30651.0,30712.0,30794.0,30857.0,30903.0,30982.0,31050.0,31106.0,31181.0,31258.0,31469.0,31764.0,31974.0,32122.0,32226.0,32425.0,32495.0,32573.0,32754.0,32796.0,32833.0,32945.0,32983.0,33000.0,33049.0,33103.0,33159.0,33215.0,33249.0,33318.0,33356.0,33411.0
5098899,46200.0,46263.0,46342.0,46440.0,46455.0,46476.0,46500.0,46560.0,46680.0,46740.0,46800.0,46829.0,46920.0,46980.0,47022.0,47080.0,47160.0,47208.0,47280.0,47328.0,47400.0,47460.0,47554.0,47615.0,47640.0,47700.0,47760.0,47820.0,47883.0,48000.0,48060.0,48114.0,48136.0,48180.0,48244.0,48319.0,48420.0,48480.0,48525.0,48600.0,48645.0,48681.0,48730.0,48780.0,49020.0,49168.0,49273.0,49347.0,49399.0,49500.0,49577.0,49662.0,49860.0,49920.0,49965.0,50100.0,50142.0,50160.0,50189.0,50220.0,50285.0,50351.0,50391.0,50471.0,50516.0,50580.0
5098901,56400.0,56463.0,56542.0,56640.0,56655.0,56676.0,56700.0,56760.0,56880.0,56940.0,57000.0,57019.0,57080.0,57120.0,57162.0,57220.0,57300.0,57348.0,57420.0,57468.0,57540.0,57600.0,57694.0,57755.0,57780.0,57840.0,57900.0,57960.0,58023.0,58140.0,58200.0,58254.0,58276.0,58320.0,58368.0,58424.0,58500.0,58560.0,58605.0,58680.0,58725.0,58761.0,58810.0,58860.0,59040.0,59169.0,59261.0,59326.0,59372.0,59460.0,59524.0,59595.0,59760.0,59820.0,59865.0,60000.0,60042.0,60060.0,60089.0,60120.0,60185.0,60251.0,60291.0,60371.0,60416.0,60480.0
5098903,66000.0,66063.0,66142.0,66240.0,66255.0,66276.0,66300.0,66360.0,66480.0,66540.0,66600.0,66629.0,66720.0,66780.0,66822.0,66880.0,66960.0,67008.0,67080.0,67128.0,67200.0,67260.0,67354.0,67415.0,67440.0,67500.0,67560.0,67620.0,67662.0,67740.0,67800.0,67854.0,67876.0,67920.0,67952.0,67989.0,68040.0,68100.0,68145.0,68220.0,68265.0,68301.0,68350.0,68400.0,68580.0,68728.0,68833.0,68907.0,68959.0,69060.0,69137.0,69222.0,69420.0,69480.0,69540.0,69720.0,69803.0,69840.0,69869.0,69900.0,69965.0,70031.0,70071.0,70151.0,70196.0,70260.0
5099653,38700.0,38761.0,38837.0,38930.0,38950.0,38979.0,39011.0,39036.0,39120.0,39152.0,39165.0,39186.0,39252.0,39295.0,39335.0,39391.0,39467.0,39514.0,39585.0,39611.0,39651.0,39675.0,39761.0,39817.0,39840.0,39896.0,39965.0,40029.0,40077.0,40166.0,40195.0,40245.0,40266.0,40308.0,40341.0,40380.0,40434.0,40541.0,40579.0,40644.0,40698.0,40742.0,40801.0,40862.0,40981.0,41222.0,41393.0,41514.0,41599.0,41763.0,41815.0,41872.0,42006.0,42029.0,42053.0,42123.0,42149.0,42161.0,42179.0,42199.0,42247.0,42296.0,42325.0,42384.0,42417.0,42464.0
5099655,47400.0,47463.0,47542.0,47640.0,47655.0,47676.0,47700.0,47760.0,47880.0,47940.0,48000.0,48029.0,48120.0,48180.0,48222.0,48280.0,48360.0,48408.0,48480.0,48528.0,48600.0,48660.0,48754.0,48815.0,48840.0,48900.0,48960.0,49020.0,49083.0,49200.0,49260.0,49314.0,49336.0,49380.0,49444.0,49519.0,49620.0,49680.0,49725.0,49800.0,49845.0,49881.0,49930.0,49980.0,50220.0,50368.0,50473.0,50547.0,50599.0,50700.0,50777.0,50862.0,51060.0,51120.0,51165.0,51300.0,51342.0,51360.0,51389.0,51420.0,51485.0,51551.0,51591.0,51671.0,51716.0,51780.0
5099657,57600.0,57663.0,57742.0,57840.0,57855.0,57876.0,57900.0,57960.0,58080.0,58140.0,58200.0,58219.0,58280.0,58320.0,58362.0,58420.0,58500.0,58548.0,58620.0,58668.0,58740.0,58800.0,58894.0,58955.0,58980.0,59040.0,59100.0,59160.0,59223.0,59340.0,59400.0,59454.0,59476.0,59520.0,59568.0,59624.0,59700.0,59760.0,59805.0,59880.0,59925.0,59961.0,60010.0,60060.0,60240.0,60369.0,60461.0,60526.0,60572.0,60660.0,60724.0,60795.0,60960.0,61020.0,61065.0,61200.0,61242.0,61260.0,61289.0,61320.0,61385.0,61451.0,61491.0,61571.0,61616.0,61680.0
5099659,67200.0,67263.0,67342.0,67440.0,67455.0,67476.0,67500.0,67560.0,67620.0,67680.0,67740.0,67759.0,67820.0,67860.0,67888.0,67927.0,67980.0,68028.0,68100.0,68148.0,68220.0,68280.0,68374.0,68435.0,68460.0,68520.0,68580.0,68640.0,68703.0,68820.0,68880.0,68934.0,68956.0,69000.0,69064.0,69139.0,69240.0,69300.0,69345.0,69420.0,69465.0,69501.0,69550.0,69600.0,69780.0,69909.0,70001.0,70066.0,70112.0,70200.0,70277.0,70362.0,70560.0,70620.0,70665.0,70800.0,70883.0,70920.0,70949.0,70980.0,71045.0,71111.0,71151.0,71231.0,71276.0,71340.0
5099661,76500.0,76563.0,76642.0,76740.0,76755.0,76776.0,76800.0,76860.0,76920.0,76980.0,77040.0,77059.0,77120.0,77160.0,77188.0,77227.0,77280.0,77328.0,77400.0,77424.0,77460.0,77520.0,77614.0,77675.0,77700.0,77760.0,77820.0,77880.0,77922.0,78000.0,78060.0,78114.0,78136.0,78180.0,78228.0,78284.0,78360.0,78420.0,78442.0,78480.0,78510.0,78534.0,78566.0,78600.0,78720.0,78831.0,78910.0,78966.0,79005.0,79080.0,79144.0,79215.0,79380.0,79440.0,79470.0,79560.0,79602.0,79620.0,79649.0,79680.0,79734.0,79789.0,79822.0,79889.0,79926.0,79980.0
5099664,28980.0,29037.0,29108.0,29196.0,29215.0,29243.0,29275.0,29332.0,29485.0,29547.0,29566.0,29607.0,29735.0,29818.0,29869.0,29940.0,30038.0,30091.0,30170.0,30225.0,30308.0,30335.0,30450.0,30524.0,30555.0,30612.0,30684.0,30787.0,30851.0,30969.0,30993.0,31059.0,31086.0,31140.0,31191.0,31252.0,31334.0,31397.0,31443.0,31522.0,31590.0,31646.0,31721.0,31798.0,32009.0,32304.0,32514.0,32662.0,32766.0,32965.0,33035.0,33113.0,33294.0,33336.0,33373.0,33485.0,33523.0,33540.0,33589.0,33643.0,33699.0,33755.0,33789.0,33858.0,33896.0,33951.0
5099666,39780.0,39855.0,39949.0,40064.0,40080.0,40103.0,40130.0,40179.0,40280.0,40329.0,40346.0,40381.0,40491.0,40563.0,40599.0,40649.0,40717.0,40765.0,40837.0,40881.0,40947.0,40973.0,41071.0,41135.0,41162.0,41203.0,41243.0,41310.0,41359.0,41451.0,41475.0,41525.0,41546.0,41588.0,41627.0,41673.0,41737.0,41782.0,41824.0,41895.0,41941.0,41979.0,42029.0,42081.0,42259.0,42474.0,42627.0,42735.0,42811.0,42956.0,43029.0,43110.0,43299.0,43334.0,43372.0,43487.0,43537.0,43559.0,43603.0,43652.0,43703.0,43754.0,43785.0,43847.0,43882.0,43931.0
5099668,50040.0,50126.0,50233.0,50365.0,50381.0,50404.0,50430.0,50490.0,50587.0,50632.0,50649.0,50687.0,50805.0,50882.0,50914.0,50959.0,51020.0,51063.0,51129.0,51167.0,51224.0,51248.0,51331.0,51385.0,51408.0,51449.0,51490.0,51549.0,51601.0,51698.0,51723.0,51775.0,51796.0,51839.0,51895.0,51961.0,52052.0,52110.0,52148.0,52213.0,52265.0,52307.0,52363.0,52421.0,52609.0,52808.0,52950.0,53050.0,53121.0,53255.0,53333.0,53420.0,53622.0,53663.0,53712.0,53857.0,53904.0,53925.0,53967.0,54013.0,54065.0,54118.0,54150.0,54214.0,54250.0,54301.0
5099670,60840.0,60920.0,61019.0,61142.0,61156.0,61176.0,61199.0,61243.0,61319.0,61368.0,61385.0,61429.0,61568.0,61659.0,61699.0,61755.0,61831.0,61885.0,61967.0,62002.0,62056.0,62097.0,62208.0,62280.0,62310.0,62372.0,62419.0,62492.0,62558.0,62680.0,62702.0,62759.0,62782.0,62829.0,62880.0,62940.0,63022.0,63081.0,63132.0,63218.0,63283.0,63336.0,63407.0,63481.0,63670.0,63945.0,64141.0,64279.0,64376.0,64563.0,64641.0,64728.0,64929.0,64962.0,65014.0,65168.0,65218.0,65240.0,65312.0,65391.0,65454.0,65517.0,65555.0,65632.0,65675.0,65736.0
5101481,26280.0,26334.0,26402.0,26485.0,26500.0,26522.0,26547.0,26587.0,26685.0,26723.0,26737.0,26765.0,26851.0,26907.0,26952.0,27014.0,27099.0,27159.0,27251.0,27302.0,27379.0,27420.0,27529.0,27600.0,27630.0,27692.0,27749.0,27840.0,27897.0,28003.0,28040.0,28102.0,28127.0,28180.0,28230.0,28288.0,28367.0,28427.0,28472.0,28549.0,28608.0,28656.0,28720.0,28785.0,28953.0,29140.0,29273.0,29367.0,29433.0,29560.0,29629.0,29706.0,29885.0,29927.0,29965.0,30079.0,30128.0,30150.0,30198.0,30250.0,30301.0,30353.0,30384.0,30447.0,30482.0,30532.0
5101483,37620.0,37695.0,37789.0,37904.0,37920.0,37943.0,37970.0,38019.0,38120.0,38169.0,38186.0,38221.0,38331.0,38403.0,38439.0,38489.0,38557.0,38605.0,38677.0,38721.0,38787.0,38813.0,38911.0,38975.0,39002.0,39043.0,39083.0,39150.0,39199.0,39291.0,39315.0,39365.0,39386.0,39428.0,39467.0,39513.0,39577.0,39622.0,39664.0,39735.0,39781.0,39819.0,39869.0,39921.0,40099.0,40314.0,40467.0,40575.0,40651.0,40796.0,40869.0,40950.0,41139.0,41174.0,41212.0,41327.0,41377.0,41399.0,41443.0,41492.0,41543.0,41594.0,41625.0,41687.0,41722.0,41771.0
5101485,47880.0,47966.0,48073.0,48205.0,48221.0,48244.0,48270.0,48330.0,48427.0,48472.0,48489.0,48527.0,48645.0,48722.0,48754.0,48799.0,48860.0,48903.0,48969.0,49007.0,49064.0,49088.0,49171.0,49225.0,49248.0,49289.0,49330.0,49389.0,49441.0,49538.0,49563.0,49615.0,49636.0,49679.0,49735.0,49801.0,49892.0,49950.0,49988.0,50053.0,50105.0,50147.0,50203.0,50261.0,50449.0,50648.0,50790.0,50890.0,50961.0,51095.0,51173.0,51260.0,51462.0,51503.0,51552.0,51697.0,51744.0,51765.0,51807.0,51853.0,51905.0,51958.0,51990.0,52054.0,52090.0,52141.0
5101487,58680.0,58756.0,58852.0,58970.0,58990.0,59019.0,59052.0,59119.0,59257.0,59295.0,59311.0,59353.0,59485.0,59571.0,59611.0,59667.0,59744.0,59788.0,59854.0,59893.0,59952.0,59978.0,60068.0,60126.0,60151.0,60199.0,60237.0,60325.0,60396.0,60527.0,60552.0,60607.0,60629.0,60675.0,60747.0,60832.0,60947.0,61001.0,61046.0,61121.0,61175.0,61219.0,61277.0,61337.0,61552.0,61788.0,61956.0,62074.0,62157.0,62316.0,62406.0,62506.0,62739.0,62788.0,62851.0,63039.0,63101.0,63129.0,63211.0,63301.0,63363.0,63425.0,63463.0,63539.0,63581.0,63642.0
5101489,70200.0,70265.0,70347.0,70448.0,70462.0,70482.0,70505.0,70543.0,70611.0,70649.0,70663.0,70690.0,70775.0,70831.0,70861.0,70902.0,70958.0,70991.0,71040.0,71071.0,71119.0,71143.0,71215.0,71262.0,71281.0,71319.0,71359.0,71419.0,71469.0,71563.0,71587.0,71631.0,71649.0,71685.0,71728.0,71779.0,71849.0,71904.0,71937.0,71994.0,72037.0,72072.0,72119.0,72169.0,72324.0,72524.0,72666.0,72766.0,72837.0,72973.0,73030.0,73093.0,73240.0,73272.0,73299.0,73381.0,73429.0,73450.0,73482.0,73517.0,73569.0,73622.0,73654.0,73718.0,73754.0,73805.0
5102205,30060.0,30117.0,30188.0,30276.0,30295.0,30323.0,30355.0,30412.0,30565.0,30627.0,30646.0,30687.0,30815.0,30898.0,30949.0,31020.0,31118.0,31171.0,31250.0,31305.0,31388.0,31415.0,31530.0,31604.0,31635.0,31692.0,31764.0,31867.0,31931.0,32049.0,32073.0,32139.0,32166.0,32220.0,32271.0,32332.0,32414.0,32477.0,32523.0,32602.0,32670.0,32726.0,32801.0,32878.0,33089.0,33384.0,33594.0,33742.0,33846.0,34045.0,34115.0,34193.0,34374.0,34416.0,34453.0,34565.0,34603.0,34620.0,34669.0,34723.0,34779.0,34835.0,34869.0,34938.0,34976.0,35031.0
5102207,40860.0,40935.0,41029.0,41144.0,41160.0,41183.0,41210.0,41259.0,41360.0,41409.0,41426.0,41461.0,41571.0,41643.0,41679.0,41729.0,41797.0,41845.0,41917.0,41961.0,42027.0,42053.0,42151.0,42215.0,42242.0,42283.0,42323.0,42390.0,42439.0,42531.0,42555.0,42605.0,42626.0,42668.0,42707.0,42753.0,42817.0,42862.0,42904.0,42975.0,43021.0,43059.0,43109.0,43161.0,43339.0,43554.0,43707.0,43815.0,43891.0,44036.0,44109.0,44190.0,44379.0,44414.0,44452.0,44567.0,44617.0,44639.0,44683.0,44732.0,44783.0,44834.0,44865.0,44927.0,44962.0,45011.0
5102437,29520.0,29577.0,29648.0,29736.0,29755.0,29783.0,29815.0,29872.0,30025.0,30087.0,30106.0,30147.0,30275.0,30358.0,30409.0,30480.0,30578.0,30631.0,30710.0,30765.0,30848.0,30875.0,30990.0,31064.0,31095.0,31152.0,31224.0,31327.0,31391.0,31509.0,31533.0,31599.0,31626.0,31680.0,31731.0,31792.0,31874.0,31937.0,31983.0,32062.0,32130.0,32186.0,32261.0,32338.0,32549.0,32844.0,33054.0,33202.0,33306.0,33505.0,33575.0,33653.0,33834.0,33876.0,33913.0,34025.0,34063.0,34080.0,34129.0,34183.0,34239.0,34295.0,34329.0,34398.0,34436.0,34491.0
5102439,40320.0,40395.0,40489.0,40604.0,40620.0,40643.0,40670.0,40719.0,40820.0,40869.0,40886.0,40921.0,41031.0,41103.0,41139.0,41189.0,41257.0,41305.0,41377.0,41421.0,41487.0,41513.0,41611.0,41675.0,41702.0,41743.0,41783.0,41850.0,41899.0,41991.0,42015.0,42065.0,42086.0,42128.0,42167.0,42213.0,42277.0,42322.0,42364.0,42435.0,42481.0,42519.0,42569.0,42621.0,42799.0,43014.0,43167.0,43275.0,43351.0,43496.0,43569.0,43650.0,43839.0,43874.0,43912.0,44027.0,44077.0,44099.0,44143.0,44192.0,44243.0,44294.0,44325.0,44387.0,44422.0,44471.0
5102762,31680.0,31755.0,31849.0,31965.0,31983.0,32009.0,32038.0,32084.0,32195.0,32247.0,32265.0,32296.0,32393.0,32456.0,32490.0,32537.0,32602.0,32651.0,32724.0,32775.0,32853.0,32873.0,32973.0,33038.0,33065.0,33126.0,33176.0,33225.0,33275.0,33367.0,33390.0,33443.0,33464.0,33508.0,33541.0,33580.0,33634.0,33695.0,33739.0,33813.0,33867.0,33911.0,33970.0,34030.0,34246.0,34483.0,34651.0,34770.0,34854.0,35014.0,35081.0,35155.0,35327.0,35368.0,35400.0,35496.0,35526.0,35539.0,35590.0,35646.0,35697.0,35748.0,35779.0,35841.0,35876.0,35925.0
5102766,53280.0,53350.0,53437.0,53545.0,53560.0,53582.0,53608.0,53677.0,53746.0,53795.0,53813.0,53850.0,53965.0,54039.0,54079.0,54135.0,54211.0,54283.0,54393.0,54449.0,54535.0,54560.0,54641.0,54694.0,54716.0,54764.0,54800.0,54918.0,54976.0,55084.0,55115.0,55176.0,55201.0,55251.0,55306.0,55371.0,55458.0,55522.0,55560.0,55623.0,55678.0,55723.0,55782.0,55843.0,56053.0,56297.0,56471.0,56593.0,56679.0,56845.0,56958.0,57084.0,57376.0,57432.0,57485.0,57645.0,57720.0,57753.0,57830.0,57915.0,57975.0,58036.0,58073.0,58147.0,58188.0,58246.0
5102768,64080.0,64145.0,64226.0,64325.0,64346.0,64377.0,64412.0,64463.0,64557.0,64606.0,64624.0,64667.0,64803.0,64891.0,64921.0,64963.0,65020.0,65076.0,65160.0,65189.0,65232.0,65259.0,65359.0,65424.0,65450.0,65493.0,65517.0,65594.0,65653.0,65762.0,65791.0,65837.0,65856.0,65895.0,65930.0,65971.0,66028.0,66076.0,66112.0,66174.0,66219.0,66256.0,66305.0,66356.0,66510.0,66693.0,66823.0,66915.0,66980.0,67102.0,67187.0,67281.0,67501.0,67542.0,67585.0,67715.0,67769.0,67793.0,67833.0,67876.0,67925.0,67974.0,68004.0,68064.0,68097.0,68145.0
5102894,51660.0,51746.0,51853.0,51985.0,52001.0,52024.0,52050.0,52110.0,52207.0,52252.0,52269.0,52307.0,52425.0,52502.0,52534.0,52579.0,52640.0,52683.0,52749.0,52787.0,52844.0,52868.0,52951.0,53005.0,53028.0,53069.0,53110.0,53169.0,53221.0,53318.0,53343.0,53395.0,53416.0,53459.0,53515.0,53581.0,53672.0,53730.0,53768.0,53833.0,53885.0,53927.0,53983.0,54041.0,54229.0,54428.0,54570.0,54670.0,54741.0,54875.0,54953.0,55040.0,55242.0,55283.0,55332.0,55477.0,55524.0,55545.0,55587.0,55633.0,55685.0,55738.0,55770.0,55834.0,55870.0,55921.0
5103616,24660.0,24714.0,24782.0,24865.0,24880.0,24902.0,24927.0,24967.0,25065.0,25103.0,25117.0,25145.0,25231.0,25287.0,25332.0,25394.0,25479.0,25539.0,25631.0,25682.0,25759.0,25800.0,25909.0,25980.0,26010.0,26072.0,26129.0,26220.0,26277.0,26383.0,26420.0,26482.0,26507.0,26560.0,26610.0,26668.0,26747.0,26807.0,26852.0,26929.0,26988.0,27036.0,27100.0,27165.0,27333.0,27520.0,27653.0,27747.0,27813.0,27940.0,28009.0,28086.0,28265.0,28307.0,28345.0,28459.0,28508.0,28530.0,28578.0,28630.0,28681.0,28733.0,28764.0,28827.0,28862.0,28912.0
5103618,35460.0,35535.0,35629.0,35744.0,35760.0,35783.0,35810.0,35859.0,35960.0,36009.0,36026.0,36061.0,36171.0,36243.0,36279.0,36329.0,36397.0,36445.0,36517.0,36561.0,36627.0,36653.0,36751.0,36815.0,36842.0,36883.0,36923.0,36990.0,37039.0,37131.0,37155.0,37205.0,37226.0,37268.0,37307.0,37353.0,37417.0,37462.0,37504.0,37575.0,37621.0,37659.0,37709.0,37761.0,37939.0,38154.0,38307.0,38415.0,38491.0,38636.0,38709.0,38790.0,38979.0,39014.0,39052.0,39167.0,39217.0,39239.0,39283.0,39332.0,39383.0,39434.0,39465.0,39527.0,39562.0,39611.0
5103620,45720.0,45806.0,45913.0,46045.0,46061.0,46084.0,46110.0,46170.0,46267.0,46312.0,46329.0,46367.0,46485.0,46562.0,46594.0,46639.0,46700.0,46743.0,46809.0,46847.0,46904.0,46928.0,47011.0,47065.0,47088.0,47129.0,47170.0,47229.0,47281.0,47378.0,47403.0,47455.0,47476.0,47519.0,47575.0,47641.0,47732.0,47790.0,47828.0,47893.0,47945.0,47987.0,48043.0,48101.0,48289.0,48488.0,48630.0,48730.0,48801.0,48935.0,49013.0,49100.0,49302.0,49343.0,49392.0,49537.0,49584.0,49605.0,49647.0,49693.0,49745.0,49798.0,49830.0,49894.0,49930.0,49981.0
5103622,56520.0,56596.0,56692.0,56810.0,56830.0,56859.0,56892.0,56959.0,57097.0,57135.0,57151.0,57193.0,57325.0,57411.0,57451.0,57507.0,57584.0,57628.0,57694.0,57733.0,57792.0,57818.0,57908.0,57966.0,57991.0,58039.0,58077.0,58165.0,58236.0,58367.0,58392.0,58447.0,58469.0,58515.0,58587.0,58672.0,58787.0,58841.0,58886.0,58961.0,59015.0,59059.0,59117.0,59177.0,59392.0,59628.0,59796.0,59914.0,59997.0,60156.0,60246.0,60346.0,60579.0,60628.0,60691.0,60879.0,60941.0,60969.0,61051.0,61141.0,61203.0,61265.0,61303.0,61379.0,61421.0,61482.0
5103624,67860.0,67925.0,68007.0,68108.0,68122.0,68142.0,68165.0,68203.0,68271.0,68309.0,68323.0,68350.0,68435.0,68491.0,68521.0,68562.0,68618.0,68651.0,68700.0,68731.0,68779.0,68803.0,68875.0,68922.0,68941.0,68979.0,69019.0,69079.0,69129.0,69223.0,69247.0,69291.0,69309.0,69345.0,69388.0,69439.0,69509.0,69564.0,69597.0,69654.0,69697.0,69732.0,69779.0,69829.0,69984.0,70184.0,70326.0,70426.0,70497.0,70633.0,70690.0,70753.0,70900.0,70932.0,70959.0,71041.0,71089.0,71110.0,71142.0,71177.0,71229.0,71282.0,71314.0,71378.0,71414.0,71465.0
5104470,30600.0,30657.0,30728.0,30816.0,30835.0,30863.0,30895.0,30952.0,31105.0,31167.0,31186.0,31227.0,31355.0,31438.0,31489.0,31560.0,31658.0,31711.0,31790.0,31845.0,31928.0,31955.0,32070.0,32144.0,32175.0,32232.0,32304.0,32407.0,32471.0,32589.0,32613.0,32679.0,32706.0,32760.0,32811.0,32872.0,32954.0,33017.0,33063.0,33142.0,33210.0,33266.0,33341.0,33418.0,33629.0,33924.0,34134.0,34282.0,34386.0,34585.0,34655.0,34733.0,34914.0,34956.0,34993.0,35105.0,35143.0,35160.0,35209.0,35263.0,35319.0,35375.0,35409.0,35478.0,35516.0,35571.0
5104472,41400.0,41475.0,41569.0,41684.0,41700.0,41723.0,41750.0,41799.0,41900.0,41949.0,41966.0,42001.0,42111.0,42183.0,42219.0,42269.0,42337.0,42385.0,42457.0,42501.0,42567.0,42593.0,42691.0,42755.0,42782.0,42823.0,42863.0,42930.0,42979.0,43071.0,43095.0,43145.0,43166.0,43208.0,43247.0,43293.0,43357.0,43402.0,43444.0,43515.0,43561.0,43599.0,43649.0,43701.0,43879.0,44094.0,44247.0,44355.0,44431.0,44576.0,44649.0,44730.0,44919.0,44954.0,44992.0,45107.0,45157.0,45179.0,45223.0,45272.0,45323.0,45374.0,45405.0,45467.0,45502.0,45551.0
5104474,52200.0,52286.0,52393.0,52525.0,52541.0,52564.0,52590.0,52650.0,52747.0,52792.0,52809.0,52847.0,52965.0,53042.0,53074.0,53119.0,53180.0,53223.0,53289.0,53327.0,53384.0,53408.0,53491.0,53545.0,53568.0,53609.0,53650.0,53709.0,53761.0,53858.0,53883.0,53935.0,53956.0,53999.0,54055.0,54121.0,54212.0,54270.0,54308.0,54373.0,54425.0,54467.0,54523.0,54581.0,54769.0,54968.0,55110.0,55210.0,55281.0,55415.0,55493.0,55580.0,55782.0,55823.0,55872.0,56017.0,56064.0,56085.0,56127.0,56173.0,56225.0,56278.0,56310.0,56374.0,56410.0,56461.0
5104476,63000.0,63080.0,63179.0,63302.0,63316.0,63336.0,63359.0,63403.0,63479.0,63528.0,63545.0,63589.0,63728.0,63819.0,63859.0,63915.0,63991.0,64045.0,64127.0,64162.0,64216.0,64257.0,64368.0,64440.0,64470.0,64532.0,64579.0,64652.0,64718.0,64840.0,64862.0,64919.0,64942.0,64989.0,65040.0,65100.0,65182.0,65241.0,65292.0,65378.0,65443.0,65496.0,65567.0,65641.0,65830.0,66105.0,66301.0,66439.0,66536.0,66723.0,66801.0,66888.0,67089.0,67122.0,67174.0,67328.0,67378.0,67400.0,67472.0,67551.0,67614.0,67677.0,67715.0,67792.0,67835.0,67896.0
5104478,73800.0,73865.0,73947.0,74048.0,74062.0,74082.0,74105.0,74143.0,74211.0,74249.0,74263.0,74290.0,74375.0,74431.0,74461.0,74502.0,74558.0,74591.0,74640.0,74671.0,74719.0,74743.0,74815.0,74862.0,74881.0,74919.0,74959.0,75019.0,75069.0,75163.0,75187.0,75231.0,75249.0,75285.0,75328.0,75379.0,75449.0,75504.0,75537.0,75594.0,75637.0,75672.0,75719.0,75769.0,75924.0,76124.0,76266.0,76366.0,76437.0,76573.0,76630.0,76693.0,76840.0,76872.0,76899.0,76981.0,77029.0,77050.0,77082.0,77117.0,77169.0,77222.0,77254.0,77318.0,77354.0,77405.0
5105007,23580.0,23634.0,23702.0,23785.0,23800.0,23822.0,23847.0,23887.0,23985.0,24023.0,24037.0,24065.0,24151.0,24207.0,24252.0,24314.0,24399.0,24459.0,24551.0,24602.0,24679.0,24720.0,24829.0,24900.0,24930.0,24992.0,25049.0,25140.0,25197.0,25303.0,25340.0,25402.0,25427.0,25480.0,25530.0,25588.0,25667.0,25727.0,25772.0,25849.0,25908.0,25956.0,26020.0,26085.0,26253.0,26440.0,26573.0,26667.0,26733.0,26860.0,26929.0,27006.0,27185.0,27227.0,27265.0,27379.0,27428.0,27450.0,27498.0,27550.0,27601.0,27653.0,27684.0,27747.0,27782.0,27832.0
5105010,51120.0,51206.0,51313.0,51445.0,51461.0,51484.0,51510.0,51570.0,51667.0,51712.0,51729.0,51767.0,51885.0,51962.0,51994.0,52039.0,52100.0,52143.0,52209.0,52247.0,52304.0,52328.0,52411.0,52465.0,52488.0,52529.0,52570.0,52629.0,52681.0,52778.0,52803.0,52855.0,52876.0,52919.0,52975.0,53041.0,53132.0,53190.0,53228.0,53293.0,53345.0,53387.0,53443.0,53501.0,53689.0,53888.0,54030.0,54130.0,54201.0,54335.0,54413.0,54500.0,54702.0,54743.0,54792.0,54937.0,54984.0,55005.0,55047.0,55093.0,55145.0,55198.0,55230.0,55294.0,55330.0,55381.0
