tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P
5086990,70800.0,70867.0,70909.0,70963.0,71006.0,71027.0,71069.0,71092.0,71131.0,71185.0,71215.0,71258.0,71318.0,71356.0,71403.0,71467.0,71510.0,71563.0,71594.0,71654.0,71678.0,71721.0,71773.0,71804.0,71857.0,71922.0,71975.0,72035.0,72078.0,72151.0,72225.0,72358.0,72492.0,72687.0,72825.0,72975.0,73062.0,73116.0,73224.0,73341.0,73401.0,73451.0,73545.0,73626.0,73702.0,73791.0,73829.0,73892.0,73964.0,74002.0,74061.0,74112.0,74169.0,74201.0,74250.0,74293.0,74326.0,74353.0,74396.0,74422.0,74469.0,74537.0,74578.0,74617.0,74653.0,74693.0
5087133,23100.0,23167.0,23208.0,23262.0,23307.0,23329.0,23374.0,23398.0,23439.0,23496.0,23528.0,23574.0,23638.0,23678.0,23728.0,23796.0,23833.0,23878.0,23905.0,23976.0,24004.0,24055.0,24118.0,24162.0,24236.0,24315.0,24375.0,24443.0,24483.0,24551.0,24619.0,24737.0,24843.0,24986.0,25087.0,25197.0,25252.0,25297.0,25387.0,25496.0,25552.0,25599.0,25691.0,25769.0,25835.0,25913.0,25946.0,26002.0,26053.0,26081.0,26152.0,26195.0,26257.0,26292.0,26345.0,26388.0,26420.0,26446.0,26501.0,26535.0,26596.0,26663.0,26703.0,26741.0,26777.0,26816.0
5087135,33300.0,33384.0,33436.0,33504.0,33559.0,33585.0,33639.0,33668.0,33718.0,33787.0,33826.0,33881.0,33958.0,34006.0,34067.0,34149.0,34193.0,34247.0,34279.0,34365.0,34399.0,34462.0,34538.0,34600.0,34706.0,34806.0,34869.0,34941.0,34997.0,35092.0,35187.0,35290.0,35413.0,35639.0,35799.0,35971.0,36040.0,36101.0,36223.0,36323.0,36374.0,36417.0,36506.0,36582.0,36655.0,36741.0,36778.0,36839.0,36895.0,36925.0,36965.0,37000.0,37061.0,37095.0,37146.0,37189.0,37221.0,37247.0,37291.0,37318.0,37365.0,37411.0,37439.0,37465.0,37489.0,37516.0
5087137,44100.0,44183.0,44234.0,44300.0,44347.0,44369.0,44415.0,44440.0,44483.0,44542.0,44575.0,44622.0,44688.0,44729.0,44781.0,44850.0,44894.0,44947.0,44978.0,45045.0,45071.0,45119.0,45178.0,45217.0,45284.0,45362.0,45429.0,45504.0,45554.0,45639.0,45724.0,45844.0,45984.0,46190.0,46336.0,46492.0,46587.0,46653.0,46786.0,46915.0,46981.0,47036.0,47143.0,47234.0,47312.0,47404.0,47443.0,47509.0,47589.0,47632.0,47695.0,47740.0,47825.0,47873.0,47945.0,47991.0,48026.0,48055.0,48116.0,48153.0,48219.0,48289.0,48331.0,48371.0,48408.0,48448.0
5087139,54900.0,54991.0,55047.0,55119.0,55166.0,55189.0,55235.0,55260.0,55303.0,55362.0,55395.0,55443.0,55509.0,55550.0,55602.0,55673.0,55721.0,55780.0,55814.0,55876.0,55901.0,55946.0,56001.0,56037.0,56099.0,56176.0,56230.0,56291.0,56345.0,56437.0,56530.0,56651.0,56802.0,57037.0,57203.0,57383.0,57475.0,57541.0,57673.0,57837.0,57921.0,57991.0,58131.0,58251.0,58340.0,58445.0,58490.0,58565.0,58674.0,58732.0,58808.0,58861.0,58948.0,58997.0,59071.0,59126.0,59168.0,59201.0,59262.0,59299.0,59367.0,59439.0,59483.0,59524.0,59563.0,59605.0
5087141,66600.0,66687.0,66741.0,66810.0,66852.0,66872.0,66913.0,66935.0,66973.0,67025.0,67054.0,67096.0,67154.0,67191.0,67237.0,67299.0,67340.0,67390.0,67420.0,67474.0,67495.0,67534.0,67581.0,67613.0,67668.0,67739.0,67798.0,67865.0,67908.0,67982.0,68056.0,68168.0,68291.0,68522.0,68685.0,68861.0,68950.0,69009.0,69126.0,69243.0,69303.0,69353.0,69468.0,69566.0,69650.0,69748.0,69790.0,69861.0,69941.0,69984.0,70051.0,70097.0,70164.0,70201.0,70258.0,70300.0,70332.0,70357.0,70399.0,70424.0,70470.0,70530.0,70566.0,70600.0,70632.0,70668.0
5087143,76500.0,76555.0,76589.0,76634.0,76670.0,76687.0,76722.0,76741.0,76774.0,76819.0,76844.0,76880.0,76930.0,76961.0,77000.0,77055.0,77089.0,77130.0,77154.0,77199.0,77217.0,77250.0,77290.0,77316.0,77359.0,77406.0,77447.0,77493.0,77529.0,77590.0,77651.0,77742.0,77871.0,78053.0,78182.0,78322.0,78393.0,78443.0,78543.0,78642.0,78693.0,78736.0,78802.0,78858.0,78916.0,78984.0,79013.0,79062.0,79124.0,79157.0,79200.0,79238.0,79285.0,79312.0,79352.0,79388.0,79415.0,79437.0,79475.0,79498.0,79541.0,79595.0,79627.0,79657.0,79685.0,79717.0
5087340,40500.0,40577.0,40625.0,40687.0,40736.0,40760.0,40808.0,40834.0,40879.0,40940.0,40974.0,41024.0,41093.0,41136.0,41190.0,41264.0,41303.0,41351.0,41379.0,41441.0,41466.0,41511.0,41566.0,41605.0,41672.0,41757.0,41824.0,41899.0,41947.0,42029.0,42111.0,42230.0,42360.0,42556.0,42695.0,42845.0,42928.0,42991.0,43117.0,43231.0,43290.0,43339.0,43444.0,43533.0,43598.0,43675.0,43708.0,43763.0,43832.0,43869.0,43926.0,43965.0,44042.0,44085.0,44150.0,44194.0,44227.0,44254.0,44306.0,44338.0,44394.0,44461.0,44502.0,44540.0,44576.0,44615.0
5087342,51300.0,51383.0,51434.0,51500.0,51547.0,51569.0,51615.0,51640.0,51683.0,51742.0,51775.0,51822.0,51888.0,51929.0,51981.0,52050.0,52094.0,52147.0,52178.0,52245.0,52271.0,52319.0,52378.0,52417.0,52484.0,52562.0,52629.0,52704.0,52754.0,52839.0,52924.0,53044.0,53184.0,53390.0,53536.0,53692.0,53787.0,53853.0,53986.0,54115.0,54181.0,54236.0,54343.0,54434.0,54512.0,54604.0,54643.0,54709.0,54789.0,54832.0,54895.0,54940.0,55025.0,55073.0,55145.0,55191.0,55226.0,55255.0,55316.0,55353.0,55419.0,55489.0,55531.0,55571.0,55608.0,55648.0
5087344,63000.0,63097.0,63157.0,63235.0,63284.0,63308.0,63356.0,63382.0,63427.0,63488.0,63522.0,63572.0,63641.0,63684.0,63738.0,63812.0,63857.0,63912.0,63943.0,64003.0,64027.0,64071.0,64123.0,64156.0,64211.0,64276.0,64327.0,64385.0,64429.0,64504.0,64580.0,64673.0,64803.0,65057.0,65237.0,65430.0,65516.0,65588.0,65731.0,65894.0,65978.0,66048.0,66206.0,66340.0,66436.0,66549.0,66597.0,66678.0,66787.0,66846.0,66917.0,66974.0,67041.0,67078.0,67135.0,67176.0,67207.0,67233.0,67279.0,67307.0,67358.0,67410.0,67441.0,67471.0,67499.0,67529.0
5087345,75000.0,75067.0,75109.0,75163.0,75206.0,75227.0,75269.0,75292.0,75331.0,75385.0,75415.0,75458.0,75518.0,75556.0,75603.0,75667.0,75710.0,75763.0,75794.0,75854.0,75878.0,75921.0,75973.0,76004.0,76057.0,76122.0,76175.0,76235.0,76278.0,76351.0,76425.0,76558.0,76692.0,76887.0,77025.0,77175.0,77262.0,77316.0,77424.0,77541.0,77601.0,77651.0,77745.0,77826.0,77902.0,77991.0,78029.0,78092.0,78164.0,78202.0,78261.0,78312.0,78369.0,78401.0,78450.0,78493.0,78526.0,78553.0,78596.0,78622.0,78669.0,78737.0,78778.0,78817.0,78853.0,78893.0
5088258,42000.0,42061.0,42099.0,42147.0,42190.0,42211.0,42253.0,42276.0,42315.0,42369.0,42399.0,42442.0,42502.0,42540.0,42587.0,42650.0,42687.0,42732.0,42758.0,42816.0,42839.0,42881.0,42933.0,42959.0,43004.0,43067.0,43120.0,43180.0,43212.0,43267.0,43322.0,43420.0,43532.0,43678.0,43781.0,43893.0,43962.0,44005.0,44092.0,44184.0,44231.0,44271.0,44344.0,44406.0,44469.0,44543.0,44575.0,44628.0,44680.0,44708.0,44743.0,44776.0,44844.0,44882.0,44940.0,44967.0,44988.0,45005.0,45042.0,45065.0,45105.0,45172.0,45212.0,45250.0,45286.0,45325.0
5088262,60600.0,60672.0,60717.0,60774.0,60822.0,60845.0,60892.0,60917.0,60961.0,61021.0,61055.0,61103.0,61170.0,61212.0,61265.0,61336.0,61380.0,61434.0,61466.0,61525.0,61548.0,61591.0,61642.0,61678.0,61739.0,61795.0,61858.0,61929.0,61962.0,62019.0,62076.0,62211.0,62382.0,62573.0,62708.0,62853.0,62940.0,62988.0,63084.0,63183.0,63234.0,63276.0,63364.0,63439.0,63505.0,63582.0,63615.0,63670.0,63748.0,63790.0,63841.0,63883.0,63948.0,63984.0,64039.0,64080.0,64111.0,64136.0,64178.0,64203.0,64249.0,64298.0,64328.0,64356.0,64382.0,64410.0
5088264,70200.0,70267.0,70309.0,70363.0,70404.0,70424.0,70465.0,70487.0,70525.0,70577.0,70606.0,70648.0,70706.0,70742.0,70788.0,70851.0,70888.0,70934.0,70961.0,71013.0,71034.0,71072.0,71117.0,71144.0,71190.0,71250.0,71305.0,71368.0,71413.0,71490.0,71569.0,71744.0,71863.0,72053.0,72187.0,72332.0,72402.0,72449.0,72543.0,72651.0,72706.0,72752.0,72833.0,72902.0,72957.0,73021.0,73049.0,73094.0,73159.0,73193.0,73240.0,73280.0,73331.0,73360.0,73403.0,73435.0,73460.0,73480.0,73523.0,73549.0,73596.0,73650.0,73683.0,73714.0,73743.0,73775.0
5088266,81000.0,81070.0,81113.0,81169.0,81210.0,81230.0,81270.0,81291.0,81328.0,81379.0,81408.0,81449.0,81506.0,81542.0,81587.0,81647.0,81678.0,81716.0,81738.0,81782.0,81799.0,81831.0,81869.0,81893.0,81933.0,81983.0,82032.0,82088.0,82126.0,82190.0,82254.0,82336.0,82463.0,82640.0,82766.0,82901.0,82945.0,83002.0,83115.0,83223.0,83278.0,83324.0,83382.0,83431.0,83487.0,83553.0,83581.0,83629.0,83686.0,83717.0,83758.0,83796.0,83838.0,83862.0,83897.0,83941.0,83975.0,84002.0,84049.0,84078.0,84130.0,84176.0,84204.0,84230.0,84254.0,84280.0
5089087,32400.0,32464.0,32503.0,32554.0,32597.0,32618.0,32661.0,32684.0,32724.0,32778.0,32809.0,32853.0,32914.0,32952.0,33000.0,33066.0,33118.0,33181.0,33218.0,33279.0,33303.0,33347.0,33402.0,33438.0,33498.0,33558.0,33609.0,33666.0,33694.0,33741.0,33789.0,33875.0,34009.0,34170.0,34284.0,34407.0,34470.0,34506.0,34577.0,34657.0,34698.0,34732.0,34793.0,34845.0,34905.0,34975.0,35005.0,35056.0,35097.0,35119.0,35154.0,35213.0,35260.0,35286.0,35326.0,35359.0,35384.0,35405.0,35439.0,35460.0,35496.0,35604.0,35669.0,35731.0,35789.0,35852.0
5089091,49800.0,49868.0,49910.0,49965.0,50011.0,50033.0,50079.0,50103.0,50145.0,50203.0,50236.0,50283.0,50348.0,50389.0,50440.0,50509.0,50549.0,50597.0,50625.0,50695.0,50722.0,50773.0,50834.0,50865.0,50917.0,50989.0,51036.0,51089.0,51128.0,51194.0,51260.0,51379.0,51497.0,51661.0,51777.0,51902.0,51987.0,52033.0,52125.0,52218.0,52265.0,52305.0,52383.0,52449.0,52520.0,52603.0,52639.0,52699.0,52766.0,52802.0,52853.0,52898.0,52946.0,52973.0,53013.0,53050.0,53078.0,53100.0,53142.0,53168.0,53214.0,53279.0,53318.0,53355.0,53389.0,53427.0
5089095,69000.0,69067.0,69109.0,69163.0,69204.0,69224.0,69265.0,69287.0,69325.0,69377.0,69406.0,69448.0,69506.0,69542.0,69588.0,69651.0,69688.0,69734.0,69761.0,69813.0,69834.0,69872.0,69917.0,69944.0,69990.0,70050.0,70105.0,70168.0,70213.0,70290.0,70369.0,70544.0,70663.0,70853.0,70987.0,71132.0,71202.0,71249.0,71343.0,71451.0,71506.0,71552.0,71633.0,71702.0,71757.0,71821.0,71849.0,71894.0,71959.0,71993.0,72040.0,72080.0,72131.0,72160.0,72203.0,72235.0,72260.0,72280.0,72323.0,72349.0,72396.0,72450.0,72483.0,72514.0,72543.0,72575.0
5089097,79200.0,79270.0,79313.0,79369.0,79410.0,79430.0,79470.0,79491.0,79528.0,79579.0,79608.0,79649.0,79706.0,79742.0,79787.0,79847.0,79878.0,79916.0,79938.0,79982.0,79999.0,80031.0,80069.0,80093.0,80133.0,80183.0,80232.0,80288.0,80326.0,80390.0,80454.0,80536.0,80663.0,80840.0,80966.0,81101.0,81145.0,81202.0,81315.0,81423.0,81478.0,81524.0,81582.0,81631.0,81687.0,81753.0,81781.0,81829.0,81886.0,81917.0,81958.0,81996.0,82038.0,82062.0,82097.0,82141.0,82175.0,82202.0,82249.0,82278.0,82330.0,82376.0,82404.0,82430.0,82454.0,82480.0
5089624,64200.0,64277.0,64325.0,64386.0,64432.0,64454.0,64499.0,64523.0,64565.0,64622.0,64654.0,64700.0,64764.0,64804.0,64855.0,64926.0,64968.0,65020.0,65050.0,65104.0,65125.0,65164.0,65211.0,65249.0,65314.0,65402.0,65487.0,65582.0,65631.0,65714.0,65798.0,65919.0,66098.0,66306.0,66453.0,66612.0,66699.0,66754.0,66865.0,66980.0,67039.0,67088.0,67202.0,67300.0,67387.0,67489.0,67533.0,67605.0,67666.0,67699.0,67761.0,67803.0,67872.0,67910.0,67968.0,68008.0,68039.0,68064.0,68115.0,68146.0,68202.0,68285.0,68335.0,68382.0,68426.0,68476.0
5092980,29100.0,29221.0,29296.0,29392.0,29451.0,29479.0,29537.0,29568.0,29622.0,29696.0,29737.0,29796.0,29879.0,29931.0,29996.0,30084.0,30128.0,30181.0,30212.0,30321.0,30364.0,30443.0,30538.0,30594.0,30689.0,30765.0,30826.0,30894.0,30953.0,31053.0,31154.0,31278.0,31420.0,31678.0,31861.0,32057.0,32131.0,32196.0,32327.0,32425.0,32475.0,32518.0,32627.0,32720.0,32785.0,32861.0,32894.0,32948.0,33014.0,33049.0,33107.0,33147.0,33212.0,33248.0,33303.0,33338.0,33365.0,33386.0,33425.0,33449.0,33492.0,33547.0,33580.0,33611.0,33640.0,33672.0
5092982,43200.0,43283.0,43334.0,43400.0,43447.0,43469.0,43515.0,43540.0,43583.0,43642.0,43675.0,43722.0,43788.0,43829.0,43881.0,43950.0,43994.0,44047.0,44078.0,44145.0,44171.0,44219.0,44278.0,44317.0,44384.0,44462.0,44529.0,44604.0,44654.0,44739.0,44824.0,44944.0,45084.0,45290.0,45436.0,45592.0,45687.0,45753.0,45886.0,46015.0,46081.0,46136.0,46243.0,46334.0,46412.0,46504.0,46543.0,46609.0,46689.0,46732.0,46795.0,46840.0,46925.0,46973.0,47045.0,47091.0,47126.0,47155.0,47216.0,47253.0,47319.0,47389.0,47431.0,47471.0,47508.0,47548.0
5092984,54000.0,54091.0,54147.0,54219.0,54266.0,54289.0,54335.0,54360.0,54403.0,54462.0,54495.0,54543.0,54609.0,54650.0,54702.0,54773.0,54821.0,54880.0,54914.0,54976.0,55001.0,55046.0,55101.0,55137.0,55199.0,55276.0,55330.0,55391.0,55445.0,55537.0,55630.0,55751.0,55902.0,56137.0,56303.0,56483.0,56575.0,56641.0,56773.0,56937.0,57021.0,57091.0,57231.0,57351.0,57440.0,57545.0,57590.0,57665.0,57774.0,57832.0,57908.0,57961.0,58048.0,58097.0,58171.0,58226.0,58268.0,58301.0,58362.0,58399.0,58467.0,58539.0,58583.0,58624.0,58663.0,58705.0
5092986,65700.0,65787.0,65841.0,65910.0,65952.0,65972.0,66013.0,66035.0,66073.0,66125.0,66154.0,66196.0,66254.0,66291.0,66337.0,66399.0,66440.0,66490.0,66520.0,66574.0,66595.0,66634.0,66681.0,66713.0,66768.0,66839.0,66898.0,66965.0,67008.0,67082.0,67156.0,67268.0,67391.0,67622.0,67785.0,67961.0,68050.0,68109.0,68226.0,68343.0,68403.0,68453.0,68568.0,68666.0,68750.0,68848.0,68890.0,68961.0,69041.0,69084.0,69151.0,69197.0,69264.0,69301.0,69358.0,69400.0,69432.0,69457.0,69499.0,69524.0,69570.0,69630.0,69666.0,69700.0,69732.0,69768.0
5094926,27900.0,27979.0,28028.0,28091.0,28149.0,28177.0,28234.0,28265.0,28318.0,28391.0,28432.0,28491.0,28573.0,28624.0,28688.0,28777.0,28827.0,28888.0,28924.0,29066.0,29122.0,29225.0,29349.0,29416.0,29529.0,29612.0,29688.0,29773.0,29830.0,29927.0,30025.0,30140.0,30277.0,30494.0,30648.0,30813.0,30891.0,30951.0,31072.0,31184.0,31241.0,31290.0,31409.0,31511.0,31599.0,31703.0,31748.0,31822.0,31896.0,31935.0,32009.0,32054.0,32135.0,32180.0,32249.0,32290.0,32321.0,32346.0,32405.0,32441.0,32505.0,32571.0,32611.0,32649.0,32684.0,32723.0
5094928,38700.0,38777.0,38825.0,38887.0,38936.0,38960.0,39008.0,39034.0,39079.0,39140.0,39174.0,39224.0,39293.0,39336.0,39390.0,39464.0,39503.0,39551.0,39579.0,39641.0,39666.0,39711.0,39766.0,39805.0,39872.0,39957.0,40024.0,40099.0,40147.0,40229.0,40311.0,40430.0,40560.0,40756.0,40895.0,41045.0,41128.0,41191.0,41317.0,41431.0,41490.0,41539.0,41644.0,41733.0,41798.0,41875.0,41908.0,41963.0,42032.0,42069.0,42126.0,42165.0,42242.0,42285.0,42350.0,42394.0,42427.0,42454.0,42506.0,42538.0,42594.0,42661.0,42702.0,42740.0,42776.0,42815.0
5094930,58500.0,58591.0,58647.0,58719.0,58766.0,58789.0,58835.0,58860.0,58903.0,58962.0,58995.0,59043.0,59109.0,59150.0,59202.0,59273.0,59321.0,59380.0,59414.0,59476.0,59501.0,59546.0,59601.0,59637.0,59699.0,59776.0,59830.0,59891.0,59945.0,60037.0,60130.0,60251.0,60402.0,60637.0,60803.0,60983.0,61075.0,61141.0,61273.0,61437.0,61521.0,61591.0,61731.0,61851.0,61940.0,62045.0,62090.0,62165.0,62274.0,62332.0,62408.0,62461.0,62548.0,62597.0,62671.0,62726.0,62768.0,62801.0,62862.0,62899.0,62967.0,63039.0,63083.0,63124.0,63163.0,63205.0
5095846,53400.0,53468.0,53510.0,53565.0,53611.0,53633.0,53679.0,53703.0,53745.0,53803.0,53836.0,53883.0,53948.0,53989.0,54040.0,54109.0,54149.0,54197.0,54225.0,54295.0,54322.0,54373.0,54434.0,54465.0,54517.0,54589.0,54636.0,54689.0,54728.0,54794.0,54860.0,54979.0,55097.0,55261.0,55377.0,55502.0,55587.0,55633.0,55725.0,55818.0,55865.0,55905.0,55983.0,56049.0,56120.0,56203.0,56239.0,56299.0,56366.0,56402.0,56453.0,56498.0,56546.0,56573.0,56613.0,56650.0,56678.0,56700.0,56742.0,56768.0,56814.0,56879.0,56918.0,56955.0,56989.0,57027.0
5095847,73800.0,73867.0,73909.0,73963.0,74004.0,74024.0,74065.0,74087.0,74125.0,74177.0,74206.0,74248.0,74306.0,74342.0,74388.0,74451.0,74488.0,74534.0,74561.0,74613.0,74634.0,74672.0,74717.0,74744.0,74790.0,74850.0,74905.0,74968.0,75013.0,75090.0,75169.0,75344.0,75463.0,75653.0,75787.0,75932.0,76002.0,76049.0,76143.0,76251.0,76306.0,76352.0,76433.0,76502.0,76557.0,76621.0,76649.0,76694.0,76759.0,76793.0,76840.0,76880.0,76931.0,76960.0,77003.0,77035.0,77060.0,77080.0,77123.0,77149.0,77196.0,77250.0,77283.0,77314.0,77343.0,77375.0
5096683,37200.0,37261.0,37299.0,37347.0,37390.0,37411.0,37453.0,37476.0,37515.0,37569.0,37599.0,37642.0,37702.0,37740.0,37787.0,37850.0,37887.0,37932.0,37958.0,38016.0,38039.0,38081.0,38133.0,38159.0,38204.0,38267.0,38320.0,38380.0,38412.0,38467.0,38522.0,38620.0,38732.0,38878.0,38981.0,39093.0,39162.0,39205.0,39292.0,39384.0,39431.0,39471.0,39544.0,39606.0,39669.0,39743.0,39775.0,39828.0,39880.0,39908.0,39943.0,39976.0,40044.0,40082.0,40140.0,40167.0,40188.0,40205.0,40242.0,40265.0,40305.0,40372.0,40412.0,40450.0,40486.0,40525.0
5097367,31500.0,31621.0,31696.0,31792.0,31851.0,31879.0,31937.0,31968.0,32022.0,32096.0,32137.0,32196.0,32279.0,32331.0,32396.0,32484.0,32528.0,32581.0,32612.0,32721.0,32764.0,32843.0,32938.0,32994.0,33089.0,33165.0,33226.0,33294.0,33353.0,33453.0,33554.0,33678.0,33820.0,34078.0,34261.0,34457.0,34531.0,34596.0,34727.0,34825.0,34875.0,34918.0,35027.0,35120.0,35185.0,35261.0,35294.0,35348.0,35414.0,35449.0,35507.0,35547.0,35612.0,35648.0,35703.0,35738.0,35765.0,35786.0,35825.0,35849.0,35892.0,35947.0,35980.0,36011.0,36040.0,36072.0
5097368,42300.0,42377.0,42425.0,42487.0,42536.0,42560.0,42608.0,42634.0,42679.0,42740.0,42774.0,42824.0,42893.0,42936.0,42990.0,43064.0,43103.0,43151.0,43179.0,43241.0,43266.0,43311.0,43366.0,43405.0,43472.0,43557.0,43624.0,43699.0,43747.0,43829.0,43911.0,44030.0,44160.0,44356.0,44495.0,44645.0,44728.0,44791.0,44917.0,45031.0,45090.0,45139.0,45244.0,45333.0,45398.0,45475.0,45508.0,45563.0,45632.0,45669.0,45726.0,45765.0,45842.0,45885.0,45950.0,45994.0,46027.0,46054.0,46106.0,46138.0,46194.0,46261.0,46302.0,46340.0,46376.0,46415.0
5097370,53100.0,53183.0,53234.0,53300.0,53347.0,53369.0,53415.0,53440.0,53483.0,53542.0,53575.0,53622.0,53688.0,53729.0,53781.0,53850.0,53894.0,53947.0,53978.0,54045.0,54071.0,54119.0,54178.0,54217.0,54284.0,54362.0,54429.0,54504.0,54554.0,54639.0,54724.0,54844.0,54984.0,55190.0,55336.0,55492.0,55587.0,55653.0,55786.0,55915.0,55981.0,56036.0,56143.0,56234.0,56312.0,56404.0,56443.0,56509.0,56589.0,56632.0,56695.0,56740.0,56825.0,56873.0,56945.0,56991.0,57026.0,57055.0,57116.0,57153.0,57219.0,57289.0,57331.0,57371.0,57408.0,57448.0
5097372,64800.0,64887.0,64941.0,65010.0,65052.0,65072.0,65113.0,65135.0,65173.0,65225.0,65254.0,65296.0,65354.0,65391.0,65437.0,65499.0,65540.0,65590.0,65620.0,65674.0,65695.0,65734.0,65781.0,65813.0,65868.0,65939.0,65998.0,66065.0,66108.0,66182.0,66256.0,66368.0,66491.0,66722.0,66885.0,67061.0,67150.0,67209.0,67326.0,67443.0,67503.0,67553.0,67668.0,67766.0,67850.0,67948.0,67990.0,68061.0,68141.0,68184.0,68251.0,68297.0,68364.0,68401.0,68458.0,68500.0,68532.0,68557.0,68599.0,68624.0,68670.0,68730.0,68766.0,68800.0,68832.0,68868.0
5097950,28500.0,28579.0,28628.0,28691.0,28749.0,28777.0,28834.0,28865.0,28918.0,28991.0,29032.0,29091.0,29173.0,29224.0,29288.0,29377.0,29427.0,29488.0,29524.0,29666.0,29722.0,29825.0,29949.0,30016.0,30129.0,30212.0,30288.0,30373.0,30430.0,30527.0,30625.0,30740.0,30877.0,31094.0,31248.0,31413.0,31491.0,31551.0,31672.0,31784.0,31841.0,31890.0,32009.0,32111.0,32199.0,32303.0,32348.0,32422.0,32496.0,32535.0,32609.0,32654.0,32735.0,32780.0,32849.0,32890.0,32921.0,32946.0,33005.0,33041.0,33105.0,33171.0,33211.0,33249.0,33284.0,33323.0
5097952,39600.0,39677.0,39725.0,39787.0,39836.0,39860.0,39908.0,39934.0,39979.0,40040.0,40074.0,40124.0,40193.0,40236.0,40290.0,40364.0,40403.0,40451.0,40479.0,40541.0,40566.0,40611.0,40666.0,40705.0,40772.0,40857.0,40924.0,40999.0,41047.0,41129.0,41211.0,41330.0,41460.0,41656.0,41795.0,41945.0,42028.0,42091.0,42217.0,42331.0,42390.0,42439.0,42544.0,42633.0,42698.0,42775.0,42808.0,42863.0,42932.0,42969.0,43026.0,43065.0,43142.0,43185.0,43250.0,43294.0,43327.0,43354.0,43406.0,43438.0,43494.0,43561.0,43602.0,43640.0,43676.0,43715.0
5097954,50400.0,50483.0,50534.0,50600.0,50647.0,50669.0,50715.0,50740.0,50783.0,50842.0,50875.0,50922.0,50988.0,51029.0,51081.0,51150.0,51194.0,51247.0,51278.0,51345.0,51371.0,51419.0,51478.0,51517.0,51584.0,51662.0,51729.0,51804.0,51854.0,51939.0,52024.0,52144.0,52284.0,52490.0,52636.0,52792.0,52887.0,52953.0,53086.0,53215.0,53281.0,53336.0,53443.0,53534.0,53612.0,53704.0,53743.0,53809.0,53889.0,53932.0,53995.0,54040.0,54125.0,54173.0,54245.0,54291.0,54326.0,54355.0,54416.0,54453.0,54519.0,54589.0,54631.0,54671.0,54708.0,54748.0
5097956,62100.0,62197.0,62257.0,62335.0,62384.0,62408.0,62456.0,62482.0,62527.0,62588.0,62622.0,62672.0,62741.0,62784.0,62838.0,62912.0,62957.0,63012.0,63043.0,63103.0,63127.0,63171.0,63223.0,63256.0,63311.0,63376.0,63427.0,63485.0,63529.0,63604.0,63680.0,63773.0,63903.0,64157.0,64337.0,64530.0,64616.0,64688.0,64831.0,64994.0,65078.0,65148.0,65306.0,65440.0,65536.0,65649.0,65697.0,65778.0,65887.0,65946.0,66017.0,66074.0,66141.0,66178.0,66235.0,66276.0,66307.0,66333.0,66379.0,66407.0,66458.0,66510.0,66541.0,66571.0,66599.0,66629.0
5099337,27300.0,27379.0,27428.0,27491.0,27549.0,27577.0,27634.0,27665.0,27718.0,27791.0,27832.0,27891.0,27973.0,28024.0,28088.0,28177.0,28227.0,28288.0,28324.0,28466.0,28522.0,28625.0,28749.0,28816.0,28929.0,29012.0,29088.0,29173.0,29230.0,29327.0,29425.0,29540.0,29677.0,29894.0,30048.0,30213.0,30291.0,30351.0,30472.0,30584.0,30641.0,30690.0,30809.0,30911.0,30999.0,31103.0,31148.0,31222.0,31296.0,31335.0,31409.0,31454.0,31535.0,31580.0,31649.0,31690.0,31721.0,31746.0,31805.0,31841.0,31905.0,31971.0,32011.0,32049.0,32084.0,32123.0
5099339,37800.0,37877.0,37925.0,37987.0,38036.0,38060.0,38108.0,38134.0,38179.0,38240.0,38274.0,38324.0,38393.0,38436.0,38490.0,38564.0,38603.0,38651.0,38679.0,38741.0,38766.0,38811.0,38866.0,38905.0,38972.0,39057.0,39124.0,39199.0,39247.0,39329.0,39411.0,39530.0,39660.0,39856.0,39995.0,40145.0,40228.0,40291.0,40417.0,40531.0,40590.0,40639.0,40744.0,40833.0,40898.0,40975.0,41008.0,41063.0,41132.0,41169.0,41226.0,41265.0,41342.0,41385.0,41450.0,41494.0,41527.0,41554.0,41606.0,41638.0,41694.0,41761.0,41802.0,41840.0,41876.0,41915.0
5099341,48600.0,48683.0,48734.0,48800.0,48847.0,48869.0,48915.0,48940.0,48983.0,49042.0,49075.0,49122.0,49188.0,49229.0,49281.0,49350.0,49394.0,49447.0,49478.0,49545.0,49571.0,49619.0,49678.0,49717.0,49784.0,49862.0,49929.0,50004.0,50054.0,50139.0,50224.0,50344.0,50484.0,50690.0,50836.0,50992.0,51087.0,51153.0,51286.0,51415.0,51481.0,51536.0,51643.0,51734.0,51812.0,51904.0,51943.0,52009.0,52089.0,52132.0,52195.0,52240.0,52325.0,52373.0,52445.0,52491.0,52526.0,52555.0,52616.0,52653.0,52719.0,52789.0,52831.0,52871.0,52908.0,52948.0
