tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P
5084704,28380.0,28486.0,28604.0,28746.0,28861.0,28944.0,29034.0,29224.0,29327.0,29391.0,29634.0,29670.0,29698.0,29722.0,29798.0,29823.0,29854.0,29876.0,29916.0,29967.0,30032.0,30101.0,30137.0,30283.0,30320.0,30347.0,30480.0,30524.0,30565.0,30606.0,30715.0,30784.0,30862.0,30915.0,30947.0,30987.0,31064.0,31120.0,31159.0,31191.0,31252.0,31264.0,31298.0,31324.0,31367.0,31413.0,31432.0,31450.0,31458.0,31502.0,31526.0,31552.0,31569.0,31620.0,31748.0,31795.0,31835.0,31899.0,31988.0,32066.0,32104.0,32130.0,32207.0,32242.0,32319.0,32389.0,32421.0,32441.0,32512.0
5084706,39180.0,39278.0,39386.0,39516.0,39621.0,39698.0,39799.0,40013.0,40110.0,40169.0,40377.0,40439.0,40462.0,40482.0,40532.0,40558.0,40588.0,40608.0,40645.0,40683.0,40731.0,40782.0,40808.0,40942.0,40976.0,41000.0,41113.0,41152.0,41191.0,41220.0,41293.0,41339.0,41376.0,41407.0,41426.0,41450.0,41521.0,41570.0,41608.0,41639.0,41702.0,41725.0,41769.0,41803.0,41860.0,41905.0,41923.0,41942.0,41951.0,41992.0,42008.0,42032.0,42049.0,42099.0,42219.0,42263.0,42300.0,42360.0,42442.0,42513.0,42548.0,42571.0,42641.0,42676.0,42752.0,42821.0,42852.0,42875.0,42944.0
5084708,51780.0,51882.0,51995.0,52131.0,52241.0,52321.0,52425.0,52646.0,52746.0,52807.0,53020.0,53077.0,53104.0,53127.0,53186.0,53210.0,53240.0,53260.0,53297.0,53338.0,53390.0,53445.0,53474.0,53623.0,53661.0,53687.0,53818.0,53859.0,53898.0,53930.0,53999.0,54043.0,54084.0,54133.0,54163.0,54201.0,54309.0,54381.0,54422.0,54455.0,54522.0,54538.0,54570.0,54595.0,54637.0,54680.0,54696.0,54714.0,54722.0,54764.0,54783.0,54808.0,54827.0,54880.0,55018.0,55069.0,55112.0,55181.0,55277.0,55356.0,55395.0,55419.0,55491.0,55525.0,55600.0,55668.0,55700.0,55727.0,55799.0
5084710,64380.0,64465.0,64559.0,64672.0,64764.0,64831.0,64942.0,65176.0,65270.0,65328.0,65518.0,65559.0,65584.0,65606.0,65688.0,65712.0,65742.0,65763.0,65802.0,65846.0,65901.0,65959.0,65990.0,66116.0,66148.0,66170.0,66292.0,66334.0,66376.0,66405.0,66480.0,66528.0,66562.0,66595.0,66615.0,66640.0,66713.0,66777.0,66816.0,66849.0,66907.0,66920.0,66951.0,66975.0,67015.0,67057.0,67073.0,67089.0,67097.0,67141.0,67163.0,67195.0,67216.0,67268.0,67380.0,67421.0,67456.0,67512.0,67590.0,67666.0,67703.0,67725.0,67791.0,67824.0,67896.0,67962.0,67993.0,68019.0,68086.0
5084712,75180.0,75245.0,75317.0,75404.0,75474.0,75526.0,75627.0,75840.0,75903.0,75941.0,76119.0,76155.0,76179.0,76201.0,76241.0,76265.0,76294.0,76313.0,76348.0,76382.0,76425.0,76470.0,76494.0,76608.0,76637.0,76657.0,76763.0,76801.0,76842.0,76873.0,76930.0,76966.0,76997.0,77022.0,77037.0,77056.0,77108.0,77146.0,77181.0,77210.0,77273.0,77287.0,77318.0,77342.0,77383.0,77425.0,77444.0,77462.0,77471.0,77499.0,77512.0,77531.0,77546.0,77595.0,77690.0,77725.0,77755.0,77803.0,77868.0,77935.0,77968.0,77988.0,78048.0,78082.0,78155.0,78221.0,78252.0,78276.0,78316.0
5085893,38700.0,38788.0,38886.0,39004.0,39099.0,39168.0,39241.0,39395.0,39483.0,39537.0,39810.0,39849.0,39872.0,39893.0,39923.0,39947.0,39981.0,40003.0,40042.0,40082.0,40133.0,40187.0,40215.0,40369.0,40408.0,40436.0,40548.0,40589.0,40627.0,40650.0,40710.0,40748.0,40783.0,40814.0,40833.0,40856.0,40919.0,40959.0,41003.0,41039.0,41095.0,41108.0,41137.0,41159.0,41196.0,41237.0,41253.0,41269.0,41277.0,41315.0,41332.0,41354.0,41367.0,41406.0,41497.0,41530.0,41558.0,41604.0,41667.0,41745.0,41784.0,41804.0,41865.0,41897.0,41966.0,42029.0,42058.0,42082.0,42125.0
5090822,46380.0,46482.0,46595.0,46731.0,46841.0,46921.0,47025.0,47246.0,47346.0,47407.0,47620.0,47677.0,47704.0,47727.0,47786.0,47810.0,47840.0,47860.0,47897.0,47938.0,47990.0,48045.0,48074.0,48223.0,48261.0,48287.0,48418.0,48459.0,48498.0,48530.0,48599.0,48643.0,48684.0,48733.0,48763.0,48801.0,48909.0,48981.0,49022.0,49055.0,49122.0,49138.0,49170.0,49195.0,49237.0,49280.0,49296.0,49314.0,49322.0,49364.0,49383.0,49408.0,49427.0,49480.0,49618.0,49669.0,49712.0,49781.0,49877.0,49956.0,49995.0,50019.0,50091.0,50125.0,50200.0,50268.0,50300.0,50327.0,50399.0
5090824,58980.0,59108.0,59250.0,59421.0,59560.0,59661.0,59790.0,60064.0,60170.0,60236.0,60439.0,60499.0,60531.0,60559.0,60662.0,60690.0,60724.0,60746.0,60786.0,60835.0,60896.0,60961.0,60995.0,61168.0,61212.0,61243.0,61400.0,61446.0,61496.0,61534.0,61635.0,61699.0,61760.0,61807.0,61836.0,61873.0,62025.0,62101.0,62165.0,62217.0,62291.0,62307.0,62344.0,62372.0,62420.0,62464.0,62482.0,62500.0,62509.0,62558.0,62576.0,62604.0,62622.0,62689.0,62843.0,62899.0,62947.0,63024.0,63130.0,63223.0,63268.0,63292.0,63364.0,63400.0,63480.0,63552.0,63586.0,63613.0,63698.0
5090826,71580.0,71683.0,71798.0,71936.0,72048.0,72128.0,72241.0,72482.0,72562.0,72612.0,72811.0,72863.0,72899.0,72931.0,72985.0,73011.0,73044.0,73066.0,73106.0,73151.0,73208.0,73268.0,73301.0,73443.0,73479.0,73505.0,73662.0,73705.0,73747.0,73784.0,73855.0,73901.0,73938.0,73971.0,73991.0,74016.0,74079.0,74137.0,74183.0,74221.0,74292.0,74306.0,74342.0,74370.0,74416.0,74459.0,74477.0,74496.0,74505.0,74543.0,74563.0,74587.0,74601.0,74656.0,74771.0,74813.0,74849.0,74907.0,74986.0,75059.0,75095.0,75117.0,75182.0,75218.0,75297.0,75368.0,75401.0,75427.0,75488.0
5090828,82380.0,82445.0,82517.0,82604.0,82674.0,82726.0,82827.0,83040.0,83103.0,83141.0,83319.0,83355.0,83379.0,83401.0,83441.0,83465.0,83494.0,83513.0,83548.0,83582.0,83625.0,83670.0,83694.0,83808.0,83837.0,83857.0,83963.0,84001.0,84042.0,84073.0,84130.0,84166.0,84197.0,84222.0,84237.0,84256.0,84308.0,84346.0,84381.0,84410.0,84473.0,84487.0,84518.0,84542.0,84583.0,84625.0,84644.0,84662.0,84671.0,84699.0,84712.0,84731.0,84746.0,84795.0,84890.0,84925.0,84955.0,85003.0,85068.0,85135.0,85168.0,85188.0,85248.0,85282.0,85355.0,85421.0,85452.0,85476.0,85516.0
5090936,36900.0,36988.0,37086.0,37204.0,37299.0,37368.0,37441.0,37595.0,37683.0,37737.0,38010.0,38049.0,38072.0,38093.0,38123.0,38147.0,38181.0,38203.0,38242.0,38282.0,38333.0,38387.0,38415.0,38569.0,38608.0,38636.0,38748.0,38789.0,38827.0,38850.0,38910.0,38948.0,38983.0,39014.0,39033.0,39056.0,39119.0,39159.0,39203.0,39239.0,39295.0,39308.0,39337.0,39359.0,39396.0,39437.0,39453.0,39469.0,39477.0,39515.0,39532.0,39554.0,39567.0,39606.0,39697.0,39730.0,39758.0,39804.0,39867.0,39945.0,39984.0,40004.0,40065.0,40097.0,40166.0,40229.0,40258.0,40282.0,40325.0
5091775,24780.0,24865.0,24959.0,25072.0,25164.0,25231.0,25342.0,25576.0,25670.0,25728.0,25918.0,25959.0,25984.0,26006.0,26088.0,26112.0,26142.0,26163.0,26202.0,26246.0,26301.0,26359.0,26390.0,26516.0,26548.0,26570.0,26692.0,26734.0,26776.0,26805.0,26880.0,26928.0,26962.0,26995.0,27015.0,27040.0,27113.0,27177.0,27216.0,27249.0,27307.0,27320.0,27351.0,27375.0,27415.0,27457.0,27473.0,27489.0,27497.0,27541.0,27563.0,27595.0,27616.0,27668.0,27780.0,27821.0,27856.0,27912.0,27990.0,28066.0,28103.0,28125.0,28191.0,28224.0,28296.0,28362.0,28393.0,28419.0,28486.0
5091777,40980.0,41078.0,41186.0,41316.0,41421.0,41498.0,41599.0,41813.0,41910.0,41969.0,42177.0,42239.0,42262.0,42282.0,42332.0,42358.0,42388.0,42408.0,42445.0,42483.0,42531.0,42582.0,42608.0,42742.0,42776.0,42800.0,42913.0,42952.0,42991.0,43020.0,43093.0,43139.0,43176.0,43207.0,43226.0,43250.0,43321.0,43370.0,43408.0,43439.0,43502.0,43525.0,43569.0,43603.0,43660.0,43705.0,43723.0,43742.0,43751.0,43792.0,43808.0,43832.0,43849.0,43899.0,44019.0,44063.0,44100.0,44160.0,44242.0,44313.0,44348.0,44371.0,44441.0,44476.0,44552.0,44621.0,44652.0,44675.0,44744.0
5091779,53580.0,53708.0,53850.0,54021.0,54160.0,54261.0,54390.0,54664.0,54770.0,54836.0,55039.0,55099.0,55131.0,55159.0,55262.0,55290.0,55324.0,55346.0,55386.0,55435.0,55496.0,55561.0,55595.0,55768.0,55812.0,55843.0,56000.0,56046.0,56096.0,56134.0,56235.0,56299.0,56360.0,56407.0,56436.0,56473.0,56625.0,56701.0,56765.0,56817.0,56891.0,56907.0,56944.0,56972.0,57020.0,57064.0,57082.0,57100.0,57109.0,57158.0,57176.0,57204.0,57222.0,57289.0,57443.0,57499.0,57547.0,57624.0,57730.0,57823.0,57868.0,57892.0,57964.0,58000.0,58080.0,58152.0,58186.0,58213.0,58298.0
5091781,66180.0,66308.0,66450.0,66621.0,66760.0,66861.0,66990.0,67264.0,67370.0,67436.0,67639.0,67699.0,67731.0,67759.0,67862.0,67890.0,67924.0,67946.0,67986.0,68035.0,68096.0,68161.0,68195.0,68368.0,68412.0,68443.0,68600.0,68646.0,68696.0,68734.0,68835.0,68899.0,68960.0,69007.0,69036.0,69073.0,69225.0,69301.0,69365.0,69417.0,69491.0,69507.0,69544.0,69572.0,69620.0,69664.0,69682.0,69700.0,69709.0,69758.0,69776.0,69804.0,69822.0,69889.0,70043.0,70099.0,70147.0,70224.0,70330.0,70423.0,70468.0,70492.0,70564.0,70600.0,70680.0,70752.0,70786.0,70813.0,70898.0
5091783,76980.0,77045.0,77117.0,77204.0,77274.0,77326.0,77427.0,77640.0,77703.0,77741.0,77919.0,77955.0,77979.0,78001.0,78041.0,78065.0,78094.0,78113.0,78148.0,78182.0,78225.0,78270.0,78294.0,78408.0,78437.0,78457.0,78563.0,78601.0,78642.0,78673.0,78730.0,78766.0,78797.0,78822.0,78837.0,78856.0,78908.0,78946.0,78981.0,79010.0,79073.0,79087.0,79118.0,79142.0,79183.0,79225.0,79244.0,79262.0,79271.0,79299.0,79312.0,79331.0,79346.0,79395.0,79490.0,79525.0,79555.0,79603.0,79668.0,79735.0,79768.0,79788.0,79848.0,79882.0,79955.0,80021.0,80052.0,80076.0,80116.0
5092127,35580.0,35678.0,35786.0,35916.0,36021.0,36098.0,36199.0,36413.0,36510.0,36569.0,36777.0,36839.0,36862.0,36882.0,36932.0,36958.0,36988.0,37008.0,37045.0,37083.0,37131.0,37182.0,37208.0,37342.0,37376.0,37400.0,37513.0,37552.0,37591.0,37620.0,37693.0,37739.0,37776.0,37807.0,37826.0,37850.0,37921.0,37970.0,38008.0,38039.0,38102.0,38125.0,38169.0,38203.0,38260.0,38305.0,38323.0,38342.0,38351.0,38392.0,38408.0,38432.0,38449.0,38499.0,38619.0,38663.0,38700.0,38760.0,38842.0,38913.0,38948.0,38971.0,39041.0,39076.0,39152.0,39221.0,39252.0,39275.0,39344.0
5092129,48180.0,48282.0,48395.0,48531.0,48641.0,48721.0,48825.0,49046.0,49146.0,49207.0,49420.0,49477.0,49504.0,49527.0,49586.0,49610.0,49640.0,49660.0,49697.0,49738.0,49790.0,49845.0,49874.0,50023.0,50061.0,50087.0,50218.0,50259.0,50298.0,50330.0,50399.0,50443.0,50484.0,50533.0,50563.0,50601.0,50709.0,50781.0,50822.0,50855.0,50922.0,50938.0,50970.0,50995.0,51037.0,51080.0,51096.0,51114.0,51122.0,51164.0,51183.0,51208.0,51227.0,51280.0,51418.0,51469.0,51512.0,51581.0,51677.0,51756.0,51795.0,51819.0,51891.0,51925.0,52000.0,52068.0,52100.0,52127.0,52199.0
5092131,60780.0,60908.0,61050.0,61221.0,61360.0,61461.0,61590.0,61864.0,61970.0,62036.0,62239.0,62299.0,62331.0,62359.0,62462.0,62490.0,62524.0,62546.0,62586.0,62635.0,62696.0,62761.0,62795.0,62968.0,63012.0,63043.0,63200.0,63246.0,63296.0,63334.0,63435.0,63499.0,63560.0,63607.0,63636.0,63673.0,63825.0,63901.0,63965.0,64017.0,64091.0,64107.0,64144.0,64172.0,64220.0,64264.0,64282.0,64300.0,64309.0,64358.0,64376.0,64404.0,64422.0,64489.0,64643.0,64699.0,64747.0,64824.0,64930.0,65023.0,65068.0,65092.0,65164.0,65200.0,65280.0,65352.0,65386.0,65413.0,65498.0
5093278,47700.0,47780.0,47869.0,47976.0,48062.0,48124.0,48217.0,48413.0,48494.0,48544.0,48732.0,48790.0,48815.0,48837.0,48908.0,48937.0,48977.0,48999.0,49040.0,49081.0,49133.0,49188.0,49218.0,49347.0,49380.0,49403.0,49535.0,49583.0,49627.0,49660.0,49728.0,49771.0,49805.0,49835.0,49853.0,49876.0,49941.0,49989.0,50039.0,50080.0,50143.0,50156.0,50188.0,50213.0,50254.0,50297.0,50314.0,50332.0,50340.0,50380.0,50395.0,50422.0,50438.0,50491.0,50600.0,50640.0,50674.0,50729.0,50804.0,50886.0,50926.0,50949.0,51020.0,51057.0,51138.0,51212.0,51247.0,51271.0,51331.0
5093280,58500.0,58577.0,58662.0,58765.0,58848.0,58908.0,59006.0,59215.0,59288.0,59333.0,59539.0,59602.0,59631.0,59657.0,59720.0,59744.0,59777.0,59798.0,59835.0,59873.0,59921.0,59972.0,59998.0,60125.0,60157.0,60180.0,60355.0,60396.0,60438.0,60467.0,60533.0,60575.0,60610.0,60639.0,60657.0,60680.0,60742.0,60801.0,60862.0,60912.0,60986.0,61000.0,61048.0,61085.0,61148.0,61190.0,61207.0,61225.0,61233.0,61271.0,61285.0,61309.0,61329.0,61381.0,61491.0,61531.0,61565.0,61620.0,61696.0,61760.0,61791.0,61813.0,61878.0,61913.0,61990.0,62060.0,62092.0,62124.0,62175.0
5093282,69300.0,69375.0,69458.0,69558.0,69639.0,69699.0,69827.0,70098.0,70172.0,70217.0,70458.0,70506.0,70534.0,70558.0,70598.0,70622.0,70652.0,70672.0,70708.0,70752.0,70808.0,70867.0,70898.0,71033.0,71067.0,71091.0,71251.0,71289.0,71338.0,71378.0,71441.0,71482.0,71527.0,71561.0,71582.0,71609.0,71681.0,71753.0,71811.0,71858.0,71929.0,71944.0,71980.0,72008.0,72054.0,72095.0,72113.0,72133.0,72143.0,72178.0,72193.0,72217.0,72233.0,72296.0,72414.0,72457.0,72494.0,72553.0,72634.0,72704.0,72739.0,72762.0,72832.0,72867.0,72943.0,73012.0,73045.0,73074.0,73119.0
5093336,60300.0,60377.0,60462.0,60565.0,60648.0,60708.0,60806.0,61015.0,61088.0,61133.0,61339.0,61402.0,61431.0,61457.0,61520.0,61544.0,61577.0,61598.0,61635.0,61673.0,61721.0,61772.0,61798.0,61925.0,61957.0,61980.0,62155.0,62196.0,62238.0,62267.0,62333.0,62375.0,62410.0,62439.0,62457.0,62480.0,62542.0,62601.0,62662.0,62712.0,62786.0,62800.0,62848.0,62885.0,62948.0,62990.0,63007.0,63025.0,63033.0,63071.0,63085.0,63109.0,63129.0,63181.0,63291.0,63331.0,63365.0,63420.0,63496.0,63560.0,63591.0,63613.0,63678.0,63713.0,63790.0,63860.0,63892.0,63924.0,63975.0
5093437,22980.0,23065.0,23159.0,23272.0,23364.0,23431.0,23542.0,23776.0,23870.0,23928.0,24118.0,24159.0,24184.0,24206.0,24288.0,24312.0,24342.0,24363.0,24402.0,24446.0,24501.0,24559.0,24590.0,24716.0,24748.0,24770.0,24892.0,24934.0,24976.0,25005.0,25080.0,25128.0,25162.0,25195.0,25215.0,25240.0,25313.0,25377.0,25416.0,25449.0,25507.0,25520.0,25551.0,25575.0,25615.0,25657.0,25673.0,25689.0,25697.0,25741.0,25763.0,25795.0,25816.0,25868.0,25980.0,26021.0,26056.0,26112.0,26190.0,26266.0,26303.0,26325.0,26391.0,26424.0,26496.0,26562.0,26593.0,26619.0,26686.0
5093530,51300.0,51380.0,51469.0,51576.0,51662.0,51724.0,51817.0,52013.0,52094.0,52144.0,52332.0,52390.0,52415.0,52437.0,52508.0,52537.0,52577.0,52599.0,52640.0,52681.0,52733.0,52788.0,52818.0,52947.0,52980.0,53003.0,53135.0,53183.0,53227.0,53260.0,53328.0,53371.0,53405.0,53435.0,53453.0,53476.0,53541.0,53589.0,53639.0,53680.0,53743.0,53756.0,53788.0,53813.0,53854.0,53897.0,53914.0,53932.0,53940.0,53980.0,53995.0,54022.0,54038.0,54091.0,54200.0,54240.0,54274.0,54329.0,54404.0,54486.0,54526.0,54549.0,54620.0,54657.0,54738.0,54812.0,54847.0,54871.0,54931.0
5093532,62100.0,62177.0,62262.0,62365.0,62448.0,62508.0,62606.0,62815.0,62888.0,62933.0,63139.0,63202.0,63231.0,63257.0,63320.0,63344.0,63377.0,63398.0,63435.0,63473.0,63521.0,63572.0,63598.0,63725.0,63757.0,63780.0,63955.0,63996.0,64038.0,64067.0,64133.0,64175.0,64210.0,64239.0,64257.0,64280.0,64342.0,64401.0,64462.0,64512.0,64586.0,64600.0,64648.0,64685.0,64748.0,64790.0,64807.0,64825.0,64833.0,64871.0,64885.0,64909.0,64929.0,64981.0,65091.0,65131.0,65165.0,65220.0,65296.0,65360.0,65391.0,65413.0,65478.0,65513.0,65590.0,65660.0,65692.0,65724.0,65775.0
5093536,84000.0,84067.0,84142.0,84232.0,84305.0,84358.0,84498.0,84794.0,84869.0,84915.0,85103.0,85134.0,85166.0,85194.0,85244.0,85268.0,85295.0,85316.0,85354.0,85396.0,85449.0,85505.0,85533.0,85639.0,85666.0,85685.0,85809.0,85852.0,85891.0,85915.0,85972.0,86008.0,86041.0,86068.0,86085.0,86105.0,86169.0,86227.0,86287.0,86336.0,86396.0,86410.0,86451.0,86482.0,86534.0,86575.0,86591.0,86608.0,86616.0,86651.0,86665.0,86687.0,86703.0,86752.0,86869.0,86912.0,86949.0,87008.0,87088.0,87174.0,87217.0,87243.0,87321.0,87356.0,87432.0,87501.0,87534.0,87558.0,87603.0
5094776,30180.0,30286.0,30404.0,30546.0,30661.0,30744.0,30834.0,31024.0,31127.0,31191.0,31434.0,31470.0,31498.0,31522.0,31598.0,31623.0,31654.0,31676.0,31716.0,31767.0,31832.0,31901.0,31937.0,32083.0,32120.0,32147.0,32280.0,32324.0,32365.0,32406.0,32515.0,32584.0,32662.0,32715.0,32747.0,32787.0,32864.0,32920.0,32959.0,32991.0,33052.0,33064.0,33098.0,33124.0,33167.0,33213.0,33232.0,33250.0,33258.0,33302.0,33326.0,33352.0,33369.0,33420.0,33548.0,33595.0,33635.0,33699.0,33788.0,33866.0,33904.0,33930.0,34007.0,34042.0,34119.0,34189.0,34221.0,34241.0,34312.0
5095569,30600.0,30668.0,30744.0,30835.0,30908.0,30961.0,31030.0,31177.0,31214.0,31237.0,31401.0,31439.0,31464.0,31486.0,31539.0,31564.0,31608.0,31630.0,31670.0,31704.0,31747.0,31792.0,31816.0,31916.0,31941.0,31959.0,32047.0,32082.0,32130.0,32160.0,32225.0,32266.0,32294.0,32316.0,32330.0,32347.0,32400.0,32457.0,32492.0,32521.0,32576.0,32585.0,32610.0,32629.0,32660.0,32709.0,32727.0,32744.0,32752.0,32799.0,32832.0,32870.0,32888.0,32926.0,33033.0,33072.0,33105.0,33159.0,33233.0,33289.0,33317.0,33336.0,33392.0,33426.0,33500.0,33567.0,33598.0,33626.0,33675.0
5095571,40500.0,40588.0,40686.0,40804.0,40899.0,40968.0,41041.0,41195.0,41283.0,41337.0,41610.0,41649.0,41672.0,41693.0,41723.0,41747.0,41781.0,41803.0,41842.0,41882.0,41933.0,41987.0,42015.0,42169.0,42208.0,42236.0,42348.0,42389.0,42427.0,42450.0,42510.0,42548.0,42583.0,42614.0,42633.0,42656.0,42719.0,42759.0,42803.0,42839.0,42895.0,42908.0,42937.0,42959.0,42996.0,43037.0,43053.0,43069.0,43077.0,43115.0,43132.0,43154.0,43167.0,43206.0,43297.0,43330.0,43358.0,43404.0,43467.0,43545.0,43584.0,43604.0,43665.0,43697.0,43766.0,43829.0,43858.0,43882.0,43925.0
5095739,34200.0,34268.0,34344.0,34435.0,34508.0,34561.0,34630.0,34777.0,34814.0,34837.0,35001.0,35039.0,35064.0,35086.0,35139.0,35164.0,35208.0,35230.0,35270.0,35304.0,35347.0,35392.0,35416.0,35516.0,35541.0,35559.0,35647.0,35682.0,35730.0,35760.0,35825.0,35866.0,35894.0,35916.0,35930.0,35947.0,36000.0,36057.0,36092.0,36121.0,36176.0,36185.0,36210.0,36229.0,36260.0,36309.0,36327.0,36344.0,36352.0,36399.0,36432.0,36470.0,36488.0,36526.0,36633.0,36672.0,36705.0,36759.0,36833.0,36889.0,36917.0,36936.0,36992.0,37026.0,37100.0,37167.0,37198.0,37226.0,37275.0
5095741,44100.0,44180.0,44269.0,44376.0,44462.0,44524.0,44617.0,44813.0,44894.0,44944.0,45132.0,45190.0,45215.0,45237.0,45308.0,45337.0,45377.0,45399.0,45440.0,45481.0,45533.0,45588.0,45618.0,45747.0,45780.0,45803.0,45935.0,45983.0,46027.0,46060.0,46128.0,46171.0,46205.0,46235.0,46253.0,46276.0,46341.0,46389.0,46439.0,46480.0,46543.0,46556.0,46588.0,46613.0,46654.0,46697.0,46714.0,46732.0,46740.0,46780.0,46795.0,46822.0,46838.0,46891.0,47000.0,47040.0,47074.0,47129.0,47204.0,47286.0,47326.0,47349.0,47420.0,47457.0,47538.0,47612.0,47647.0,47671.0,47731.0
5095743,54900.0,54977.0,55062.0,55165.0,55248.0,55308.0,55406.0,55615.0,55688.0,55733.0,55939.0,56002.0,56031.0,56057.0,56120.0,56144.0,56177.0,56198.0,56235.0,56273.0,56321.0,56372.0,56398.0,56525.0,56557.0,56580.0,56755.0,56796.0,56838.0,56867.0,56933.0,56975.0,57010.0,57039.0,57057.0,57080.0,57142.0,57201.0,57262.0,57312.0,57386.0,57400.0,57448.0,57485.0,57548.0,57590.0,57607.0,57625.0,57633.0,57671.0,57685.0,57709.0,57729.0,57781.0,57891.0,57931.0,57965.0,58020.0,58096.0,58160.0,58191.0,58213.0,58278.0,58313.0,58390.0,58460.0,58492.0,58524.0,58575.0
5095745,65700.0,65777.0,65862.0,65965.0,66048.0,66108.0,66206.0,66415.0,66488.0,66533.0,66739.0,66802.0,66831.0,66857.0,66920.0,66944.0,66977.0,66998.0,67035.0,67073.0,67121.0,67172.0,67198.0,67325.0,67357.0,67380.0,67555.0,67596.0,67638.0,67667.0,67733.0,67775.0,67810.0,67839.0,67857.0,67880.0,67942.0,68001.0,68062.0,68112.0,68186.0,68200.0,68248.0,68285.0,68348.0,68390.0,68407.0,68425.0,68433.0,68471.0,68485.0,68509.0,68529.0,68581.0,68691.0,68731.0,68765.0,68820.0,68896.0,68960.0,68991.0,69013.0,69078.0,69113.0,69190.0,69260.0,69292.0,69324.0,69375.0
5095747,76500.0,76567.0,76642.0,76732.0,76805.0,76858.0,76998.0,77294.0,77369.0,77415.0,77603.0,77634.0,77666.0,77694.0,77744.0,77768.0,77795.0,77816.0,77854.0,77896.0,77949.0,78005.0,78033.0,78139.0,78166.0,78185.0,78309.0,78352.0,78391.0,78415.0,78472.0,78508.0,78541.0,78568.0,78585.0,78605.0,78669.0,78727.0,78787.0,78836.0,78896.0,78910.0,78951.0,78982.0,79034.0,79075.0,79091.0,79108.0,79116.0,79151.0,79165.0,79187.0,79203.0,79252.0,79369.0,79412.0,79449.0,79508.0,79588.0,79674.0,79717.0,79743.0,79821.0,79856.0,79932.0,80001.0,80034.0,80058.0,80103.0
5095986,31980.0,32086.0,32204.0,32346.0,32461.0,32544.0,32634.0,32824.0,32927.0,32991.0,33234.0,33270.0,33298.0,33322.0,33398.0,33423.0,33454.0,33476.0,33516.0,33567.0,33632.0,33701.0,33737.0,33883.0,33920.0,33947.0,34080.0,34124.0,34165.0,34206.0,34315.0,34384.0,34462.0,34515.0,34547.0,34587.0,34664.0,34720.0,34759.0,34791.0,34852.0,34864.0,34898.0,34924.0,34967.0,35013.0,35032.0,35050.0,35058.0,35102.0,35126.0,35152.0,35169.0,35220.0,35348.0,35395.0,35435.0,35499.0,35588.0,35666.0,35704.0,35730.0,35807.0,35842.0,35919.0,35989.0,36021.0,36041.0,36112.0
5095988,42780.0,42882.0,42995.0,43131.0,43241.0,43321.0,43425.0,43646.0,43746.0,43807.0,44020.0,44077.0,44104.0,44127.0,44186.0,44210.0,44240.0,44260.0,44297.0,44338.0,44390.0,44445.0,44474.0,44623.0,44661.0,44687.0,44818.0,44859.0,44898.0,44930.0,44999.0,45043.0,45084.0,45133.0,45163.0,45201.0,45309.0,45381.0,45422.0,45455.0,45522.0,45538.0,45570.0,45595.0,45637.0,45680.0,45696.0,45714.0,45722.0,45764.0,45783.0,45808.0,45827.0,45880.0,46018.0,46069.0,46112.0,46181.0,46277.0,46356.0,46395.0,46419.0,46491.0,46525.0,46600.0,46668.0,46700.0,46727.0,46799.0
5095990,55380.0,55508.0,55650.0,55821.0,55960.0,56061.0,56190.0,56464.0,56570.0,56636.0,56839.0,56899.0,56931.0,56959.0,57062.0,57090.0,57124.0,57146.0,57186.0,57235.0,57296.0,57361.0,57395.0,57568.0,57612.0,57643.0,57800.0,57846.0,57896.0,57934.0,58035.0,58099.0,58160.0,58207.0,58236.0,58273.0,58425.0,58501.0,58565.0,58617.0,58691.0,58707.0,58744.0,58772.0,58820.0,58864.0,58882.0,58900.0,58909.0,58958.0,58976.0,59004.0,59022.0,59089.0,59243.0,59299.0,59347.0,59424.0,59530.0,59623.0,59668.0,59692.0,59764.0,59800.0,59880.0,59952.0,59986.0,60013.0,60098.0
5095992,67980.0,68083.0,68198.0,68336.0,68448.0,68528.0,68641.0,68882.0,68962.0,69012.0,69211.0,69263.0,69299.0,69331.0,69385.0,69411.0,69444.0,69466.0,69506.0,69551.0,69608.0,69668.0,69701.0,69843.0,69879.0,69905.0,70062.0,70105.0,70147.0,70184.0,70255.0,70301.0,70338.0,70371.0,70391.0,70416.0,70479.0,70537.0,70583.0,70621.0,70692.0,70706.0,70742.0,70770.0,70816.0,70859.0,70877.0,70896.0,70905.0,70943.0,70963.0,70987.0,71001.0,71056.0,71171.0,71213.0,71249.0,71307.0,71386.0,71459.0,71495.0,71517.0,71582.0,71618.0,71697.0,71768.0,71801.0,71827.0,71888.0
