tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P
5098902,61200.0,61268.0,61308.0,61371.0,61410.0,61437.0,61468.0,61535.0,61630.0,61720.0,61767.0,61842.0,61975.0,62107.0,62233.0,62429.0,62537.0,62613.0,62662.0,62724.0,62781.0,62839.0,62883.0,62931.0,62977.0,63009.0,63084.0,63140.0,63168.0,63193.0,63233.0,63289.0,63341.0,63385.0,63455.0,63517.0,63562.0,63657.0,63696.0,63774.0,63817.0,63900.0,63939.0,63966.0,63991.0,64014.0,64042.0,64062.0,64108.0,64181.0,64216.0,64274.0,64341.0,64394.0,64426.0,64445.0,64491.0,64563.0,64625.0
5098904,71100.0,71171.0,71213.0,71279.0,71321.0,71348.0,71379.0,71438.0,71507.0,71573.0,71608.0,71681.0,71799.0,71916.0,72039.0,72230.0,72335.0,72431.0,72493.0,72548.0,72598.0,72642.0,72676.0,72715.0,72753.0,72791.0,72863.0,72916.0,72948.0,72975.0,73024.0,73086.0,73144.0,73188.0,73259.0,73310.0,73351.0,73446.0,73484.0,73555.0,73593.0,73665.0,73707.0,73737.0,73766.0,73792.0,73823.0,73845.0,73884.0,73946.0,73976.0,74027.0,74085.0,74129.0,74159.0,74177.0,74220.0,74309.0,74385.0
5098906,80100.0,80154.0,80186.0,80236.0,80268.0,80295.0,80326.0,80370.0,80433.0,80493.0,80525.0,80570.0,80665.0,80760.0,80886.0,81081.0,81189.0,81266.0,81317.0,81373.0,81425.0,81478.0,81518.0,81557.0,81595.0,81622.0,81675.0,81715.0,81737.0,81756.0,81792.0,81847.0,81899.0,81934.0,81991.0,82041.0,82078.0,82161.0,82200.0,82244.0,82278.0,82342.0,82379.0,82406.0,82431.0,82454.0,82481.0,82501.0,82536.0,82592.0,82619.0,82665.0,82718.0,82756.0,82787.0,82806.0,82851.0,82883.0,82911.0
5099654,43200.0,43270.0,43311.0,43375.0,43415.0,43445.0,43478.0,43532.0,43605.0,43674.0,43711.0,43779.0,43907.0,44034.0,44154.0,44340.0,44443.0,44511.0,44555.0,44610.0,44660.0,44706.0,44741.0,44792.0,44840.0,44871.0,44938.0,44987.0,45015.0,45040.0,45079.0,45130.0,45178.0,45213.0,45270.0,45309.0,45344.0,45416.0,45454.0,45494.0,45526.0,45588.0,45624.0,45649.0,45678.0,45704.0,45735.0,45757.0,45805.0,45882.0,45918.0,45970.0,46030.0,46077.0,46113.0,46134.0,46185.0,46281.0,46364.0
5099656,52800.0,52868.0,52908.0,52971.0,53010.0,53034.0,53062.0,53127.0,53194.0,53258.0,53292.0,53354.0,53476.0,53596.0,53727.0,53931.0,54044.0,54112.0,54156.0,54217.0,54272.0,54316.0,54349.0,54403.0,54455.0,54485.0,54591.0,54670.0,54705.0,54735.0,54793.0,54856.0,54915.0,54963.0,55040.0,55092.0,55156.0,55251.0,55287.0,55332.0,55368.0,55437.0,55474.0,55500.0,55531.0,55559.0,55592.0,55616.0,55660.0,55729.0,55762.0,55816.0,55879.0,55948.0,55985.0,56007.0,56061.0,56106.0,56145.0
5099658,62400.0,62468.0,62508.0,62571.0,62610.0,62637.0,62668.0,62735.0,62830.0,62920.0,62967.0,63042.0,63175.0,63307.0,63433.0,63629.0,63737.0,63813.0,63862.0,63924.0,63981.0,64039.0,64083.0,64131.0,64177.0,64209.0,64284.0,64340.0,64368.0,64393.0,64433.0,64489.0,64541.0,64585.0,64655.0,64717.0,64762.0,64857.0,64896.0,64974.0,65017.0,65100.0,65139.0,65166.0,65191.0,65214.0,65242.0,65262.0,65308.0,65381.0,65416.0,65474.0,65541.0,65594.0,65626.0,65645.0,65691.0,65763.0,65825.0
5099660,72000.0,72071.0,72113.0,72179.0,72221.0,72248.0,72279.0,72338.0,72407.0,72473.0,72508.0,72581.0,72699.0,72816.0,72939.0,73130.0,73235.0,73331.0,73393.0,73448.0,73498.0,73542.0,73576.0,73615.0,73653.0,73691.0,73763.0,73816.0,73848.0,73875.0,73924.0,73986.0,74044.0,74088.0,74159.0,74210.0,74251.0,74346.0,74384.0,74455.0,74493.0,74565.0,74607.0,74637.0,74666.0,74692.0,74723.0,74745.0,74784.0,74846.0,74876.0,74927.0,74985.0,75029.0,75059.0,75077.0,75120.0,75209.0,75285.0
5099662,81000.0,81054.0,81086.0,81136.0,81168.0,81195.0,81226.0,81270.0,81333.0,81393.0,81425.0,81470.0,81565.0,81660.0,81786.0,81981.0,82089.0,82166.0,82217.0,82273.0,82325.0,82378.0,82418.0,82457.0,82495.0,82522.0,82575.0,82615.0,82637.0,82656.0,82692.0,82747.0,82799.0,82834.0,82891.0,82941.0,82978.0,83061.0,83100.0,83144.0,83178.0,83242.0,83279.0,83306.0,83331.0,83354.0,83381.0,83401.0,83436.0,83492.0,83519.0,83565.0,83618.0,83656.0,83687.0,83706.0,83751.0,83783.0,83811.0
5099663,24120.0,24206.0,24256.0,24335.0,24385.0,24423.0,24467.0,24562.0,24691.0,24813.0,24878.0,24950.0,25082.0,25212.0,25340.0,25539.0,25649.0,25740.0,25799.0,25871.0,25936.0,25993.0,26036.0,26099.0,26159.0,26200.0,26281.0,26341.0,26378.0,26410.0,26469.0,26530.0,26587.0,26635.0,26713.0,26762.0,26806.0,26908.0,26952.0,27022.0,27068.0,27155.0,27202.0,27235.0,27281.0,27322.0,27372.0,27407.0,27475.0,27582.0,27632.0,27695.0,27767.0,27838.0,27878.0,27902.0,27958.0,28067.0,28160.0
5099665,34920.0,34998.0,35044.0,35116.0,35160.0,35192.0,35228.0,35311.0,35421.0,35525.0,35580.0,35665.0,35796.0,35925.0,36082.0,36325.0,36460.0,36550.0,36609.0,36675.0,36735.0,36784.0,36822.0,36877.0,36929.0,36962.0,37074.0,37157.0,37187.0,37213.0,37272.0,37335.0,37394.0,37435.0,37500.0,37554.0,37601.0,37696.0,37732.0,37790.0,37825.0,37893.0,37933.0,37962.0,37995.0,38025.0,38061.0,38088.0,38148.0,38243.0,38288.0,38341.0,38402.0,38473.0,38515.0,38540.0,38600.0,38685.0,38758.0
5099667,45180.0,45253.0,45296.0,45363.0,45405.0,45437.0,45473.0,45551.0,45650.0,45744.0,45794.0,45865.0,46002.0,46137.0,46302.0,46558.0,46700.0,46794.0,46856.0,46923.0,46985.0,47044.0,47088.0,47148.0,47205.0,47250.0,47363.0,47447.0,47480.0,47508.0,47570.0,47640.0,47706.0,47754.0,47832.0,47892.0,47945.0,48042.0,48086.0,48157.0,48198.0,48276.0,48323.0,48357.0,48401.0,48440.0,48488.0,48522.0,48593.0,48706.0,48759.0,48819.0,48889.0,48961.0,49004.0,49029.0,49090.0,49169.0,49237.0
5099669,55440.0,55514.0,55558.0,55627.0,55670.0,55705.0,55744.0,55827.0,55943.0,56053.0,56111.0,56183.0,56321.0,56458.0,56615.0,56859.0,56994.0,57097.0,57165.0,57243.0,57315.0,57384.0,57436.0,57511.0,57582.0,57629.0,57719.0,57785.0,57822.0,57853.0,57908.0,57985.0,58056.0,58116.0,58212.0,58275.0,58334.0,58436.0,58485.0,58563.0,58603.0,58679.0,58729.0,58764.0,58809.0,58850.0,58899.0,58935.0,59007.0,59121.0,59174.0,59228.0,59290.0,59365.0,59410.0,59437.0,59501.0,59590.0,59667.0
5099671,66780.0,66860.0,66907.0,66981.0,67026.0,67058.0,67094.0,67180.0,67262.0,67340.0,67382.0,67443.0,67562.0,67679.0,67848.0,68109.0,68254.0,68355.0,68421.0,68498.0,68568.0,68620.0,68659.0,68717.0,68772.0,68809.0,68915.0,68994.0,69024.0,69049.0,69102.0,69171.0,69235.0,69282.0,69357.0,69429.0,69477.0,69577.0,69618.0,69689.0,69730.0,69809.0,69850.0,69879.0,69911.0,69940.0,69975.0,70000.0,70060.0,70155.0,70199.0,70254.0,70318.0,70369.0,70403.0,70423.0,70472.0,70530.0,70579.0
5101482,32220.0,32341.0,32412.0,32524.0,32595.0,32634.0,32678.0,32802.0,32950.0,33090.0,33165.0,33247.0,33395.0,33541.0,33748.0,34069.0,34248.0,34355.0,34425.0,34501.0,34570.0,34618.0,34654.0,34705.0,34753.0,34790.0,34884.0,34953.0,34985.0,35012.0,35071.0,35132.0,35189.0,35227.0,35289.0,35345.0,35381.0,35466.0,35500.0,35543.0,35576.0,35638.0,35674.0,35700.0,35733.0,35763.0,35799.0,35824.0,35879.0,35966.0,36007.0,36060.0,36121.0,36184.0,36224.0,36248.0,36304.0,36387.0,36458.0
5101484,43020.0,43098.0,43144.0,43216.0,43260.0,43292.0,43328.0,43411.0,43521.0,43625.0,43680.0,43765.0,43896.0,44025.0,44182.0,44425.0,44560.0,44650.0,44709.0,44775.0,44835.0,44884.0,44922.0,44977.0,45029.0,45062.0,45174.0,45257.0,45287.0,45313.0,45372.0,45435.0,45494.0,45535.0,45600.0,45654.0,45701.0,45796.0,45832.0,45890.0,45925.0,45993.0,46033.0,46062.0,46095.0,46125.0,46161.0,46188.0,46248.0,46343.0,46388.0,46441.0,46502.0,46573.0,46615.0,46640.0,46700.0,46785.0,46858.0
5101486,53280.0,53354.0,53398.0,53467.0,53510.0,53545.0,53584.0,53667.0,53783.0,53893.0,53951.0,54023.0,54161.0,54298.0,54455.0,54699.0,54834.0,54937.0,55005.0,55083.0,55155.0,55224.0,55276.0,55351.0,55422.0,55469.0,55559.0,55625.0,55662.0,55693.0,55748.0,55825.0,55896.0,55956.0,56052.0,56115.0,56174.0,56276.0,56325.0,56403.0,56443.0,56519.0,56569.0,56604.0,56649.0,56690.0,56739.0,56775.0,56847.0,56961.0,57014.0,57068.0,57130.0,57205.0,57250.0,57277.0,57341.0,57430.0,57507.0
5101488,64620.0,64706.0,64757.0,64837.0,64886.0,64916.0,64949.0,65044.0,65135.0,65221.0,65267.0,65331.0,65452.0,65571.0,65771.0,66082.0,66255.0,66357.0,66423.0,66511.0,66591.0,66666.0,66723.0,66797.0,66867.0,66911.0,66995.0,67058.0,67095.0,67127.0,67199.0,67274.0,67343.0,67395.0,67479.0,67550.0,67597.0,67710.0,67757.0,67829.0,67872.0,67954.0,68005.0,68041.0,68081.0,68117.0,68161.0,68193.0,68255.0,68354.0,68401.0,68457.0,68521.0,68592.0,68630.0,68653.0,68707.0,68771.0,68825.0
5101490,75600.0,75653.0,75684.0,75733.0,75763.0,75785.0,75810.0,75858.0,75916.0,75971.0,76000.0,76063.0,76164.0,76263.0,76388.0,76581.0,76688.0,76767.0,76818.0,76877.0,76931.0,76975.0,77009.0,77053.0,77096.0,77128.0,77199.0,77251.0,77276.0,77297.0,77338.0,77400.0,77458.0,77498.0,77563.0,77611.0,77655.0,77742.0,77780.0,77833.0,77867.0,77931.0,77972.0,78002.0,78031.0,78058.0,78090.0,78113.0,78151.0,78211.0,78240.0,78283.0,78333.0,78375.0,78407.0,78426.0,78472.0,78516.0,78553.0
5101754,24660.0,24746.0,24796.0,24875.0,24925.0,24963.0,25007.0,25102.0,25231.0,25353.0,25418.0,25490.0,25622.0,25752.0,25880.0,26079.0,26189.0,26280.0,26339.0,26411.0,26476.0,26533.0,26576.0,26639.0,26699.0,26740.0,26821.0,26881.0,26918.0,26950.0,27009.0,27070.0,27127.0,27175.0,27253.0,27302.0,27346.0,27448.0,27492.0,27562.0,27608.0,27695.0,27742.0,27775.0,27821.0,27862.0,27912.0,27947.0,28015.0,28122.0,28172.0,28235.0,28307.0,28378.0,28418.0,28442.0,28498.0,28607.0,28700.0
5102206,36000.0,36078.0,36124.0,36196.0,36240.0,36272.0,36308.0,36391.0,36501.0,36605.0,36660.0,36745.0,36876.0,37005.0,37162.0,37405.0,37540.0,37630.0,37689.0,37755.0,37815.0,37864.0,37902.0,37957.0,38009.0,38042.0,38154.0,38237.0,38267.0,38293.0,38352.0,38415.0,38474.0,38515.0,38580.0,38634.0,38681.0,38776.0,38812.0,38870.0,38905.0,38973.0,39013.0,39042.0,39075.0,39105.0,39141.0,39168.0,39228.0,39323.0,39368.0,39421.0,39482.0,39553.0,39595.0,39620.0,39680.0,39765.0,39838.0
5102208,46260.0,46333.0,46376.0,46443.0,46485.0,46517.0,46553.0,46631.0,46730.0,46824.0,46874.0,46945.0,47082.0,47217.0,47382.0,47638.0,47780.0,47874.0,47936.0,48003.0,48065.0,48124.0,48168.0,48228.0,48285.0,48330.0,48443.0,48527.0,48560.0,48588.0,48650.0,48720.0,48786.0,48834.0,48912.0,48972.0,49025.0,49122.0,49166.0,49237.0,49278.0,49356.0,49403.0,49437.0,49481.0,49520.0,49568.0,49602.0,49673.0,49786.0,49839.0,49899.0,49969.0,50041.0,50084.0,50109.0,50170.0,50249.0,50317.0
5102438,35460.0,35538.0,35584.0,35656.0,35700.0,35732.0,35768.0,35851.0,35961.0,36065.0,36120.0,36205.0,36336.0,36465.0,36622.0,36865.0,37000.0,37090.0,37149.0,37215.0,37275.0,37324.0,37362.0,37417.0,37469.0,37502.0,37614.0,37697.0,37727.0,37753.0,37812.0,37875.0,37934.0,37975.0,38040.0,38094.0,38141.0,38236.0,38272.0,38330.0,38365.0,38433.0,38473.0,38502.0,38535.0,38565.0,38601.0,38628.0,38688.0,38783.0,38828.0,38881.0,38942.0,39013.0,39055.0,39080.0,39140.0,39225.0,39298.0
5102444,67320.0,67400.0,67447.0,67521.0,67566.0,67598.0,67634.0,67720.0,67802.0,67880.0,67922.0,67983.0,68102.0,68219.0,68388.0,68649.0,68794.0,68895.0,68961.0,69038.0,69108.0,69160.0,69199.0,69257.0,69312.0,69349.0,69455.0,69534.0,69564.0,69589.0,69642.0,69711.0,69775.0,69822.0,69897.0,69969.0,70017.0,70117.0,70158.0,70229.0,70270.0,70349.0,70390.0,70419.0,70451.0,70480.0,70515.0,70540.0,70600.0,70695.0,70739.0,70794.0,70858.0,70909.0,70943.0,70963.0,71012.0,71070.0,71119.0
5102761,26280.0,26366.0,26416.0,26495.0,26545.0,26583.0,26627.0,26722.0,26851.0,26973.0,27038.0,27110.0,27242.0,27372.0,27500.0,27699.0,27809.0,27900.0,27959.0,28031.0,28096.0,28153.0,28196.0,28259.0,28319.0,28360.0,28441.0,28501.0,28538.0,28570.0,28629.0,28690.0,28747.0,28795.0,28873.0,28922.0,28966.0,29068.0,29112.0,29182.0,29228.0,29315.0,29362.0,29395.0,29441.0,29482.0,29532.0,29567.0,29635.0,29742.0,29792.0,29855.0,29927.0,29998.0,30038.0,30062.0,30118.0,30227.0,30320.0
5102763,37620.0,37698.0,37744.0,37816.0,37860.0,37892.0,37928.0,38011.0,38121.0,38225.0,38280.0,38365.0,38496.0,38625.0,38782.0,39025.0,39160.0,39250.0,39309.0,39375.0,39435.0,39484.0,39522.0,39577.0,39629.0,39662.0,39774.0,39857.0,39887.0,39913.0,39972.0,40035.0,40094.0,40135.0,40200.0,40254.0,40301.0,40396.0,40432.0,40490.0,40525.0,40593.0,40633.0,40662.0,40695.0,40725.0,40761.0,40788.0,40848.0,40943.0,40988.0,41041.0,41102.0,41173.0,41215.0,41240.0,41300.0,41385.0,41458.0
5102765,47880.0,47953.0,47996.0,48063.0,48105.0,48137.0,48173.0,48251.0,48350.0,48444.0,48494.0,48565.0,48702.0,48837.0,49002.0,49258.0,49400.0,49494.0,49556.0,49623.0,49685.0,49744.0,49788.0,49848.0,49905.0,49950.0,50063.0,50147.0,50180.0,50208.0,50270.0,50340.0,50406.0,50454.0,50532.0,50592.0,50645.0,50742.0,50786.0,50857.0,50898.0,50976.0,51023.0,51057.0,51101.0,51140.0,51188.0,51222.0,51293.0,51406.0,51459.0,51519.0,51589.0,51661.0,51704.0,51729.0,51790.0,51869.0,51937.0
5102767,58680.0,58755.0,58799.0,58869.0,58912.0,58946.0,58984.0,59130.0,59242.0,59348.0,59405.0,59482.0,59608.0,59733.0,59906.0,60174.0,60323.0,60422.0,60486.0,60567.0,60641.0,60708.0,60759.0,60832.0,60901.0,60947.0,61066.0,61154.0,61185.0,61211.0,61282.0,61377.0,61465.0,61523.0,61615.0,61675.0,61728.0,61832.0,61881.0,61960.0,62002.0,62082.0,62132.0,62168.0,62213.0,62253.0,62301.0,62336.0,62417.0,62545.0,62605.0,62662.0,62727.0,62807.0,62849.0,62874.0,62933.0,63018.0,63091.0
5102769,70200.0,70265.0,70303.0,70364.0,70402.0,70431.0,70463.0,70549.0,70627.0,70700.0,70739.0,70811.0,70915.0,71018.0,71145.0,71342.0,71452.0,71529.0,71580.0,71647.0,71708.0,71763.0,71805.0,71850.0,71893.0,71925.0,72011.0,72075.0,72104.0,72129.0,72186.0,72248.0,72305.0,72346.0,72412.0,72472.0,72510.0,72599.0,72638.0,72702.0,72738.0,72808.0,72848.0,72876.0,72905.0,72931.0,72962.0,72984.0,73032.0,73109.0,73145.0,73197.0,73257.0,73308.0,73340.0,73359.0,73406.0,73470.0,73524.0
5102895,57060.0,57135.0,57179.0,57249.0,57292.0,57326.0,57364.0,57510.0,57622.0,57728.0,57785.0,57862.0,57988.0,58113.0,58286.0,58554.0,58703.0,58802.0,58866.0,58947.0,59021.0,59088.0,59139.0,59212.0,59281.0,59327.0,59446.0,59534.0,59565.0,59591.0,59662.0,59757.0,59845.0,59903.0,59995.0,60055.0,60108.0,60212.0,60261.0,60340.0,60382.0,60462.0,60512.0,60548.0,60593.0,60633.0,60681.0,60716.0,60797.0,60925.0,60985.0,61042.0,61107.0,61187.0,61229.0,61254.0,61313.0,61398.0,61471.0
5102897,68400.0,68480.0,68527.0,68601.0,68646.0,68678.0,68714.0,68800.0,68882.0,68960.0,69002.0,69063.0,69182.0,69299.0,69468.0,69729.0,69874.0,69975.0,70041.0,70118.0,70188.0,70240.0,70279.0,70337.0,70392.0,70429.0,70535.0,70614.0,70644.0,70669.0,70722.0,70791.0,70855.0,70902.0,70977.0,71049.0,71097.0,71197.0,71238.0,71309.0,71350.0,71429.0,71470.0,71499.0,71531.0,71560.0,71595.0,71620.0,71680.0,71775.0,71819.0,71874.0,71938.0,71989.0,72023.0,72043.0,72092.0,72150.0,72199.0
5102899,78000.0,78053.0,78084.0,78133.0,78163.0,78185.0,78210.0,78258.0,78316.0,78371.0,78400.0,78463.0,78564.0,78663.0,78788.0,78981.0,79088.0,79167.0,79218.0,79277.0,79331.0,79375.0,79409.0,79453.0,79496.0,79528.0,79599.0,79651.0,79676.0,79697.0,79738.0,79800.0,79858.0,79898.0,79963.0,80011.0,80055.0,80142.0,80180.0,80233.0,80267.0,80331.0,80372.0,80402.0,80431.0,80458.0,80490.0,80513.0,80551.0,80611.0,80640.0,80683.0,80733.0,80775.0,80807.0,80826.0,80872.0,80916.0,80953.0
5103027,60780.0,60866.0,60916.0,60995.0,61045.0,61090.0,61142.0,61301.0,61409.0,61511.0,61565.0,61652.0,61780.0,61906.0,62100.0,62401.0,62568.0,62676.0,62746.0,62831.0,62909.0,62986.0,63044.0,63126.0,63205.0,63249.0,63338.0,63404.0,63438.0,63467.0,63528.0,63610.0,63686.0,63741.0,63828.0,63904.0,63956.0,64075.0,64126.0,64201.0,64248.0,64337.0,64388.0,64425.0,64468.0,64507.0,64553.0,64586.0,64651.0,64755.0,64804.0,64860.0,64925.0,64995.0,65032.0,65054.0,65106.0,65184.0,65250.0
5103617,30060.0,30175.0,30243.0,30350.0,30416.0,30476.0,30543.0,30706.0,30863.0,31011.0,31090.0,31185.0,31328.0,31469.0,31654.0,31940.0,32099.0,32217.0,32294.0,32380.0,32458.0,32525.0,32576.0,32639.0,32700.0,32750.0,32846.0,32918.0,32957.0,32990.0,33053.0,33125.0,33192.0,33240.0,33318.0,33373.0,33426.0,33534.0,33577.0,33640.0,33685.0,33771.0,33812.0,33842.0,33891.0,33935.0,33988.0,34026.0,34095.0,34205.0,34257.0,34321.0,34395.0,34465.0,34508.0,34534.0,34596.0,34697.0,34783.0
5103619,40860.0,40938.0,40984.0,41056.0,41100.0,41132.0,41168.0,41251.0,41361.0,41465.0,41520.0,41605.0,41736.0,41865.0,42022.0,42265.0,42400.0,42490.0,42549.0,42615.0,42675.0,42724.0,42762.0,42817.0,42869.0,42902.0,43014.0,43097.0,43127.0,43153.0,43212.0,43275.0,43334.0,43375.0,43440.0,43494.0,43541.0,43636.0,43672.0,43730.0,43765.0,43833.0,43873.0,43902.0,43935.0,43965.0,44001.0,44028.0,44088.0,44183.0,44228.0,44281.0,44342.0,44413.0,44455.0,44480.0,44540.0,44625.0,44698.0
5103621,51120.0,51193.0,51236.0,51303.0,51345.0,51377.0,51413.0,51491.0,51590.0,51684.0,51734.0,51805.0,51942.0,52077.0,52242.0,52498.0,52640.0,52734.0,52796.0,52863.0,52925.0,52984.0,53028.0,53088.0,53145.0,53190.0,53303.0,53387.0,53420.0,53448.0,53510.0,53580.0,53646.0,53694.0,53772.0,53832.0,53885.0,53982.0,54026.0,54097.0,54138.0,54216.0,54263.0,54297.0,54341.0,54380.0,54428.0,54462.0,54533.0,54646.0,54699.0,54759.0,54829.0,54901.0,54944.0,54969.0,55030.0,55109.0,55177.0
5103623,62460.0,62546.0,62596.0,62675.0,62725.0,62770.0,62822.0,62981.0,63089.0,63191.0,63245.0,63332.0,63460.0,63586.0,63780.0,64081.0,64248.0,64356.0,64426.0,64511.0,64589.0,64666.0,64724.0,64806.0,64885.0,64929.0,65018.0,65084.0,65118.0,65147.0,65208.0,65290.0,65366.0,65421.0,65508.0,65584.0,65636.0,65755.0,65806.0,65881.0,65928.0,66017.0,66068.0,66105.0,66148.0,66187.0,66233.0,66266.0,66331.0,66435.0,66484.0,66540.0,66605.0,66675.0,66712.0,66734.0,66786.0,66864.0,66930.0
5103625,73800.0,73865.0,73903.0,73964.0,74002.0,74031.0,74063.0,74149.0,74227.0,74300.0,74339.0,74411.0,74515.0,74618.0,74745.0,74942.0,75052.0,75129.0,75180.0,75247.0,75308.0,75363.0,75405.0,75450.0,75493.0,75525.0,75611.0,75675.0,75704.0,75729.0,75786.0,75848.0,75905.0,75946.0,76012.0,76072.0,76110.0,76199.0,76238.0,76302.0,76338.0,76408.0,76448.0,76476.0,76505.0,76531.0,76562.0,76584.0,76632.0,76709.0,76745.0,76797.0,76857.0,76908.0,76940.0,76959.0,77006.0,77070.0,77124.0
5104469,25200.0,25286.0,25336.0,25415.0,25465.0,25503.0,25547.0,25642.0,25771.0,25893.0,25958.0,26030.0,26162.0,26292.0,26420.0,26619.0,26729.0,26820.0,26879.0,26951.0,27016.0,27073.0,27116.0,27179.0,27239.0,27280.0,27361.0,27421.0,27458.0,27490.0,27549.0,27610.0,27667.0,27715.0,27793.0,27842.0,27886.0,27988.0,28032.0,28102.0,28148.0,28235.0,28282.0,28315.0,28361.0,28402.0,28452.0,28487.0,28555.0,28662.0,28712.0,28775.0,28847.0,28918.0,28958.0,28982.0,29038.0,29147.0,29240.0
5104471,36540.0,36618.0,36664.0,36736.0,36780.0,36812.0,36848.0,36931.0,37041.0,37145.0,37200.0,37285.0,37416.0,37545.0,37702.0,37945.0,38080.0,38170.0,38229.0,38295.0,38355.0,38404.0,38442.0,38497.0,38549.0,38582.0,38694.0,38777.0,38807.0,38833.0,38892.0,38955.0,39014.0,39055.0,39120.0,39174.0,39221.0,39316.0,39352.0,39410.0,39445.0,39513.0,39553.0,39582.0,39615.0,39645.0,39681.0,39708.0,39768.0,39863.0,39908.0,39961.0,40022.0,40093.0,40135.0,40160.0,40220.0,40305.0,40378.0
5104473,46800.0,46873.0,46916.0,46983.0,47025.0,47057.0,47093.0,47171.0,47270.0,47364.0,47414.0,47485.0,47622.0,47757.0,47922.0,48178.0,48320.0,48414.0,48476.0,48543.0,48605.0,48664.0,48708.0,48768.0,48825.0,48870.0,48983.0,49067.0,49100.0,49128.0,49190.0,49260.0,49326.0,49374.0,49452.0,49512.0,49565.0,49662.0,49706.0,49777.0,49818.0,49896.0,49943.0,49977.0,50021.0,50060.0,50108.0,50142.0,50213.0,50326.0,50379.0,50439.0,50509.0,50581.0,50624.0,50649.0,50710.0,50789.0,50857.0
5104475,57600.0,57675.0,57719.0,57789.0,57832.0,57866.0,57904.0,58050.0,58162.0,58268.0,58325.0,58402.0,58528.0,58653.0,58826.0,59094.0,59243.0,59342.0,59406.0,59487.0,59561.0,59628.0,59679.0,59752.0,59821.0,59867.0,59986.0,60074.0,60105.0,60131.0,60202.0,60297.0,60385.0,60443.0,60535.0,60595.0,60648.0,60752.0,60801.0,60880.0,60922.0,61002.0,61052.0,61088.0,61133.0,61173.0,61221.0,61256.0,61337.0,61465.0,61525.0,61582.0,61647.0,61727.0,61769.0,61794.0,61853.0,61938.0,62011.0
5104477,69000.0,69065.0,69103.0,69164.0,69202.0,69231.0,69263.0,69349.0,69427.0,69500.0,69539.0,69611.0,69715.0,69818.0,69945.0,70142.0,70252.0,70329.0,70380.0,70447.0,70508.0,70563.0,70605.0,70650.0,70693.0,70725.0,70811.0,70875.0,70904.0,70929.0,70986.0,71048.0,71105.0,71146.0,71212.0,71272.0,71310.0,71399.0,71438.0,71502.0,71538.0,71608.0,71648.0,71676.0,71705.0,71731.0,71762.0,71784.0,71832.0,71909.0,71945.0,71997.0,72057.0,72108.0,72140.0,72159.0,72206.0,72270.0,72324.0
5104479,79200.0,79253.0,79284.0,79333.0,79363.0,79385.0,79410.0,79458.0,79516.0,79571.0,79600.0,79663.0,79764.0,79863.0,79988.0,80181.0,80288.0,80367.0,80418.0,80477.0,80531.0,80575.0,80609.0,80653.0,80696.0,80728.0,80799.0,80851.0,80876.0,80897.0,80938.0,81000.0,81058.0,81098.0,81163.0,81211.0,81255.0,81342.0,81380.0,81433.0,81467.0,81531.0,81572.0,81602.0,81631.0,81658.0,81690.0,81713.0,81751.0,81811.0,81840.0,81883.0,81933.0,81975.0,82007.0,82026.0,82072.0,82116.0,82153.0
5105008,28980.0,29095.0,29163.0,29270.0,29336.0,29396.0,29463.0,29626.0,29783.0,29931.0,30010.0,30105.0,30248.0,30389.0,30574.0,30860.0,31019.0,31137.0,31214.0,31300.0,31378.0,31445.0,31496.0,31559.0,31620.0,31670.0,31766.0,31838.0,31877.0,31910.0,31973.0,32045.0,32112.0,32160.0,32238.0,32293.0,32346.0,32454.0,32497.0,32560.0,32605.0,32691.0,32732.0,32762.0,32811.0,32855.0,32908.0,32946.0,33015.0,33125.0,33177.0,33241.0,33315.0,33385.0,33428.0,33454.0,33516.0,33617.0,33703.0
5105013,67860.0,67940.0,67987.0,68061.0,68106.0,68138.0,68174.0,68260.0,68342.0,68420.0,68462.0,68523.0,68642.0,68759.0,68928.0,69189.0,69334.0,69435.0,69501.0,69578.0,69648.0,69700.0,69739.0,69797.0,69852.0,69889.0,69995.0,70074.0,70104.0,70129.0,70182.0,70251.0,70315.0,70362.0,70437.0,70509.0,70557.0,70657.0,70698.0,70769.0,70810.0,70889.0,70930.0,70959.0,70991.0,71020.0,71055.0,71080.0,71140.0,71235.0,71279.0,71334.0,71398.0,71449.0,71483.0,71503.0,71552.0,71610.0,71659.0
5105015,76800.0,76853.0,76884.0,76933.0,76963.0,76985.0,77010.0,77058.0,77116.0,77171.0,77200.0,77263.0,77364.0,77463.0,77588.0,77781.0,77888.0,77967.0,78018.0,78077.0,78131.0,78175.0,78209.0,78253.0,78296.0,78328.0,78399.0,78451.0,78476.0,78497.0,78538.0,78600.0,78658.0,78698.0,78763.0,78811.0,78855.0,78942.0,78980.0,79033.0,79067.0,79131.0,79172.0,79202.0,79231.0,79258.0,79290.0,79313.0,79351.0,79411.0,79440.0,79483.0,79533.0,79575.0,79607.0,79626.0,79672.0,79716.0,79753.0
