tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P
5104512,73200.0,73263.0,73359.0,73396.0,73421.0,73466.0,73517.0,73577.0,73622.0,73661.0,73692.0,73737.0,73795.0,73824.0,73867.0,73947.0,74061.0,74095.0,74214.0,74257.0,74370.0,74530.0,74752.0,74889.0,74977.0,75032.0,75141.0,75255.0,75314.0,75363.0,75418.0,75473.0,75557.0,75589.0,75618.0,75677.0,75701.0,75743.0,75809.0,75843.0,75882.0,75918.0,75958.0,75996.0,76043.0,76088.0,76129.0,76157.0,76183.0,76218.0
5104514,81900.0,81955.0,82037.0,82067.0,82087.0,82124.0,82165.0,82203.0,82247.0,82285.0,82315.0,82353.0,82401.0,82426.0,82463.0,82520.0,82601.0,82625.0,82709.0,82739.0,82822.0,82987.0,83181.0,83300.0,83377.0,83423.0,83515.0,83616.0,83668.0,83711.0,83754.0,83796.0,83862.0,83892.0,83918.0,83970.0,83991.0,84028.0,84086.0,84116.0,84150.0,84182.0,84217.0,84250.0,84291.0,84334.0,84373.0,84400.0,84425.0,84459.0
5104566,27000.0,27067.0,27169.0,27209.0,27237.0,27287.0,27357.0,27418.0,27479.0,27531.0,27573.0,27666.0,27785.0,27881.0,28023.0,28161.0,28357.0,28416.0,28620.0,28694.0,28797.0,28967.0,29186.0,29321.0,29388.0,29444.0,29556.0,29667.0,29724.0,29772.0,29834.0,29896.0,29993.0,30019.0,30042.0,30102.0,30127.0,30169.0,30236.0,30271.0,30310.0,30347.0,30388.0,30426.0,30471.0,30514.0,30553.0,30580.0,30604.0,30638.0
5104569,66000.0,66075.0,66189.0,66230.0,66258.0,66309.0,66376.0,66438.0,66491.0,66537.0,66573.0,66637.0,66719.0,66761.0,66822.0,66933.0,67091.0,67138.0,67302.0,67361.0,67496.0,67688.0,67968.0,68140.0,68227.0,68294.0,68429.0,68590.0,68673.0,68742.0,68807.0,68872.0,68974.0,69007.0,69037.0,69109.0,69138.0,69188.0,69268.0,69310.0,69357.0,69401.0,69450.0,69496.0,69552.0,69601.0,69645.0,69676.0,69704.0,69742.0
5105686,33000.0,33084.0,33211.0,33261.0,33295.0,33357.0,33429.0,33501.0,33559.0,33609.0,33648.0,33776.0,33939.0,34065.0,34252.0,34399.0,34607.0,34669.0,34885.0,34963.0,35073.0,35284.0,35584.0,35768.0,35845.0,35907.0,36031.0,36140.0,36196.0,36242.0,36300.0,36358.0,36449.0,36476.0,36501.0,36556.0,36579.0,36618.0,36680.0,36712.0,36748.0,36782.0,36820.0,36855.0,36898.0,36938.0,36975.0,37000.0,37023.0,37056.0
5105688,61800.0,61875.0,61989.0,62030.0,62058.0,62109.0,62176.0,62238.0,62291.0,62337.0,62373.0,62437.0,62519.0,62561.0,62622.0,62733.0,62891.0,62938.0,63102.0,63161.0,63296.0,63488.0,63768.0,63940.0,64027.0,64094.0,64229.0,64390.0,64473.0,64542.0,64607.0,64672.0,64774.0,64807.0,64837.0,64909.0,64938.0,64988.0,65068.0,65110.0,65157.0,65201.0,65250.0,65296.0,65352.0,65401.0,65445.0,65476.0,65504.0,65542.0
5107440,29400.0,29484.0,29611.0,29661.0,29695.0,29757.0,29829.0,29901.0,29959.0,30009.0,30048.0,30176.0,30339.0,30465.0,30652.0,30799.0,31007.0,31069.0,31285.0,31363.0,31473.0,31684.0,31984.0,32168.0,32245.0,32307.0,32431.0,32540.0,32596.0,32642.0,32700.0,32758.0,32849.0,32876.0,32901.0,32956.0,32979.0,33018.0,33080.0,33112.0,33148.0,33182.0,33220.0,33255.0,33298.0,33338.0,33375.0,33400.0,33423.0,33456.0
5107670,28800.0,28884.0,29011.0,29061.0,29095.0,29157.0,29229.0,29301.0,29359.0,29409.0,29448.0,29576.0,29739.0,29865.0,30052.0,30199.0,30407.0,30469.0,30685.0,30763.0,30873.0,31084.0,31384.0,31568.0,31645.0,31707.0,31831.0,31940.0,31996.0,32042.0,32100.0,32158.0,32249.0,32276.0,32301.0,32356.0,32379.0,32418.0,32480.0,32512.0,32548.0,32582.0,32620.0,32655.0,32698.0,32738.0,32775.0,32800.0,32823.0,32856.0
5107672,38400.0,38467.0,38568.0,38609.0,38637.0,38688.0,38753.0,38824.0,38881.0,38930.0,38969.0,39047.0,39147.0,39201.0,39280.0,39423.0,39626.0,39687.0,39898.0,39973.0,40094.0,40284.0,40507.0,40645.0,40725.0,40787.0,40911.0,41032.0,41094.0,41146.0,41202.0,41258.0,41346.0,41373.0,41397.0,41457.0,41482.0,41524.0,41591.0,41626.0,41666.0,41703.0,41744.0,41783.0,41829.0,41873.0,41913.0,41941.0,41966.0,42002.0
5107673,57000.0,57075.0,57189.0,57230.0,57258.0,57309.0,57376.0,57438.0,57491.0,57537.0,57573.0,57637.0,57719.0,57761.0,57822.0,57933.0,58091.0,58138.0,58302.0,58361.0,58496.0,58688.0,58968.0,59140.0,59227.0,59294.0,59429.0,59590.0,59673.0,59742.0,59807.0,59872.0,59974.0,60007.0,60037.0,60109.0,60138.0,60188.0,60268.0,60310.0,60357.0,60401.0,60450.0,60496.0,60552.0,60601.0,60645.0,60676.0,60704.0,60742.0
5108292,22800.0,22867.0,22969.0,23009.0,23037.0,23087.0,23157.0,23218.0,23279.0,23331.0,23373.0,23466.0,23585.0,23681.0,23823.0,23961.0,24157.0,24216.0,24420.0,24494.0,24597.0,24767.0,24986.0,25121.0,25188.0,25244.0,25356.0,25467.0,25524.0,25572.0,25634.0,25696.0,25793.0,25819.0,25842.0,25902.0,25927.0,25969.0,26036.0,26071.0,26110.0,26147.0,26188.0,26226.0,26271.0,26314.0,26353.0,26380.0,26404.0,26438.0
5108294,31800.0,31884.0,32011.0,32061.0,32095.0,32157.0,32229.0,32301.0,32359.0,32409.0,32448.0,32576.0,32739.0,32865.0,33052.0,33199.0,33407.0,33469.0,33685.0,33763.0,33873.0,34084.0,34384.0,34568.0,34645.0,34707.0,34831.0,34940.0,34996.0,35042.0,35100.0,35158.0,35249.0,35276.0,35301.0,35356.0,35379.0,35418.0,35480.0,35512.0,35548.0,35582.0,35620.0,35655.0,35698.0,35738.0,35775.0,35800.0,35823.0,35856.0
5108589,31200.0,31284.0,31411.0,31461.0,31495.0,31557.0,31629.0,31701.0,31759.0,31809.0,31848.0,31976.0,32139.0,32265.0,32452.0,32599.0,32807.0,32869.0,33085.0,33163.0,33273.0,33484.0,33784.0,33968.0,34045.0,34107.0,34231.0,34340.0,34396.0,34442.0,34500.0,34558.0,34649.0,34676.0,34701.0,34756.0,34779.0,34818.0,34880.0,34912.0,34948.0,34982.0,35020.0,35055.0,35098.0,35138.0,35175.0,35200.0,35223.0,35256.0
5108591,40800.0,40867.0,40968.0,41009.0,41037.0,41088.0,41153.0,41224.0,41281.0,41330.0,41369.0,41447.0,41547.0,41601.0,41680.0,41823.0,42026.0,42087.0,42298.0,42373.0,42494.0,42684.0,42907.0,43045.0,43125.0,43187.0,43311.0,43432.0,43494.0,43546.0,43602.0,43658.0,43746.0,43773.0,43797.0,43857.0,43882.0,43924.0,43991.0,44026.0,44066.0,44103.0,44144.0,44183.0,44229.0,44273.0,44313.0,44341.0,44366.0,44402.0
5108593,50400.0,50470.0,50576.0,50619.0,50648.0,50701.0,50766.0,50838.0,50897.0,50947.0,50987.0,51061.0,51155.0,51195.0,51254.0,51363.0,51518.0,51564.0,51725.0,51784.0,51914.0,52124.0,52370.0,52522.0,52607.0,52670.0,52795.0,52925.0,52991.0,53047.0,53111.0,53175.0,53274.0,53307.0,53337.0,53405.0,53433.0,53481.0,53557.0,53596.0,53641.0,53683.0,53729.0,53773.0,53824.0,53872.0,53916.0,53946.0,53973.0,54012.0
5108595,60000.0,60075.0,60189.0,60230.0,60258.0,60309.0,60376.0,60438.0,60491.0,60537.0,60573.0,60637.0,60719.0,60761.0,60822.0,60933.0,61091.0,61138.0,61302.0,61361.0,61496.0,61688.0,61968.0,62140.0,62227.0,62294.0,62429.0,62590.0,62673.0,62742.0,62807.0,62872.0,62974.0,63007.0,63037.0,63109.0,63138.0,63188.0,63268.0,63310.0,63357.0,63401.0,63450.0,63496.0,63552.0,63601.0,63645.0,63676.0,63704.0,63742.0
5109282,69600.0,69663.0,69759.0,69796.0,69821.0,69866.0,69917.0,69977.0,70022.0,70061.0,70092.0,70137.0,70195.0,70224.0,70267.0,70347.0,70461.0,70495.0,70614.0,70657.0,70770.0,70930.0,71152.0,71289.0,71377.0,71432.0,71541.0,71655.0,71714.0,71763.0,71818.0,71873.0,71957.0,71989.0,72018.0,72077.0,72101.0,72143.0,72209.0,72243.0,72282.0,72318.0,72358.0,72396.0,72443.0,72488.0,72529.0,72557.0,72583.0,72618.0
5109284,78300.0,78355.0,78437.0,78467.0,78487.0,78524.0,78565.0,78603.0,78647.0,78685.0,78715.0,78753.0,78801.0,78826.0,78863.0,78920.0,79001.0,79025.0,79109.0,79139.0,79222.0,79387.0,79581.0,79700.0,79777.0,79823.0,79915.0,80016.0,80068.0,80111.0,80154.0,80196.0,80262.0,80292.0,80318.0,80370.0,80391.0,80428.0,80486.0,80516.0,80550.0,80582.0,80617.0,80650.0,80691.0,80734.0,80773.0,80800.0,80825.0,80859.0
5111292,28200.0,28267.0,28369.0,28409.0,28437.0,28487.0,28557.0,28618.0,28679.0,28731.0,28773.0,28866.0,28985.0,29081.0,29223.0,29361.0,29557.0,29616.0,29820.0,29894.0,29997.0,30167.0,30386.0,30521.0,30588.0,30644.0,30756.0,30867.0,30924.0,30972.0,31034.0,31096.0,31193.0,31219.0,31242.0,31302.0,31327.0,31369.0,31436.0,31471.0,31510.0,31547.0,31588.0,31626.0,31671.0,31714.0,31753.0,31780.0,31804.0,31838.0
5111295,48000.0,48070.0,48176.0,48219.0,48248.0,48301.0,48366.0,48438.0,48497.0,48547.0,48587.0,48661.0,48755.0,48795.0,48854.0,48963.0,49118.0,49164.0,49325.0,49384.0,49514.0,49724.0,49970.0,50122.0,50207.0,50270.0,50395.0,50525.0,50591.0,50647.0,50711.0,50775.0,50874.0,50907.0,50937.0,51005.0,51033.0,51081.0,51157.0,51196.0,51241.0,51283.0,51329.0,51373.0,51424.0,51472.0,51516.0,51546.0,51573.0,51612.0
5111297,57600.0,57675.0,57789.0,57830.0,57858.0,57909.0,57976.0,58038.0,58091.0,58137.0,58173.0,58237.0,58319.0,58361.0,58422.0,58533.0,58691.0,58738.0,58902.0,58961.0,59096.0,59288.0,59568.0,59740.0,59827.0,59894.0,60029.0,60190.0,60273.0,60342.0,60407.0,60472.0,60574.0,60607.0,60637.0,60709.0,60738.0,60788.0,60868.0,60910.0,60957.0,61001.0,61050.0,61096.0,61152.0,61201.0,61245.0,61276.0,61304.0,61342.0
5111299,67200.0,67275.0,67389.0,67430.0,67458.0,67509.0,67576.0,67638.0,67691.0,67737.0,67773.0,67837.0,67919.0,67961.0,68022.0,68133.0,68291.0,68338.0,68502.0,68561.0,68696.0,68888.0,69168.0,69340.0,69427.0,69494.0,69629.0,69790.0,69873.0,69942.0,70007.0,70072.0,70174.0,70207.0,70237.0,70309.0,70338.0,70388.0,70468.0,70510.0,70557.0,70601.0,70650.0,70696.0,70752.0,70801.0,70845.0,70876.0,70904.0,70942.0
5111301,76500.0,76555.0,76637.0,76667.0,76687.0,76724.0,76765.0,76803.0,76847.0,76885.0,76915.0,76953.0,77001.0,77026.0,77063.0,77120.0,77201.0,77225.0,77309.0,77339.0,77422.0,77587.0,77781.0,77900.0,77977.0,78023.0,78115.0,78216.0,78268.0,78311.0,78354.0,78396.0,78462.0,78492.0,78518.0,78570.0,78591.0,78628.0,78686.0,78716.0,78750.0,78782.0,78817.0,78850.0,78891.0,78934.0,78973.0,79000.0,79025.0,79059.0
5112647,36000.0,36067.0,36168.0,36209.0,36237.0,36288.0,36353.0,36424.0,36481.0,36530.0,36569.0,36647.0,36747.0,36801.0,36880.0,37023.0,37226.0,37287.0,37498.0,37573.0,37694.0,37884.0,38107.0,38245.0,38325.0,38387.0,38511.0,38632.0,38694.0,38746.0,38802.0,38858.0,38946.0,38973.0,38997.0,39057.0,39082.0,39124.0,39191.0,39226.0,39266.0,39303.0,39344.0,39383.0,39429.0,39473.0,39513.0,39541.0,39566.0,39602.0
5112649,45600.0,45670.0,45776.0,45819.0,45848.0,45901.0,45966.0,46038.0,46097.0,46147.0,46187.0,46261.0,46355.0,46395.0,46454.0,46563.0,46718.0,46764.0,46925.0,46984.0,47114.0,47324.0,47570.0,47722.0,47807.0,47870.0,47995.0,48125.0,48191.0,48247.0,48311.0,48375.0,48474.0,48507.0,48537.0,48605.0,48633.0,48681.0,48757.0,48796.0,48841.0,48883.0,48929.0,48973.0,49024.0,49072.0,49116.0,49146.0,49173.0,49212.0
5112651,55200.0,55275.0,55389.0,55430.0,55458.0,55509.0,55576.0,55638.0,55691.0,55737.0,55773.0,55837.0,55919.0,55961.0,56022.0,56133.0,56291.0,56338.0,56502.0,56561.0,56696.0,56888.0,57168.0,57340.0,57427.0,57494.0,57629.0,57790.0,57873.0,57942.0,58007.0,58072.0,58174.0,58207.0,58237.0,58309.0,58338.0,58388.0,58468.0,58510.0,58557.0,58601.0,58650.0,58696.0,58752.0,58801.0,58845.0,58876.0,58904.0,58942.0
5112653,64800.0,64875.0,64989.0,65030.0,65058.0,65109.0,65176.0,65238.0,65291.0,65337.0,65373.0,65437.0,65519.0,65561.0,65622.0,65733.0,65891.0,65938.0,66102.0,66161.0,66296.0,66488.0,66768.0,66940.0,67027.0,67094.0,67229.0,67390.0,67473.0,67542.0,67607.0,67672.0,67774.0,67807.0,67837.0,67909.0,67938.0,67988.0,68068.0,68110.0,68157.0,68201.0,68250.0,68296.0,68352.0,68401.0,68445.0,68476.0,68504.0,68542.0
5112655,74700.0,74763.0,74859.0,74896.0,74921.0,74966.0,75017.0,75077.0,75122.0,75161.0,75192.0,75237.0,75295.0,75324.0,75367.0,75447.0,75561.0,75595.0,75714.0,75757.0,75870.0,76030.0,76252.0,76389.0,76477.0,76532.0,76641.0,76755.0,76814.0,76863.0,76918.0,76973.0,77057.0,77089.0,77118.0,77177.0,77201.0,77243.0,77309.0,77343.0,77382.0,77418.0,77458.0,77496.0,77543.0,77588.0,77629.0,77657.0,77683.0,77718.0
5112658,83400.0,83455.0,83537.0,83567.0,83587.0,83624.0,83665.0,83703.0,83747.0,83785.0,83815.0,83853.0,83901.0,83926.0,83963.0,84020.0,84101.0,84125.0,84209.0,84239.0,84322.0,84487.0,84681.0,84800.0,84877.0,84923.0,85015.0,85116.0,85168.0,85211.0,85254.0,85296.0,85362.0,85392.0,85418.0,85470.0,85491.0,85528.0,85586.0,85616.0,85650.0,85682.0,85717.0,85750.0,85791.0,85834.0,85873.0,85900.0,85925.0,85959.0
5112729,34200.0,34284.0,34411.0,34461.0,34495.0,34557.0,34629.0,34701.0,34759.0,34809.0,34848.0,34976.0,35139.0,35265.0,35452.0,35599.0,35807.0,35869.0,36085.0,36163.0,36273.0,36484.0,36784.0,36968.0,37045.0,37107.0,37231.0,37340.0,37396.0,37442.0,37500.0,37558.0,37649.0,37676.0,37701.0,37756.0,37779.0,37818.0,37880.0,37912.0,37948.0,37982.0,38020.0,38055.0,38098.0,38138.0,38175.0,38200.0,38223.0,38256.0
5112731,63000.0,63075.0,63189.0,63230.0,63258.0,63309.0,63376.0,63438.0,63491.0,63537.0,63573.0,63637.0,63719.0,63761.0,63822.0,63933.0,64091.0,64138.0,64302.0,64361.0,64496.0,64688.0,64968.0,65140.0,65227.0,65294.0,65429.0,65590.0,65673.0,65742.0,65807.0,65872.0,65974.0,66007.0,66037.0,66109.0,66138.0,66188.0,66268.0,66310.0,66357.0,66401.0,66450.0,66496.0,66552.0,66601.0,66645.0,66676.0,66704.0,66742.0
5115050,24300.0,24367.0,24469.0,24509.0,24537.0,24587.0,24657.0,24718.0,24779.0,24831.0,24873.0,24966.0,25085.0,25181.0,25323.0,25461.0,25657.0,25716.0,25920.0,25994.0,26097.0,26267.0,26486.0,26621.0,26688.0,26744.0,26856.0,26967.0,27024.0,27072.0,27134.0,27196.0,27293.0,27319.0,27342.0,27402.0,27427.0,27469.0,27536.0,27571.0,27610.0,27647.0,27688.0,27726.0,27771.0,27814.0,27853.0,27880.0,27904.0,27938.0
5115052,33600.0,33684.0,33811.0,33861.0,33895.0,33957.0,34029.0,34101.0,34159.0,34209.0,34248.0,34376.0,34539.0,34665.0,34852.0,34999.0,35207.0,35269.0,35485.0,35563.0,35673.0,35884.0,36184.0,36368.0,36445.0,36507.0,36631.0,36740.0,36796.0,36842.0,36900.0,36958.0,37049.0,37076.0,37101.0,37156.0,37179.0,37218.0,37280.0,37312.0,37348.0,37382.0,37420.0,37455.0,37498.0,37538.0,37575.0,37600.0,37623.0,37656.0
5115054,43200.0,43270.0,43376.0,43419.0,43448.0,43501.0,43566.0,43638.0,43697.0,43747.0,43787.0,43861.0,43955.0,43995.0,44054.0,44163.0,44318.0,44364.0,44525.0,44584.0,44714.0,44924.0,45170.0,45322.0,45407.0,45470.0,45595.0,45725.0,45791.0,45847.0,45911.0,45975.0,46074.0,46107.0,46137.0,46205.0,46233.0,46281.0,46357.0,46396.0,46441.0,46483.0,46529.0,46573.0,46624.0,46672.0,46716.0,46746.0,46773.0,46812.0
5115056,64200.0,64275.0,64389.0,64430.0,64458.0,64509.0,64576.0,64638.0,64691.0,64737.0,64773.0,64837.0,64919.0,64961.0,65022.0,65133.0,65291.0,65338.0,65502.0,65561.0,65696.0,65888.0,66168.0,66340.0,66427.0,66494.0,66629.0,66790.0,66873.0,66942.0,67007.0,67072.0,67174.0,67207.0,67237.0,67309.0,67338.0,67388.0,67468.0,67510.0,67557.0,67601.0,67650.0,67696.0,67752.0,67801.0,67845.0,67876.0,67904.0,67942.0
5115634,32400.0,32484.0,32611.0,32661.0,32695.0,32757.0,32829.0,32901.0,32959.0,33009.0,33048.0,33176.0,33339.0,33465.0,33652.0,33799.0,34007.0,34069.0,34285.0,34363.0,34473.0,34684.0,34984.0,35168.0,35245.0,35307.0,35431.0,35540.0,35596.0,35642.0,35700.0,35758.0,35849.0,35876.0,35901.0,35956.0,35979.0,36018.0,36080.0,36112.0,36148.0,36182.0,36220.0,36255.0,36298.0,36338.0,36375.0,36400.0,36423.0,36456.0
5115636,42000.0,42067.0,42168.0,42209.0,42237.0,42288.0,42353.0,42424.0,42481.0,42530.0,42569.0,42647.0,42747.0,42801.0,42880.0,43023.0,43226.0,43287.0,43498.0,43573.0,43694.0,43884.0,44107.0,44245.0,44325.0,44387.0,44511.0,44632.0,44694.0,44746.0,44802.0,44858.0,44946.0,44973.0,44997.0,45057.0,45082.0,45124.0,45191.0,45226.0,45266.0,45303.0,45344.0,45383.0,45429.0,45473.0,45513.0,45541.0,45566.0,45602.0
5115638,51600.0,51670.0,51776.0,51819.0,51848.0,51901.0,51966.0,52038.0,52097.0,52147.0,52187.0,52261.0,52355.0,52395.0,52454.0,52563.0,52718.0,52764.0,52925.0,52984.0,53114.0,53324.0,53570.0,53722.0,53807.0,53870.0,53995.0,54125.0,54191.0,54247.0,54311.0,54375.0,54474.0,54507.0,54537.0,54605.0,54633.0,54681.0,54757.0,54796.0,54841.0,54883.0,54929.0,54973.0,55024.0,55072.0,55116.0,55146.0,55173.0,55212.0
5115640,61200.0,61275.0,61389.0,61430.0,61458.0,61509.0,61576.0,61638.0,61691.0,61737.0,61773.0,61837.0,61919.0,61961.0,62022.0,62133.0,62291.0,62338.0,62502.0,62561.0,62696.0,62888.0,63168.0,63340.0,63427.0,63494.0,63629.0,63790.0,63873.0,63942.0,64007.0,64072.0,64174.0,64207.0,64237.0,64309.0,64338.0,64388.0,64468.0,64510.0,64557.0,64601.0,64650.0,64696.0,64752.0,64801.0,64845.0,64876.0,64904.0,64942.0
5115642,70800.0,70863.0,70959.0,70996.0,71021.0,71066.0,71117.0,71177.0,71222.0,71261.0,71292.0,71337.0,71395.0,71424.0,71467.0,71547.0,71661.0,71695.0,71814.0,71857.0,71970.0,72130.0,72352.0,72489.0,72577.0,72632.0,72741.0,72855.0,72914.0,72963.0,73018.0,73073.0,73157.0,73189.0,73218.0,73277.0,73301.0,73343.0,73409.0,73443.0,73482.0,73518.0,73558.0,73596.0,73643.0,73688.0,73729.0,73757.0,73783.0,73818.0
5115644,80100.0,80155.0,80237.0,80267.0,80287.0,80324.0,80365.0,80403.0,80447.0,80485.0,80515.0,80553.0,80601.0,80626.0,80663.0,80720.0,80801.0,80825.0,80909.0,80939.0,81022.0,81187.0,81381.0,81500.0,81577.0,81623.0,81715.0,81816.0,81868.0,81911.0,81954.0,81996.0,82062.0,82092.0,82118.0,82170.0,82191.0,82228.0,82286.0,82316.0,82350.0,82382.0,82417.0,82450.0,82491.0,82534.0,82573.0,82600.0,82625.0,82659.0
5115683,27600.0,27667.0,27769.0,27809.0,27837.0,27887.0,27957.0,28018.0,28079.0,28131.0,28173.0,28266.0,28385.0,28481.0,28623.0,28761.0,28957.0,29016.0,29220.0,29294.0,29397.0,29567.0,29786.0,29921.0,29988.0,30044.0,30156.0,30267.0,30324.0,30372.0,30434.0,30496.0,30593.0,30619.0,30642.0,30702.0,30727.0,30769.0,30836.0,30871.0,30910.0,30947.0,30988.0,31026.0,31071.0,31114.0,31153.0,31180.0,31204.0,31238.0
5115685,37200.0,37267.0,37368.0,37409.0,37437.0,37488.0,37553.0,37624.0,37681.0,37730.0,37769.0,37847.0,37947.0,38001.0,38080.0,38223.0,38426.0,38487.0,38698.0,38773.0,38894.0,39084.0,39307.0,39445.0,39525.0,39587.0,39711.0,39832.0,39894.0,39946.0,40002.0,40058.0,40146.0,40173.0,40197.0,40257.0,40282.0,40324.0,40391.0,40426.0,40466.0,40503.0,40544.0,40583.0,40629.0,40673.0,40713.0,40741.0,40766.0,40802.0
5115687,46800.0,46870.0,46976.0,47019.0,47048.0,47101.0,47166.0,47238.0,47297.0,47347.0,47387.0,47461.0,47555.0,47595.0,47654.0,47763.0,47918.0,47964.0,48125.0,48184.0,48314.0,48524.0,48770.0,48922.0,49007.0,49070.0,49195.0,49325.0,49391.0,49447.0,49511.0,49575.0,49674.0,49707.0,49737.0,49805.0,49833.0,49881.0,49957.0,49996.0,50041.0,50083.0,50129.0,50173.0,50224.0,50272.0,50316.0,50346.0,50373.0,50412.0
5115689,56400.0,56475.0,56589.0,56630.0,56658.0,56709.0,56776.0,56838.0,56891.0,56937.0,56973.0,57037.0,57119.0,57161.0,57222.0,57333.0,57491.0,57538.0,57702.0,57761.0,57896.0,58088.0,58368.0,58540.0,58627.0,58694.0,58829.0,58990.0,59073.0,59142.0,59207.0,59272.0,59374.0,59407.0,59437.0,59509.0,59538.0,59588.0,59668.0,59710.0,59757.0,59801.0,59850.0,59896.0,59952.0,60001.0,60045.0,60076.0,60104.0,60142.0
5117069,26100.0,26167.0,26269.0,26309.0,26337.0,26387.0,26457.0,26518.0,26579.0,26631.0,26673.0,26766.0,26885.0,26981.0,27123.0,27261.0,27457.0,27516.0,27720.0,27794.0,27897.0,28067.0,28286.0,28421.0,28488.0,28544.0,28656.0,28767.0,28824.0,28872.0,28934.0,28996.0,29093.0,29119.0,29142.0,29202.0,29227.0,29269.0,29336.0,29371.0,29410.0,29447.0,29488.0,29526.0,29571.0,29614.0,29653.0,29680.0,29704.0,29738.0
5117072,52800.0,52870.0,52976.0,53019.0,53048.0,53101.0,53166.0,53238.0,53297.0,53347.0,53387.0,53461.0,53555.0,53595.0,53654.0,53763.0,53918.0,53964.0,54125.0,54184.0,54314.0,54524.0,54770.0,54922.0,55007.0,55070.0,55195.0,55325.0,55391.0,55447.0,55511.0,55575.0,55674.0,55707.0,55737.0,55805.0,55833.0,55881.0,55957.0,55996.0,56041.0,56083.0,56129.0,56173.0,56224.0,56272.0,56316.0,56346.0,56373.0,56412.0
5117074,62400.0,62475.0,62589.0,62630.0,62658.0,62709.0,62776.0,62838.0,62891.0,62937.0,62973.0,63037.0,63119.0,63161.0,63222.0,63333.0,63491.0,63538.0,63702.0,63761.0,63896.0,64088.0,64368.0,64540.0,64627.0,64694.0,64829.0,64990.0,65073.0,65142.0,65207.0,65272.0,65374.0,65407.0,65437.0,65509.0,65538.0,65588.0,65668.0,65710.0,65757.0,65801.0,65850.0,65896.0,65952.0,66001.0,66045.0,66076.0,66104.0,66142.0
5117076,72000.0,72070.0,72176.0,72219.0,72248.0,72301.0,72366.0,72438.0,72497.0,72547.0,72587.0,72661.0,72755.0,72795.0,72854.0,72963.0,73118.0,73164.0,73325.0,73384.0,73514.0,73724.0,73970.0,74122.0,74207.0,74270.0,74395.0,74525.0,74591.0,74647.0,74711.0,74775.0,74874.0,74907.0,74937.0,75005.0,75033.0,75081.0,75157.0,75196.0,75241.0,75283.0,75329.0,75373.0,75424.0,75472.0,75516.0,75546.0,75573.0,75612.0
