tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P
5087339,28500.0,28568.0,28602.0,28642.0,28683.0,28727.0,28766.0,28853.0,28903.0,28950.0,28996.0,29061.0,29090.0,29170.0,29241.0,29281.0,29383.0,29479.0,29575.0,29631.0,29727.0,29814.0,29889.0,29997.0,30078.0,30148.0,30226.0,30357.0,30418.0,30529.0,30548.0,30638.0,30772.0,30872.0,31109.0,31223.0,31335.0,31409.0,31454.0,31505.0,31573.0,31624.0,31741.0,31767.0,31822.0,31881.0,31934.0,32024.0,32070.0,32110.0,32141.0,32171.0,32214.0,32316.0,32351.0,32405.0,32475.0,32519.0,32553.0,32617.0,32694.0,32724.0,32779.0,32804.0,32869.0,32928.0,32987.0,33040.0
5087341,45900.0,45967.0,46001.0,46040.0,46081.0,46124.0,46163.0,46250.0,46306.0,46358.0,46410.0,46460.0,46483.0,46544.0,46597.0,46633.0,46709.0,46781.0,46841.0,46876.0,46936.0,46991.0,47060.0,47159.0,47235.0,47279.0,47328.0,47410.0,47449.0,47566.0,47588.0,47692.0,47851.0,47971.0,48258.0,48402.0,48513.0,48599.0,48651.0,48706.0,48778.0,48824.0,48930.0,48965.0,49017.0,49073.0,49123.0,49208.0,49251.0,49291.0,49322.0,49352.0,49395.0,49499.0,49535.0,49590.0,49661.0,49706.0,49741.0,49806.0,49884.0,49914.0,49970.0,49996.0,50062.0,50125.0,50188.0,50244.0
5087343,57600.0,57664.0,57696.0,57733.0,57772.0,57811.0,57846.0,57923.0,57974.0,58022.0,58068.0,58123.0,58148.0,58214.0,58255.0,58285.0,58350.0,58411.0,58474.0,58511.0,58574.0,58632.0,58691.0,58775.0,58839.0,58887.0,58940.0,59029.0,59070.0,59199.0,59225.0,59345.0,59508.0,59631.0,59943.0,60091.0,60196.0,60282.0,60334.0,60413.0,60519.0,60566.0,60675.0,60715.0,60774.0,60838.0,60895.0,60993.0,61042.0,61083.0,61115.0,61145.0,61189.0,61292.0,61328.0,61382.0,61452.0,61496.0,61531.0,61596.0,61674.0,61704.0,61760.0,61786.0,61850.0,61920.0,61990.0,62053.0
5087346,79500.0,79554.0,79581.0,79613.0,79646.0,79675.0,79701.0,79759.0,79794.0,79827.0,79859.0,79895.0,79911.0,79956.0,79993.0,80017.0,80063.0,80106.0,80153.0,80180.0,80227.0,80269.0,80315.0,80381.0,80431.0,80466.0,80505.0,80570.0,80601.0,80696.0,80715.0,80802.0,80964.0,81085.0,81400.0,81503.0,81574.0,81643.0,81685.0,81728.0,81785.0,81820.0,81900.0,81931.0,81970.0,82012.0,82049.0,82113.0,82144.0,82175.0,82199.0,82222.0,82254.0,82326.0,82351.0,82389.0,82438.0,82469.0,82493.0,82538.0,82592.0,82613.0,82652.0,82670.0,82713.0,82763.0,82814.0,82859.0
5088257,37800.0,37872.0,37908.0,37950.0,37993.0,38030.0,38063.0,38137.0,38181.0,38223.0,38264.0,38313.0,38335.0,38395.0,38447.0,38478.0,38538.0,38594.0,38663.0,38703.0,38772.0,38835.0,38890.0,38969.0,39029.0,39070.0,39116.0,39193.0,39229.0,39317.0,39339.0,39441.0,39560.0,39649.0,39853.0,39941.0,40041.0,40111.0,40154.0,40196.0,40251.0,40285.0,40364.0,40388.0,40427.0,40469.0,40507.0,40571.0,40604.0,40633.0,40656.0,40678.0,40708.0,40779.0,40804.0,40841.0,40889.0,40919.0,40943.0,40987.0,41040.0,41061.0,41099.0,41117.0,41163.0,41211.0,41260.0,41304.0
5088259,46200.0,46266.0,46300.0,46339.0,46379.0,46411.0,46440.0,46503.0,46554.0,46602.0,46648.0,46701.0,46725.0,46789.0,46841.0,46876.0,46943.0,47006.0,47078.0,47120.0,47192.0,47259.0,47323.0,47414.0,47483.0,47521.0,47563.0,47634.0,47668.0,47764.0,47786.0,47887.0,48023.0,48125.0,48347.0,48485.0,48600.0,48681.0,48731.0,48773.0,48829.0,48870.0,48963.0,48989.0,49026.0,49066.0,49102.0,49163.0,49193.0,49227.0,49253.0,49278.0,49314.0,49397.0,49426.0,49470.0,49527.0,49563.0,49591.0,49643.0,49706.0,49730.0,49775.0,49796.0,49847.0,49904.0,49962.0,50013.0
5088263,65400.0,65466.0,65499.0,65538.0,65578.0,65606.0,65632.0,65689.0,65733.0,65774.0,65815.0,65863.0,65885.0,65944.0,65984.0,66004.0,66066.0,66124.0,66178.0,66209.0,66263.0,66312.0,66374.0,66463.0,66530.0,66572.0,66618.0,66696.0,66732.0,66870.0,66893.0,67000.0,67183.0,67321.0,67543.0,67639.0,67719.0,67813.0,67871.0,67920.0,67984.0,68020.0,68103.0,68137.0,68178.0,68222.0,68261.0,68328.0,68361.0,68396.0,68424.0,68450.0,68488.0,68568.0,68596.0,68638.0,68693.0,68727.0,68754.0,68804.0,68864.0,68887.0,68930.0,68950.0,69003.0,69051.0,69100.0,69143.0
5088265,75600.0,75660.0,75691.0,75726.0,75763.0,75796.0,75826.0,75891.0,75932.0,75971.0,76009.0,76054.0,76074.0,76129.0,76169.0,76201.0,76259.0,76314.0,76363.0,76392.0,76441.0,76486.0,76528.0,76588.0,76634.0,76680.0,76731.0,76817.0,76857.0,76948.0,76969.0,77068.0,77217.0,77329.0,77549.0,77640.0,77707.0,77780.0,77825.0,77872.0,77935.0,77970.0,78051.0,78078.0,78118.0,78161.0,78199.0,78264.0,78297.0,78329.0,78354.0,78378.0,78412.0,78484.0,78509.0,78547.0,78596.0,78627.0,78651.0,78696.0,78750.0,78771.0,78810.0,78828.0,78872.0,78922.0,78972.0,79017.0
5089088,36600.0,36672.0,36708.0,36750.0,36793.0,36830.0,36863.0,36937.0,36981.0,37023.0,37064.0,37113.0,37135.0,37195.0,37247.0,37278.0,37338.0,37394.0,37463.0,37503.0,37572.0,37635.0,37690.0,37769.0,37829.0,37870.0,37916.0,37993.0,38029.0,38117.0,38139.0,38241.0,38360.0,38449.0,38653.0,38741.0,38841.0,38911.0,38954.0,38996.0,39051.0,39085.0,39164.0,39188.0,39227.0,39269.0,39307.0,39371.0,39404.0,39433.0,39456.0,39478.0,39508.0,39579.0,39604.0,39641.0,39689.0,39719.0,39743.0,39787.0,39840.0,39861.0,39899.0,39917.0,39963.0,40011.0,40060.0,40104.0
5089094,64200.0,64256.0,64285.0,64318.0,64352.0,64387.0,64419.0,64490.0,64526.0,64560.0,64593.0,64638.0,64658.0,64712.0,64742.0,64778.0,64845.0,64908.0,64967.0,65001.0,65060.0,65113.0,65176.0,65267.0,65335.0,65378.0,65425.0,65504.0,65541.0,65626.0,65650.0,65762.0,65936.0,66067.0,66412.0,66571.0,66674.0,66748.0,66794.0,66852.0,66930.0,66967.0,67053.0,67089.0,67132.0,67178.0,67220.0,67291.0,67327.0,67360.0,67386.0,67410.0,67445.0,67526.0,67554.0,67597.0,67653.0,67688.0,67715.0,67766.0,67827.0,67851.0,67895.0,67915.0,67966.0,68020.0,68074.0,68122.0
5089096,73800.0,73860.0,73891.0,73926.0,73963.0,73996.0,74026.0,74091.0,74132.0,74171.0,74209.0,74254.0,74274.0,74329.0,74369.0,74401.0,74459.0,74514.0,74563.0,74592.0,74641.0,74686.0,74728.0,74788.0,74834.0,74880.0,74931.0,75017.0,75057.0,75148.0,75169.0,75268.0,75417.0,75529.0,75749.0,75840.0,75907.0,75980.0,76025.0,76072.0,76135.0,76170.0,76251.0,76278.0,76318.0,76361.0,76399.0,76464.0,76497.0,76529.0,76554.0,76578.0,76612.0,76684.0,76709.0,76747.0,76796.0,76827.0,76851.0,76896.0,76950.0,76971.0,77010.0,77028.0,77072.0,77122.0,77172.0,77217.0
5089623,59400.0,59456.0,59485.0,59518.0,59552.0,59585.0,59615.0,59680.0,59722.0,59761.0,59800.0,59845.0,59865.0,59920.0,59960.0,59984.0,60039.0,60091.0,60145.0,60177.0,60231.0,60281.0,60339.0,60422.0,60485.0,60521.0,60561.0,60628.0,60658.0,60758.0,60783.0,60900.0,61092.0,61236.0,61483.0,61609.0,61692.0,61774.0,61824.0,61877.0,61947.0,61989.0,62087.0,62118.0,62166.0,62217.0,62263.0,62341.0,62380.0,62417.0,62446.0,62473.0,62512.0,62598.0,62628.0,62673.0,62732.0,62769.0,62798.0,62852.0,62917.0,62942.0,62989.0,63010.0,63065.0,63123.0,63182.0,63235.0
5089625,69000.0,69060.0,69091.0,69126.0,69163.0,69196.0,69226.0,69291.0,69332.0,69371.0,69409.0,69454.0,69474.0,69529.0,69569.0,69601.0,69659.0,69714.0,69763.0,69792.0,69841.0,69886.0,69928.0,69988.0,70034.0,70080.0,70131.0,70217.0,70257.0,70348.0,70369.0,70468.0,70617.0,70729.0,70949.0,71040.0,71107.0,71180.0,71225.0,71272.0,71335.0,71370.0,71451.0,71478.0,71518.0,71561.0,71599.0,71664.0,71697.0,71729.0,71754.0,71778.0,71812.0,71884.0,71909.0,71947.0,71996.0,72027.0,72051.0,72096.0,72150.0,72171.0,72210.0,72228.0,72272.0,72322.0,72372.0,72417.0
5092979,24000.0,24066.0,24100.0,24139.0,24179.0,24213.0,24244.0,24312.0,24359.0,24403.0,24446.0,24497.0,24520.0,24583.0,24644.0,24689.0,24759.0,24825.0,24890.0,24928.0,24993.0,25052.0,25108.0,25188.0,25249.0,25289.0,25333.0,25407.0,25441.0,25519.0,25532.0,25593.0,25716.0,25808.0,25990.0,26092.0,26215.0,26288.0,26333.0,26374.0,26429.0,26469.0,26561.0,26590.0,26630.0,26673.0,26712.0,26778.0,26812.0,26842.0,26865.0,26887.0,26919.0,26993.0,27019.0,27058.0,27109.0,27141.0,27166.0,27213.0,27269.0,27291.0,27331.0,27349.0,27395.0,27450.0,27506.0,27555.0
5092981,35100.0,35176.0,35215.0,35260.0,35306.0,35351.0,35392.0,35482.0,35537.0,35589.0,35640.0,35692.0,35715.0,35779.0,35832.0,35885.0,35985.0,36079.0,36150.0,36192.0,36263.0,36328.0,36401.0,36507.0,36587.0,36634.0,36687.0,36775.0,36816.0,36940.0,36961.0,37059.0,37213.0,37328.0,37598.0,37727.0,37828.0,37906.0,37954.0,38000.0,38060.0,38105.0,38210.0,38235.0,38275.0,38318.0,38357.0,38423.0,38457.0,38486.0,38509.0,38531.0,38563.0,38646.0,38674.0,38717.0,38773.0,38808.0,38836.0,38888.0,38950.0,38974.0,39019.0,39040.0,39092.0,39147.0,39203.0,39252.0
5092983,48600.0,48667.0,48701.0,48740.0,48781.0,48824.0,48863.0,48950.0,49006.0,49058.0,49110.0,49160.0,49183.0,49244.0,49297.0,49333.0,49409.0,49481.0,49541.0,49576.0,49636.0,49691.0,49760.0,49859.0,49935.0,49979.0,50028.0,50110.0,50149.0,50266.0,50288.0,50392.0,50551.0,50671.0,50958.0,51102.0,51213.0,51299.0,51351.0,51406.0,51478.0,51524.0,51630.0,51665.0,51717.0,51773.0,51823.0,51908.0,51951.0,51991.0,52022.0,52052.0,52095.0,52199.0,52235.0,52290.0,52361.0,52406.0,52441.0,52506.0,52584.0,52614.0,52670.0,52696.0,52762.0,52825.0,52888.0,52944.0
5092985,60300.0,60364.0,60396.0,60433.0,60472.0,60511.0,60546.0,60623.0,60674.0,60722.0,60768.0,60823.0,60848.0,60914.0,60955.0,60985.0,61050.0,61111.0,61174.0,61211.0,61274.0,61332.0,61391.0,61475.0,61539.0,61587.0,61640.0,61729.0,61770.0,61899.0,61925.0,62045.0,62208.0,62331.0,62643.0,62791.0,62896.0,62982.0,63034.0,63113.0,63219.0,63266.0,63375.0,63415.0,63474.0,63538.0,63595.0,63693.0,63742.0,63783.0,63815.0,63845.0,63889.0,63992.0,64028.0,64082.0,64152.0,64196.0,64231.0,64296.0,64374.0,64404.0,64460.0,64486.0,64550.0,64620.0,64690.0,64753.0
5092987,70800.0,70855.0,70883.0,70915.0,70949.0,70980.0,71008.0,71069.0,71110.0,71148.0,71185.0,71229.0,71249.0,71303.0,71343.0,71369.0,71441.0,71509.0,71568.0,71602.0,71661.0,71714.0,71772.0,71856.0,71919.0,71958.0,72001.0,72073.0,72107.0,72208.0,72230.0,72332.0,72480.0,72591.0,72810.0,72927.0,73014.0,73098.0,73150.0,73199.0,73264.0,73306.0,73404.0,73436.0,73476.0,73519.0,73557.0,73622.0,73655.0,73687.0,73713.0,73737.0,73772.0,73850.0,73877.0,73918.0,73971.0,74005.0,74031.0,74080.0,74139.0,74162.0,74204.0,74224.0,74274.0,74326.0,74378.0,74424.0
5094200,34800.0,34879.0,34919.0,34965.0,35013.0,35039.0,35063.0,35116.0,35148.0,35178.0,35208.0,35262.0,35286.0,35353.0,35389.0,35418.0,35456.0,35492.0,35539.0,35566.0,35613.0,35655.0,35694.0,35751.0,35794.0,35831.0,35872.0,35941.0,35973.0,36061.0,36071.0,36120.0,36349.0,36521.0,36713.0,36847.0,36928.0,36971.0,36997.0,37033.0,37080.0,37112.0,37184.0,37204.0,37242.0,37283.0,37320.0,37383.0,37414.0,37438.0,37457.0,37475.0,37502.0,37569.0,37592.0,37627.0,37673.0,37702.0,37724.0,37766.0,37816.0,37835.0,37871.0,37888.0,37931.0,37966.0,38001.0,38032.0
5094925,23100.0,23166.0,23200.0,23239.0,23279.0,23313.0,23344.0,23412.0,23459.0,23503.0,23546.0,23597.0,23620.0,23683.0,23744.0,23789.0,23859.0,23925.0,23990.0,24028.0,24093.0,24152.0,24208.0,24288.0,24349.0,24389.0,24433.0,24507.0,24541.0,24619.0,24632.0,24693.0,24816.0,24908.0,25090.0,25192.0,25315.0,25388.0,25433.0,25474.0,25529.0,25569.0,25661.0,25690.0,25730.0,25773.0,25812.0,25878.0,25912.0,25942.0,25965.0,25987.0,26019.0,26093.0,26119.0,26158.0,26209.0,26241.0,26266.0,26313.0,26369.0,26391.0,26431.0,26449.0,26495.0,26550.0,26606.0,26655.0
5094927,33300.0,33376.0,33415.0,33460.0,33506.0,33551.0,33592.0,33682.0,33737.0,33789.0,33840.0,33892.0,33915.0,33979.0,34032.0,34085.0,34185.0,34279.0,34350.0,34392.0,34463.0,34528.0,34601.0,34707.0,34787.0,34834.0,34887.0,34975.0,35016.0,35140.0,35161.0,35259.0,35413.0,35528.0,35798.0,35927.0,36028.0,36106.0,36154.0,36200.0,36260.0,36305.0,36410.0,36435.0,36475.0,36518.0,36557.0,36623.0,36657.0,36686.0,36709.0,36731.0,36763.0,36846.0,36874.0,36917.0,36973.0,37008.0,37036.0,37088.0,37150.0,37174.0,37219.0,37240.0,37292.0,37347.0,37403.0,37452.0
5094929,44100.0,44167.0,44201.0,44240.0,44281.0,44324.0,44363.0,44450.0,44506.0,44558.0,44610.0,44660.0,44683.0,44744.0,44797.0,44833.0,44909.0,44981.0,45041.0,45076.0,45136.0,45191.0,45260.0,45359.0,45435.0,45479.0,45528.0,45610.0,45649.0,45766.0,45788.0,45892.0,46051.0,46171.0,46458.0,46602.0,46713.0,46799.0,46851.0,46906.0,46978.0,47024.0,47130.0,47165.0,47217.0,47273.0,47323.0,47408.0,47451.0,47491.0,47522.0,47552.0,47595.0,47699.0,47735.0,47790.0,47861.0,47906.0,47941.0,48006.0,48084.0,48114.0,48170.0,48196.0,48262.0,48325.0,48388.0,48444.0
5094931,64500.0,64559.0,64589.0,64624.0,64659.0,64698.0,64733.0,64812.0,64869.0,64922.0,64975.0,65030.0,65055.0,65121.0,65167.0,65200.0,65275.0,65346.0,65412.0,65451.0,65517.0,65577.0,65640.0,65731.0,65799.0,65848.0,65903.0,65995.0,66037.0,66151.0,66176.0,66292.0,66487.0,66634.0,66968.0,67117.0,67229.0,67316.0,67370.0,67446.0,67546.0,67588.0,67686.0,67727.0,67783.0,67844.0,67898.0,67991.0,68037.0,68077.0,68108.0,68138.0,68181.0,68275.0,68307.0,68356.0,68420.0,68460.0,68491.0,68550.0,68621.0,68648.0,68699.0,68722.0,68782.0,68842.0,68903.0,68957.0
5095845,48600.0,48666.0,48700.0,48739.0,48779.0,48811.0,48840.0,48903.0,48954.0,49002.0,49048.0,49101.0,49125.0,49189.0,49241.0,49276.0,49343.0,49406.0,49478.0,49520.0,49592.0,49659.0,49723.0,49814.0,49883.0,49921.0,49963.0,50034.0,50068.0,50164.0,50186.0,50287.0,50423.0,50525.0,50747.0,50885.0,51000.0,51081.0,51131.0,51173.0,51229.0,51270.0,51363.0,51389.0,51426.0,51466.0,51502.0,51563.0,51593.0,51627.0,51653.0,51678.0,51714.0,51797.0,51826.0,51870.0,51927.0,51963.0,51991.0,52043.0,52106.0,52130.0,52175.0,52196.0,52247.0,52304.0,52362.0,52413.0
5095848,79200.0,79252.0,79278.0,79309.0,79341.0,79372.0,79400.0,79463.0,79498.0,79530.0,79562.0,79592.0,79606.0,79643.0,79679.0,79703.0,79740.0,79774.0,79816.0,79841.0,79883.0,79921.0,79960.0,80016.0,80059.0,80099.0,80143.0,80217.0,80250.0,80323.0,80344.0,80443.0,80632.0,80773.0,80997.0,81085.0,81151.0,81224.0,81269.0,81319.0,81385.0,81419.0,81498.0,81529.0,81564.0,81602.0,81636.0,81694.0,81723.0,81751.0,81773.0,81794.0,81824.0,81898.0,81924.0,81963.0,82013.0,82045.0,82070.0,82116.0,82172.0,82193.0,82233.0,82251.0,82298.0,82342.0,82387.0,82427.0
5096684,41400.0,41472.0,41508.0,41550.0,41593.0,41630.0,41663.0,41737.0,41781.0,41823.0,41864.0,41913.0,41935.0,41995.0,42047.0,42078.0,42138.0,42194.0,42263.0,42303.0,42372.0,42435.0,42490.0,42569.0,42629.0,42670.0,42716.0,42793.0,42829.0,42917.0,42939.0,43041.0,43160.0,43249.0,43453.0,43541.0,43641.0,43711.0,43754.0,43796.0,43851.0,43885.0,43964.0,43988.0,44027.0,44069.0,44107.0,44171.0,44204.0,44233.0,44256.0,44278.0,44308.0,44379.0,44404.0,44441.0,44489.0,44519.0,44543.0,44587.0,44640.0,44661.0,44699.0,44717.0,44763.0,44811.0,44860.0,44904.0
5096686,49800.0,49866.0,49900.0,49939.0,49979.0,50011.0,50040.0,50103.0,50154.0,50202.0,50248.0,50301.0,50325.0,50389.0,50441.0,50476.0,50543.0,50606.0,50678.0,50720.0,50792.0,50859.0,50923.0,51014.0,51083.0,51121.0,51163.0,51234.0,51268.0,51364.0,51386.0,51487.0,51623.0,51725.0,51947.0,52085.0,52200.0,52281.0,52331.0,52373.0,52429.0,52470.0,52563.0,52589.0,52626.0,52666.0,52702.0,52763.0,52793.0,52827.0,52853.0,52878.0,52914.0,52997.0,53026.0,53070.0,53127.0,53163.0,53191.0,53243.0,53306.0,53330.0,53375.0,53396.0,53447.0,53504.0,53562.0,53613.0
5097366,26100.0,26168.0,26202.0,26242.0,26283.0,26327.0,26366.0,26453.0,26503.0,26550.0,26596.0,26661.0,26690.0,26770.0,26841.0,26881.0,26983.0,27079.0,27175.0,27231.0,27327.0,27414.0,27489.0,27597.0,27678.0,27748.0,27826.0,27957.0,28018.0,28129.0,28148.0,28238.0,28372.0,28472.0,28709.0,28823.0,28935.0,29009.0,29054.0,29105.0,29173.0,29224.0,29341.0,29367.0,29422.0,29481.0,29534.0,29624.0,29670.0,29710.0,29741.0,29771.0,29814.0,29916.0,29951.0,30005.0,30075.0,30119.0,30153.0,30217.0,30294.0,30324.0,30379.0,30404.0,30469.0,30528.0,30587.0,30640.0
5097369,47700.0,47767.0,47801.0,47840.0,47881.0,47924.0,47963.0,48050.0,48106.0,48158.0,48210.0,48260.0,48283.0,48344.0,48397.0,48433.0,48509.0,48581.0,48641.0,48676.0,48736.0,48791.0,48860.0,48959.0,49035.0,49079.0,49128.0,49210.0,49249.0,49366.0,49388.0,49492.0,49651.0,49771.0,50058.0,50202.0,50313.0,50399.0,50451.0,50506.0,50578.0,50624.0,50730.0,50765.0,50817.0,50873.0,50923.0,51008.0,51051.0,51091.0,51122.0,51152.0,51195.0,51299.0,51335.0,51390.0,51461.0,51506.0,51541.0,51606.0,51684.0,51714.0,51770.0,51796.0,51862.0,51925.0,51988.0,52044.0
5097371,59400.0,59464.0,59496.0,59533.0,59572.0,59611.0,59646.0,59723.0,59774.0,59822.0,59868.0,59923.0,59948.0,60014.0,60055.0,60085.0,60150.0,60211.0,60274.0,60311.0,60374.0,60432.0,60491.0,60575.0,60639.0,60687.0,60740.0,60829.0,60870.0,60999.0,61025.0,61145.0,61308.0,61431.0,61743.0,61891.0,61996.0,62082.0,62134.0,62213.0,62319.0,62366.0,62475.0,62515.0,62574.0,62638.0,62695.0,62793.0,62842.0,62883.0,62915.0,62945.0,62989.0,63092.0,63128.0,63182.0,63252.0,63296.0,63331.0,63396.0,63474.0,63504.0,63560.0,63586.0,63650.0,63720.0,63790.0,63853.0
5097951,34200.0,34276.0,34315.0,34360.0,34406.0,34451.0,34492.0,34582.0,34637.0,34689.0,34740.0,34792.0,34815.0,34879.0,34932.0,34985.0,35085.0,35179.0,35250.0,35292.0,35363.0,35428.0,35501.0,35607.0,35687.0,35734.0,35787.0,35875.0,35916.0,36040.0,36061.0,36159.0,36313.0,36428.0,36698.0,36827.0,36928.0,37006.0,37054.0,37100.0,37160.0,37205.0,37310.0,37335.0,37375.0,37418.0,37457.0,37523.0,37557.0,37586.0,37609.0,37631.0,37663.0,37746.0,37774.0,37817.0,37873.0,37908.0,37936.0,37988.0,38050.0,38074.0,38119.0,38140.0,38192.0,38247.0,38303.0,38352.0
5097953,45000.0,45067.0,45101.0,45140.0,45181.0,45224.0,45263.0,45350.0,45406.0,45458.0,45510.0,45560.0,45583.0,45644.0,45697.0,45733.0,45809.0,45881.0,45941.0,45976.0,46036.0,46091.0,46160.0,46259.0,46335.0,46379.0,46428.0,46510.0,46549.0,46666.0,46688.0,46792.0,46951.0,47071.0,47358.0,47502.0,47613.0,47699.0,47751.0,47806.0,47878.0,47924.0,48030.0,48065.0,48117.0,48173.0,48223.0,48308.0,48351.0,48391.0,48422.0,48452.0,48495.0,48599.0,48635.0,48690.0,48761.0,48806.0,48841.0,48906.0,48984.0,49014.0,49070.0,49096.0,49162.0,49225.0,49288.0,49344.0
5097955,56700.0,56764.0,56796.0,56833.0,56872.0,56911.0,56946.0,57023.0,57074.0,57122.0,57168.0,57223.0,57248.0,57314.0,57355.0,57385.0,57450.0,57511.0,57574.0,57611.0,57674.0,57732.0,57791.0,57875.0,57939.0,57987.0,58040.0,58129.0,58170.0,58299.0,58325.0,58445.0,58608.0,58731.0,59043.0,59191.0,59296.0,59382.0,59434.0,59513.0,59619.0,59666.0,59775.0,59815.0,59874.0,59938.0,59995.0,60093.0,60142.0,60183.0,60215.0,60245.0,60289.0,60392.0,60428.0,60482.0,60552.0,60596.0,60631.0,60696.0,60774.0,60804.0,60860.0,60886.0,60950.0,61020.0,61090.0,61153.0
5097957,68400.0,68455.0,68483.0,68515.0,68549.0,68580.0,68608.0,68669.0,68710.0,68748.0,68785.0,68829.0,68849.0,68903.0,68943.0,68969.0,69041.0,69109.0,69168.0,69202.0,69261.0,69314.0,69372.0,69456.0,69519.0,69558.0,69601.0,69673.0,69707.0,69808.0,69830.0,69932.0,70080.0,70191.0,70410.0,70527.0,70614.0,70698.0,70750.0,70799.0,70864.0,70906.0,71004.0,71036.0,71076.0,71119.0,71157.0,71222.0,71255.0,71287.0,71313.0,71337.0,71372.0,71450.0,71477.0,71518.0,71571.0,71605.0,71631.0,71680.0,71739.0,71762.0,71804.0,71824.0,71874.0,71926.0,71978.0,72024.0
5099340,43200.0,43267.0,43301.0,43340.0,43381.0,43424.0,43463.0,43550.0,43606.0,43658.0,43710.0,43760.0,43783.0,43844.0,43897.0,43933.0,44009.0,44081.0,44141.0,44176.0,44236.0,44291.0,44360.0,44459.0,44535.0,44579.0,44628.0,44710.0,44749.0,44866.0,44888.0,44992.0,45151.0,45271.0,45558.0,45702.0,45813.0,45899.0,45951.0,46006.0,46078.0,46124.0,46230.0,46265.0,46317.0,46373.0,46423.0,46508.0,46551.0,46591.0,46622.0,46652.0,46695.0,46799.0,46835.0,46890.0,46961.0,47006.0,47041.0,47106.0,47184.0,47214.0,47270.0,47296.0,47362.0,47425.0,47488.0,47544.0
5099342,54000.0,54064.0,54096.0,54133.0,54172.0,54211.0,54246.0,54323.0,54374.0,54422.0,54468.0,54523.0,54548.0,54614.0,54655.0,54685.0,54750.0,54811.0,54874.0,54911.0,54974.0,55032.0,55091.0,55175.0,55239.0,55287.0,55340.0,55429.0,55470.0,55599.0,55625.0,55745.0,55908.0,56031.0,56343.0,56491.0,56596.0,56682.0,56734.0,56813.0,56919.0,56966.0,57075.0,57115.0,57174.0,57238.0,57295.0,57393.0,57442.0,57483.0,57515.0,57545.0,57589.0,57692.0,57728.0,57782.0,57852.0,57896.0,57931.0,57996.0,58074.0,58104.0,58160.0,58186.0,58250.0,58320.0,58390.0,58453.0
5099344,66300.0,66360.0,66391.0,66426.0,66463.0,66498.0,66530.0,66601.0,66653.0,66702.0,66750.0,66800.0,66822.0,66883.0,66927.0,66961.0,67035.0,67104.0,67165.0,67200.0,67261.0,67316.0,67378.0,67468.0,67536.0,67581.0,67631.0,67715.0,67753.0,67882.0,67906.0,68017.0,68177.0,68297.0,68551.0,68674.0,68784.0,68868.0,68920.0,68980.0,69059.0,69105.0,69210.0,69245.0,69290.0,69339.0,69382.0,69456.0,69494.0,69531.0,69560.0,69587.0,69626.0,69718.0,69750.0,69798.0,69861.0,69900.0,69931.0,69989.0,70058.0,70085.0,70135.0,70158.0,70217.0,70275.0,70333.0,70385.0
5099346,76500.0,76554.0,76581.0,76613.0,76646.0,76675.0,76701.0,76759.0,76794.0,76827.0,76859.0,76895.0,76911.0,76956.0,76993.0,77017.0,77063.0,77106.0,77153.0,77180.0,77227.0,77269.0,77315.0,77381.0,77431.0,77466.0,77505.0,77570.0,77601.0,77696.0,77715.0,77802.0,77964.0,78085.0,78400.0,78503.0,78574.0,78643.0,78685.0,78728.0,78785.0,78820.0,78900.0,78931.0,78970.0,79012.0,79049.0,79113.0,79144.0,79175.0,79199.0,79222.0,79254.0,79326.0,79351.0,79389.0,79438.0,79469.0,79493.0,79538.0,79592.0,79613.0,79652.0,79670.0,79713.0,79763.0,79814.0,79859.0
5099484,24900.0,24966.0,25000.0,25039.0,25079.0,25113.0,25144.0,25212.0,25259.0,25303.0,25346.0,25397.0,25420.0,25483.0,25544.0,25589.0,25659.0,25725.0,25790.0,25828.0,25893.0,25952.0,26008.0,26088.0,26149.0,26189.0,26233.0,26307.0,26341.0,26419.0,26432.0,26493.0,26616.0,26708.0,26890.0,26992.0,27115.0,27188.0,27233.0,27274.0,27329.0,27369.0,27461.0,27490.0,27530.0,27573.0,27612.0,27678.0,27712.0,27742.0,27765.0,27787.0,27819.0,27893.0,27919.0,27958.0,28009.0,28041.0,28066.0,28113.0,28169.0,28191.0,28231.0,28249.0,28295.0,28350.0,28406.0,28455.0
