tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P
5091577,61200.0,61489.0,61558.0,61663.0,61719.0,61779.0,61861.0,61926.0,62049.0,62088.0,62111.0,62164.0,62199.0,62309.0,62402.0,62435.0,62519.0,62614.0,62677.0,62778.0,62857.0,62900.0,62975.0,63050.0,63134.0,63206.0,63297.0,63401.0,63464.0,63559.0,63637.0,63756.0,63860.0,63983.0,64068.0,64184.0,64302.0,64344.0,64424.0,64456.0,64479.0,64534.0,64657.0,64793.0,64815.0,64913.0,64988.0,65017.0,65083.0,65167.0,65221.0,65334.0,65440.0,65480.0,65515.0,65578.0,65627.0,65689.0,65708.0,65757.0,65810.0
5091987,52200.0,52487.0,52556.0,52626.0,52663.0,52703.0,52757.0,52787.0,52843.0,52883.0,52906.0,52931.0,52947.0,53037.0,53109.0,53135.0,53200.0,53251.0,53285.0,53339.0,53381.0,53407.0,53453.0,53494.0,53540.0,53579.0,53629.0,53685.0,53730.0,53798.0,53853.0,53950.0,54024.0,54112.0,54173.0,54257.0,54350.0,54383.0,54446.0,54471.0,54489.0,54532.0,54629.0,54736.0,54753.0,54829.0,54887.0,54910.0,54960.0,55007.0,55037.0,55117.0,55191.0,55224.0,55253.0,55312.0,55343.0,55382.0,55397.0,55436.0,55479.0
5091990,70200.0,70480.0,70547.0,70589.0,70611.0,70650.0,70702.0,70732.0,70790.0,70826.0,70848.0,70882.0,70905.0,71002.0,71073.0,71098.0,71163.0,71214.0,71247.0,71300.0,71342.0,71367.0,71411.0,71456.0,71507.0,71551.0,71606.0,71670.0,71707.0,71763.0,71808.0,71862.0,71938.0,72028.0,72091.0,72176.0,72270.0,72303.0,72367.0,72392.0,72410.0,72453.0,72551.0,72660.0,72678.0,72757.0,72806.0,72825.0,72868.0,72903.0,72926.0,72973.0,73017.0,73051.0,73081.0,73129.0,73173.0,73229.0,73244.0,73282.0,73324.0
5095403,55800.0,56137.0,56218.0,56325.0,56383.0,56430.0,56494.0,56529.0,56595.0,56643.0,56671.0,56708.0,56733.0,56898.0,56983.0,57013.0,57090.0,57167.0,57218.0,57299.0,57363.0,57400.0,57464.0,57505.0,57551.0,57591.0,57641.0,57697.0,57756.0,57845.0,57917.0,58022.0,58105.0,58203.0,58272.0,58365.0,58474.0,58512.0,58586.0,58615.0,58636.0,58686.0,58800.0,58926.0,58946.0,59036.0,59105.0,59132.0,59192.0,59247.0,59283.0,59348.0,59409.0,59460.0,59503.0,59579.0,59626.0,59685.0,59703.0,59749.0,59799.0
5096177,27600.0,27852.0,27913.0,28011.0,28063.0,28111.0,28176.0,28219.0,28302.0,28342.0,28365.0,28414.0,28446.0,28559.0,28661.0,28697.0,28789.0,28853.0,28895.0,28963.0,29016.0,29064.0,29149.0,29207.0,29272.0,29328.0,29398.0,29479.0,29534.0,29617.0,29684.0,29777.0,29866.0,29972.0,30046.0,30145.0,30294.0,30346.0,30447.0,30487.0,30516.0,30585.0,30741.0,30913.0,30941.0,31064.0,31150.0,31184.0,31259.0,31308.0,31340.0,31430.0,31515.0,31559.0,31597.0,31660.0,31703.0,31757.0,31777.0,31828.0,31883.0
5096180,45600.0,45857.0,45919.0,45999.0,46042.0,46090.0,46156.0,46195.0,46268.0,46311.0,46336.0,46374.0,46400.0,46498.0,46589.0,46622.0,46704.0,46791.0,46848.0,46939.0,47011.0,47051.0,47121.0,47173.0,47232.0,47283.0,47347.0,47419.0,47479.0,47569.0,47643.0,47757.0,47839.0,47936.0,48004.0,48095.0,48215.0,48257.0,48338.0,48370.0,48393.0,48449.0,48575.0,48714.0,48736.0,48837.0,48915.0,48945.0,49013.0,49072.0,49110.0,49200.0,49285.0,49329.0,49366.0,49419.0,49471.0,49536.0,49553.0,49597.0,49645.0
5096183,68400.0,68628.0,68683.0,68772.0,68820.0,68861.0,68916.0,68950.0,69014.0,69054.0,69077.0,69115.0,69141.0,69233.0,69305.0,69331.0,69397.0,69462.0,69505.0,69574.0,69628.0,69663.0,69724.0,69766.0,69813.0,69853.0,69904.0,69962.0,70009.0,70079.0,70136.0,70214.0,70281.0,70360.0,70415.0,70489.0,70593.0,70630.0,70701.0,70729.0,70749.0,70797.0,70906.0,71027.0,71046.0,71133.0,71190.0,71212.0,71262.0,71305.0,71333.0,71407.0,71476.0,71517.0,71553.0,71617.0,71660.0,71715.0,71730.0,71769.0,71812.0
5098437,66600.0,66937.0,67018.0,67125.0,67183.0,67230.0,67294.0,67329.0,67395.0,67443.0,67471.0,67508.0,67533.0,67698.0,67783.0,67813.0,67890.0,67967.0,68018.0,68099.0,68163.0,68200.0,68264.0,68305.0,68351.0,68391.0,68441.0,68497.0,68556.0,68645.0,68717.0,68822.0,68905.0,69003.0,69072.0,69165.0,69274.0,69312.0,69386.0,69415.0,69436.0,69486.0,69600.0,69726.0,69746.0,69836.0,69905.0,69932.0,69992.0,70047.0,70083.0,70148.0,70209.0,70260.0,70303.0,70379.0,70426.0,70485.0,70503.0,70549.0,70599.0
5098591,29400.0,29661.0,29724.0,29827.0,29882.0,29932.0,29999.0,30042.0,30124.0,30169.0,30196.0,30242.0,30272.0,30373.0,30482.0,30521.0,30619.0,30690.0,30737.0,30812.0,30870.0,30913.0,30989.0,31033.0,31082.0,31125.0,31179.0,31240.0,31294.0,31375.0,31440.0,31543.0,31636.0,31747.0,31824.0,31928.0,32052.0,32096.0,32180.0,32213.0,32237.0,32294.0,32424.0,32568.0,32591.0,32695.0,32764.0,32791.0,32851.0,32902.0,32935.0,33010.0,33081.0,33115.0,33145.0,33183.0,33230.0,33289.0,33304.0,33342.0,33383.0
5098593,43200.0,43457.0,43519.0,43599.0,43642.0,43690.0,43756.0,43795.0,43868.0,43911.0,43936.0,43974.0,44000.0,44098.0,44189.0,44222.0,44304.0,44391.0,44448.0,44539.0,44611.0,44651.0,44721.0,44773.0,44832.0,44883.0,44947.0,45019.0,45079.0,45169.0,45243.0,45357.0,45439.0,45536.0,45604.0,45695.0,45815.0,45857.0,45938.0,45970.0,45993.0,46049.0,46175.0,46314.0,46336.0,46437.0,46515.0,46545.0,46613.0,46672.0,46710.0,46800.0,46885.0,46929.0,46966.0,47019.0,47071.0,47136.0,47153.0,47197.0,47245.0
5098595,57600.0,57855.0,57916.0,58015.0,58068.0,58119.0,58188.0,58233.0,58319.0,58357.0,58380.0,58423.0,58451.0,58558.0,58648.0,58680.0,58763.0,58841.0,58892.0,58975.0,59040.0,59082.0,59155.0,59210.0,59272.0,59325.0,59392.0,59469.0,59527.0,59614.0,59685.0,59790.0,59881.0,59989.0,60064.0,60167.0,60292.0,60336.0,60421.0,60454.0,60478.0,60536.0,60667.0,60811.0,60834.0,60939.0,61025.0,61059.0,61134.0,61221.0,61277.0,61387.0,61489.0,61532.0,61568.0,61631.0,61684.0,61750.0,61766.0,61807.0,61852.0
5098596,66000.0,66270.0,66335.0,66435.0,66488.0,66536.0,66601.0,66649.0,66741.0,66778.0,66800.0,66837.0,66861.0,66966.0,67057.0,67090.0,67172.0,67231.0,67270.0,67332.0,67381.0,67425.0,67502.0,67551.0,67606.0,67654.0,67714.0,67783.0,67834.0,67910.0,67971.0,68055.0,68142.0,68246.0,68318.0,68416.0,68515.0,68550.0,68617.0,68643.0,68662.0,68708.0,68812.0,68926.0,68944.0,69027.0,69088.0,69112.0,69166.0,69198.0,69218.0,69302.0,69381.0,69418.0,69450.0,69498.0,69548.0,69610.0,69626.0,69668.0,69714.0
5098598,73800.0,74068.0,74132.0,74204.0,74242.0,74286.0,74346.0,74380.0,74445.0,74490.0,74517.0,74555.0,74581.0,74676.0,74746.0,74771.0,74835.0,74868.0,74890.0,74925.0,74953.0,74992.0,75060.0,75098.0,75140.0,75176.0,75222.0,75274.0,75318.0,75384.0,75439.0,75498.0,75558.0,75629.0,75679.0,75747.0,75831.0,75861.0,75918.0,75940.0,75956.0,75995.0,76083.0,76180.0,76196.0,76267.0,76333.0,76359.0,76416.0,76460.0,76488.0,76538.0,76584.0,76607.0,76626.0,76663.0,76699.0,76744.0,76760.0,76800.0,76843.0
5099171,36000.0,36268.0,36332.0,36373.0,36395.0,36424.0,36464.0,36494.0,36552.0,36587.0,36608.0,36637.0,36656.0,36734.0,36791.0,36812.0,36864.0,36919.0,36955.0,37013.0,37059.0,37083.0,37126.0,37161.0,37201.0,37235.0,37278.0,37327.0,37370.0,37434.0,37487.0,37578.0,37652.0,37740.0,37801.0,37883.0,37965.0,37994.0,38049.0,38071.0,38087.0,38125.0,38211.0,38305.0,38320.0,38388.0,38440.0,38460.0,38506.0,38545.0,38571.0,38632.0,38689.0,38726.0,38757.0,38780.0,38807.0,38840.0,38852.0,38882.0,38914.0
5099173,43200.0,43487.0,43556.0,43626.0,43663.0,43703.0,43757.0,43787.0,43843.0,43883.0,43906.0,43931.0,43947.0,44037.0,44109.0,44135.0,44200.0,44251.0,44285.0,44339.0,44381.0,44407.0,44453.0,44494.0,44540.0,44579.0,44629.0,44685.0,44730.0,44798.0,44853.0,44950.0,45024.0,45112.0,45173.0,45257.0,45350.0,45383.0,45446.0,45471.0,45489.0,45532.0,45629.0,45736.0,45753.0,45829.0,45887.0,45910.0,45960.0,46007.0,46037.0,46117.0,46191.0,46224.0,46253.0,46312.0,46343.0,46382.0,46397.0,46436.0,46479.0
5099174,59400.0,59737.0,59818.0,59925.0,59983.0,60030.0,60094.0,60129.0,60195.0,60243.0,60271.0,60308.0,60333.0,60498.0,60583.0,60613.0,60690.0,60767.0,60818.0,60899.0,60963.0,61000.0,61064.0,61105.0,61151.0,61191.0,61241.0,61297.0,61356.0,61445.0,61517.0,61622.0,61705.0,61803.0,61872.0,61965.0,62074.0,62112.0,62186.0,62215.0,62236.0,62286.0,62400.0,62526.0,62546.0,62636.0,62705.0,62732.0,62792.0,62847.0,62883.0,62948.0,63009.0,63060.0,63103.0,63179.0,63226.0,63285.0,63303.0,63349.0,63399.0
5099381,46800.0,47087.0,47156.0,47226.0,47263.0,47303.0,47357.0,47387.0,47443.0,47483.0,47506.0,47531.0,47547.0,47637.0,47709.0,47735.0,47800.0,47851.0,47885.0,47939.0,47981.0,48007.0,48053.0,48094.0,48140.0,48179.0,48229.0,48285.0,48330.0,48398.0,48453.0,48550.0,48624.0,48712.0,48773.0,48857.0,48950.0,48983.0,49046.0,49071.0,49089.0,49132.0,49229.0,49336.0,49353.0,49429.0,49487.0,49510.0,49560.0,49607.0,49637.0,49717.0,49791.0,49824.0,49853.0,49912.0,49943.0,49982.0,49997.0,50036.0,50079.0
5099383,63000.0,63337.0,63418.0,63525.0,63583.0,63630.0,63694.0,63729.0,63795.0,63843.0,63871.0,63908.0,63933.0,64098.0,64183.0,64213.0,64290.0,64367.0,64418.0,64499.0,64563.0,64600.0,64664.0,64705.0,64751.0,64791.0,64841.0,64897.0,64956.0,65045.0,65117.0,65222.0,65305.0,65403.0,65472.0,65565.0,65674.0,65712.0,65786.0,65815.0,65836.0,65886.0,66000.0,66126.0,66146.0,66236.0,66305.0,66332.0,66392.0,66447.0,66483.0,66548.0,66609.0,66660.0,66703.0,66779.0,66826.0,66885.0,66903.0,66949.0,66999.0
5099432,24300.0,24526.0,24580.0,24661.0,24704.0,24740.0,24789.0,24827.0,24900.0,24935.0,24956.0,24986.0,25006.0,25104.0,25178.0,25205.0,25272.0,25319.0,25350.0,25400.0,25439.0,25471.0,25526.0,25560.0,25598.0,25631.0,25673.0,25721.0,25764.0,25828.0,25881.0,25982.0,26057.0,26146.0,26208.0,26292.0,26400.0,26438.0,26511.0,26540.0,26561.0,26611.0,26724.0,26849.0,26869.0,26958.0,27019.0,27043.0,27096.0,27138.0,27165.0,27230.0,27290.0,27324.0,27353.0,27391.0,27430.0,27480.0,27494.0,27529.0,27568.0
5099434,51600.0,51856.0,51917.0,52000.0,52045.0,52087.0,52143.0,52183.0,52259.0,52299.0,52322.0,52365.0,52393.0,52502.0,52585.0,52615.0,52689.0,52775.0,52832.0,52923.0,52994.0,53044.0,53132.0,53194.0,53263.0,53323.0,53398.0,53484.0,53551.0,53652.0,53735.0,53842.0,53953.0,54084.0,54175.0,54299.0,54424.0,54468.0,54552.0,54585.0,54609.0,54667.0,54797.0,54941.0,54964.0,55069.0,55143.0,55172.0,55237.0,55324.0,55381.0,55471.0,55555.0,55598.0,55635.0,55690.0,55742.0,55808.0,55826.0,55873.0,55925.0
5099807,32400.0,32614.0,32666.0,32744.0,32786.0,32809.0,32840.0,32871.0,32931.0,32959.0,32976.0,32999.0,33015.0,33106.0,33175.0,33200.0,33262.0,33305.0,33333.0,33378.0,33413.0,33448.0,33510.0,33535.0,33563.0,33587.0,33617.0,33652.0,33694.0,33756.0,33807.0,33845.0,33904.0,33974.0,34023.0,34088.0,34165.0,34192.0,34244.0,34265.0,34280.0,34316.0,34397.0,34486.0,34500.0,34566.0,34612.0,34630.0,34669.0,34722.0,34756.0,34831.0,34902.0,34922.0,34940.0,34987.0,35021.0,35063.0,35074.0,35101.0,35130.0
5099809,39600.0,39868.0,39932.0,39973.0,39995.0,40024.0,40064.0,40094.0,40152.0,40187.0,40208.0,40237.0,40256.0,40334.0,40391.0,40412.0,40464.0,40519.0,40555.0,40613.0,40659.0,40683.0,40726.0,40761.0,40801.0,40835.0,40878.0,40927.0,40970.0,41034.0,41087.0,41178.0,41252.0,41340.0,41401.0,41483.0,41565.0,41594.0,41649.0,41671.0,41687.0,41725.0,41811.0,41905.0,41920.0,41988.0,42040.0,42060.0,42106.0,42145.0,42171.0,42232.0,42289.0,42326.0,42357.0,42380.0,42407.0,42440.0,42452.0,42482.0,42514.0
5099813,64800.0,65137.0,65218.0,65325.0,65383.0,65430.0,65494.0,65529.0,65595.0,65643.0,65671.0,65708.0,65733.0,65898.0,65983.0,66013.0,66090.0,66167.0,66218.0,66299.0,66363.0,66400.0,66464.0,66505.0,66551.0,66591.0,66641.0,66697.0,66756.0,66845.0,66917.0,67022.0,67105.0,67203.0,67272.0,67365.0,67474.0,67512.0,67586.0,67615.0,67636.0,67686.0,67800.0,67926.0,67946.0,68036.0,68105.0,68132.0,68192.0,68247.0,68283.0,68348.0,68409.0,68460.0,68503.0,68579.0,68626.0,68685.0,68703.0,68749.0,68799.0
5100681,29400.0,29661.0,29724.0,29827.0,29882.0,29932.0,29999.0,30042.0,30124.0,30169.0,30196.0,30242.0,30272.0,30373.0,30482.0,30521.0,30619.0,30690.0,30737.0,30812.0,30870.0,30913.0,30989.0,31033.0,31082.0,31125.0,31179.0,31240.0,31294.0,31375.0,31440.0,31543.0,31636.0,31747.0,31824.0,31928.0,32052.0,32096.0,32180.0,32213.0,32237.0,32294.0,32424.0,32568.0,32591.0,32695.0,32764.0,32791.0,32851.0,32902.0,32935.0,33010.0,33081.0,33115.0,33145.0,33183.0,33230.0,33289.0,33304.0,33342.0,33383.0
5100683,43200.0,43457.0,43519.0,43599.0,43642.0,43690.0,43756.0,43795.0,43868.0,43911.0,43936.0,43974.0,44000.0,44098.0,44189.0,44222.0,44304.0,44391.0,44448.0,44539.0,44611.0,44651.0,44721.0,44773.0,44832.0,44883.0,44947.0,45019.0,45079.0,45169.0,45243.0,45357.0,45439.0,45536.0,45604.0,45695.0,45815.0,45857.0,45938.0,45970.0,45993.0,46049.0,46175.0,46314.0,46336.0,46437.0,46515.0,46545.0,46613.0,46672.0,46710.0,46800.0,46885.0,46929.0,46966.0,47019.0,47071.0,47136.0,47153.0,47197.0,47245.0
5100685,57600.0,57855.0,57916.0,58015.0,58068.0,58119.0,58188.0,58233.0,58319.0,58357.0,58380.0,58423.0,58451.0,58558.0,58648.0,58680.0,58763.0,58841.0,58892.0,58975.0,59040.0,59082.0,59155.0,59210.0,59272.0,59325.0,59392.0,59469.0,59527.0,59614.0,59685.0,59790.0,59881.0,59989.0,60064.0,60167.0,60292.0,60336.0,60421.0,60454.0,60478.0,60536.0,60667.0,60811.0,60834.0,60939.0,61025.0,61059.0,61134.0,61221.0,61277.0,61387.0,61489.0,61532.0,61568.0,61631.0,61684.0,61750.0,61766.0,61807.0,61852.0
5100686,66000.0,66270.0,66335.0,66435.0,66488.0,66536.0,66601.0,66649.0,66741.0,66778.0,66800.0,66837.0,66861.0,66966.0,67057.0,67090.0,67172.0,67231.0,67270.0,67332.0,67381.0,67425.0,67502.0,67551.0,67606.0,67654.0,67714.0,67783.0,67834.0,67910.0,67971.0,68055.0,68142.0,68246.0,68318.0,68416.0,68515.0,68550.0,68617.0,68643.0,68662.0,68708.0,68812.0,68926.0,68944.0,69027.0,69088.0,69112.0,69166.0,69198.0,69218.0,69302.0,69381.0,69418.0,69450.0,69498.0,69548.0,69610.0,69626.0,69668.0,69714.0
5100688,73800.0,74068.0,74132.0,74204.0,74242.0,74286.0,74346.0,74380.0,74445.0,74490.0,74517.0,74555.0,74581.0,74676.0,74746.0,74771.0,74835.0,74868.0,74890.0,74925.0,74953.0,74992.0,75060.0,75098.0,75140.0,75176.0,75222.0,75274.0,75318.0,75384.0,75439.0,75498.0,75558.0,75629.0,75679.0,75747.0,75831.0,75861.0,75918.0,75940.0,75956.0,75995.0,76083.0,76180.0,76196.0,76267.0,76333.0,76359.0,76416.0,76460.0,76488.0,76538.0,76584.0,76607.0,76626.0,76663.0,76699.0,76744.0,76760.0,76800.0,76843.0
5101046,36000.0,36254.0,36315.0,36386.0,36424.0,36464.0,36518.0,36553.0,36620.0,36656.0,36677.0,36714.0,36738.0,36832.0,36906.0,36933.0,37000.0,37066.0,37109.0,37178.0,37233.0,37270.0,37336.0,37378.0,37425.0,37465.0,37516.0,37574.0,37623.0,37696.0,37756.0,37848.0,37922.0,38010.0,38071.0,38155.0,38262.0,38300.0,38372.0,38401.0,38422.0,38471.0,38583.0,38707.0,38727.0,38815.0,38879.0,38904.0,38960.0,39015.0,39050.0,39134.0,39212.0,39249.0,39281.0,39329.0,39372.0,39426.0,39442.0,39482.0,39526.0
5101047,44400.0,44657.0,44719.0,44799.0,44842.0,44890.0,44956.0,44995.0,45068.0,45111.0,45136.0,45174.0,45200.0,45298.0,45389.0,45422.0,45504.0,45591.0,45648.0,45739.0,45811.0,45851.0,45921.0,45973.0,46032.0,46083.0,46147.0,46219.0,46279.0,46369.0,46443.0,46557.0,46639.0,46736.0,46804.0,46895.0,47015.0,47057.0,47138.0,47170.0,47193.0,47249.0,47375.0,47514.0,47536.0,47637.0,47715.0,47745.0,47813.0,47872.0,47910.0,48000.0,48085.0,48129.0,48166.0,48219.0,48271.0,48336.0,48353.0,48397.0,48445.0
5101049,60000.0,60289.0,60358.0,60463.0,60519.0,60579.0,60661.0,60726.0,60849.0,60888.0,60911.0,60964.0,60999.0,61109.0,61202.0,61235.0,61319.0,61414.0,61477.0,61578.0,61657.0,61700.0,61775.0,61850.0,61934.0,62006.0,62097.0,62201.0,62264.0,62359.0,62437.0,62556.0,62660.0,62783.0,62868.0,62984.0,63102.0,63144.0,63224.0,63256.0,63279.0,63334.0,63457.0,63593.0,63615.0,63713.0,63788.0,63817.0,63883.0,63967.0,64021.0,64134.0,64240.0,64280.0,64315.0,64378.0,64427.0,64489.0,64508.0,64557.0,64610.0
5101981,31200.0,31461.0,31524.0,31627.0,31682.0,31732.0,31799.0,31842.0,31924.0,31969.0,31996.0,32042.0,32072.0,32173.0,32282.0,32321.0,32419.0,32490.0,32537.0,32612.0,32670.0,32713.0,32789.0,32833.0,32882.0,32925.0,32979.0,33040.0,33094.0,33175.0,33240.0,33343.0,33436.0,33547.0,33624.0,33728.0,33852.0,33896.0,33980.0,34013.0,34037.0,34094.0,34224.0,34368.0,34391.0,34495.0,34564.0,34591.0,34651.0,34702.0,34735.0,34810.0,34881.0,34915.0,34945.0,34983.0,35030.0,35089.0,35104.0,35142.0,35183.0
5102665,49200.0,49457.0,49519.0,49599.0,49642.0,49690.0,49756.0,49795.0,49868.0,49911.0,49936.0,49974.0,50000.0,50098.0,50189.0,50222.0,50304.0,50391.0,50448.0,50539.0,50611.0,50651.0,50721.0,50773.0,50832.0,50883.0,50947.0,51019.0,51079.0,51169.0,51243.0,51357.0,51439.0,51536.0,51604.0,51695.0,51815.0,51857.0,51938.0,51970.0,51993.0,52049.0,52175.0,52314.0,52336.0,52437.0,52515.0,52545.0,52613.0,52672.0,52710.0,52800.0,52885.0,52929.0,52966.0,53019.0,53071.0,53136.0,53153.0,53197.0,53245.0
5102666,58800.0,59055.0,59116.0,59215.0,59268.0,59319.0,59388.0,59433.0,59519.0,59557.0,59580.0,59623.0,59651.0,59758.0,59848.0,59880.0,59963.0,60041.0,60092.0,60175.0,60240.0,60282.0,60355.0,60410.0,60472.0,60525.0,60592.0,60669.0,60727.0,60814.0,60885.0,60990.0,61081.0,61189.0,61264.0,61367.0,61492.0,61536.0,61621.0,61654.0,61678.0,61736.0,61867.0,62011.0,62034.0,62139.0,62225.0,62259.0,62334.0,62421.0,62477.0,62587.0,62689.0,62732.0,62768.0,62831.0,62884.0,62950.0,62966.0,63007.0,63052.0
5102704,32400.0,32661.0,32724.0,32827.0,32882.0,32932.0,32999.0,33042.0,33124.0,33169.0,33196.0,33242.0,33272.0,33373.0,33482.0,33521.0,33619.0,33690.0,33737.0,33812.0,33870.0,33913.0,33989.0,34033.0,34082.0,34125.0,34179.0,34240.0,34294.0,34375.0,34440.0,34543.0,34636.0,34747.0,34824.0,34928.0,35052.0,35096.0,35180.0,35213.0,35237.0,35294.0,35424.0,35568.0,35591.0,35695.0,35764.0,35791.0,35851.0,35902.0,35935.0,36010.0,36081.0,36115.0,36145.0,36183.0,36230.0,36289.0,36304.0,36342.0,36383.0
5102706,52800.0,53056.0,53117.0,53200.0,53245.0,53287.0,53343.0,53383.0,53459.0,53499.0,53522.0,53565.0,53593.0,53702.0,53785.0,53815.0,53889.0,53975.0,54032.0,54123.0,54194.0,54244.0,54332.0,54394.0,54463.0,54523.0,54598.0,54684.0,54751.0,54852.0,54935.0,55042.0,55153.0,55284.0,55375.0,55499.0,55624.0,55668.0,55752.0,55785.0,55809.0,55867.0,55997.0,56141.0,56164.0,56269.0,56343.0,56372.0,56437.0,56524.0,56581.0,56671.0,56755.0,56798.0,56835.0,56890.0,56942.0,57008.0,57026.0,57073.0,57125.0
5102707,61200.0,61489.0,61558.0,61663.0,61719.0,61779.0,61861.0,61926.0,62049.0,62088.0,62111.0,62164.0,62199.0,62309.0,62402.0,62435.0,62519.0,62614.0,62677.0,62778.0,62857.0,62900.0,62975.0,63050.0,63134.0,63206.0,63297.0,63401.0,63464.0,63559.0,63637.0,63756.0,63860.0,63983.0,64068.0,64184.0,64302.0,64344.0,64424.0,64456.0,64479.0,64534.0,64657.0,64793.0,64815.0,64913.0,64988.0,65017.0,65083.0,65167.0,65221.0,65334.0,65440.0,65480.0,65515.0,65578.0,65627.0,65689.0,65708.0,65757.0,65810.0
5105761,28500.0,28752.0,28813.0,28911.0,28963.0,29011.0,29076.0,29119.0,29202.0,29242.0,29265.0,29314.0,29346.0,29459.0,29561.0,29597.0,29689.0,29753.0,29795.0,29863.0,29916.0,29964.0,30049.0,30107.0,30172.0,30228.0,30298.0,30379.0,30434.0,30517.0,30584.0,30677.0,30766.0,30872.0,30946.0,31045.0,31194.0,31246.0,31347.0,31387.0,31416.0,31485.0,31641.0,31813.0,31841.0,31964.0,32050.0,32084.0,32159.0,32208.0,32240.0,32330.0,32415.0,32459.0,32497.0,32560.0,32603.0,32657.0,32677.0,32728.0,32783.0
5105763,39600.0,39854.0,39915.0,39986.0,40024.0,40064.0,40118.0,40153.0,40220.0,40256.0,40277.0,40314.0,40338.0,40432.0,40506.0,40533.0,40600.0,40666.0,40709.0,40778.0,40833.0,40870.0,40936.0,40978.0,41025.0,41065.0,41116.0,41174.0,41223.0,41296.0,41356.0,41448.0,41522.0,41610.0,41671.0,41755.0,41862.0,41900.0,41972.0,42001.0,42022.0,42071.0,42183.0,42307.0,42327.0,42415.0,42479.0,42504.0,42560.0,42615.0,42650.0,42734.0,42812.0,42849.0,42881.0,42929.0,42972.0,43026.0,43042.0,43082.0,43126.0
5105765,55200.0,55456.0,55517.0,55600.0,55645.0,55687.0,55743.0,55783.0,55859.0,55899.0,55922.0,55965.0,55993.0,56102.0,56185.0,56215.0,56289.0,56375.0,56432.0,56523.0,56594.0,56644.0,56732.0,56794.0,56863.0,56923.0,56998.0,57084.0,57151.0,57252.0,57335.0,57442.0,57553.0,57684.0,57775.0,57899.0,58024.0,58068.0,58152.0,58185.0,58209.0,58267.0,58397.0,58541.0,58564.0,58669.0,58743.0,58772.0,58837.0,58924.0,58981.0,59071.0,59155.0,59198.0,59235.0,59290.0,59342.0,59408.0,59426.0,59473.0,59525.0
5105767,70200.0,70428.0,70483.0,70572.0,70620.0,70661.0,70716.0,70750.0,70814.0,70854.0,70877.0,70915.0,70941.0,71033.0,71105.0,71131.0,71197.0,71262.0,71305.0,71374.0,71428.0,71463.0,71524.0,71566.0,71613.0,71653.0,71704.0,71762.0,71809.0,71879.0,71936.0,72014.0,72081.0,72160.0,72215.0,72289.0,72393.0,72430.0,72501.0,72529.0,72549.0,72597.0,72706.0,72827.0,72846.0,72933.0,72990.0,73012.0,73062.0,73105.0,73133.0,73207.0,73276.0,73317.0,73353.0,73417.0,73460.0,73515.0,73530.0,73569.0,73612.0
5108991,42000.0,42257.0,42319.0,42399.0,42442.0,42490.0,42556.0,42595.0,42668.0,42711.0,42736.0,42774.0,42800.0,42898.0,42989.0,43022.0,43104.0,43191.0,43248.0,43339.0,43411.0,43451.0,43521.0,43573.0,43632.0,43683.0,43747.0,43819.0,43879.0,43969.0,44043.0,44157.0,44239.0,44336.0,44404.0,44495.0,44615.0,44657.0,44738.0,44770.0,44793.0,44849.0,44975.0,45114.0,45136.0,45237.0,45315.0,45345.0,45413.0,45472.0,45510.0,45600.0,45685.0,45729.0,45766.0,45819.0,45871.0,45936.0,45953.0,45997.0,46045.0
5109105,34800.0,35054.0,35115.0,35186.0,35224.0,35264.0,35318.0,35353.0,35420.0,35456.0,35477.0,35514.0,35538.0,35632.0,35706.0,35733.0,35800.0,35866.0,35909.0,35978.0,36033.0,36070.0,36136.0,36178.0,36225.0,36265.0,36316.0,36374.0,36423.0,36496.0,36556.0,36648.0,36722.0,36810.0,36871.0,36955.0,37062.0,37100.0,37172.0,37201.0,37222.0,37271.0,37383.0,37507.0,37527.0,37615.0,37679.0,37704.0,37760.0,37815.0,37850.0,37934.0,38012.0,38049.0,38081.0,38129.0,38172.0,38226.0,38242.0,38282.0,38326.0
5109107,48000.0,48257.0,48319.0,48399.0,48442.0,48490.0,48556.0,48595.0,48668.0,48711.0,48736.0,48774.0,48800.0,48898.0,48989.0,49022.0,49104.0,49191.0,49248.0,49339.0,49411.0,49451.0,49521.0,49573.0,49632.0,49683.0,49747.0,49819.0,49879.0,49969.0,50043.0,50157.0,50239.0,50336.0,50404.0,50495.0,50615.0,50657.0,50738.0,50770.0,50793.0,50849.0,50975.0,51114.0,51136.0,51237.0,51315.0,51345.0,51413.0,51472.0,51510.0,51600.0,51685.0,51729.0,51766.0,51819.0,51871.0,51936.0,51953.0,51997.0,52045.0
