tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P
5099187,73800.0,73845.0,73897.0,73978.0,73996.0,74033.0,74064.0,74090.0,74164.0,74186.0,74264.0,74300.0,74352.0,74394.0,74481.0,74534.0,74606.0,74687.0,74759.0,74793.0,74850.0,74925.0,74971.0,75011.0,75079.0,75125.0,75187.0,75217.0,75271.0,75324.0,75364.0,75423.0,75466.0,75517.0,75560.0,75589.0,75626.0,75757.0,75801.0,75837.0,75912.0,75953.0,76026.0,76056.0,76087.0,76198.0,76226.0,76266.0,76313.0,76364.0,76398.0,76443.0,76464.0,76491.0,76577.0,76653.0,76690.0,76712.0,76742.0,76788.0,76902.0,77044.0,77229.0,77312.0,77402.0,77444.0,77484.0,77514.0
5099189,82500.0,82538.0,82582.0,82650.0,82665.0,82698.0,82726.0,82749.0,82816.0,82836.0,82907.0,82940.0,82988.0,83026.0,83106.0,83154.0,83216.0,83286.0,83358.0,83392.0,83449.0,83525.0,83571.0,83611.0,83680.0,83719.0,83773.0,83798.0,83842.0,83885.0,83917.0,83965.0,84001.0,84044.0,84079.0,84102.0,84133.0,84187.0,84221.0,84252.0,84318.0,84348.0,84406.0,84430.0,84455.0,84512.0,84526.0,84557.0,84594.0,84629.0,84652.0,84684.0,84700.0,84722.0,84771.0,84807.0,84839.0,84862.0,84893.0,84941.0,85069.0,85244.0,85471.0,85532.0,85586.0,85611.0,85636.0,85655.0
5099896,27900.0,27946.0,27999.0,28082.0,28101.0,28139.0,28171.0,28198.0,28274.0,28299.0,28384.0,28424.0,28481.0,28526.0,28621.0,28679.0,28736.0,28800.0,28878.0,28915.0,28976.0,29058.0,29108.0,29151.0,29225.0,29280.0,29354.0,29395.0,29470.0,29543.0,29598.0,29678.0,29721.0,29771.0,29823.0,29858.0,29904.0,29988.0,30039.0,30085.0,30193.0,30282.0,30372.0,30409.0,30448.0,30553.0,30580.0,30633.0,30694.0,30753.0,30792.0,30845.0,30889.0,30946.0,31047.0,31123.0,31174.0,31244.0,31340.0,31489.0,31647.0,31852.0,32118.0,32216.0,32361.0,32428.0,32494.0,32533.0
5099898,38400.0,38442.0,38491.0,38567.0,38584.0,38622.0,38654.0,38681.0,38758.0,38784.0,38874.0,38916.0,38977.0,39025.0,39126.0,39185.0,39253.0,39331.0,39420.0,39462.0,39532.0,39625.0,39682.0,39731.0,39816.0,39867.0,39936.0,39970.0,40031.0,40091.0,40136.0,40203.0,40243.0,40291.0,40334.0,40363.0,40400.0,40477.0,40522.0,40563.0,40645.0,40710.0,40808.0,40848.0,40890.0,40995.0,41021.0,41079.0,41146.0,41202.0,41239.0,41289.0,41323.0,41367.0,41459.0,41547.0,41594.0,41625.0,41668.0,41735.0,41873.0,42054.0,42290.0,42379.0,42502.0,42559.0,42615.0,42649.0
5099900,50400.0,50447.0,50501.0,50585.0,50605.0,50643.0,50676.0,50703.0,50780.0,50807.0,50902.0,50946.0,51010.0,51060.0,51166.0,51229.0,51305.0,51392.0,51492.0,51539.0,51618.0,51723.0,51787.0,51842.0,51936.0,51987.0,52056.0,52092.0,52158.0,52222.0,52270.0,52341.0,52380.0,52427.0,52468.0,52496.0,52532.0,52610.0,52650.0,52689.0,52785.0,52851.0,52946.0,52985.0,53026.0,53124.0,53149.0,53202.0,53264.0,53320.0,53357.0,53407.0,53439.0,53481.0,53571.0,53650.0,53701.0,53736.0,53784.0,53858.0,53996.0,54164.0,54383.0,54474.0,54590.0,54644.0,54696.0,54730.0
5099902,63000.0,63054.0,63117.0,63215.0,63237.0,63276.0,63309.0,63336.0,63414.0,63441.0,63534.0,63577.0,63640.0,63689.0,63793.0,63855.0,63926.0,64007.0,64111.0,64160.0,64242.0,64352.0,64419.0,64477.0,64577.0,64627.0,64696.0,64730.0,64791.0,64850.0,64894.0,64960.0,64996.0,65038.0,65076.0,65102.0,65136.0,65220.0,65273.0,65317.0,65401.0,65464.0,65549.0,65583.0,65620.0,65714.0,65738.0,65785.0,65841.0,65891.0,65925.0,65970.0,66001.0,66042.0,66122.0,66195.0,66233.0,66269.0,66319.0,66396.0,66552.0,66736.0,66974.0,67074.0,67196.0,67253.0,67307.0,67347.0
5100099,34200.0,34231.0,34267.0,34323.0,34337.0,34370.0,34399.0,34423.0,34490.0,34509.0,34576.0,34607.0,34652.0,34688.0,34763.0,34807.0,34856.0,34912.0,34980.0,35012.0,35066.0,35137.0,35181.0,35219.0,35283.0,35318.0,35365.0,35392.0,35441.0,35488.0,35524.0,35576.0,35609.0,35648.0,35693.0,35723.0,35763.0,35813.0,35846.0,35875.0,35946.0,35984.0,36062.0,36094.0,36128.0,36210.0,36231.0,36269.0,36313.0,36363.0,36397.0,36442.0,36463.0,36490.0,36572.0,36619.0,36661.0,36688.0,36725.0,36783.0,36915.0,37049.0,37223.0,37302.0,37373.0,37406.0,37437.0,37460.0
5100101,43800.0,43840.0,43886.0,43958.0,43975.0,44020.0,44059.0,44091.0,44183.0,44211.0,44307.0,44351.0,44416.0,44467.0,44574.0,44638.0,44709.0,44790.0,44878.0,44919.0,44989.0,45082.0,45138.0,45187.0,45271.0,45322.0,45391.0,45424.0,45484.0,45542.0,45586.0,45650.0,45693.0,45744.0,45788.0,45818.0,45857.0,45941.0,45979.0,46015.0,46091.0,46145.0,46222.0,46253.0,46287.0,46379.0,46402.0,46448.0,46502.0,46550.0,46582.0,46625.0,46649.0,46681.0,46746.0,46813.0,46852.0,46888.0,46938.0,47015.0,47169.0,47327.0,47532.0,47619.0,47708.0,47749.0,47790.0,47818.0
5100103,54600.0,54651.0,54709.0,54800.0,54820.0,54859.0,54893.0,54921.0,55001.0,55023.0,55101.0,55137.0,55189.0,55230.0,55317.0,55370.0,55438.0,55515.0,55590.0,55625.0,55684.0,55763.0,55811.0,55853.0,55926.0,55975.0,56041.0,56069.0,56120.0,56170.0,56207.0,56262.0,56297.0,56339.0,56381.0,56409.0,56446.0,56526.0,56558.0,56589.0,56656.0,56703.0,56768.0,56794.0,56822.0,56897.0,56916.0,56955.0,57001.0,57043.0,57071.0,57109.0,57136.0,57172.0,57223.0,57280.0,57318.0,57344.0,57379.0,57434.0,57557.0,57737.0,57970.0,58050.0,58131.0,58169.0,58206.0,58232.0
5100105,65400.0,65451.0,65509.0,65600.0,65620.0,65659.0,65693.0,65721.0,65801.0,65823.0,65901.0,65937.0,65989.0,66030.0,66117.0,66170.0,66238.0,66315.0,66390.0,66425.0,66484.0,66563.0,66611.0,66653.0,66726.0,66775.0,66841.0,66869.0,66920.0,66970.0,67007.0,67062.0,67097.0,67139.0,67181.0,67209.0,67246.0,67326.0,67358.0,67389.0,67456.0,67503.0,67568.0,67594.0,67622.0,67697.0,67716.0,67755.0,67801.0,67843.0,67871.0,67909.0,67936.0,67972.0,68023.0,68080.0,68118.0,68144.0,68179.0,68234.0,68357.0,68537.0,68770.0,68850.0,68931.0,68969.0,69006.0,69032.0
5100107,75600.0,75638.0,75682.0,75750.0,75765.0,75798.0,75826.0,75849.0,75916.0,75936.0,76007.0,76040.0,76088.0,76126.0,76206.0,76254.0,76316.0,76386.0,76458.0,76492.0,76549.0,76625.0,76671.0,76711.0,76780.0,76819.0,76873.0,76898.0,76942.0,76985.0,77017.0,77065.0,77101.0,77144.0,77179.0,77202.0,77233.0,77287.0,77321.0,77352.0,77418.0,77448.0,77506.0,77530.0,77555.0,77612.0,77626.0,77657.0,77694.0,77729.0,77752.0,77784.0,77800.0,77822.0,77871.0,77907.0,77939.0,77962.0,77993.0,78041.0,78169.0,78344.0,78571.0,78632.0,78686.0,78711.0,78736.0,78755.0
5100109,84000.0,84038.0,84082.0,84150.0,84165.0,84198.0,84226.0,84249.0,84316.0,84336.0,84407.0,84440.0,84488.0,84526.0,84606.0,84654.0,84716.0,84786.0,84858.0,84892.0,84949.0,85025.0,85071.0,85111.0,85180.0,85219.0,85273.0,85298.0,85342.0,85385.0,85417.0,85465.0,85501.0,85544.0,85579.0,85602.0,85633.0,85687.0,85721.0,85752.0,85818.0,85848.0,85906.0,85930.0,85955.0,86012.0,86026.0,86057.0,86094.0,86129.0,86152.0,86184.0,86200.0,86222.0,86271.0,86307.0,86339.0,86362.0,86393.0,86441.0,86569.0,86744.0,86971.0,87032.0,87086.0,87111.0,87136.0,87155.0
5101726,29700.0,29748.0,29803.0,29888.0,29907.0,29959.0,30004.0,30041.0,30147.0,30176.0,30277.0,30324.0,30392.0,30446.0,30559.0,30626.0,30697.0,30777.0,30866.0,30908.0,30978.0,31071.0,31128.0,31177.0,31262.0,31317.0,31392.0,31441.0,31528.0,31613.0,31677.0,31772.0,31815.0,31866.0,31909.0,31938.0,31975.0,32062.0,32111.0,32154.0,32269.0,32355.0,32453.0,32493.0,32536.0,32641.0,32667.0,32717.0,32775.0,32832.0,32870.0,32922.0,32960.0,33010.0,33098.0,33179.0,33227.0,33284.0,33363.0,33486.0,33662.0,33876.0,34155.0,34257.0,34377.0,34433.0,34487.0,34529.0
5101728,42000.0,42042.0,42091.0,42167.0,42184.0,42222.0,42254.0,42281.0,42358.0,42384.0,42474.0,42516.0,42577.0,42625.0,42726.0,42785.0,42853.0,42931.0,43020.0,43062.0,43132.0,43225.0,43282.0,43331.0,43416.0,43467.0,43536.0,43570.0,43631.0,43691.0,43736.0,43803.0,43843.0,43891.0,43934.0,43963.0,44000.0,44077.0,44122.0,44163.0,44245.0,44310.0,44408.0,44448.0,44490.0,44595.0,44621.0,44679.0,44746.0,44802.0,44839.0,44889.0,44923.0,44967.0,45059.0,45147.0,45194.0,45225.0,45268.0,45335.0,45473.0,45654.0,45890.0,45979.0,46102.0,46159.0,46215.0,46249.0
5101730,54000.0,54054.0,54117.0,54215.0,54237.0,54276.0,54309.0,54336.0,54414.0,54441.0,54534.0,54577.0,54640.0,54689.0,54793.0,54855.0,54926.0,55007.0,55111.0,55160.0,55242.0,55352.0,55419.0,55477.0,55577.0,55627.0,55696.0,55730.0,55791.0,55850.0,55894.0,55960.0,55996.0,56038.0,56076.0,56102.0,56136.0,56220.0,56273.0,56317.0,56401.0,56464.0,56549.0,56583.0,56620.0,56714.0,56738.0,56785.0,56841.0,56891.0,56925.0,56970.0,57001.0,57042.0,57122.0,57195.0,57233.0,57269.0,57319.0,57396.0,57552.0,57736.0,57974.0,58074.0,58196.0,58253.0,58307.0,58347.0
5101732,66600.0,66654.0,66717.0,66815.0,66837.0,66876.0,66909.0,66936.0,67014.0,67041.0,67134.0,67177.0,67240.0,67289.0,67393.0,67455.0,67526.0,67607.0,67711.0,67760.0,67842.0,67952.0,68019.0,68077.0,68177.0,68227.0,68296.0,68330.0,68391.0,68450.0,68494.0,68560.0,68596.0,68638.0,68676.0,68702.0,68736.0,68820.0,68873.0,68917.0,69001.0,69064.0,69149.0,69183.0,69220.0,69314.0,69338.0,69385.0,69441.0,69491.0,69525.0,69570.0,69601.0,69642.0,69722.0,69795.0,69833.0,69869.0,69919.0,69996.0,70152.0,70336.0,70574.0,70674.0,70796.0,70853.0,70907.0,70947.0
5102990,25200.0,25246.0,25299.0,25382.0,25401.0,25439.0,25471.0,25498.0,25574.0,25599.0,25684.0,25724.0,25781.0,25826.0,25921.0,25979.0,26036.0,26100.0,26178.0,26215.0,26276.0,26358.0,26408.0,26451.0,26525.0,26580.0,26654.0,26695.0,26770.0,26843.0,26898.0,26978.0,27021.0,27071.0,27123.0,27158.0,27204.0,27288.0,27339.0,27385.0,27493.0,27582.0,27672.0,27709.0,27748.0,27853.0,27880.0,27933.0,27994.0,28053.0,28092.0,28145.0,28189.0,28246.0,28347.0,28423.0,28474.0,28544.0,28640.0,28789.0,28947.0,29152.0,29418.0,29516.0,29661.0,29728.0,29794.0,29833.0
5102992,36000.0,36042.0,36091.0,36167.0,36184.0,36222.0,36254.0,36281.0,36358.0,36384.0,36474.0,36516.0,36577.0,36625.0,36726.0,36785.0,36853.0,36931.0,37020.0,37062.0,37132.0,37225.0,37282.0,37331.0,37416.0,37467.0,37536.0,37570.0,37631.0,37691.0,37736.0,37803.0,37843.0,37891.0,37934.0,37963.0,38000.0,38077.0,38122.0,38163.0,38245.0,38310.0,38408.0,38448.0,38490.0,38595.0,38621.0,38679.0,38746.0,38802.0,38839.0,38889.0,38923.0,38967.0,39059.0,39147.0,39194.0,39225.0,39268.0,39335.0,39473.0,39654.0,39890.0,39979.0,40102.0,40159.0,40215.0,40249.0
5102994,46800.0,46847.0,46901.0,46985.0,47005.0,47043.0,47076.0,47103.0,47180.0,47207.0,47302.0,47346.0,47410.0,47460.0,47566.0,47629.0,47705.0,47792.0,47892.0,47939.0,48018.0,48123.0,48187.0,48242.0,48336.0,48387.0,48456.0,48492.0,48558.0,48622.0,48670.0,48741.0,48780.0,48827.0,48868.0,48896.0,48932.0,49010.0,49050.0,49089.0,49185.0,49251.0,49346.0,49385.0,49426.0,49524.0,49549.0,49602.0,49664.0,49720.0,49757.0,49807.0,49839.0,49881.0,49971.0,50050.0,50101.0,50136.0,50184.0,50258.0,50396.0,50564.0,50783.0,50874.0,50990.0,51044.0,51096.0,51130.0
5102996,58500.0,58554.0,58617.0,58715.0,58737.0,58776.0,58809.0,58836.0,58914.0,58941.0,59034.0,59077.0,59140.0,59189.0,59293.0,59355.0,59426.0,59507.0,59611.0,59660.0,59742.0,59852.0,59919.0,59977.0,60077.0,60127.0,60196.0,60230.0,60291.0,60350.0,60394.0,60460.0,60496.0,60538.0,60576.0,60602.0,60636.0,60720.0,60773.0,60817.0,60901.0,60964.0,61049.0,61083.0,61120.0,61214.0,61238.0,61285.0,61341.0,61391.0,61425.0,61470.0,61501.0,61542.0,61622.0,61695.0,61733.0,61769.0,61819.0,61896.0,62052.0,62236.0,62474.0,62574.0,62696.0,62753.0,62807.0,62847.0
5103076,24300.0,24346.0,24399.0,24482.0,24501.0,24539.0,24571.0,24598.0,24674.0,24699.0,24784.0,24824.0,24881.0,24926.0,25021.0,25079.0,25136.0,25200.0,25278.0,25315.0,25376.0,25458.0,25508.0,25551.0,25625.0,25680.0,25754.0,25795.0,25870.0,25943.0,25998.0,26078.0,26121.0,26171.0,26223.0,26258.0,26304.0,26388.0,26439.0,26485.0,26593.0,26682.0,26772.0,26809.0,26848.0,26953.0,26980.0,27033.0,27094.0,27153.0,27192.0,27245.0,27289.0,27346.0,27447.0,27523.0,27574.0,27644.0,27740.0,27889.0,28047.0,28252.0,28518.0,28616.0,28761.0,28828.0,28894.0,28933.0
5103078,35100.0,35148.0,35203.0,35288.0,35307.0,35359.0,35404.0,35441.0,35547.0,35576.0,35677.0,35724.0,35792.0,35846.0,35959.0,36026.0,36097.0,36177.0,36266.0,36308.0,36378.0,36471.0,36528.0,36577.0,36662.0,36717.0,36792.0,36841.0,36928.0,37013.0,37077.0,37172.0,37215.0,37266.0,37309.0,37338.0,37375.0,37462.0,37511.0,37554.0,37669.0,37755.0,37853.0,37893.0,37936.0,38041.0,38067.0,38117.0,38175.0,38232.0,38270.0,38322.0,38360.0,38410.0,38498.0,38579.0,38627.0,38684.0,38763.0,38886.0,39062.0,39276.0,39555.0,39657.0,39777.0,39833.0,39887.0,39929.0
5103080,49200.0,49247.0,49301.0,49385.0,49405.0,49443.0,49476.0,49503.0,49580.0,49607.0,49702.0,49746.0,49810.0,49860.0,49966.0,50029.0,50105.0,50192.0,50292.0,50339.0,50418.0,50523.0,50587.0,50642.0,50736.0,50787.0,50856.0,50892.0,50958.0,51022.0,51070.0,51141.0,51180.0,51227.0,51268.0,51296.0,51332.0,51410.0,51450.0,51489.0,51585.0,51651.0,51746.0,51785.0,51826.0,51924.0,51949.0,52002.0,52064.0,52120.0,52157.0,52207.0,52239.0,52281.0,52371.0,52450.0,52501.0,52536.0,52584.0,52658.0,52796.0,52964.0,53183.0,53274.0,53390.0,53444.0,53496.0,53530.0
5103082,61800.0,61854.0,61917.0,62015.0,62037.0,62076.0,62109.0,62136.0,62214.0,62241.0,62334.0,62377.0,62440.0,62489.0,62593.0,62655.0,62726.0,62807.0,62911.0,62960.0,63042.0,63152.0,63219.0,63277.0,63377.0,63427.0,63496.0,63530.0,63591.0,63650.0,63694.0,63760.0,63796.0,63838.0,63876.0,63902.0,63936.0,64020.0,64073.0,64117.0,64201.0,64264.0,64349.0,64383.0,64420.0,64514.0,64538.0,64585.0,64641.0,64691.0,64725.0,64770.0,64801.0,64842.0,64922.0,64995.0,65033.0,65069.0,65119.0,65196.0,65352.0,65536.0,65774.0,65874.0,65996.0,66053.0,66107.0,66147.0
5106203,26100.0,26146.0,26199.0,26282.0,26301.0,26339.0,26371.0,26398.0,26474.0,26499.0,26584.0,26624.0,26681.0,26726.0,26821.0,26879.0,26936.0,27000.0,27078.0,27115.0,27176.0,27258.0,27308.0,27351.0,27425.0,27480.0,27554.0,27595.0,27670.0,27743.0,27798.0,27878.0,27921.0,27971.0,28023.0,28058.0,28104.0,28188.0,28239.0,28285.0,28393.0,28482.0,28572.0,28609.0,28648.0,28753.0,28780.0,28833.0,28894.0,28953.0,28992.0,29045.0,29089.0,29146.0,29247.0,29323.0,29374.0,29444.0,29540.0,29689.0,29847.0,30052.0,30318.0,30416.0,30561.0,30628.0,30694.0,30733.0
5106205,59400.0,59454.0,59517.0,59615.0,59637.0,59676.0,59709.0,59736.0,59814.0,59841.0,59934.0,59977.0,60040.0,60089.0,60193.0,60255.0,60326.0,60407.0,60511.0,60560.0,60642.0,60752.0,60819.0,60877.0,60977.0,61027.0,61096.0,61130.0,61191.0,61250.0,61294.0,61360.0,61396.0,61438.0,61476.0,61502.0,61536.0,61620.0,61673.0,61717.0,61801.0,61864.0,61949.0,61983.0,62020.0,62114.0,62138.0,62185.0,62241.0,62291.0,62325.0,62370.0,62401.0,62442.0,62522.0,62595.0,62633.0,62669.0,62719.0,62796.0,62952.0,63136.0,63374.0,63474.0,63596.0,63653.0,63707.0,63747.0
5106207,71100.0,71138.0,71181.0,71249.0,71264.0,71299.0,71329.0,71354.0,71425.0,71447.0,71523.0,71558.0,71609.0,71649.0,71734.0,71786.0,71850.0,71922.0,71999.0,72035.0,72096.0,72177.0,72226.0,72268.0,72341.0,72384.0,72443.0,72470.0,72519.0,72567.0,72603.0,72656.0,72689.0,72729.0,72771.0,72799.0,72835.0,72905.0,72943.0,72975.0,73041.0,73083.0,73147.0,73173.0,73200.0,73278.0,73298.0,73334.0,73377.0,73419.0,73447.0,73485.0,73513.0,73550.0,73611.0,73675.0,73711.0,73736.0,73771.0,73825.0,73937.0,74084.0,74276.0,74349.0,74435.0,74475.0,74513.0,74545.0
5107366,21600.0,21646.0,21699.0,21782.0,21801.0,21839.0,21871.0,21898.0,21974.0,21999.0,22084.0,22124.0,22181.0,22226.0,22321.0,22379.0,22436.0,22500.0,22578.0,22615.0,22676.0,22758.0,22808.0,22851.0,22925.0,22980.0,23054.0,23095.0,23170.0,23243.0,23298.0,23378.0,23421.0,23471.0,23523.0,23558.0,23604.0,23688.0,23739.0,23785.0,23893.0,23982.0,24072.0,24109.0,24148.0,24253.0,24280.0,24333.0,24394.0,24453.0,24492.0,24545.0,24589.0,24646.0,24747.0,24823.0,24874.0,24944.0,25040.0,25189.0,25347.0,25552.0,25818.0,25916.0,26061.0,26128.0,26194.0,26233.0
5107368,31500.0,31548.0,31603.0,31688.0,31707.0,31759.0,31804.0,31841.0,31947.0,31976.0,32077.0,32124.0,32192.0,32246.0,32359.0,32426.0,32497.0,32577.0,32666.0,32708.0,32778.0,32871.0,32928.0,32977.0,33062.0,33117.0,33192.0,33241.0,33328.0,33413.0,33477.0,33572.0,33615.0,33666.0,33709.0,33738.0,33775.0,33862.0,33911.0,33954.0,34069.0,34155.0,34253.0,34293.0,34336.0,34441.0,34467.0,34517.0,34575.0,34632.0,34670.0,34722.0,34760.0,34810.0,34898.0,34979.0,35027.0,35084.0,35163.0,35286.0,35462.0,35676.0,35955.0,36057.0,36177.0,36233.0,36287.0,36329.0
5107370,43200.0,43247.0,43301.0,43385.0,43405.0,43443.0,43476.0,43503.0,43580.0,43607.0,43702.0,43746.0,43810.0,43860.0,43966.0,44029.0,44105.0,44192.0,44292.0,44339.0,44418.0,44523.0,44587.0,44642.0,44736.0,44787.0,44856.0,44892.0,44958.0,45022.0,45070.0,45141.0,45180.0,45227.0,45268.0,45296.0,45332.0,45410.0,45450.0,45489.0,45585.0,45651.0,45746.0,45785.0,45826.0,45924.0,45949.0,46002.0,46064.0,46120.0,46157.0,46207.0,46239.0,46281.0,46371.0,46450.0,46501.0,46536.0,46584.0,46658.0,46796.0,46964.0,47183.0,47274.0,47390.0,47444.0,47496.0,47530.0
5107372,55200.0,55254.0,55317.0,55415.0,55437.0,55476.0,55509.0,55536.0,55614.0,55641.0,55734.0,55777.0,55840.0,55889.0,55993.0,56055.0,56126.0,56207.0,56311.0,56360.0,56442.0,56552.0,56619.0,56677.0,56777.0,56827.0,56896.0,56930.0,56991.0,57050.0,57094.0,57160.0,57196.0,57238.0,57276.0,57302.0,57336.0,57420.0,57473.0,57517.0,57601.0,57664.0,57749.0,57783.0,57820.0,57914.0,57938.0,57985.0,58041.0,58091.0,58125.0,58170.0,58201.0,58242.0,58322.0,58395.0,58433.0,58469.0,58519.0,58596.0,58752.0,58936.0,59174.0,59274.0,59396.0,59453.0,59507.0,59547.0
5107374,67500.0,67554.0,67617.0,67715.0,67737.0,67776.0,67809.0,67836.0,67914.0,67941.0,68034.0,68077.0,68140.0,68189.0,68293.0,68355.0,68426.0,68507.0,68611.0,68660.0,68742.0,68852.0,68919.0,68977.0,69077.0,69127.0,69196.0,69230.0,69291.0,69350.0,69394.0,69460.0,69496.0,69538.0,69576.0,69602.0,69636.0,69720.0,69773.0,69817.0,69901.0,69964.0,70049.0,70083.0,70120.0,70214.0,70238.0,70285.0,70341.0,70391.0,70425.0,70470.0,70501.0,70542.0,70622.0,70695.0,70733.0,70769.0,70819.0,70896.0,71052.0,71236.0,71474.0,71574.0,71696.0,71753.0,71807.0,71847.0
5107376,76500.0,76534.0,76573.0,76634.0,76648.0,76680.0,76708.0,76731.0,76797.0,76816.0,76884.0,76915.0,76961.0,76997.0,77073.0,77118.0,77169.0,77226.0,77291.0,77322.0,77374.0,77443.0,77485.0,77521.0,77583.0,77617.0,77663.0,77688.0,77733.0,77777.0,77810.0,77858.0,77890.0,77929.0,77966.0,77991.0,78022.0,78072.0,78103.0,78132.0,78198.0,78233.0,78289.0,78312.0,78337.0,78404.0,78421.0,78454.0,78492.0,78525.0,78547.0,78576.0,78595.0,78620.0,78664.0,78706.0,78738.0,78755.0,78779.0,78816.0,78909.0,79054.0,79242.0,79305.0,79369.0,79399.0,79427.0,79451.0
5107607,22500.0,22546.0,22599.0,22682.0,22701.0,22739.0,22771.0,22798.0,22874.0,22899.0,22984.0,23024.0,23081.0,23126.0,23221.0,23279.0,23336.0,23400.0,23478.0,23515.0,23576.0,23658.0,23708.0,23751.0,23825.0,23880.0,23954.0,23995.0,24070.0,24143.0,24198.0,24278.0,24321.0,24371.0,24423.0,24458.0,24504.0,24588.0,24639.0,24685.0,24793.0,24882.0,24972.0,25009.0,25048.0,25153.0,25180.0,25233.0,25294.0,25353.0,25392.0,25445.0,25489.0,25546.0,25647.0,25723.0,25774.0,25844.0,25940.0,26089.0,26247.0,26452.0,26718.0,26816.0,26961.0,27028.0,27094.0,27133.0
5107612,52800.0,52847.0,52901.0,52985.0,53005.0,53043.0,53076.0,53103.0,53180.0,53207.0,53302.0,53346.0,53410.0,53460.0,53566.0,53629.0,53705.0,53792.0,53892.0,53939.0,54018.0,54123.0,54187.0,54242.0,54336.0,54387.0,54456.0,54492.0,54558.0,54622.0,54670.0,54741.0,54780.0,54827.0,54868.0,54896.0,54932.0,55010.0,55050.0,55089.0,55185.0,55251.0,55346.0,55385.0,55426.0,55524.0,55549.0,55602.0,55664.0,55720.0,55757.0,55807.0,55839.0,55881.0,55971.0,56050.0,56101.0,56136.0,56184.0,56258.0,56396.0,56564.0,56783.0,56874.0,56990.0,57044.0,57096.0,57130.0
5107614,65400.0,65454.0,65517.0,65615.0,65637.0,65676.0,65709.0,65736.0,65814.0,65841.0,65934.0,65977.0,66040.0,66089.0,66193.0,66255.0,66326.0,66407.0,66511.0,66560.0,66642.0,66752.0,66819.0,66877.0,66977.0,67027.0,67096.0,67130.0,67191.0,67250.0,67294.0,67360.0,67396.0,67438.0,67476.0,67502.0,67536.0,67620.0,67673.0,67717.0,67801.0,67864.0,67949.0,67983.0,68020.0,68114.0,68138.0,68185.0,68241.0,68291.0,68325.0,68370.0,68401.0,68442.0,68522.0,68595.0,68633.0,68669.0,68719.0,68796.0,68952.0,69136.0,69374.0,69474.0,69596.0,69653.0,69707.0,69747.0
5107616,74700.0,74738.0,74781.0,74849.0,74864.0,74899.0,74929.0,74954.0,75025.0,75047.0,75123.0,75158.0,75209.0,75249.0,75334.0,75386.0,75450.0,75522.0,75599.0,75635.0,75696.0,75777.0,75826.0,75868.0,75941.0,75984.0,76043.0,76070.0,76119.0,76167.0,76203.0,76256.0,76289.0,76329.0,76371.0,76399.0,76435.0,76505.0,76543.0,76575.0,76641.0,76683.0,76747.0,76773.0,76800.0,76878.0,76898.0,76934.0,76977.0,77019.0,77047.0,77085.0,77113.0,77150.0,77211.0,77275.0,77311.0,77336.0,77371.0,77425.0,77537.0,77684.0,77876.0,77949.0,78035.0,78075.0,78113.0,78145.0
5107618,83700.0,83734.0,83773.0,83834.0,83848.0,83880.0,83908.0,83931.0,83997.0,84016.0,84084.0,84115.0,84161.0,84197.0,84273.0,84318.0,84369.0,84426.0,84491.0,84522.0,84574.0,84643.0,84685.0,84721.0,84783.0,84817.0,84863.0,84888.0,84933.0,84977.0,85010.0,85058.0,85090.0,85129.0,85166.0,85191.0,85222.0,85272.0,85303.0,85332.0,85398.0,85433.0,85489.0,85512.0,85537.0,85604.0,85621.0,85654.0,85692.0,85725.0,85747.0,85776.0,85795.0,85820.0,85864.0,85906.0,85938.0,85955.0,85979.0,86016.0,86109.0,86254.0,86442.0,86505.0,86569.0,86599.0,86627.0,86651.0
5113638,27000.0,27046.0,27099.0,27182.0,27201.0,27239.0,27271.0,27298.0,27374.0,27399.0,27484.0,27524.0,27581.0,27626.0,27721.0,27779.0,27836.0,27900.0,27978.0,28015.0,28076.0,28158.0,28208.0,28251.0,28325.0,28380.0,28454.0,28495.0,28570.0,28643.0,28698.0,28778.0,28821.0,28871.0,28923.0,28958.0,29004.0,29088.0,29139.0,29185.0,29293.0,29382.0,29472.0,29509.0,29548.0,29653.0,29680.0,29733.0,29794.0,29853.0,29892.0,29945.0,29989.0,30046.0,30147.0,30223.0,30274.0,30344.0,30440.0,30589.0,30747.0,30952.0,31218.0,31316.0,31461.0,31528.0,31594.0,31633.0
