tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P
5089058,66000.0,66021.0,66073.0,66128.0,66214.0,66246.0,66286.0,66328.0,66362.0,66397.0,66426.0,66451.0,66479.0,66521.0,66542.0,66563.0,66592.0,66658.0,66695.0,66762.0,66824.0,66895.0,66978.0,67028.0,67108.0,67175.0,67224.0,67326.0,67554.0,67885.0,68070.0,68159.0,68263.0,68331.0,68377.0,68423.0,68534.0,68570.0,68663.0,68733.0,68780.0,68810.0,68850.0,68900.0
5090424,30900.0,30932.0,31010.0,31093.0,31193.0,31230.0,31277.0,31340.0,31399.0,31448.0,31489.0,31523.0,31562.0,31620.0,31649.0,31679.0,31721.0,31831.0,31884.0,31979.0,32044.0,32119.0,32207.0,32260.0,32355.0,32435.0,32494.0,32623.0,32854.0,33189.0,33393.0,33458.0,33542.0,33596.0,33635.0,33673.0,33763.0,33792.0,33868.0,33924.0,33972.0,34003.0,34044.0,34094.0
5090426,39600.0,39624.0,39683.0,39746.0,39845.0,39882.0,39928.0,39986.0,40037.0,40081.0,40118.0,40149.0,40184.0,40237.0,40263.0,40290.0,40326.0,40405.0,40458.0,40554.0,40615.0,40686.0,40768.0,40818.0,40931.0,41026.0,41095.0,41251.0,41457.0,41757.0,41966.0,42049.0,42136.0,42193.0,42231.0,42268.0,42360.0,42390.0,42467.0,42523.0,42564.0,42590.0,42625.0,42669.0
5090428,48000.0,48029.0,48100.0,48176.0,48279.0,48317.0,48365.0,48422.0,48470.0,48514.0,48551.0,48582.0,48617.0,48670.0,48696.0,48723.0,48761.0,48856.0,48902.0,48986.0,49048.0,49120.0,49204.0,49256.0,49353.0,49435.0,49494.0,49610.0,49823.0,50133.0,50349.0,50427.0,50525.0,50588.0,50631.0,50673.0,50779.0,50813.0,50902.0,50968.0,51020.0,51053.0,51096.0,51150.0
5090430,56400.0,56428.0,56496.0,56570.0,56678.0,56718.0,56768.0,56821.0,56867.0,56911.0,56948.0,56979.0,57014.0,57067.0,57093.0,57120.0,57158.0,57271.0,57316.0,57396.0,57465.0,57545.0,57638.0,57696.0,57803.0,57893.0,57958.0,58085.0,58308.0,58631.0,58855.0,58990.0,59089.0,59153.0,59199.0,59244.0,59369.0,59410.0,59515.0,59592.0,59651.0,59688.0,59738.0,59800.0
5090432,66000.0,66024.0,66081.0,66141.0,66227.0,66259.0,66298.0,66343.0,66386.0,66424.0,66456.0,66483.0,66513.0,66559.0,66582.0,66605.0,66638.0,66724.0,66763.0,66834.0,66885.0,66945.0,67014.0,67056.0,67138.0,67207.0,67256.0,67353.0,67550.0,67835.0,68027.0,68097.0,68186.0,68244.0,68286.0,68328.0,68423.0,68454.0,68534.0,68592.0,68637.0,68666.0,68704.0,68752.0
5090434,74400.0,74419.0,74465.0,74515.0,74580.0,74604.0,74634.0,74676.0,74711.0,74743.0,74770.0,74793.0,74819.0,74858.0,74877.0,74897.0,74925.0,74978.0,75010.0,75067.0,75104.0,75147.0,75197.0,75228.0,75290.0,75342.0,75379.0,75465.0,75671.0,75970.0,76147.0,76200.0,76291.0,76350.0,76389.0,76427.0,76504.0,76529.0,76593.0,76640.0,76676.0,76699.0,76730.0,76768.0
5090436,81600.0,81619.0,81665.0,81715.0,81780.0,81804.0,81834.0,81876.0,81911.0,81943.0,81970.0,81993.0,82019.0,82058.0,82077.0,82097.0,82125.0,82178.0,82210.0,82267.0,82304.0,82347.0,82397.0,82428.0,82490.0,82542.0,82579.0,82665.0,82871.0,83170.0,83347.0,83400.0,83491.0,83550.0,83589.0,83627.0,83704.0,83729.0,83793.0,83840.0,83876.0,83899.0,83930.0,83968.0
5093005,28200.0,28222.0,28274.0,28330.0,28419.0,28452.0,28494.0,28551.0,28606.0,28653.0,28693.0,28726.0,28764.0,28821.0,28849.0,28878.0,28919.0,29062.0,29115.0,29212.0,29276.0,29350.0,29436.0,29488.0,29596.0,29687.0,29753.0,29875.0,30050.0,30303.0,30491.0,30547.0,30636.0,30694.0,30736.0,30777.0,30881.0,30915.0,31002.0,31066.0,31128.0,31167.0,31219.0,31285.0
5093007,36600.0,36624.0,36683.0,36746.0,36845.0,36882.0,36928.0,36986.0,37037.0,37081.0,37118.0,37149.0,37184.0,37237.0,37263.0,37290.0,37326.0,37405.0,37458.0,37554.0,37615.0,37686.0,37768.0,37818.0,37931.0,38026.0,38095.0,38251.0,38457.0,38757.0,38966.0,39049.0,39136.0,39193.0,39231.0,39268.0,39360.0,39390.0,39467.0,39523.0,39564.0,39590.0,39625.0,39669.0
5093009,45000.0,45029.0,45100.0,45176.0,45279.0,45317.0,45365.0,45422.0,45470.0,45514.0,45551.0,45582.0,45617.0,45670.0,45696.0,45723.0,45761.0,45856.0,45902.0,45986.0,46048.0,46120.0,46204.0,46256.0,46353.0,46435.0,46494.0,46610.0,46823.0,47133.0,47349.0,47427.0,47525.0,47588.0,47631.0,47673.0,47779.0,47813.0,47902.0,47968.0,48020.0,48053.0,48096.0,48150.0
5093011,53400.0,53431.0,53507.0,53588.0,53695.0,53735.0,53784.0,53841.0,53891.0,53937.0,53976.0,54009.0,54046.0,54102.0,54130.0,54158.0,54197.0,54302.0,54351.0,54440.0,54499.0,54567.0,54646.0,54695.0,54792.0,54874.0,54933.0,55038.0,55237.0,55526.0,55739.0,55850.0,55939.0,55997.0,56036.0,56074.0,56181.0,56216.0,56306.0,56371.0,56435.0,56475.0,56529.0,56596.0
5093013,62400.0,62424.0,62482.0,62543.0,62627.0,62658.0,62697.0,62738.0,62776.0,62813.0,62844.0,62870.0,62899.0,62943.0,62965.0,62988.0,63020.0,63139.0,63175.0,63240.0,63291.0,63350.0,63419.0,63461.0,63556.0,63636.0,63694.0,63806.0,64045.0,64391.0,64591.0,64655.0,64754.0,64818.0,64862.0,64905.0,65009.0,65043.0,65130.0,65193.0,65248.0,65282.0,65328.0,65385.0
5093078,39600.0,39623.0,39678.0,39736.0,39807.0,39834.0,39867.0,39912.0,39953.0,39995.0,40030.0,40060.0,40093.0,40143.0,40168.0,40194.0,40230.0,40311.0,40352.0,40426.0,40472.0,40525.0,40587.0,40625.0,40703.0,40769.0,40816.0,40911.0,41039.0,41224.0,41416.0,41453.0,41529.0,41579.0,41608.0,41636.0,41702.0,41723.0,41778.0,41819.0,41857.0,41881.0,41913.0,41951.0
5093080,46800.0,46823.0,46879.0,46938.0,47017.0,47046.0,47083.0,47132.0,47177.0,47216.0,47249.0,47277.0,47308.0,47355.0,47378.0,47402.0,47438.0,47520.0,47560.0,47631.0,47681.0,47738.0,47805.0,47845.0,47938.0,48016.0,48073.0,48177.0,48365.0,48638.0,48845.0,48898.0,48986.0,49043.0,49088.0,49132.0,49211.0,49237.0,49304.0,49353.0,49402.0,49433.0,49474.0,49526.0
5093082,54000.0,54028.0,54095.0,54167.0,54255.0,54288.0,54329.0,54379.0,54422.0,54465.0,54501.0,54531.0,54565.0,54617.0,54643.0,54669.0,54706.0,54778.0,54818.0,54889.0,54954.0,55029.0,55117.0,55170.0,55264.0,55343.0,55401.0,55530.0,55731.0,56023.0,56198.0,56336.0,56424.0,56481.0,56533.0,56585.0,56678.0,56708.0,56786.0,56845.0,56882.0,56905.0,56936.0,56974.0
5093084,61200.0,61225.0,61286.0,61351.0,61446.0,61482.0,61526.0,61584.0,61630.0,61674.0,61711.0,61742.0,61777.0,61830.0,61856.0,61883.0,61921.0,62007.0,62040.0,62100.0,62179.0,62270.0,62376.0,62441.0,62510.0,62568.0,62609.0,62747.0,62955.0,63257.0,63410.0,63462.0,63587.0,63669.0,63713.0,63757.0,63840.0,63867.0,63937.0,63988.0,64038.0,64070.0,64112.0,64165.0
5093086,68400.0,68431.0,68507.0,68588.0,68671.0,68702.0,68741.0,68788.0,68832.0,68872.0,68905.0,68933.0,68965.0,69013.0,69037.0,69061.0,69096.0,69171.0,69211.0,69284.0,69338.0,69401.0,69474.0,69519.0,69595.0,69659.0,69705.0,69797.0,70001.0,70298.0,70513.0,70678.0,70765.0,70821.0,70865.0,70909.0,70977.0,70999.0,71056.0,71099.0,71140.0,71166.0,71201.0,71244.0
5093088,75600.0,75621.0,75671.0,75724.0,75794.0,75820.0,75852.0,75895.0,75937.0,75969.0,75996.0,76019.0,76045.0,76084.0,76103.0,76123.0,76150.0,76204.0,76231.0,76279.0,76310.0,76346.0,76388.0,76414.0,76468.0,76514.0,76547.0,76635.0,76861.0,77188.0,77391.0,77442.0,77521.0,77572.0,77609.0,77645.0,77724.0,77750.0,77816.0,77865.0,77902.0,77925.0,77956.0,77994.0
5093090,82800.0,82821.0,82871.0,82924.0,82994.0,83020.0,83052.0,83095.0,83137.0,83169.0,83196.0,83219.0,83245.0,83284.0,83303.0,83323.0,83350.0,83404.0,83431.0,83479.0,83510.0,83546.0,83588.0,83614.0,83668.0,83714.0,83747.0,83835.0,84061.0,84388.0,84591.0,84642.0,84721.0,84772.0,84809.0,84845.0,84924.0,84950.0,85016.0,85065.0,85102.0,85125.0,85156.0,85194.0
5093140,34800.0,34823.0,34878.0,34936.0,35007.0,35034.0,35067.0,35112.0,35153.0,35195.0,35230.0,35260.0,35293.0,35343.0,35368.0,35394.0,35430.0,35511.0,35552.0,35626.0,35672.0,35725.0,35787.0,35825.0,35903.0,35969.0,36016.0,36111.0,36239.0,36424.0,36616.0,36653.0,36729.0,36779.0,36808.0,36836.0,36902.0,36923.0,36978.0,37019.0,37057.0,37081.0,37113.0,37151.0
5093142,42000.0,42023.0,42079.0,42138.0,42217.0,42246.0,42283.0,42332.0,42377.0,42416.0,42449.0,42477.0,42508.0,42555.0,42578.0,42602.0,42638.0,42720.0,42760.0,42831.0,42881.0,42938.0,43005.0,43045.0,43138.0,43216.0,43273.0,43377.0,43565.0,43838.0,44045.0,44098.0,44186.0,44243.0,44288.0,44332.0,44411.0,44437.0,44504.0,44553.0,44602.0,44633.0,44674.0,44726.0
5093144,49200.0,49223.0,49279.0,49338.0,49417.0,49446.0,49483.0,49532.0,49577.0,49616.0,49649.0,49677.0,49708.0,49755.0,49778.0,49802.0,49838.0,49920.0,49960.0,50031.0,50081.0,50138.0,50205.0,50245.0,50338.0,50416.0,50473.0,50577.0,50765.0,51038.0,51245.0,51298.0,51386.0,51443.0,51488.0,51532.0,51611.0,51637.0,51704.0,51753.0,51802.0,51833.0,51874.0,51926.0
5093146,56400.0,56414.0,56447.0,56483.0,56536.0,56556.0,56581.0,56613.0,56641.0,56679.0,56711.0,56738.0,56769.0,56815.0,56838.0,56861.0,56895.0,56969.0,57009.0,57081.0,57113.0,57150.0,57193.0,57220.0,57285.0,57340.0,57379.0,57505.0,57705.0,57995.0,58212.0,58257.0,58348.0,58407.0,58448.0,58488.0,58565.0,58590.0,58655.0,58703.0,58737.0,58758.0,58786.0,58822.0
5093148,63600.0,63621.0,63673.0,63728.0,63814.0,63846.0,63886.0,63928.0,63962.0,63997.0,64026.0,64051.0,64079.0,64121.0,64142.0,64163.0,64192.0,64258.0,64295.0,64362.0,64424.0,64495.0,64578.0,64628.0,64708.0,64775.0,64824.0,64926.0,65154.0,65485.0,65670.0,65759.0,65863.0,65931.0,65977.0,66023.0,66134.0,66170.0,66263.0,66333.0,66380.0,66410.0,66450.0,66500.0
5093150,70800.0,70831.0,70907.0,70988.0,71071.0,71102.0,71141.0,71188.0,71232.0,71272.0,71305.0,71333.0,71365.0,71413.0,71437.0,71461.0,71496.0,71571.0,71611.0,71684.0,71738.0,71801.0,71874.0,71919.0,71995.0,72059.0,72105.0,72197.0,72401.0,72698.0,72913.0,73078.0,73165.0,73221.0,73265.0,73309.0,73377.0,73399.0,73456.0,73499.0,73540.0,73566.0,73601.0,73644.0
5094541,24600.0,24622.0,24676.0,24733.0,24811.0,24840.0,24877.0,24929.0,24979.0,25019.0,25053.0,25081.0,25113.0,25161.0,25185.0,25210.0,25245.0,25318.0,25358.0,25430.0,25483.0,25544.0,25615.0,25659.0,25738.0,25805.0,25853.0,25953.0,26095.0,26302.0,26479.0,26516.0,26597.0,26649.0,26687.0,26725.0,26811.0,26839.0,26911.0,26965.0,27012.0,27042.0,27081.0,27130.0
5095232,33000.0,33032.0,33110.0,33193.0,33293.0,33330.0,33377.0,33440.0,33499.0,33548.0,33589.0,33623.0,33662.0,33720.0,33749.0,33779.0,33821.0,33931.0,33984.0,34079.0,34144.0,34219.0,34307.0,34360.0,34455.0,34535.0,34594.0,34723.0,34954.0,35289.0,35493.0,35558.0,35642.0,35696.0,35735.0,35773.0,35863.0,35892.0,35968.0,36024.0,36072.0,36103.0,36144.0,36194.0
5095234,41400.0,41429.0,41500.0,41576.0,41679.0,41717.0,41765.0,41822.0,41870.0,41914.0,41951.0,41982.0,42017.0,42070.0,42096.0,42123.0,42161.0,42256.0,42302.0,42386.0,42448.0,42520.0,42604.0,42656.0,42753.0,42835.0,42894.0,43010.0,43223.0,43533.0,43749.0,43827.0,43925.0,43988.0,44031.0,44073.0,44179.0,44213.0,44302.0,44368.0,44420.0,44453.0,44496.0,44550.0
5095236,49800.0,49829.0,49900.0,49976.0,50079.0,50117.0,50165.0,50222.0,50270.0,50314.0,50351.0,50382.0,50417.0,50470.0,50496.0,50523.0,50561.0,50656.0,50702.0,50786.0,50848.0,50920.0,51004.0,51056.0,51153.0,51235.0,51294.0,51410.0,51623.0,51933.0,52149.0,52227.0,52325.0,52388.0,52431.0,52473.0,52579.0,52613.0,52702.0,52768.0,52820.0,52853.0,52896.0,52950.0
5095238,58500.0,58528.0,58596.0,58670.0,58778.0,58818.0,58868.0,58921.0,58967.0,59011.0,59048.0,59079.0,59114.0,59167.0,59193.0,59220.0,59258.0,59371.0,59416.0,59496.0,59565.0,59645.0,59738.0,59796.0,59903.0,59993.0,60058.0,60185.0,60408.0,60731.0,60955.0,61090.0,61189.0,61253.0,61299.0,61344.0,61469.0,61510.0,61615.0,61692.0,61751.0,61788.0,61838.0,61900.0
5095240,67800.0,67824.0,67881.0,67941.0,68027.0,68059.0,68098.0,68143.0,68186.0,68224.0,68256.0,68283.0,68313.0,68359.0,68382.0,68405.0,68438.0,68524.0,68563.0,68634.0,68685.0,68745.0,68814.0,68856.0,68938.0,69007.0,69056.0,69153.0,69350.0,69635.0,69827.0,69897.0,69986.0,70044.0,70086.0,70128.0,70223.0,70254.0,70334.0,70392.0,70437.0,70466.0,70504.0,70552.0
5095242,75600.0,75619.0,75665.0,75715.0,75780.0,75804.0,75834.0,75876.0,75911.0,75943.0,75970.0,75993.0,76019.0,76058.0,76077.0,76097.0,76125.0,76178.0,76210.0,76267.0,76304.0,76347.0,76397.0,76428.0,76490.0,76542.0,76579.0,76665.0,76871.0,77170.0,77347.0,77400.0,77491.0,77550.0,77589.0,77627.0,77704.0,77729.0,77793.0,77840.0,77876.0,77899.0,77930.0,77968.0
5095244,82500.0,82519.0,82565.0,82615.0,82680.0,82704.0,82734.0,82776.0,82811.0,82843.0,82870.0,82893.0,82919.0,82958.0,82977.0,82997.0,83025.0,83078.0,83110.0,83167.0,83204.0,83247.0,83297.0,83328.0,83390.0,83442.0,83479.0,83565.0,83771.0,84070.0,84247.0,84300.0,84391.0,84450.0,84489.0,84527.0,84604.0,84629.0,84693.0,84740.0,84776.0,84799.0,84830.0,84868.0
5095580,23700.0,23722.0,23776.0,23833.0,23911.0,23940.0,23977.0,24029.0,24079.0,24119.0,24153.0,24181.0,24213.0,24261.0,24285.0,24310.0,24345.0,24418.0,24458.0,24530.0,24583.0,24644.0,24715.0,24759.0,24838.0,24905.0,24953.0,25053.0,25195.0,25402.0,25579.0,25616.0,25697.0,25749.0,25787.0,25825.0,25911.0,25939.0,26011.0,26065.0,26112.0,26142.0,26181.0,26230.0
5095582,32400.0,32432.0,32510.0,32593.0,32693.0,32730.0,32777.0,32840.0,32899.0,32948.0,32989.0,33023.0,33062.0,33120.0,33149.0,33179.0,33221.0,33331.0,33384.0,33479.0,33544.0,33619.0,33707.0,33760.0,33855.0,33935.0,33994.0,34123.0,34354.0,34689.0,34893.0,34958.0,35042.0,35096.0,35135.0,35173.0,35263.0,35292.0,35368.0,35424.0,35472.0,35503.0,35544.0,35594.0
5095584,40800.0,40829.0,40900.0,40976.0,41079.0,41117.0,41165.0,41222.0,41270.0,41314.0,41351.0,41382.0,41417.0,41470.0,41496.0,41523.0,41561.0,41656.0,41702.0,41786.0,41848.0,41920.0,42004.0,42056.0,42153.0,42235.0,42294.0,42410.0,42623.0,42933.0,43149.0,43227.0,43325.0,43388.0,43431.0,43473.0,43579.0,43613.0,43702.0,43768.0,43820.0,43853.0,43896.0,43950.0
5095586,49200.0,49229.0,49300.0,49376.0,49479.0,49517.0,49565.0,49622.0,49670.0,49714.0,49751.0,49782.0,49817.0,49870.0,49896.0,49923.0,49961.0,50056.0,50102.0,50186.0,50248.0,50320.0,50404.0,50456.0,50553.0,50635.0,50694.0,50810.0,51023.0,51333.0,51549.0,51627.0,51725.0,51788.0,51831.0,51873.0,51979.0,52013.0,52102.0,52168.0,52220.0,52253.0,52296.0,52350.0
5095588,57600.0,57628.0,57696.0,57770.0,57878.0,57918.0,57968.0,58021.0,58067.0,58111.0,58148.0,58179.0,58214.0,58267.0,58293.0,58320.0,58358.0,58471.0,58516.0,58596.0,58665.0,58745.0,58838.0,58896.0,59003.0,59093.0,59158.0,59285.0,59508.0,59831.0,60055.0,60190.0,60289.0,60353.0,60399.0,60444.0,60569.0,60610.0,60715.0,60792.0,60851.0,60888.0,60938.0,61000.0
5095590,67200.0,67224.0,67281.0,67341.0,67427.0,67459.0,67498.0,67543.0,67586.0,67624.0,67656.0,67683.0,67713.0,67759.0,67782.0,67805.0,67838.0,67924.0,67963.0,68034.0,68085.0,68145.0,68214.0,68256.0,68338.0,68407.0,68456.0,68553.0,68750.0,69035.0,69227.0,69297.0,69386.0,69444.0,69486.0,69528.0,69623.0,69654.0,69734.0,69792.0,69837.0,69866.0,69904.0,69952.0
5096233,30000.0,30032.0,30110.0,30193.0,30293.0,30330.0,30377.0,30440.0,30499.0,30548.0,30589.0,30623.0,30662.0,30720.0,30749.0,30779.0,30821.0,30931.0,30984.0,31079.0,31144.0,31219.0,31307.0,31360.0,31455.0,31535.0,31594.0,31723.0,31954.0,32289.0,32493.0,32558.0,32642.0,32696.0,32735.0,32773.0,32863.0,32892.0,32968.0,33024.0,33072.0,33103.0,33144.0,33194.0
5096235,39000.0,39024.0,39083.0,39146.0,39245.0,39282.0,39328.0,39386.0,39437.0,39481.0,39518.0,39549.0,39584.0,39637.0,39663.0,39690.0,39726.0,39805.0,39858.0,39954.0,40015.0,40086.0,40168.0,40218.0,40331.0,40426.0,40495.0,40651.0,40857.0,41157.0,41366.0,41449.0,41536.0,41593.0,41631.0,41668.0,41760.0,41790.0,41867.0,41923.0,41964.0,41990.0,42025.0,42069.0
5096237,47400.0,47429.0,47500.0,47576.0,47679.0,47717.0,47765.0,47822.0,47870.0,47914.0,47951.0,47982.0,48017.0,48070.0,48096.0,48123.0,48161.0,48256.0,48302.0,48386.0,48448.0,48520.0,48604.0,48656.0,48753.0,48835.0,48894.0,49010.0,49223.0,49533.0,49749.0,49827.0,49925.0,49988.0,50031.0,50073.0,50179.0,50213.0,50302.0,50368.0,50420.0,50453.0,50496.0,50550.0
5096239,55800.0,55828.0,55896.0,55970.0,56078.0,56118.0,56168.0,56221.0,56267.0,56311.0,56348.0,56379.0,56414.0,56467.0,56493.0,56520.0,56558.0,56671.0,56716.0,56796.0,56865.0,56945.0,57038.0,57096.0,57203.0,57293.0,57358.0,57485.0,57708.0,58031.0,58255.0,58390.0,58489.0,58553.0,58599.0,58644.0,58769.0,58810.0,58915.0,58992.0,59051.0,59088.0,59138.0,59200.0
5096858,33000.0,33015.0,33050.0,33088.0,33151.0,33175.0,33204.0,33245.0,33287.0,33332.0,33370.0,33402.0,33438.0,33492.0,33519.0,33547.0,33586.0,33634.0,33669.0,33732.0,33782.0,33840.0,33908.0,33950.0,33988.0,34020.0,34044.0,34110.0,34207.0,34348.0,34511.0,34544.0,34581.0,34605.0,34633.0,34660.0,34734.0,34758.0,34820.0,34865.0,34905.0,34930.0,34964.0,35007.0
5096860,40800.0,40823.0,40878.0,40936.0,41007.0,41034.0,41067.0,41112.0,41153.0,41195.0,41230.0,41260.0,41293.0,41343.0,41368.0,41394.0,41430.0,41511.0,41552.0,41626.0,41672.0,41725.0,41787.0,41825.0,41903.0,41969.0,42016.0,42111.0,42239.0,42424.0,42616.0,42653.0,42729.0,42779.0,42808.0,42836.0,42902.0,42923.0,42978.0,43019.0,43057.0,43081.0,43113.0,43151.0
5096862,48000.0,48023.0,48079.0,48138.0,48217.0,48246.0,48283.0,48332.0,48377.0,48416.0,48449.0,48477.0,48508.0,48555.0,48578.0,48602.0,48638.0,48720.0,48760.0,48831.0,48881.0,48938.0,49005.0,49045.0,49138.0,49216.0,49273.0,49377.0,49565.0,49838.0,50045.0,50098.0,50186.0,50243.0,50288.0,50332.0,50411.0,50437.0,50504.0,50553.0,50602.0,50633.0,50674.0,50726.0
5096864,55200.0,55228.0,55295.0,55367.0,55455.0,55488.0,55529.0,55579.0,55622.0,55665.0,55701.0,55731.0,55765.0,55817.0,55843.0,55869.0,55906.0,55978.0,56018.0,56089.0,56154.0,56229.0,56317.0,56370.0,56464.0,56543.0,56601.0,56730.0,56931.0,57223.0,57398.0,57536.0,57624.0,57681.0,57733.0,57785.0,57878.0,57908.0,57986.0,58045.0,58082.0,58105.0,58136.0,58174.0
5096870,77400.0,77421.0,77471.0,77524.0,77594.0,77620.0,77652.0,77695.0,77737.0,77769.0,77796.0,77819.0,77845.0,77884.0,77903.0,77923.0,77950.0,78004.0,78031.0,78079.0,78110.0,78146.0,78188.0,78214.0,78268.0,78314.0,78347.0,78435.0,78661.0,78988.0,79191.0,79242.0,79321.0,79372.0,79409.0,79445.0,79524.0,79550.0,79616.0,79665.0,79702.0,79725.0,79756.0,79794.0
5096902,27600.0,27622.0,27674.0,27730.0,27819.0,27852.0,27894.0,27951.0,28006.0,28053.0,28093.0,28126.0,28164.0,28221.0,28249.0,28278.0,28319.0,28462.0,28515.0,28612.0,28676.0,28750.0,28836.0,28888.0,28996.0,29087.0,29153.0,29275.0,29450.0,29703.0,29891.0,29947.0,30036.0,30094.0,30136.0,30177.0,30281.0,30315.0,30402.0,30466.0,30528.0,30567.0,30619.0,30685.0
5096904,36000.0,36024.0,36083.0,36146.0,36245.0,36282.0,36328.0,36386.0,36437.0,36481.0,36518.0,36549.0,36584.0,36637.0,36663.0,36690.0,36726.0,36805.0,36858.0,36954.0,37015.0,37086.0,37168.0,37218.0,37331.0,37426.0,37495.0,37651.0,37857.0,38157.0,38366.0,38449.0,38536.0,38593.0,38631.0,38668.0,38760.0,38790.0,38867.0,38923.0,38964.0,38990.0,39025.0,39069.0
5096905,46200.0,46229.0,46300.0,46376.0,46479.0,46517.0,46565.0,46622.0,46670.0,46714.0,46751.0,46782.0,46817.0,46870.0,46896.0,46923.0,46961.0,47056.0,47102.0,47186.0,47248.0,47320.0,47404.0,47456.0,47553.0,47635.0,47694.0,47810.0,48023.0,48333.0,48549.0,48627.0,48725.0,48788.0,48831.0,48873.0,48979.0,49013.0,49102.0,49168.0,49220.0,49253.0,49296.0,49350.0
5096907,54600.0,54631.0,54707.0,54788.0,54895.0,54935.0,54984.0,55041.0,55091.0,55137.0,55176.0,55209.0,55246.0,55302.0,55330.0,55358.0,55397.0,55502.0,55551.0,55640.0,55699.0,55767.0,55846.0,55895.0,55992.0,56074.0,56133.0,56238.0,56437.0,56726.0,56939.0,57050.0,57139.0,57197.0,57236.0,57274.0,57381.0,57416.0,57506.0,57571.0,57635.0,57675.0,57729.0,57796.0
5096909,64200.0,64224.0,64282.0,64343.0,64427.0,64458.0,64497.0,64538.0,64576.0,64613.0,64644.0,64670.0,64699.0,64743.0,64765.0,64788.0,64820.0,64939.0,64975.0,65040.0,65091.0,65150.0,65219.0,65261.0,65356.0,65436.0,65494.0,65606.0,65845.0,66191.0,66391.0,66455.0,66554.0,66618.0,66662.0,66705.0,66809.0,66843.0,66930.0,66993.0,67048.0,67082.0,67128.0,67185.0
5096911,73200.0,73219.0,73265.0,73315.0,73380.0,73404.0,73434.0,73476.0,73511.0,73543.0,73570.0,73593.0,73619.0,73658.0,73677.0,73697.0,73725.0,73778.0,73810.0,73867.0,73904.0,73947.0,73997.0,74028.0,74090.0,74142.0,74179.0,74265.0,74471.0,74770.0,74947.0,75000.0,75091.0,75150.0,75189.0,75227.0,75304.0,75329.0,75393.0,75440.0,75476.0,75499.0,75530.0,75568.0
5096913,80400.0,80419.0,80465.0,80515.0,80580.0,80604.0,80634.0,80676.0,80711.0,80743.0,80770.0,80793.0,80819.0,80858.0,80877.0,80897.0,80925.0,80978.0,81010.0,81067.0,81104.0,81147.0,81197.0,81228.0,81290.0,81342.0,81379.0,81465.0,81671.0,81970.0,82147.0,82200.0,82291.0,82350.0,82389.0,82427.0,82504.0,82529.0,82593.0,82640.0,82676.0,82699.0,82730.0,82768.0
5097304,27000.0,27022.0,27074.0,27130.0,27219.0,27252.0,27294.0,27351.0,27406.0,27453.0,27493.0,27526.0,27564.0,27621.0,27649.0,27678.0,27719.0,27862.0,27915.0,28012.0,28076.0,28150.0,28236.0,28288.0,28396.0,28487.0,28553.0,28675.0,28850.0,29103.0,29291.0,29347.0,29436.0,29494.0,29536.0,29577.0,29681.0,29715.0,29802.0,29866.0,29928.0,29967.0,30019.0,30085.0
5097306,35400.0,35424.0,35483.0,35546.0,35645.0,35682.0,35728.0,35786.0,35837.0,35881.0,35918.0,35949.0,35984.0,36037.0,36063.0,36090.0,36126.0,36205.0,36258.0,36354.0,36415.0,36486.0,36568.0,36618.0,36731.0,36826.0,36895.0,37051.0,37257.0,37557.0,37766.0,37849.0,37936.0,37993.0,38031.0,38068.0,38160.0,38190.0,38267.0,38323.0,38364.0,38390.0,38425.0,38469.0
5097308,44100.0,44129.0,44200.0,44276.0,44379.0,44417.0,44465.0,44522.0,44570.0,44614.0,44651.0,44682.0,44717.0,44770.0,44796.0,44823.0,44861.0,44956.0,45002.0,45086.0,45148.0,45220.0,45304.0,45356.0,45453.0,45535.0,45594.0,45710.0,45923.0,46233.0,46449.0,46527.0,46625.0,46688.0,46731.0,46773.0,46879.0,46913.0,47002.0,47068.0,47120.0,47153.0,47196.0,47250.0
5097310,52800.0,52831.0,52907.0,52988.0,53095.0,53135.0,53184.0,53241.0,53291.0,53337.0,53376.0,53409.0,53446.0,53502.0,53530.0,53558.0,53597.0,53702.0,53751.0,53840.0,53899.0,53967.0,54046.0,54095.0,54192.0,54274.0,54333.0,54438.0,54637.0,54926.0,55139.0,55250.0,55339.0,55397.0,55436.0,55474.0,55581.0,55616.0,55706.0,55771.0,55835.0,55875.0,55929.0,55996.0
5097312,61800.0,61830.0,61902.0,61980.0,62078.0,62115.0,62160.0,62208.0,62250.0,62291.0,62325.0,62354.0,62387.0,62436.0,62460.0,62485.0,62521.0,62637.0,62674.0,62742.0,62806.0,62880.0,62966.0,63018.0,63125.0,63215.0,63280.0,63413.0,63637.0,63963.0,64179.0,64248.0,64353.0,64422.0,64473.0,64524.0,64640.0,64678.0,64775.0,64847.0,64895.0,64925.0,64965.0,65015.0
