tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P
5098688,58800.0,58861.0,58888.0,58905.0,58963.0,59003.0,59060.0,59081.0,59145.0,59219.0,59266.0,59324.0,59355.0,59404.0,59507.0,59574.0,59752.0,60041.0,60235.0,60370.0,60462.0,60561.0,60636.0,60724.0,60795.0,60842.0,61002.0,61123.0,61200.0,61286.0,61313.0,61379.0,61415.0,61438.0,61473.0,61524.0,61558.0,61593.0,61640.0,61683.0,61711.0,61765.0,61875.0,61936.0,62006.0,62042.0,62080.0
5098690,68400.0,68454.0,68478.0,68493.0,68545.0,68581.0,68631.0,68650.0,68707.0,68773.0,68815.0,68867.0,68895.0,68939.0,69048.0,69120.0,69285.0,69511.0,69662.0,69768.0,69840.0,69917.0,69975.0,70047.0,70102.0,70139.0,70264.0,70375.0,70421.0,70472.0,70494.0,70547.0,70576.0,70599.0,70634.0,70679.0,70710.0,70742.0,70784.0,70822.0,70847.0,70898.0,71002.0,71058.0,71122.0,71155.0,71190.0
5098975,58200.0,58268.0,58298.0,58317.0,58382.0,58420.0,58474.0,58494.0,58555.0,58626.0,58672.0,58728.0,58760.0,58812.0,58929.0,59006.0,59194.0,59455.0,59630.0,59752.0,59836.0,59924.0,59990.0,60087.0,60160.0,60208.0,60373.0,60511.0,60575.0,60647.0,60676.0,60747.0,60785.0,60808.0,60844.0,60893.0,60926.0,60960.0,61006.0,61047.0,61074.0,61134.0,61257.0,61325.0,61403.0,61443.0,61485.0
5098977,67500.0,67554.0,67578.0,67593.0,67645.0,67681.0,67731.0,67750.0,67807.0,67873.0,67915.0,67967.0,67995.0,68039.0,68148.0,68220.0,68385.0,68611.0,68762.0,68868.0,68940.0,69017.0,69075.0,69147.0,69202.0,69239.0,69364.0,69475.0,69521.0,69572.0,69594.0,69647.0,69676.0,69699.0,69734.0,69779.0,69810.0,69842.0,69884.0,69922.0,69947.0,69998.0,70102.0,70158.0,70222.0,70255.0,70290.0
5100215,27600.0,27688.0,27727.0,27752.0,27835.0,27897.0,27985.0,28018.0,28118.0,28234.0,28308.0,28398.0,28438.0,28501.0,28610.0,28681.0,28857.0,29092.0,29250.0,29360.0,29435.0,29529.0,29600.0,29670.0,29739.0,29785.0,29940.0,30081.0,30138.0,30202.0,30236.0,30321.0,30367.0,30390.0,30425.0,30471.0,30503.0,30535.0,30578.0,30617.0,30643.0,30706.0,30835.0,30908.0,30991.0,31034.0,31078.0
5100217,36000.0,36069.0,36100.0,36119.0,36185.0,36225.0,36282.0,36303.0,36368.0,36443.0,36491.0,36550.0,36586.0,36644.0,36774.0,36860.0,37071.0,37325.0,37495.0,37614.0,37694.0,37788.0,37859.0,37944.0,38013.0,38059.0,38217.0,38337.0,38384.0,38437.0,38460.0,38516.0,38547.0,38570.0,38606.0,38654.0,38686.0,38719.0,38764.0,38804.0,38830.0,38886.0,39000.0,39061.0,39130.0,39166.0,39204.0
5100219,44400.0,44466.0,44495.0,44513.0,44575.0,44613.0,44668.0,44688.0,44750.0,44822.0,44868.0,44924.0,44957.0,45009.0,45138.0,45223.0,45416.0,45659.0,45822.0,45936.0,46014.0,46114.0,46189.0,46281.0,46353.0,46401.0,46565.0,46694.0,46747.0,46807.0,46834.0,46900.0,46936.0,46960.0,46996.0,47046.0,47080.0,47115.0,47161.0,47203.0,47229.0,47282.0,47391.0,47465.0,47549.0,47592.0,47638.0
5100221,52800.0,52881.0,52917.0,52939.0,53015.0,53053.0,53107.0,53127.0,53188.0,53259.0,53304.0,53358.0,53392.0,53445.0,53564.0,53642.0,53837.0,54076.0,54236.0,54348.0,54424.0,54507.0,54569.0,54653.0,54725.0,54773.0,54938.0,55062.0,55119.0,55183.0,55210.0,55277.0,55313.0,55335.0,55369.0,55419.0,55453.0,55488.0,55535.0,55577.0,55603.0,55660.0,55776.0,55854.0,55943.0,55989.0,56036.0
5100223,61800.0,61861.0,61888.0,61905.0,61963.0,62003.0,62060.0,62081.0,62145.0,62219.0,62266.0,62324.0,62355.0,62404.0,62507.0,62574.0,62752.0,63041.0,63235.0,63370.0,63462.0,63561.0,63636.0,63724.0,63795.0,63842.0,64002.0,64123.0,64200.0,64286.0,64313.0,64379.0,64415.0,64438.0,64473.0,64524.0,64558.0,64593.0,64640.0,64683.0,64711.0,64765.0,64875.0,64936.0,65006.0,65042.0,65080.0
5101751,74400.0,74444.0,74464.0,74476.0,74518.0,74547.0,74589.0,74604.0,74651.0,74706.0,74741.0,74784.0,74808.0,74845.0,74948.0,75015.0,75180.0,75380.0,75514.0,75607.0,75671.0,75748.0,75805.0,75859.0,75907.0,75939.0,76049.0,76144.0,76184.0,76229.0,76249.0,76297.0,76323.0,76347.0,76384.0,76429.0,76460.0,76491.0,76533.0,76571.0,76596.0,76641.0,76734.0,76782.0,76836.0,76864.0,76894.0
5101753,81900.0,81944.0,81964.0,81976.0,82018.0,82047.0,82089.0,82104.0,82151.0,82206.0,82241.0,82284.0,82308.0,82345.0,82448.0,82515.0,82680.0,82880.0,83014.0,83107.0,83171.0,83248.0,83305.0,83359.0,83407.0,83439.0,83549.0,83644.0,83684.0,83729.0,83749.0,83797.0,83823.0,83847.0,83884.0,83929.0,83960.0,83991.0,84033.0,84071.0,84096.0,84141.0,84234.0,84282.0,84336.0,84364.0,84394.0
5102773,31200.0,31305.0,31352.0,31381.0,31479.0,31531.0,31606.0,31634.0,31718.0,31816.0,31879.0,31955.0,31998.0,32066.0,32196.0,32282.0,32500.0,32780.0,32968.0,33099.0,33189.0,33283.0,33354.0,33439.0,33508.0,33554.0,33709.0,33829.0,33867.0,33909.0,33931.0,33985.0,34014.0,34036.0,34069.0,34114.0,34145.0,34176.0,34218.0,34256.0,34281.0,34333.0,34438.0,34498.0,34566.0,34601.0,34639.0
5102775,39900.0,39969.0,40000.0,40019.0,40085.0,40125.0,40182.0,40203.0,40268.0,40343.0,40391.0,40450.0,40486.0,40544.0,40674.0,40760.0,40971.0,41225.0,41395.0,41514.0,41594.0,41688.0,41759.0,41844.0,41913.0,41959.0,42117.0,42237.0,42284.0,42337.0,42360.0,42416.0,42447.0,42470.0,42506.0,42554.0,42586.0,42619.0,42664.0,42704.0,42730.0,42786.0,42900.0,42961.0,43030.0,43066.0,43104.0
5102777,48600.0,48666.0,48695.0,48713.0,48775.0,48813.0,48868.0,48888.0,48950.0,49022.0,49068.0,49124.0,49157.0,49209.0,49338.0,49423.0,49616.0,49859.0,50022.0,50136.0,50214.0,50314.0,50389.0,50481.0,50553.0,50601.0,50765.0,50894.0,50947.0,51007.0,51034.0,51100.0,51136.0,51160.0,51196.0,51246.0,51280.0,51315.0,51361.0,51403.0,51429.0,51482.0,51591.0,51665.0,51749.0,51792.0,51838.0
5102781,66600.0,66654.0,66678.0,66693.0,66745.0,66781.0,66831.0,66850.0,66907.0,66973.0,67015.0,67067.0,67095.0,67139.0,67248.0,67320.0,67485.0,67711.0,67862.0,67968.0,68040.0,68117.0,68175.0,68247.0,68302.0,68339.0,68464.0,68575.0,68621.0,68672.0,68694.0,68747.0,68776.0,68799.0,68834.0,68879.0,68910.0,68942.0,68984.0,69022.0,69047.0,69098.0,69202.0,69258.0,69322.0,69355.0,69390.0
5102783,75600.0,75644.0,75664.0,75676.0,75718.0,75747.0,75789.0,75804.0,75851.0,75906.0,75941.0,75984.0,76008.0,76045.0,76148.0,76215.0,76380.0,76580.0,76714.0,76807.0,76871.0,76948.0,77005.0,77059.0,77107.0,77139.0,77249.0,77344.0,77384.0,77429.0,77449.0,77497.0,77523.0,77547.0,77584.0,77629.0,77660.0,77691.0,77733.0,77771.0,77796.0,77841.0,77934.0,77982.0,78036.0,78064.0,78094.0
5102785,83400.0,83444.0,83464.0,83476.0,83518.0,83547.0,83589.0,83604.0,83651.0,83706.0,83741.0,83784.0,83808.0,83845.0,83948.0,84015.0,84180.0,84380.0,84514.0,84607.0,84671.0,84748.0,84805.0,84859.0,84907.0,84939.0,85049.0,85144.0,85184.0,85229.0,85249.0,85297.0,85323.0,85347.0,85384.0,85429.0,85460.0,85491.0,85533.0,85571.0,85596.0,85641.0,85734.0,85782.0,85836.0,85864.0,85894.0
5105268,58200.0,58268.0,58298.0,58317.0,58382.0,58420.0,58474.0,58494.0,58555.0,58626.0,58672.0,58728.0,58760.0,58812.0,58929.0,59006.0,59194.0,59455.0,59630.0,59752.0,59836.0,59924.0,59990.0,60087.0,60160.0,60208.0,60373.0,60511.0,60575.0,60647.0,60676.0,60747.0,60785.0,60808.0,60844.0,60893.0,60926.0,60960.0,61006.0,61047.0,61074.0,61134.0,61257.0,61325.0,61403.0,61443.0,61485.0
5105270,67500.0,67554.0,67578.0,67593.0,67645.0,67681.0,67731.0,67750.0,67807.0,67873.0,67915.0,67967.0,67995.0,68039.0,68148.0,68220.0,68385.0,68611.0,68762.0,68868.0,68940.0,69017.0,69075.0,69147.0,69202.0,69239.0,69364.0,69475.0,69521.0,69572.0,69594.0,69647.0,69676.0,69699.0,69734.0,69779.0,69810.0,69842.0,69884.0,69922.0,69947.0,69998.0,70102.0,70158.0,70222.0,70255.0,70290.0
5106062,30600.0,30705.0,30752.0,30781.0,30879.0,30931.0,31006.0,31034.0,31118.0,31216.0,31279.0,31355.0,31398.0,31466.0,31596.0,31682.0,31900.0,32180.0,32368.0,32499.0,32589.0,32683.0,32754.0,32839.0,32908.0,32954.0,33109.0,33229.0,33267.0,33309.0,33331.0,33385.0,33414.0,33436.0,33469.0,33514.0,33545.0,33576.0,33618.0,33656.0,33681.0,33733.0,33838.0,33898.0,33966.0,34001.0,34039.0
5106064,39000.0,39069.0,39100.0,39119.0,39185.0,39225.0,39282.0,39303.0,39368.0,39443.0,39491.0,39550.0,39586.0,39644.0,39774.0,39860.0,40071.0,40325.0,40495.0,40614.0,40694.0,40788.0,40859.0,40944.0,41013.0,41059.0,41217.0,41337.0,41384.0,41437.0,41460.0,41516.0,41547.0,41570.0,41606.0,41654.0,41686.0,41719.0,41764.0,41804.0,41830.0,41886.0,42000.0,42061.0,42130.0,42166.0,42204.0
5106066,47700.0,47766.0,47795.0,47813.0,47875.0,47913.0,47968.0,47988.0,48050.0,48122.0,48168.0,48224.0,48257.0,48309.0,48438.0,48523.0,48716.0,48959.0,49122.0,49236.0,49314.0,49414.0,49489.0,49581.0,49653.0,49701.0,49865.0,49994.0,50047.0,50107.0,50134.0,50200.0,50236.0,50260.0,50296.0,50346.0,50380.0,50415.0,50461.0,50503.0,50529.0,50582.0,50691.0,50765.0,50849.0,50892.0,50938.0
5106068,56400.0,56468.0,56498.0,56517.0,56582.0,56620.0,56674.0,56694.0,56755.0,56826.0,56872.0,56928.0,56960.0,57012.0,57129.0,57206.0,57394.0,57655.0,57830.0,57952.0,58036.0,58124.0,58190.0,58287.0,58360.0,58408.0,58573.0,58711.0,58775.0,58847.0,58876.0,58947.0,58985.0,59008.0,59044.0,59093.0,59126.0,59160.0,59206.0,59247.0,59274.0,59334.0,59457.0,59525.0,59603.0,59643.0,59685.0
5107116,29400.0,29488.0,29527.0,29552.0,29635.0,29697.0,29785.0,29818.0,29918.0,30034.0,30108.0,30198.0,30238.0,30301.0,30410.0,30481.0,30657.0,30892.0,31050.0,31160.0,31235.0,31329.0,31400.0,31470.0,31539.0,31585.0,31740.0,31881.0,31938.0,32002.0,32036.0,32121.0,32167.0,32190.0,32225.0,32271.0,32303.0,32335.0,32378.0,32417.0,32443.0,32506.0,32635.0,32708.0,32791.0,32834.0,32878.0
5107118,37800.0,37869.0,37900.0,37919.0,37985.0,38025.0,38082.0,38103.0,38168.0,38243.0,38291.0,38350.0,38386.0,38444.0,38574.0,38660.0,38871.0,39125.0,39295.0,39414.0,39494.0,39588.0,39659.0,39744.0,39813.0,39859.0,40017.0,40137.0,40184.0,40237.0,40260.0,40316.0,40347.0,40370.0,40406.0,40454.0,40486.0,40519.0,40564.0,40604.0,40630.0,40686.0,40800.0,40861.0,40930.0,40966.0,41004.0
5107120,46200.0,46266.0,46295.0,46313.0,46375.0,46413.0,46468.0,46488.0,46550.0,46622.0,46668.0,46724.0,46757.0,46809.0,46938.0,47023.0,47216.0,47459.0,47622.0,47736.0,47814.0,47914.0,47989.0,48081.0,48153.0,48201.0,48365.0,48494.0,48547.0,48607.0,48634.0,48700.0,48736.0,48760.0,48796.0,48846.0,48880.0,48915.0,48961.0,49003.0,49029.0,49082.0,49191.0,49265.0,49349.0,49392.0,49438.0
5107122,54600.0,54681.0,54717.0,54739.0,54815.0,54853.0,54907.0,54927.0,54988.0,55059.0,55104.0,55158.0,55192.0,55245.0,55364.0,55442.0,55637.0,55876.0,56036.0,56148.0,56224.0,56307.0,56369.0,56453.0,56525.0,56573.0,56738.0,56862.0,56919.0,56983.0,57010.0,57077.0,57113.0,57135.0,57169.0,57219.0,57253.0,57288.0,57335.0,57377.0,57403.0,57460.0,57576.0,57654.0,57743.0,57789.0,57836.0
5107124,64200.0,64266.0,64295.0,64313.0,64375.0,64417.0,64477.0,64499.0,64567.0,64646.0,64697.0,64760.0,64787.0,64831.0,64945.0,65019.0,65204.0,65486.0,65675.0,65807.0,65897.0,65989.0,66058.0,66143.0,66205.0,66246.0,66388.0,66500.0,66549.0,66605.0,66629.0,66689.0,66722.0,66745.0,66781.0,66827.0,66858.0,66890.0,66933.0,66972.0,66997.0,67054.0,67170.0,67233.0,67304.0,67341.0,67379.0
5108059,50400.0,50466.0,50495.0,50513.0,50575.0,50613.0,50668.0,50688.0,50750.0,50822.0,50868.0,50924.0,50957.0,51009.0,51138.0,51223.0,51416.0,51659.0,51822.0,51936.0,52014.0,52114.0,52189.0,52281.0,52353.0,52401.0,52565.0,52694.0,52747.0,52807.0,52834.0,52900.0,52936.0,52960.0,52996.0,53046.0,53080.0,53115.0,53161.0,53203.0,53229.0,53282.0,53391.0,53465.0,53549.0,53592.0,53638.0
5108061,59400.0,59461.0,59488.0,59505.0,59563.0,59603.0,59660.0,59681.0,59745.0,59819.0,59866.0,59924.0,59955.0,60004.0,60107.0,60174.0,60352.0,60641.0,60835.0,60970.0,61062.0,61161.0,61236.0,61324.0,61395.0,61442.0,61602.0,61723.0,61800.0,61886.0,61913.0,61979.0,62015.0,62038.0,62073.0,62124.0,62158.0,62193.0,62240.0,62283.0,62311.0,62365.0,62475.0,62536.0,62606.0,62642.0,62680.0
5108063,69300.0,69354.0,69378.0,69393.0,69445.0,69481.0,69531.0,69550.0,69607.0,69673.0,69715.0,69767.0,69795.0,69839.0,69948.0,70020.0,70185.0,70411.0,70562.0,70668.0,70740.0,70817.0,70875.0,70947.0,71002.0,71039.0,71164.0,71275.0,71321.0,71372.0,71394.0,71447.0,71476.0,71499.0,71534.0,71579.0,71610.0,71642.0,71684.0,71722.0,71747.0,71798.0,71902.0,71958.0,72022.0,72055.0,72090.0
5108065,76800.0,76844.0,76864.0,76876.0,76918.0,76947.0,76989.0,77004.0,77051.0,77106.0,77141.0,77184.0,77208.0,77245.0,77348.0,77415.0,77580.0,77780.0,77914.0,78007.0,78071.0,78148.0,78205.0,78259.0,78307.0,78339.0,78449.0,78544.0,78584.0,78629.0,78649.0,78697.0,78723.0,78747.0,78784.0,78829.0,78860.0,78891.0,78933.0,78971.0,78996.0,79041.0,79134.0,79182.0,79236.0,79264.0,79294.0
5108239,22200.0,22260.0,22287.0,22304.0,22359.0,22396.0,22448.0,22467.0,22526.0,22594.0,22638.0,22692.0,22723.0,22771.0,22869.0,22934.0,23086.0,23242.0,23347.0,23420.0,23470.0,23548.0,23607.0,23651.0,23697.0,23728.0,23833.0,23921.0,23951.0,23984.0,24000.0,24041.0,24063.0,24081.0,24110.0,24145.0,24169.0,24193.0,24226.0,24256.0,24275.0,24311.0,24385.0,24429.0,24479.0,24505.0,24531.0
5108241,30000.0,30105.0,30152.0,30181.0,30279.0,30331.0,30406.0,30434.0,30518.0,30616.0,30679.0,30755.0,30798.0,30866.0,30996.0,31082.0,31300.0,31580.0,31768.0,31899.0,31989.0,32083.0,32154.0,32239.0,32308.0,32354.0,32509.0,32629.0,32667.0,32709.0,32731.0,32785.0,32814.0,32836.0,32869.0,32914.0,32945.0,32976.0,33018.0,33056.0,33081.0,33133.0,33238.0,33298.0,33366.0,33401.0,33439.0
5108243,38400.0,38469.0,38500.0,38519.0,38585.0,38625.0,38682.0,38703.0,38768.0,38843.0,38891.0,38950.0,38986.0,39044.0,39174.0,39260.0,39471.0,39725.0,39895.0,40014.0,40094.0,40188.0,40259.0,40344.0,40413.0,40459.0,40617.0,40737.0,40784.0,40837.0,40860.0,40916.0,40947.0,40970.0,41006.0,41054.0,41086.0,41119.0,41164.0,41204.0,41230.0,41286.0,41400.0,41461.0,41530.0,41566.0,41604.0
5108245,46800.0,46866.0,46895.0,46913.0,46975.0,47013.0,47068.0,47088.0,47150.0,47222.0,47268.0,47324.0,47357.0,47409.0,47538.0,47623.0,47816.0,48059.0,48222.0,48336.0,48414.0,48514.0,48589.0,48681.0,48753.0,48801.0,48965.0,49094.0,49147.0,49207.0,49234.0,49300.0,49336.0,49360.0,49396.0,49446.0,49480.0,49515.0,49561.0,49603.0,49629.0,49682.0,49791.0,49865.0,49949.0,49992.0,50038.0
5108247,55200.0,55268.0,55298.0,55317.0,55382.0,55420.0,55474.0,55494.0,55555.0,55626.0,55672.0,55728.0,55760.0,55812.0,55929.0,56006.0,56194.0,56455.0,56630.0,56752.0,56836.0,56924.0,56990.0,57087.0,57160.0,57208.0,57373.0,57511.0,57575.0,57647.0,57676.0,57747.0,57785.0,57808.0,57844.0,57893.0,57926.0,57960.0,58006.0,58047.0,58074.0,58134.0,58257.0,58325.0,58403.0,58443.0,58485.0
5108249,64800.0,64866.0,64895.0,64913.0,64975.0,65017.0,65077.0,65099.0,65167.0,65246.0,65297.0,65360.0,65387.0,65431.0,65545.0,65619.0,65804.0,66086.0,66275.0,66407.0,66497.0,66589.0,66658.0,66743.0,66805.0,66846.0,66988.0,67100.0,67149.0,67205.0,67229.0,67289.0,67322.0,67345.0,67381.0,67427.0,67458.0,67490.0,67533.0,67572.0,67597.0,67654.0,67770.0,67833.0,67904.0,67941.0,67979.0
5108251,73200.0,73244.0,73264.0,73276.0,73318.0,73347.0,73389.0,73404.0,73451.0,73506.0,73541.0,73584.0,73608.0,73645.0,73748.0,73815.0,73980.0,74180.0,74314.0,74407.0,74471.0,74548.0,74605.0,74659.0,74707.0,74739.0,74849.0,74944.0,74984.0,75029.0,75049.0,75097.0,75123.0,75147.0,75184.0,75229.0,75260.0,75291.0,75333.0,75371.0,75396.0,75441.0,75534.0,75582.0,75636.0,75664.0,75694.0
5108253,80400.0,80444.0,80464.0,80476.0,80518.0,80547.0,80589.0,80604.0,80651.0,80706.0,80741.0,80784.0,80808.0,80845.0,80948.0,81015.0,81180.0,81380.0,81514.0,81607.0,81671.0,81748.0,81805.0,81859.0,81907.0,81939.0,82049.0,82144.0,82184.0,82229.0,82249.0,82297.0,82323.0,82347.0,82384.0,82429.0,82460.0,82491.0,82533.0,82571.0,82596.0,82641.0,82734.0,82782.0,82836.0,82864.0,82894.0
5108642,25200.0,25254.0,25278.0,25293.0,25345.0,25388.0,25449.0,25472.0,25541.0,25621.0,25672.0,25735.0,25770.0,25825.0,25923.0,25988.0,26141.0,26316.0,26434.0,26516.0,26572.0,26661.0,26727.0,26783.0,26837.0,26873.0,26994.0,27110.0,27153.0,27202.0,27223.0,27276.0,27305.0,27324.0,27354.0,27390.0,27414.0,27439.0,27473.0,27503.0,27523.0,27577.0,27687.0,27736.0,27791.0,27819.0,27849.0
5108644,34200.0,34269.0,34300.0,34319.0,34385.0,34425.0,34482.0,34503.0,34568.0,34643.0,34691.0,34750.0,34786.0,34844.0,34974.0,35060.0,35271.0,35525.0,35695.0,35814.0,35894.0,35988.0,36059.0,36144.0,36213.0,36259.0,36417.0,36537.0,36584.0,36637.0,36660.0,36716.0,36747.0,36770.0,36806.0,36854.0,36886.0,36919.0,36964.0,37004.0,37030.0,37086.0,37200.0,37261.0,37330.0,37366.0,37404.0
5108646,43200.0,43266.0,43295.0,43313.0,43375.0,43413.0,43468.0,43488.0,43550.0,43622.0,43668.0,43724.0,43757.0,43809.0,43938.0,44023.0,44216.0,44459.0,44622.0,44736.0,44814.0,44914.0,44989.0,45081.0,45153.0,45201.0,45365.0,45494.0,45547.0,45607.0,45634.0,45700.0,45736.0,45760.0,45796.0,45846.0,45880.0,45915.0,45961.0,46003.0,46029.0,46082.0,46191.0,46265.0,46349.0,46392.0,46438.0
5108648,51600.0,51681.0,51717.0,51739.0,51815.0,51853.0,51907.0,51927.0,51988.0,52059.0,52104.0,52158.0,52192.0,52245.0,52364.0,52442.0,52637.0,52876.0,53036.0,53148.0,53224.0,53307.0,53369.0,53453.0,53525.0,53573.0,53738.0,53862.0,53919.0,53983.0,54010.0,54077.0,54113.0,54135.0,54169.0,54219.0,54253.0,54288.0,54335.0,54377.0,54403.0,54460.0,54576.0,54654.0,54743.0,54789.0,54836.0
5109193,27600.0,27688.0,27727.0,27752.0,27835.0,27897.0,27985.0,28018.0,28118.0,28234.0,28308.0,28398.0,28438.0,28501.0,28610.0,28681.0,28857.0,29092.0,29250.0,29360.0,29435.0,29529.0,29600.0,29670.0,29739.0,29785.0,29940.0,30081.0,30138.0,30202.0,30236.0,30321.0,30367.0,30390.0,30425.0,30471.0,30503.0,30535.0,30578.0,30617.0,30643.0,30706.0,30835.0,30908.0,30991.0,31034.0,31078.0
5109197,44400.0,44466.0,44495.0,44513.0,44575.0,44613.0,44668.0,44688.0,44750.0,44822.0,44868.0,44924.0,44957.0,45009.0,45138.0,45223.0,45416.0,45659.0,45822.0,45936.0,46014.0,46114.0,46189.0,46281.0,46353.0,46401.0,46565.0,46694.0,46747.0,46807.0,46834.0,46900.0,46936.0,46960.0,46996.0,47046.0,47080.0,47115.0,47161.0,47203.0,47229.0,47282.0,47391.0,47465.0,47549.0,47592.0,47638.0
5109199,52800.0,52881.0,52917.0,52939.0,53015.0,53053.0,53107.0,53127.0,53188.0,53259.0,53304.0,53358.0,53392.0,53445.0,53564.0,53642.0,53837.0,54076.0,54236.0,54348.0,54424.0,54507.0,54569.0,54653.0,54725.0,54773.0,54938.0,55062.0,55119.0,55183.0,55210.0,55277.0,55313.0,55335.0,55369.0,55419.0,55453.0,55488.0,55535.0,55577.0,55603.0,55660.0,55776.0,55854.0,55943.0,55989.0,56036.0
5109201,61800.0,61861.0,61888.0,61905.0,61963.0,62003.0,62060.0,62081.0,62145.0,62219.0,62266.0,62324.0,62355.0,62404.0,62507.0,62574.0,62752.0,63041.0,63235.0,63370.0,63462.0,63561.0,63636.0,63724.0,63795.0,63842.0,64002.0,64123.0,64200.0,64286.0,64313.0,64379.0,64415.0,64438.0,64473.0,64524.0,64558.0,64593.0,64640.0,64683.0,64711.0,64765.0,64875.0,64936.0,65006.0,65042.0,65080.0
5110738,26700.0,26788.0,26827.0,26852.0,26935.0,26997.0,27085.0,27118.0,27218.0,27334.0,27408.0,27498.0,27538.0,27601.0,27710.0,27781.0,27957.0,28192.0,28350.0,28460.0,28535.0,28629.0,28700.0,28770.0,28839.0,28885.0,29040.0,29181.0,29238.0,29302.0,29336.0,29421.0,29467.0,29490.0,29525.0,29571.0,29603.0,29635.0,29678.0,29717.0,29743.0,29806.0,29935.0,30008.0,30091.0,30134.0,30178.0
5110740,35100.0,35169.0,35200.0,35219.0,35285.0,35325.0,35382.0,35403.0,35468.0,35543.0,35591.0,35650.0,35686.0,35744.0,35874.0,35960.0,36171.0,36425.0,36595.0,36714.0,36794.0,36888.0,36959.0,37044.0,37113.0,37159.0,37317.0,37437.0,37484.0,37537.0,37560.0,37616.0,37647.0,37670.0,37706.0,37754.0,37786.0,37819.0,37864.0,37904.0,37930.0,37986.0,38100.0,38161.0,38230.0,38266.0,38304.0
5110742,43800.0,43866.0,43895.0,43913.0,43975.0,44013.0,44068.0,44088.0,44150.0,44222.0,44268.0,44324.0,44357.0,44409.0,44538.0,44623.0,44816.0,45059.0,45222.0,45336.0,45414.0,45514.0,45589.0,45681.0,45753.0,45801.0,45965.0,46094.0,46147.0,46207.0,46234.0,46300.0,46336.0,46360.0,46396.0,46446.0,46480.0,46515.0,46561.0,46603.0,46629.0,46682.0,46791.0,46865.0,46949.0,46992.0,47038.0
5110744,52200.0,52281.0,52317.0,52339.0,52415.0,52453.0,52507.0,52527.0,52588.0,52659.0,52704.0,52758.0,52792.0,52845.0,52964.0,53042.0,53237.0,53476.0,53636.0,53748.0,53824.0,53907.0,53969.0,54053.0,54125.0,54173.0,54338.0,54462.0,54519.0,54583.0,54610.0,54677.0,54713.0,54735.0,54769.0,54819.0,54853.0,54888.0,54935.0,54977.0,55003.0,55060.0,55176.0,55254.0,55343.0,55389.0,55436.0
5110748,70200.0,70254.0,70278.0,70293.0,70345.0,70381.0,70431.0,70450.0,70507.0,70573.0,70615.0,70667.0,70695.0,70739.0,70848.0,70920.0,71085.0,71311.0,71462.0,71568.0,71640.0,71717.0,71775.0,71847.0,71902.0,71939.0,72064.0,72175.0,72221.0,72272.0,72294.0,72347.0,72376.0,72399.0,72434.0,72479.0,72510.0,72542.0,72584.0,72622.0,72647.0,72698.0,72802.0,72858.0,72922.0,72955.0,72990.0
5110750,78000.0,78044.0,78064.0,78076.0,78118.0,78147.0,78189.0,78204.0,78251.0,78306.0,78341.0,78384.0,78408.0,78445.0,78548.0,78615.0,78780.0,78980.0,79114.0,79207.0,79271.0,79348.0,79405.0,79459.0,79507.0,79539.0,79649.0,79744.0,79784.0,79829.0,79849.0,79897.0,79923.0,79947.0,79984.0,80029.0,80060.0,80091.0,80133.0,80171.0,80196.0,80241.0,80334.0,80382.0,80436.0,80464.0,80494.0
5112220,37200.0,37269.0,37300.0,37319.0,37385.0,37425.0,37482.0,37503.0,37568.0,37643.0,37691.0,37750.0,37786.0,37844.0,37974.0,38060.0,38271.0,38525.0,38695.0,38814.0,38894.0,38988.0,39059.0,39144.0,39213.0,39259.0,39417.0,39537.0,39584.0,39637.0,39660.0,39716.0,39747.0,39770.0,39806.0,39854.0,39886.0,39919.0,39964.0,40004.0,40030.0,40086.0,40200.0,40261.0,40330.0,40366.0,40404.0
5112222,45600.0,45666.0,45695.0,45713.0,45775.0,45813.0,45868.0,45888.0,45950.0,46022.0,46068.0,46124.0,46157.0,46209.0,46338.0,46423.0,46616.0,46859.0,47022.0,47136.0,47214.0,47314.0,47389.0,47481.0,47553.0,47601.0,47765.0,47894.0,47947.0,48007.0,48034.0,48100.0,48136.0,48160.0,48196.0,48246.0,48280.0,48315.0,48361.0,48403.0,48429.0,48482.0,48591.0,48665.0,48749.0,48792.0,48838.0
5112224,54000.0,54081.0,54117.0,54139.0,54215.0,54253.0,54307.0,54327.0,54388.0,54459.0,54504.0,54558.0,54592.0,54645.0,54764.0,54842.0,55037.0,55276.0,55436.0,55548.0,55624.0,55707.0,55769.0,55853.0,55925.0,55973.0,56138.0,56262.0,56319.0,56383.0,56410.0,56477.0,56513.0,56535.0,56569.0,56619.0,56653.0,56688.0,56735.0,56777.0,56803.0,56860.0,56976.0,57054.0,57143.0,57189.0,57236.0
