tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P
5094060,38700.0,38803.0,38918.0,39056.0,39168.0,39249.0,39341.0,39537.0,39635.0,39696.0,39912.0,39971.0,39995.0,40017.0,40069.0,40093.0,40124.0,40144.0,40181.0,40222.0,40273.0,40327.0,40356.0,40493.0,40528.0,40553.0,40678.0,40723.0,40768.0,40803.0,40879.0,40928.0,40970.0,41007.0,41030.0,41058.0,41128.0,41199.0,41243.0,41280.0,41359.0,41382.0,41559.0,41578.0,41603.0,41667.0,41721.0,41787.0,41824.0,41860.0,41920.0,41953.0,41994.0,42028.0,42146.0,42291.0,42347.0,42484.0,42585.0
5094068,72900.0,72992.0,73094.0,73217.0,73317.0,73389.0,73505.0,73751.0,73844.0,73901.0,74118.0,74169.0,74208.0,74243.0,74299.0,74325.0,74359.0,74382.0,74423.0,74467.0,74523.0,74582.0,74612.0,74761.0,74799.0,74825.0,74963.0,75007.0,75059.0,75096.0,75168.0,75214.0,75252.0,75286.0,75307.0,75333.0,75400.0,75461.0,75507.0,75544.0,75611.0,75632.0,75722.0,75744.0,75763.0,75811.0,75852.0,75902.0,75945.0,75980.0,76037.0,76069.0,76108.0,76140.0,76252.0,76397.0,76441.0,76550.0,76631.0
5097012,78900.0,78962.0,79031.0,79114.0,79181.0,79228.0,79344.0,79591.0,79680.0,79735.0,79871.0,79911.0,79943.0,79972.0,80015.0,80045.0,80077.0,80097.0,80133.0,80173.0,80224.0,80278.0,80306.0,80420.0,80449.0,80469.0,80591.0,80628.0,80672.0,80706.0,80774.0,80818.0,80851.0,80877.0,80893.0,80913.0,80976.0,81022.0,81061.0,81093.0,81157.0,81180.0,81266.0,81279.0,81299.0,81350.0,81393.0,81446.0,81497.0,81537.0,81604.0,81633.0,81669.0,81699.0,81803.0,81934.0,81971.0,82063.0,82132.0
5097117,51300.0,51390.0,51490.0,51610.0,51707.0,51777.0,51883.0,52109.0,52212.0,52276.0,52492.0,52553.0,52583.0,52609.0,52672.0,52699.0,52732.0,52754.0,52795.0,52840.0,52897.0,52957.0,52989.0,53150.0,53191.0,53220.0,53362.0,53406.0,53449.0,53482.0,53566.0,53619.0,53670.0,53717.0,53746.0,53783.0,53915.0,53983.0,54028.0,54065.0,54132.0,54150.0,54268.0,54365.0,54399.0,54486.0,54559.0,54649.0,54695.0,54736.0,54804.0,54840.0,54885.0,54922.0,55052.0,55225.0,55286.0,55438.0,55550.0
5097655,50100.0,50194.0,50298.0,50423.0,50524.0,50597.0,50678.0,50850.0,50961.0,51029.0,51290.0,51353.0,51386.0,51415.0,51475.0,51504.0,51546.0,51569.0,51612.0,51668.0,51739.0,51814.0,51854.0,52012.0,52052.0,52081.0,52218.0,52271.0,52324.0,52363.0,52435.0,52481.0,52521.0,52557.0,52579.0,52607.0,52711.0,52789.0,52841.0,52883.0,52979.0,52990.0,53097.0,53120.0,53143.0,53202.0,53252.0,53314.0,53351.0,53381.0,53430.0,53462.0,53502.0,53535.0,53651.0,53820.0,53880.0,54027.0,54136.0
5097659,71700.0,71750.0,71805.0,71871.0,71925.0,71964.0,72072.0,72301.0,72403.0,72466.0,72616.0,72650.0,72682.0,72711.0,72773.0,72797.0,72825.0,72845.0,72882.0,72927.0,72984.0,73044.0,73075.0,73190.0,73219.0,73240.0,73365.0,73406.0,73446.0,73476.0,73541.0,73583.0,73617.0,73643.0,73659.0,73679.0,73740.0,73812.0,73858.0,73896.0,73950.0,73965.0,74074.0,74093.0,74112.0,74160.0,74200.0,74249.0,74281.0,74318.0,74380.0,74412.0,74451.0,74483.0,74596.0,74735.0,74780.0,74891.0,74974.0
5097661,83100.0,83162.0,83231.0,83314.0,83381.0,83428.0,83544.0,83791.0,83880.0,83935.0,84071.0,84111.0,84143.0,84172.0,84215.0,84245.0,84277.0,84297.0,84333.0,84373.0,84424.0,84478.0,84506.0,84620.0,84649.0,84669.0,84791.0,84828.0,84872.0,84906.0,84974.0,85018.0,85051.0,85077.0,85093.0,85113.0,85176.0,85222.0,85261.0,85293.0,85357.0,85380.0,85466.0,85479.0,85499.0,85550.0,85593.0,85646.0,85697.0,85737.0,85804.0,85833.0,85869.0,85899.0,86003.0,86134.0,86171.0,86263.0,86332.0
5098028,40500.0,40603.0,40718.0,40856.0,40968.0,41049.0,41141.0,41337.0,41435.0,41496.0,41712.0,41771.0,41795.0,41817.0,41869.0,41893.0,41924.0,41944.0,41981.0,42022.0,42073.0,42127.0,42156.0,42293.0,42328.0,42353.0,42478.0,42523.0,42568.0,42603.0,42679.0,42728.0,42770.0,42807.0,42830.0,42858.0,42928.0,42999.0,43043.0,43080.0,43159.0,43182.0,43359.0,43378.0,43403.0,43467.0,43521.0,43587.0,43624.0,43660.0,43720.0,43753.0,43794.0,43828.0,43946.0,44091.0,44147.0,44284.0,44385.0
5098032,58500.0,58614.0,58741.0,58893.0,59016.0,59106.0,59250.0,59556.0,59664.0,59730.0,59946.0,60006.0,60043.0,60075.0,60169.0,60197.0,60233.0,60255.0,60296.0,60345.0,60406.0,60471.0,60505.0,60665.0,60706.0,60735.0,60889.0,60935.0,60987.0,61027.0,61118.0,61177.0,61239.0,61282.0,61309.0,61342.0,61466.0,61553.0,61613.0,61662.0,61734.0,61758.0,61878.0,61928.0,61953.0,62017.0,62072.0,62139.0,62185.0,62222.0,62283.0,62321.0,62368.0,62407.0,62545.0,62694.0,62754.0,62901.0,63010.0
5098036,78300.0,78363.0,78433.0,78518.0,78586.0,78636.0,78747.0,78981.0,79057.0,79104.0,79287.0,79325.0,79353.0,79377.0,79417.0,79441.0,79470.0,79489.0,79523.0,79560.0,79606.0,79655.0,79681.0,79799.0,79829.0,79850.0,79963.0,80005.0,80050.0,80082.0,80142.0,80181.0,80216.0,80244.0,80261.0,80283.0,80339.0,80378.0,80417.0,80450.0,80517.0,80537.0,80624.0,80641.0,80656.0,80695.0,80728.0,80769.0,80807.0,80837.0,80885.0,80915.0,80952.0,80983.0,81090.0,81228.0,81262.0,81347.0,81410.0
5099770,75300.0,75362.0,75431.0,75514.0,75581.0,75628.0,75744.0,75991.0,76080.0,76135.0,76271.0,76311.0,76343.0,76372.0,76415.0,76445.0,76477.0,76497.0,76533.0,76573.0,76624.0,76678.0,76706.0,76820.0,76849.0,76869.0,76991.0,77028.0,77072.0,77106.0,77174.0,77218.0,77251.0,77277.0,77293.0,77313.0,77376.0,77422.0,77461.0,77493.0,77557.0,77580.0,77666.0,77679.0,77699.0,77750.0,77793.0,77846.0,77897.0,77937.0,78004.0,78033.0,78069.0,78099.0,78203.0,78334.0,78371.0,78463.0,78532.0
5100245,36900.0,37003.0,37118.0,37256.0,37368.0,37449.0,37541.0,37737.0,37835.0,37896.0,38112.0,38171.0,38195.0,38217.0,38269.0,38293.0,38324.0,38344.0,38381.0,38422.0,38473.0,38527.0,38556.0,38693.0,38728.0,38753.0,38878.0,38923.0,38968.0,39003.0,39079.0,39128.0,39170.0,39207.0,39230.0,39258.0,39328.0,39399.0,39443.0,39480.0,39559.0,39582.0,39759.0,39778.0,39803.0,39867.0,39921.0,39987.0,40024.0,40060.0,40120.0,40153.0,40194.0,40228.0,40346.0,40491.0,40547.0,40684.0,40785.0
5100249,53100.0,53190.0,53290.0,53410.0,53507.0,53577.0,53683.0,53909.0,54012.0,54076.0,54292.0,54353.0,54383.0,54409.0,54472.0,54499.0,54532.0,54554.0,54595.0,54640.0,54697.0,54757.0,54789.0,54950.0,54991.0,55020.0,55162.0,55206.0,55249.0,55282.0,55366.0,55419.0,55470.0,55517.0,55546.0,55583.0,55715.0,55783.0,55828.0,55865.0,55932.0,55950.0,56068.0,56165.0,56199.0,56286.0,56359.0,56449.0,56495.0,56536.0,56604.0,56640.0,56685.0,56722.0,56852.0,57025.0,57086.0,57238.0,57350.0
5100255,81900.0,81963.0,82033.0,82118.0,82186.0,82236.0,82347.0,82581.0,82657.0,82704.0,82887.0,82925.0,82953.0,82977.0,83017.0,83041.0,83070.0,83089.0,83123.0,83160.0,83206.0,83255.0,83281.0,83399.0,83429.0,83450.0,83563.0,83605.0,83650.0,83682.0,83742.0,83781.0,83816.0,83844.0,83861.0,83883.0,83939.0,83978.0,84017.0,84050.0,84117.0,84137.0,84224.0,84241.0,84256.0,84295.0,84328.0,84369.0,84407.0,84437.0,84485.0,84515.0,84552.0,84583.0,84690.0,84828.0,84862.0,84947.0,85010.0
5100354,65700.0,65814.0,65941.0,66093.0,66216.0,66306.0,66450.0,66756.0,66864.0,66930.0,67146.0,67206.0,67243.0,67275.0,67369.0,67397.0,67433.0,67455.0,67496.0,67545.0,67606.0,67671.0,67705.0,67865.0,67906.0,67935.0,68089.0,68135.0,68187.0,68227.0,68318.0,68377.0,68439.0,68482.0,68509.0,68542.0,68666.0,68753.0,68813.0,68862.0,68934.0,68958.0,69078.0,69128.0,69153.0,69217.0,69272.0,69339.0,69385.0,69422.0,69483.0,69521.0,69568.0,69607.0,69745.0,69894.0,69954.0,70101.0,70210.0
5100584,40500.0,40603.0,40718.0,40856.0,40968.0,41049.0,41141.0,41337.0,41435.0,41496.0,41712.0,41771.0,41795.0,41817.0,41869.0,41893.0,41924.0,41944.0,41981.0,42022.0,42073.0,42127.0,42156.0,42293.0,42328.0,42353.0,42478.0,42523.0,42568.0,42603.0,42679.0,42728.0,42770.0,42807.0,42830.0,42858.0,42928.0,42999.0,43043.0,43080.0,43159.0,43182.0,43359.0,43378.0,43403.0,43467.0,43521.0,43587.0,43624.0,43660.0,43720.0,43753.0,43794.0,43828.0,43946.0,44091.0,44147.0,44284.0,44385.0
5100588,58500.0,58614.0,58741.0,58893.0,59016.0,59106.0,59250.0,59556.0,59664.0,59730.0,59946.0,60006.0,60043.0,60075.0,60169.0,60197.0,60233.0,60255.0,60296.0,60345.0,60406.0,60471.0,60505.0,60665.0,60706.0,60735.0,60889.0,60935.0,60987.0,61027.0,61118.0,61177.0,61239.0,61282.0,61309.0,61342.0,61466.0,61553.0,61613.0,61662.0,61734.0,61758.0,61878.0,61928.0,61953.0,62017.0,62072.0,62139.0,62185.0,62222.0,62283.0,62321.0,62368.0,62407.0,62545.0,62694.0,62754.0,62901.0,63010.0
5100592,78300.0,78363.0,78433.0,78518.0,78586.0,78636.0,78747.0,78981.0,79057.0,79104.0,79287.0,79325.0,79353.0,79377.0,79417.0,79441.0,79470.0,79489.0,79523.0,79560.0,79606.0,79655.0,79681.0,79799.0,79829.0,79850.0,79963.0,80005.0,80050.0,80082.0,80142.0,80181.0,80216.0,80244.0,80261.0,80283.0,80339.0,80378.0,80417.0,80450.0,80517.0,80537.0,80624.0,80641.0,80656.0,80695.0,80728.0,80769.0,80807.0,80837.0,80885.0,80915.0,80952.0,80983.0,81090.0,81228.0,81262.0,81347.0,81410.0
5101043,60300.0,60414.0,60541.0,60693.0,60816.0,60906.0,61050.0,61356.0,61464.0,61530.0,61746.0,61806.0,61843.0,61875.0,61969.0,61997.0,62033.0,62055.0,62096.0,62145.0,62206.0,62271.0,62305.0,62465.0,62506.0,62535.0,62689.0,62735.0,62787.0,62827.0,62918.0,62977.0,63039.0,63082.0,63109.0,63142.0,63266.0,63353.0,63413.0,63462.0,63534.0,63558.0,63678.0,63728.0,63753.0,63817.0,63872.0,63939.0,63985.0,64022.0,64083.0,64121.0,64168.0,64207.0,64345.0,64494.0,64554.0,64701.0,64810.0
5101190,31500.0,31615.0,31743.0,31897.0,32022.0,32113.0,32219.0,32443.0,32547.0,32611.0,32845.0,32897.0,32926.0,32951.0,33024.0,33049.0,33080.0,33101.0,33139.0,33186.0,33246.0,33309.0,33343.0,33489.0,33526.0,33552.0,33687.0,33730.0,33774.0,33810.0,33908.0,33970.0,34027.0,34076.0,34106.0,34143.0,34217.0,34288.0,34324.0,34354.0,34418.0,34437.0,34525.0,34548.0,34572.0,34632.0,34683.0,34745.0,34783.0,34819.0,34878.0,34913.0,34956.0,34992.0,35117.0,35265.0,35317.0,35445.0,35540.0
5101196,56700.0,56814.0,56941.0,57093.0,57216.0,57306.0,57450.0,57756.0,57864.0,57930.0,58146.0,58206.0,58243.0,58275.0,58369.0,58397.0,58433.0,58455.0,58496.0,58545.0,58606.0,58671.0,58705.0,58865.0,58906.0,58935.0,59089.0,59135.0,59187.0,59227.0,59318.0,59377.0,59439.0,59482.0,59509.0,59542.0,59666.0,59753.0,59813.0,59862.0,59934.0,59958.0,60078.0,60128.0,60153.0,60217.0,60272.0,60339.0,60385.0,60422.0,60483.0,60521.0,60568.0,60607.0,60745.0,60894.0,60954.0,61101.0,61210.0
5101200,76500.0,76563.0,76633.0,76718.0,76786.0,76836.0,76947.0,77181.0,77257.0,77304.0,77487.0,77525.0,77553.0,77577.0,77617.0,77641.0,77670.0,77689.0,77723.0,77760.0,77806.0,77855.0,77881.0,77999.0,78029.0,78050.0,78163.0,78205.0,78250.0,78282.0,78342.0,78381.0,78416.0,78444.0,78461.0,78483.0,78539.0,78578.0,78617.0,78650.0,78717.0,78737.0,78824.0,78841.0,78856.0,78895.0,78928.0,78969.0,79007.0,79037.0,79085.0,79115.0,79152.0,79183.0,79290.0,79428.0,79462.0,79547.0,79610.0
5102084,45900.0,45990.0,46090.0,46210.0,46307.0,46377.0,46483.0,46709.0,46812.0,46876.0,47092.0,47153.0,47183.0,47209.0,47272.0,47299.0,47332.0,47354.0,47395.0,47440.0,47497.0,47557.0,47589.0,47750.0,47791.0,47820.0,47962.0,48006.0,48049.0,48082.0,48166.0,48219.0,48270.0,48317.0,48346.0,48383.0,48515.0,48583.0,48628.0,48665.0,48732.0,48750.0,48868.0,48965.0,48999.0,49086.0,49159.0,49249.0,49295.0,49336.0,49404.0,49440.0,49485.0,49522.0,49652.0,49825.0,49886.0,50038.0,50150.0
5102609,47700.0,47790.0,47890.0,48010.0,48107.0,48177.0,48283.0,48509.0,48612.0,48676.0,48892.0,48953.0,48983.0,49009.0,49072.0,49099.0,49132.0,49154.0,49195.0,49240.0,49297.0,49357.0,49389.0,49550.0,49591.0,49620.0,49762.0,49806.0,49849.0,49882.0,49966.0,50019.0,50070.0,50117.0,50146.0,50183.0,50315.0,50383.0,50428.0,50465.0,50532.0,50550.0,50668.0,50765.0,50799.0,50886.0,50959.0,51049.0,51095.0,51136.0,51204.0,51240.0,51285.0,51322.0,51452.0,51625.0,51686.0,51838.0,51950.0
5102613,63900.0,64014.0,64141.0,64293.0,64416.0,64506.0,64650.0,64956.0,65064.0,65130.0,65346.0,65406.0,65443.0,65475.0,65569.0,65597.0,65633.0,65655.0,65696.0,65745.0,65806.0,65871.0,65905.0,66065.0,66106.0,66135.0,66289.0,66335.0,66387.0,66427.0,66518.0,66577.0,66639.0,66682.0,66709.0,66742.0,66866.0,66953.0,67013.0,67062.0,67134.0,67158.0,67278.0,67328.0,67353.0,67417.0,67472.0,67539.0,67585.0,67622.0,67683.0,67721.0,67768.0,67807.0,67945.0,68094.0,68154.0,68301.0,68410.0
5102615,74700.0,74792.0,74894.0,75017.0,75117.0,75189.0,75305.0,75551.0,75644.0,75701.0,75918.0,75969.0,76008.0,76043.0,76099.0,76125.0,76159.0,76182.0,76223.0,76267.0,76323.0,76382.0,76412.0,76561.0,76599.0,76625.0,76763.0,76807.0,76859.0,76896.0,76968.0,77014.0,77052.0,77086.0,77107.0,77133.0,77200.0,77261.0,77307.0,77344.0,77411.0,77432.0,77522.0,77544.0,77563.0,77611.0,77652.0,77702.0,77745.0,77780.0,77837.0,77869.0,77908.0,77940.0,78052.0,78197.0,78241.0,78350.0,78431.0
5102617,84000.0,84063.0,84133.0,84218.0,84286.0,84336.0,84447.0,84681.0,84757.0,84804.0,84987.0,85025.0,85053.0,85077.0,85117.0,85141.0,85170.0,85189.0,85223.0,85260.0,85306.0,85355.0,85381.0,85499.0,85529.0,85550.0,85663.0,85705.0,85750.0,85782.0,85842.0,85881.0,85916.0,85944.0,85961.0,85983.0,86039.0,86078.0,86117.0,86150.0,86217.0,86237.0,86324.0,86341.0,86356.0,86395.0,86428.0,86469.0,86507.0,86537.0,86585.0,86615.0,86652.0,86683.0,86790.0,86928.0,86962.0,87047.0,87110.0
5103772,36900.0,37003.0,37118.0,37256.0,37368.0,37449.0,37541.0,37737.0,37835.0,37896.0,38112.0,38171.0,38195.0,38217.0,38269.0,38293.0,38324.0,38344.0,38381.0,38422.0,38473.0,38527.0,38556.0,38693.0,38728.0,38753.0,38878.0,38923.0,38968.0,39003.0,39079.0,39128.0,39170.0,39207.0,39230.0,39258.0,39328.0,39399.0,39443.0,39480.0,39559.0,39582.0,39759.0,39778.0,39803.0,39867.0,39921.0,39987.0,40024.0,40060.0,40120.0,40153.0,40194.0,40228.0,40346.0,40491.0,40547.0,40684.0,40785.0
5103776,53100.0,53190.0,53290.0,53410.0,53507.0,53577.0,53683.0,53909.0,54012.0,54076.0,54292.0,54353.0,54383.0,54409.0,54472.0,54499.0,54532.0,54554.0,54595.0,54640.0,54697.0,54757.0,54789.0,54950.0,54991.0,55020.0,55162.0,55206.0,55249.0,55282.0,55366.0,55419.0,55470.0,55517.0,55546.0,55583.0,55715.0,55783.0,55828.0,55865.0,55932.0,55950.0,56068.0,56165.0,56199.0,56286.0,56359.0,56449.0,56495.0,56536.0,56604.0,56640.0,56685.0,56722.0,56852.0,57025.0,57086.0,57238.0,57350.0
5103782,81900.0,81963.0,82033.0,82118.0,82186.0,82236.0,82347.0,82581.0,82657.0,82704.0,82887.0,82925.0,82953.0,82977.0,83017.0,83041.0,83070.0,83089.0,83123.0,83160.0,83206.0,83255.0,83281.0,83399.0,83429.0,83450.0,83563.0,83605.0,83650.0,83682.0,83742.0,83781.0,83816.0,83844.0,83861.0,83883.0,83939.0,83978.0,84017.0,84050.0,84117.0,84137.0,84224.0,84241.0,84256.0,84295.0,84328.0,84369.0,84407.0,84437.0,84485.0,84515.0,84552.0,84583.0,84690.0,84828.0,84862.0,84947.0,85010.0
5105142,44100.0,44190.0,44290.0,44410.0,44507.0,44577.0,44683.0,44909.0,45012.0,45076.0,45292.0,45353.0,45383.0,45409.0,45472.0,45499.0,45532.0,45554.0,45595.0,45640.0,45697.0,45757.0,45789.0,45950.0,45991.0,46020.0,46162.0,46206.0,46249.0,46282.0,46366.0,46419.0,46470.0,46517.0,46546.0,46583.0,46715.0,46783.0,46828.0,46865.0,46932.0,46950.0,47068.0,47165.0,47199.0,47286.0,47359.0,47449.0,47495.0,47536.0,47604.0,47640.0,47685.0,47722.0,47852.0,48025.0,48086.0,48238.0,48350.0
5105148,71100.0,71192.0,71294.0,71417.0,71517.0,71589.0,71705.0,71951.0,72044.0,72101.0,72318.0,72369.0,72408.0,72443.0,72499.0,72525.0,72559.0,72582.0,72623.0,72667.0,72723.0,72782.0,72812.0,72961.0,72999.0,73025.0,73163.0,73207.0,73259.0,73296.0,73368.0,73414.0,73452.0,73486.0,73507.0,73533.0,73600.0,73661.0,73707.0,73744.0,73811.0,73832.0,73922.0,73944.0,73963.0,74011.0,74052.0,74102.0,74145.0,74180.0,74237.0,74269.0,74308.0,74340.0,74452.0,74597.0,74641.0,74750.0,74831.0
5107336,22200.0,22268.0,22344.0,22435.0,22509.0,22563.0,22638.0,22796.0,22886.0,22941.0,23147.0,23185.0,23207.0,23226.0,23291.0,23315.0,23344.0,23366.0,23406.0,23455.0,23517.0,23583.0,23618.0,23770.0,23809.0,23836.0,23958.0,24006.0,24049.0,24087.0,24172.0,24226.0,24277.0,24311.0,24332.0,24358.0,24431.0,24484.0,24525.0,24558.0,24625.0,24640.0,24728.0,24745.0,24762.0,24804.0,24840.0,24883.0,24922.0,24964.0,25033.0,25072.0,25121.0,25161.0,25302.0,25440.0,25487.0,25603.0,25689.0
5107338,33300.0,33415.0,33543.0,33697.0,33822.0,33913.0,34019.0,34243.0,34347.0,34411.0,34645.0,34697.0,34726.0,34751.0,34824.0,34849.0,34880.0,34901.0,34939.0,34986.0,35046.0,35109.0,35143.0,35289.0,35326.0,35352.0,35487.0,35530.0,35574.0,35610.0,35708.0,35770.0,35827.0,35876.0,35906.0,35943.0,36017.0,36088.0,36124.0,36154.0,36218.0,36237.0,36325.0,36348.0,36372.0,36432.0,36483.0,36545.0,36583.0,36619.0,36678.0,36713.0,36756.0,36792.0,36917.0,37065.0,37117.0,37245.0,37340.0
5107342,49500.0,49590.0,49690.0,49810.0,49907.0,49977.0,50083.0,50309.0,50412.0,50476.0,50692.0,50753.0,50783.0,50809.0,50872.0,50899.0,50932.0,50954.0,50995.0,51040.0,51097.0,51157.0,51189.0,51350.0,51391.0,51420.0,51562.0,51606.0,51649.0,51682.0,51766.0,51819.0,51870.0,51917.0,51946.0,51983.0,52115.0,52183.0,52228.0,52265.0,52332.0,52350.0,52468.0,52565.0,52599.0,52686.0,52759.0,52849.0,52895.0,52936.0,53004.0,53040.0,53085.0,53122.0,53252.0,53425.0,53486.0,53638.0,53750.0
5107389,29400.0,29515.0,29643.0,29797.0,29922.0,30013.0,30119.0,30343.0,30447.0,30511.0,30745.0,30797.0,30826.0,30851.0,30924.0,30949.0,30980.0,31001.0,31039.0,31086.0,31146.0,31209.0,31243.0,31389.0,31426.0,31452.0,31587.0,31630.0,31674.0,31710.0,31808.0,31870.0,31927.0,31976.0,32006.0,32043.0,32117.0,32188.0,32224.0,32254.0,32318.0,32337.0,32425.0,32448.0,32472.0,32532.0,32583.0,32645.0,32683.0,32719.0,32778.0,32813.0,32856.0,32892.0,33017.0,33165.0,33217.0,33345.0,33440.0
5107393,62100.0,62214.0,62341.0,62493.0,62616.0,62706.0,62850.0,63156.0,63264.0,63330.0,63546.0,63606.0,63643.0,63675.0,63769.0,63797.0,63833.0,63855.0,63896.0,63945.0,64006.0,64071.0,64105.0,64265.0,64306.0,64335.0,64489.0,64535.0,64587.0,64627.0,64718.0,64777.0,64839.0,64882.0,64909.0,64942.0,65066.0,65153.0,65213.0,65262.0,65334.0,65358.0,65478.0,65528.0,65553.0,65617.0,65672.0,65739.0,65785.0,65822.0,65883.0,65921.0,65968.0,66007.0,66145.0,66294.0,66354.0,66501.0,66610.0
5107742,27600.0,27668.0,27744.0,27835.0,27909.0,27963.0,28038.0,28196.0,28286.0,28341.0,28547.0,28585.0,28607.0,28626.0,28691.0,28715.0,28744.0,28766.0,28806.0,28855.0,28917.0,28983.0,29018.0,29170.0,29209.0,29236.0,29358.0,29406.0,29449.0,29487.0,29572.0,29626.0,29677.0,29711.0,29732.0,29758.0,29831.0,29884.0,29925.0,29958.0,30025.0,30040.0,30128.0,30145.0,30162.0,30204.0,30240.0,30283.0,30322.0,30364.0,30433.0,30472.0,30521.0,30561.0,30702.0,30840.0,30887.0,31003.0,31089.0
5109882,67500.0,67614.0,67741.0,67893.0,68016.0,68106.0,68250.0,68556.0,68664.0,68730.0,68946.0,69006.0,69043.0,69075.0,69169.0,69197.0,69233.0,69255.0,69296.0,69345.0,69406.0,69471.0,69505.0,69665.0,69706.0,69735.0,69889.0,69935.0,69987.0,70027.0,70118.0,70177.0,70239.0,70282.0,70309.0,70342.0,70466.0,70553.0,70613.0,70662.0,70734.0,70758.0,70878.0,70928.0,70953.0,71017.0,71072.0,71139.0,71185.0,71222.0,71283.0,71321.0,71368.0,71407.0,71545.0,71694.0,71754.0,71901.0,72010.0
5113027,69300.0,69392.0,69494.0,69617.0,69717.0,69789.0,69905.0,70151.0,70244.0,70301.0,70518.0,70569.0,70608.0,70643.0,70699.0,70725.0,70759.0,70782.0,70823.0,70867.0,70923.0,70982.0,71012.0,71161.0,71199.0,71225.0,71363.0,71407.0,71459.0,71496.0,71568.0,71614.0,71652.0,71686.0,71707.0,71733.0,71800.0,71861.0,71907.0,71944.0,72011.0,72032.0,72122.0,72144.0,72163.0,72211.0,72252.0,72302.0,72345.0,72380.0,72437.0,72469.0,72508.0,72540.0,72652.0,72797.0,72841.0,72950.0,73031.0
5113029,80100.0,80163.0,80233.0,80318.0,80386.0,80436.0,80547.0,80781.0,80857.0,80904.0,81087.0,81125.0,81153.0,81177.0,81217.0,81241.0,81270.0,81289.0,81323.0,81360.0,81406.0,81455.0,81481.0,81599.0,81629.0,81650.0,81763.0,81805.0,81850.0,81882.0,81942.0,81981.0,82016.0,82044.0,82061.0,82083.0,82139.0,82178.0,82217.0,82250.0,82317.0,82337.0,82424.0,82441.0,82456.0,82495.0,82528.0,82569.0,82607.0,82637.0,82685.0,82715.0,82752.0,82783.0,82890.0,83028.0,83062.0,83147.0,83210.0
5116364,24000.0,24068.0,24144.0,24235.0,24309.0,24363.0,24438.0,24596.0,24686.0,24741.0,24947.0,24985.0,25007.0,25026.0,25091.0,25115.0,25144.0,25166.0,25206.0,25255.0,25317.0,25383.0,25418.0,25570.0,25609.0,25636.0,25758.0,25806.0,25849.0,25887.0,25972.0,26026.0,26077.0,26111.0,26132.0,26158.0,26231.0,26284.0,26325.0,26358.0,26425.0,26440.0,26528.0,26545.0,26562.0,26604.0,26640.0,26683.0,26722.0,26764.0,26833.0,26872.0,26921.0,26961.0,27102.0,27240.0,27287.0,27403.0,27489.0
5116368,54900.0,55014.0,55141.0,55293.0,55416.0,55506.0,55650.0,55956.0,56064.0,56130.0,56346.0,56406.0,56443.0,56475.0,56569.0,56597.0,56633.0,56655.0,56696.0,56745.0,56806.0,56871.0,56905.0,57065.0,57106.0,57135.0,57289.0,57335.0,57387.0,57427.0,57518.0,57577.0,57639.0,57682.0,57709.0,57742.0,57866.0,57953.0,58013.0,58062.0,58134.0,58158.0,58278.0,58328.0,58353.0,58417.0,58472.0,58539.0,58585.0,58622.0,58683.0,58721.0,58768.0,58807.0,58945.0,59094.0,59154.0,59301.0,59410.0
5116891,51300.0,51390.0,51490.0,51610.0,51707.0,51777.0,51883.0,52109.0,52212.0,52276.0,52492.0,52553.0,52583.0,52609.0,52672.0,52699.0,52732.0,52754.0,52795.0,52840.0,52897.0,52957.0,52989.0,53150.0,53191.0,53220.0,53362.0,53406.0,53449.0,53482.0,53566.0,53619.0,53670.0,53717.0,53746.0,53783.0,53915.0,53983.0,54028.0,54065.0,54132.0,54150.0,54268.0,54365.0,54399.0,54486.0,54559.0,54649.0,54695.0,54736.0,54804.0,54840.0,54885.0,54922.0,55052.0,55225.0,55286.0,55438.0,55550.0
5116922,38700.0,38803.0,38918.0,39056.0,39168.0,39249.0,39341.0,39537.0,39635.0,39696.0,39912.0,39971.0,39995.0,40017.0,40069.0,40093.0,40124.0,40144.0,40181.0,40222.0,40273.0,40327.0,40356.0,40493.0,40528.0,40553.0,40678.0,40723.0,40768.0,40803.0,40879.0,40928.0,40970.0,41007.0,41030.0,41058.0,41128.0,41199.0,41243.0,41280.0,41359.0,41382.0,41559.0,41578.0,41603.0,41667.0,41721.0,41787.0,41824.0,41860.0,41920.0,41953.0,41994.0,42028.0,42146.0,42291.0,42347.0,42484.0,42585.0
5116930,72900.0,72992.0,73094.0,73217.0,73317.0,73389.0,73505.0,73751.0,73844.0,73901.0,74118.0,74169.0,74208.0,74243.0,74299.0,74325.0,74359.0,74382.0,74423.0,74467.0,74523.0,74582.0,74612.0,74761.0,74799.0,74825.0,74963.0,75007.0,75059.0,75096.0,75168.0,75214.0,75252.0,75286.0,75307.0,75333.0,75400.0,75461.0,75507.0,75544.0,75611.0,75632.0,75722.0,75744.0,75763.0,75811.0,75852.0,75902.0,75945.0,75980.0,76037.0,76069.0,76108.0,76140.0,76252.0,76397.0,76441.0,76550.0,76631.0
