tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P
5099903,68400.0,68489.0,68538.0,68603.0,68656.0,68751.0,69078.0,69189.0,69335.0,69478.0,69566.0,69614.0,69647.0,69714.0,69806.0,69891.0,69950.0,70002.0,70077.0,70139.0,70180.0,70276.0,70299.0,70401.0,70475.0,70506.0,70579.0,70624.0,70697.0,70723.0,70766.0,70816.0,70878.0,70926.0,70976.0,71014.0,71071.0,71110.0,71151.0,71193.0,71281.0,71344.0,71397.0,71433.0,71533.0,71630.0,71683.0,71732.0,71789.0,71844.0,71919.0,71992.0,72071.0,72180.0,72234.0,72319.0,72387.0,72496.0,72545.0,72604.0,72646.0,72690.0,72728.0,72755.0,72825.0,72904.0,72930.0,73006.0,73058.0,73081.0,73146.0,73178.0,73207.0
5100098,29400.0,29462.0,29497.0,29521.0,29541.0,29577.0,29692.0,29756.0,29840.0,29925.0,29971.0,29996.0,30013.0,30046.0,30094.0,30139.0,30166.0,30191.0,30222.0,30248.0,30267.0,30320.0,30333.0,30388.0,30420.0,30433.0,30464.0,30490.0,30531.0,30544.0,30567.0,30595.0,30626.0,30650.0,30685.0,30711.0,30751.0,30781.0,30813.0,30840.0,30896.0,30937.0,30971.0,30993.0,31034.0,31073.0,31111.0,31146.0,31187.0,31226.0,31280.0,31332.0,31389.0,31470.0,31513.0,31581.0,31623.0,31691.0,31721.0,31757.0,31783.0,31810.0,31833.0,31849.0,31895.0,31952.0,31971.0,32043.0,32092.0,32114.0,32175.0,32205.0,32232.0
5100100,38400.0,38468.0,38506.0,38560.0,38605.0,38685.0,38871.0,38944.0,39039.0,39144.0,39202.0,39234.0,39256.0,39301.0,39379.0,39426.0,39462.0,39495.0,39548.0,39592.0,39614.0,39673.0,39687.0,39751.0,39796.0,39815.0,39859.0,39890.0,39940.0,39954.0,39978.0,40002.0,40042.0,40082.0,40125.0,40157.0,40207.0,40242.0,40278.0,40310.0,40377.0,40426.0,40467.0,40495.0,40552.0,40608.0,40656.0,40700.0,40751.0,40800.0,40867.0,40932.0,41002.0,41100.0,41136.0,41194.0,41243.0,41322.0,41357.0,41399.0,41429.0,41461.0,41488.0,41507.0,41560.0,41627.0,41649.0,41708.0,41749.0,41767.0,41818.0,41843.0,41865.0
5100102,49200.0,49262.0,49296.0,49359.0,49411.0,49504.0,49689.0,49793.0,49930.0,50045.0,50112.0,50148.0,50170.0,50216.0,50302.0,50368.0,50414.0,50455.0,50506.0,50548.0,50578.0,50652.0,50670.0,50749.0,50796.0,50816.0,50862.0,50892.0,50941.0,50958.0,50986.0,51013.0,51050.0,51080.0,51126.0,51161.0,51213.0,51247.0,51282.0,51315.0,51385.0,51436.0,51478.0,51507.0,51567.0,51626.0,51672.0,51715.0,51765.0,51813.0,51879.0,51942.0,52011.0,52106.0,52156.0,52236.0,52289.0,52374.0,52412.0,52458.0,52491.0,52525.0,52554.0,52575.0,52630.0,52697.0,52720.0,52791.0,52840.0,52862.0,52922.0,52951.0,52978.0
5100104,60000.0,60084.0,60130.0,60186.0,60232.0,60314.0,60535.0,60642.0,60782.0,60899.0,60978.0,61021.0,61046.0,61097.0,61168.0,61229.0,61273.0,61313.0,61359.0,61397.0,61427.0,61510.0,61530.0,61618.0,61670.0,61692.0,61744.0,61773.0,61819.0,61835.0,61863.0,61891.0,61926.0,61955.0,62003.0,62040.0,62096.0,62131.0,62168.0,62204.0,62280.0,62335.0,62381.0,62412.0,62470.0,62526.0,62575.0,62620.0,62673.0,62723.0,62792.0,62859.0,62931.0,63033.0,63084.0,63164.0,63220.0,63309.0,63349.0,63397.0,63431.0,63467.0,63498.0,63520.0,63577.0,63648.0,63672.0,63742.0,63790.0,63812.0,63872.0,63901.0,63928.0
5100108,79800.0,79840.0,79862.0,79894.0,79920.0,79968.0,80139.0,80233.0,80356.0,80445.0,80502.0,80533.0,80550.0,80585.0,80643.0,80686.0,80726.0,80761.0,80803.0,80837.0,80861.0,80932.0,80949.0,81024.0,81071.0,81091.0,81137.0,81162.0,81202.0,81221.0,81253.0,81283.0,81328.0,81368.0,81417.0,81454.0,81511.0,81548.0,81586.0,81618.0,81686.0,81735.0,81776.0,81805.0,81861.0,81915.0,81954.0,81990.0,82032.0,82072.0,82127.0,82180.0,82237.0,82317.0,82358.0,82422.0,82475.0,82560.0,82598.0,82644.0,82677.0,82712.0,82741.0,82762.0,82817.0,82874.0,82893.0,82956.0,82999.0,83018.0,83072.0,83098.0,83122.0
5101727,36000.0,36071.0,36110.0,36155.0,36192.0,36257.0,36546.0,36658.0,36805.0,36925.0,37014.0,37063.0,37089.0,37142.0,37216.0,37292.0,37350.0,37402.0,37474.0,37532.0,37570.0,37665.0,37688.0,37790.0,37854.0,37881.0,37944.0,37984.0,38048.0,38068.0,38102.0,38138.0,38189.0,38229.0,38276.0,38312.0,38367.0,38403.0,38440.0,38478.0,38558.0,38616.0,38664.0,38697.0,38762.0,38825.0,38881.0,38933.0,38994.0,39052.0,39132.0,39209.0,39292.0,39407.0,39454.0,39529.0,39591.0,39691.0,39736.0,39790.0,39828.0,39869.0,39903.0,39927.0,39992.0,40061.0,40084.0,40159.0,40210.0,40233.0,40297.0,40328.0,40356.0
5101729,48000.0,48077.0,48120.0,48170.0,48211.0,48285.0,48535.0,48649.0,48799.0,48925.0,49015.0,49065.0,49095.0,49155.0,49238.0,49315.0,49377.0,49433.0,49513.0,49579.0,49624.0,49727.0,49752.0,49862.0,49934.0,49965.0,50036.0,50079.0,50149.0,50173.0,50213.0,50259.0,50315.0,50372.0,50420.0,50456.0,50511.0,50552.0,50594.0,50634.0,50718.0,50779.0,50829.0,50863.0,50941.0,51016.0,51073.0,51126.0,51188.0,51247.0,51328.0,51406.0,51490.0,51607.0,51660.0,51743.0,51813.0,51925.0,51975.0,52035.0,52078.0,52123.0,52161.0,52188.0,52261.0,52339.0,52365.0,52444.0,52498.0,52522.0,52589.0,52622.0,52653.0
5101731,60000.0,60089.0,60138.0,60203.0,60256.0,60351.0,60678.0,60789.0,60935.0,61078.0,61166.0,61214.0,61247.0,61314.0,61406.0,61491.0,61550.0,61602.0,61677.0,61739.0,61780.0,61876.0,61899.0,62001.0,62075.0,62106.0,62179.0,62224.0,62297.0,62323.0,62366.0,62416.0,62478.0,62526.0,62576.0,62614.0,62671.0,62710.0,62751.0,62793.0,62881.0,62944.0,62997.0,63033.0,63133.0,63230.0,63283.0,63332.0,63389.0,63444.0,63519.0,63592.0,63671.0,63780.0,63834.0,63919.0,63987.0,64096.0,64145.0,64204.0,64246.0,64290.0,64328.0,64355.0,64425.0,64504.0,64530.0,64606.0,64658.0,64681.0,64746.0,64778.0,64807.0
5102989,21000.0,21057.0,21088.0,21122.0,21150.0,21201.0,21373.0,21441.0,21531.0,21644.0,21714.0,21752.0,21773.0,21816.0,21868.0,21922.0,21960.0,21994.0,22039.0,22076.0,22100.0,22173.0,22191.0,22268.0,22313.0,22332.0,22376.0,22410.0,22465.0,22485.0,22519.0,22577.0,22619.0,22656.0,22695.0,22725.0,22771.0,22803.0,22836.0,22870.0,22942.0,22994.0,23038.0,23068.0,23122.0,23175.0,23219.0,23259.0,23306.0,23351.0,23413.0,23473.0,23538.0,23630.0,23680.0,23759.0,23821.0,23921.0,23966.0,24020.0,24058.0,24098.0,24132.0,24156.0,24221.0,24281.0,24301.0,24379.0,24433.0,24457.0,24524.0,24557.0,24586.0
5102993,40800.0,40871.0,40910.0,40955.0,40992.0,41057.0,41346.0,41458.0,41605.0,41725.0,41814.0,41863.0,41889.0,41942.0,42016.0,42092.0,42150.0,42202.0,42274.0,42332.0,42370.0,42465.0,42488.0,42590.0,42654.0,42681.0,42744.0,42784.0,42848.0,42868.0,42902.0,42938.0,42989.0,43029.0,43076.0,43112.0,43167.0,43203.0,43240.0,43278.0,43358.0,43416.0,43464.0,43497.0,43562.0,43625.0,43681.0,43733.0,43794.0,43852.0,43932.0,44009.0,44092.0,44207.0,44254.0,44329.0,44391.0,44491.0,44536.0,44590.0,44628.0,44669.0,44703.0,44727.0,44792.0,44861.0,44884.0,44959.0,45010.0,45033.0,45097.0,45128.0,45156.0
5102995,52800.0,52877.0,52920.0,52970.0,53011.0,53085.0,53335.0,53449.0,53599.0,53725.0,53815.0,53865.0,53895.0,53955.0,54038.0,54115.0,54177.0,54233.0,54313.0,54379.0,54424.0,54527.0,54552.0,54662.0,54734.0,54765.0,54836.0,54879.0,54949.0,54973.0,55013.0,55059.0,55115.0,55172.0,55220.0,55256.0,55311.0,55352.0,55394.0,55434.0,55518.0,55579.0,55629.0,55663.0,55741.0,55816.0,55873.0,55926.0,55988.0,56047.0,56128.0,56206.0,56290.0,56407.0,56460.0,56543.0,56613.0,56725.0,56775.0,56835.0,56878.0,56923.0,56961.0,56988.0,57061.0,57139.0,57165.0,57244.0,57298.0,57322.0,57389.0,57422.0,57453.0
5102997,64200.0,64289.0,64338.0,64403.0,64456.0,64551.0,64878.0,64989.0,65135.0,65278.0,65366.0,65414.0,65447.0,65514.0,65606.0,65691.0,65750.0,65802.0,65877.0,65939.0,65980.0,66076.0,66099.0,66201.0,66275.0,66306.0,66379.0,66424.0,66497.0,66523.0,66566.0,66616.0,66678.0,66726.0,66776.0,66814.0,66871.0,66910.0,66951.0,66993.0,67081.0,67144.0,67197.0,67233.0,67333.0,67430.0,67483.0,67532.0,67589.0,67644.0,67719.0,67792.0,67871.0,67980.0,68034.0,68119.0,68187.0,68296.0,68345.0,68404.0,68446.0,68490.0,68528.0,68555.0,68625.0,68704.0,68730.0,68806.0,68858.0,68881.0,68946.0,68978.0,69007.0
5103077,29700.0,29786.0,29834.0,29886.0,29929.0,30006.0,30371.0,30456.0,30567.0,30722.0,30812.0,30862.0,30891.0,30949.0,31021.0,31087.0,31144.0,31196.0,31258.0,31308.0,31349.0,31438.0,31460.0,31555.0,31616.0,31642.0,31703.0,31740.0,31799.0,31835.0,31896.0,31958.0,32002.0,32043.0,32084.0,32115.0,32163.0,32202.0,32242.0,32282.0,32366.0,32427.0,32478.0,32512.0,32580.0,32646.0,32696.0,32742.0,32796.0,32848.0,32919.0,32988.0,33062.0,33166.0,33217.0,33298.0,33354.0,33444.0,33484.0,33533.0,33568.0,33605.0,33636.0,33658.0,33717.0,33780.0,33801.0,33870.0,33917.0,33938.0,33997.0,34026.0,34051.0
5103079,43200.0,43277.0,43320.0,43370.0,43411.0,43485.0,43735.0,43849.0,43999.0,44125.0,44215.0,44265.0,44295.0,44355.0,44438.0,44515.0,44577.0,44633.0,44713.0,44779.0,44824.0,44927.0,44952.0,45062.0,45134.0,45165.0,45236.0,45279.0,45349.0,45373.0,45413.0,45459.0,45515.0,45572.0,45620.0,45656.0,45711.0,45752.0,45794.0,45834.0,45918.0,45979.0,46029.0,46063.0,46141.0,46216.0,46273.0,46326.0,46388.0,46447.0,46528.0,46606.0,46690.0,46807.0,46860.0,46943.0,47013.0,47125.0,47175.0,47235.0,47278.0,47323.0,47361.0,47388.0,47461.0,47539.0,47565.0,47644.0,47698.0,47722.0,47789.0,47822.0,47853.0
5103081,55200.0,55289.0,55338.0,55403.0,55456.0,55551.0,55878.0,55989.0,56135.0,56278.0,56366.0,56414.0,56447.0,56514.0,56606.0,56691.0,56750.0,56802.0,56877.0,56939.0,56980.0,57076.0,57099.0,57201.0,57275.0,57306.0,57379.0,57424.0,57497.0,57523.0,57566.0,57616.0,57678.0,57726.0,57776.0,57814.0,57871.0,57910.0,57951.0,57993.0,58081.0,58144.0,58197.0,58233.0,58333.0,58430.0,58483.0,58532.0,58589.0,58644.0,58719.0,58792.0,58871.0,58980.0,59034.0,59119.0,59187.0,59296.0,59345.0,59404.0,59446.0,59490.0,59528.0,59555.0,59625.0,59704.0,59730.0,59806.0,59858.0,59881.0,59946.0,59978.0,60007.0
5106202,21600.0,21657.0,21688.0,21722.0,21750.0,21801.0,21973.0,22041.0,22131.0,22244.0,22314.0,22352.0,22373.0,22416.0,22468.0,22522.0,22560.0,22594.0,22639.0,22676.0,22700.0,22773.0,22791.0,22868.0,22913.0,22932.0,22976.0,23010.0,23065.0,23085.0,23119.0,23177.0,23219.0,23256.0,23295.0,23325.0,23371.0,23403.0,23436.0,23470.0,23542.0,23594.0,23638.0,23668.0,23722.0,23775.0,23819.0,23859.0,23906.0,23951.0,24013.0,24073.0,24138.0,24230.0,24280.0,24359.0,24421.0,24521.0,24566.0,24620.0,24658.0,24698.0,24732.0,24756.0,24821.0,24881.0,24901.0,24979.0,25033.0,25057.0,25124.0,25157.0,25186.0
5106204,31500.0,31586.0,31634.0,31686.0,31729.0,31806.0,32171.0,32256.0,32367.0,32522.0,32612.0,32662.0,32691.0,32749.0,32821.0,32887.0,32944.0,32996.0,33058.0,33108.0,33149.0,33238.0,33260.0,33355.0,33416.0,33442.0,33503.0,33540.0,33599.0,33635.0,33696.0,33758.0,33802.0,33843.0,33884.0,33915.0,33963.0,34002.0,34042.0,34082.0,34166.0,34227.0,34278.0,34312.0,34380.0,34446.0,34496.0,34542.0,34596.0,34648.0,34719.0,34788.0,34862.0,34966.0,35017.0,35098.0,35154.0,35244.0,35284.0,35333.0,35368.0,35405.0,35436.0,35458.0,35517.0,35580.0,35601.0,35670.0,35717.0,35738.0,35797.0,35826.0,35851.0
5106206,65400.0,65489.0,65538.0,65603.0,65656.0,65751.0,66078.0,66189.0,66335.0,66478.0,66566.0,66614.0,66647.0,66714.0,66806.0,66891.0,66950.0,67002.0,67077.0,67139.0,67180.0,67276.0,67299.0,67401.0,67475.0,67506.0,67579.0,67624.0,67697.0,67723.0,67766.0,67816.0,67878.0,67926.0,67976.0,68014.0,68071.0,68110.0,68151.0,68193.0,68281.0,68344.0,68397.0,68433.0,68533.0,68630.0,68683.0,68732.0,68789.0,68844.0,68919.0,68992.0,69071.0,69180.0,69234.0,69319.0,69387.0,69496.0,69545.0,69604.0,69646.0,69690.0,69728.0,69755.0,69825.0,69904.0,69930.0,70006.0,70058.0,70081.0,70146.0,70178.0,70207.0
5107367,26100.0,26157.0,26188.0,26222.0,26250.0,26301.0,26473.0,26541.0,26631.0,26744.0,26814.0,26852.0,26873.0,26916.0,26968.0,27022.0,27060.0,27094.0,27139.0,27176.0,27200.0,27273.0,27291.0,27368.0,27413.0,27432.0,27476.0,27510.0,27565.0,27585.0,27619.0,27677.0,27719.0,27756.0,27795.0,27825.0,27871.0,27903.0,27936.0,27970.0,28042.0,28094.0,28138.0,28168.0,28222.0,28275.0,28319.0,28359.0,28406.0,28451.0,28513.0,28573.0,28638.0,28730.0,28780.0,28859.0,28921.0,29021.0,29066.0,29120.0,29158.0,29198.0,29232.0,29256.0,29321.0,29381.0,29401.0,29479.0,29533.0,29557.0,29624.0,29657.0,29686.0
5107369,37200.0,37271.0,37310.0,37355.0,37392.0,37457.0,37746.0,37858.0,38005.0,38125.0,38214.0,38263.0,38289.0,38342.0,38416.0,38492.0,38550.0,38602.0,38674.0,38732.0,38770.0,38865.0,38888.0,38990.0,39054.0,39081.0,39144.0,39184.0,39248.0,39268.0,39302.0,39338.0,39389.0,39429.0,39476.0,39512.0,39567.0,39603.0,39640.0,39678.0,39758.0,39816.0,39864.0,39897.0,39962.0,40025.0,40081.0,40133.0,40194.0,40252.0,40332.0,40409.0,40492.0,40607.0,40654.0,40729.0,40791.0,40891.0,40936.0,40990.0,41028.0,41069.0,41103.0,41127.0,41192.0,41261.0,41284.0,41359.0,41410.0,41433.0,41497.0,41528.0,41556.0
5107371,49200.0,49277.0,49320.0,49370.0,49411.0,49485.0,49735.0,49849.0,49999.0,50125.0,50215.0,50265.0,50295.0,50355.0,50438.0,50515.0,50577.0,50633.0,50713.0,50779.0,50824.0,50927.0,50952.0,51062.0,51134.0,51165.0,51236.0,51279.0,51349.0,51373.0,51413.0,51459.0,51515.0,51572.0,51620.0,51656.0,51711.0,51752.0,51794.0,51834.0,51918.0,51979.0,52029.0,52063.0,52141.0,52216.0,52273.0,52326.0,52388.0,52447.0,52528.0,52606.0,52690.0,52807.0,52860.0,52943.0,53013.0,53125.0,53175.0,53235.0,53278.0,53323.0,53361.0,53388.0,53461.0,53539.0,53565.0,53644.0,53698.0,53722.0,53789.0,53822.0,53853.0
5107373,61200.0,61289.0,61338.0,61403.0,61456.0,61551.0,61878.0,61989.0,62135.0,62278.0,62366.0,62414.0,62447.0,62514.0,62606.0,62691.0,62750.0,62802.0,62877.0,62939.0,62980.0,63076.0,63099.0,63201.0,63275.0,63306.0,63379.0,63424.0,63497.0,63523.0,63566.0,63616.0,63678.0,63726.0,63776.0,63814.0,63871.0,63910.0,63951.0,63993.0,64081.0,64144.0,64197.0,64233.0,64333.0,64430.0,64483.0,64532.0,64589.0,64644.0,64719.0,64792.0,64871.0,64980.0,65034.0,65119.0,65187.0,65296.0,65345.0,65404.0,65446.0,65490.0,65528.0,65555.0,65625.0,65704.0,65730.0,65806.0,65858.0,65881.0,65946.0,65978.0,66007.0
5107375,72000.0,72084.0,72131.0,72173.0,72207.0,72269.0,72559.0,72656.0,72784.0,72907.0,72984.0,73026.0,73050.0,73098.0,73172.0,73225.0,73271.0,73312.0,73366.0,73411.0,73442.0,73520.0,73539.0,73621.0,73670.0,73691.0,73739.0,73768.0,73816.0,73834.0,73864.0,73893.0,73935.0,73974.0,74020.0,74055.0,74109.0,74142.0,74177.0,74212.0,74286.0,74340.0,74385.0,74415.0,74472.0,74528.0,74573.0,74614.0,74662.0,74708.0,74771.0,74832.0,74898.0,74990.0,75038.0,75113.0,75172.0,75266.0,75308.0,75359.0,75395.0,75433.0,75465.0,75488.0,75549.0,75626.0,75652.0,75725.0,75775.0,75797.0,75859.0,75889.0,75917.0
5107377,81000.0,81066.0,81102.0,81139.0,81170.0,81225.0,81436.0,81540.0,81677.0,81775.0,81840.0,81875.0,81898.0,81944.0,82002.0,82050.0,82088.0,82123.0,82169.0,82207.0,82235.0,82307.0,82324.0,82400.0,82444.0,82463.0,82506.0,82538.0,82589.0,82608.0,82639.0,82669.0,82711.0,82748.0,82794.0,82829.0,82883.0,82917.0,82953.0,82988.0,83062.0,83116.0,83161.0,83192.0,83242.0,83290.0,83331.0,83369.0,83413.0,83455.0,83513.0,83569.0,83630.0,83716.0,83760.0,83830.0,83883.0,83967.0,84005.0,84050.0,84082.0,84116.0,84145.0,84166.0,84221.0,84288.0,84310.0,84375.0,84419.0,84439.0,84494.0,84521.0,84545.0
5107608,27900.0,27957.0,27988.0,28022.0,28050.0,28101.0,28273.0,28341.0,28431.0,28544.0,28614.0,28652.0,28673.0,28716.0,28768.0,28822.0,28860.0,28894.0,28939.0,28976.0,29000.0,29073.0,29091.0,29168.0,29213.0,29232.0,29276.0,29310.0,29365.0,29385.0,29419.0,29477.0,29519.0,29556.0,29595.0,29625.0,29671.0,29703.0,29736.0,29770.0,29842.0,29894.0,29938.0,29968.0,30022.0,30075.0,30119.0,30159.0,30206.0,30251.0,30313.0,30373.0,30438.0,30530.0,30580.0,30659.0,30721.0,30821.0,30866.0,30920.0,30958.0,30998.0,31032.0,31056.0,31121.0,31181.0,31201.0,31279.0,31333.0,31357.0,31424.0,31457.0,31486.0
5107611,46800.0,46877.0,46920.0,46970.0,47011.0,47085.0,47335.0,47449.0,47599.0,47725.0,47815.0,47865.0,47895.0,47955.0,48038.0,48115.0,48177.0,48233.0,48313.0,48379.0,48424.0,48527.0,48552.0,48662.0,48734.0,48765.0,48836.0,48879.0,48949.0,48973.0,49013.0,49059.0,49115.0,49172.0,49220.0,49256.0,49311.0,49352.0,49394.0,49434.0,49518.0,49579.0,49629.0,49663.0,49741.0,49816.0,49873.0,49926.0,49988.0,50047.0,50128.0,50206.0,50290.0,50407.0,50460.0,50543.0,50613.0,50725.0,50775.0,50835.0,50878.0,50923.0,50961.0,50988.0,51061.0,51139.0,51165.0,51244.0,51298.0,51322.0,51389.0,51422.0,51453.0
5107613,58800.0,58889.0,58938.0,59003.0,59056.0,59151.0,59478.0,59589.0,59735.0,59878.0,59966.0,60014.0,60047.0,60114.0,60206.0,60291.0,60350.0,60402.0,60477.0,60539.0,60580.0,60676.0,60699.0,60801.0,60875.0,60906.0,60979.0,61024.0,61097.0,61123.0,61166.0,61216.0,61278.0,61326.0,61376.0,61414.0,61471.0,61510.0,61551.0,61593.0,61681.0,61744.0,61797.0,61833.0,61933.0,62030.0,62083.0,62132.0,62189.0,62244.0,62319.0,62392.0,62471.0,62580.0,62634.0,62719.0,62787.0,62896.0,62945.0,63004.0,63046.0,63090.0,63128.0,63155.0,63225.0,63304.0,63330.0,63406.0,63458.0,63481.0,63546.0,63578.0,63607.0
5107615,70200.0,70284.0,70331.0,70373.0,70407.0,70469.0,70759.0,70856.0,70984.0,71107.0,71184.0,71226.0,71250.0,71298.0,71372.0,71425.0,71471.0,71512.0,71566.0,71611.0,71642.0,71720.0,71739.0,71821.0,71870.0,71891.0,71939.0,71968.0,72016.0,72034.0,72064.0,72093.0,72135.0,72174.0,72220.0,72255.0,72309.0,72342.0,72377.0,72412.0,72486.0,72540.0,72585.0,72615.0,72672.0,72728.0,72773.0,72814.0,72862.0,72908.0,72971.0,73032.0,73098.0,73190.0,73238.0,73313.0,73372.0,73466.0,73508.0,73559.0,73595.0,73633.0,73665.0,73688.0,73749.0,73826.0,73852.0,73925.0,73975.0,73997.0,74059.0,74089.0,74117.0
5107617,79200.0,79266.0,79302.0,79339.0,79370.0,79425.0,79636.0,79740.0,79877.0,79975.0,80040.0,80075.0,80098.0,80144.0,80202.0,80250.0,80288.0,80323.0,80369.0,80407.0,80435.0,80507.0,80524.0,80600.0,80644.0,80663.0,80706.0,80738.0,80789.0,80808.0,80839.0,80869.0,80911.0,80948.0,80994.0,81029.0,81083.0,81117.0,81153.0,81188.0,81262.0,81316.0,81361.0,81392.0,81442.0,81490.0,81531.0,81569.0,81613.0,81655.0,81713.0,81769.0,81830.0,81916.0,81960.0,82030.0,82083.0,82167.0,82205.0,82250.0,82282.0,82316.0,82345.0,82366.0,82421.0,82488.0,82510.0,82575.0,82619.0,82639.0,82694.0,82721.0,82745.0
5113637,22500.0,22557.0,22588.0,22622.0,22650.0,22701.0,22873.0,22941.0,23031.0,23144.0,23214.0,23252.0,23273.0,23316.0,23368.0,23422.0,23460.0,23494.0,23539.0,23576.0,23600.0,23673.0,23691.0,23768.0,23813.0,23832.0,23876.0,23910.0,23965.0,23985.0,24019.0,24077.0,24119.0,24156.0,24195.0,24225.0,24271.0,24303.0,24336.0,24370.0,24442.0,24494.0,24538.0,24568.0,24622.0,24675.0,24719.0,24759.0,24806.0,24851.0,24913.0,24973.0,25038.0,25130.0,25180.0,25259.0,25321.0,25421.0,25466.0,25520.0,25558.0,25598.0,25632.0,25656.0,25721.0,25781.0,25801.0,25879.0,25933.0,25957.0,26024.0,26057.0,26086.0
5113639,32400.0,32486.0,32534.0,32586.0,32629.0,32706.0,33071.0,33156.0,33267.0,33422.0,33512.0,33562.0,33591.0,33649.0,33721.0,33787.0,33844.0,33896.0,33958.0,34008.0,34049.0,34138.0,34160.0,34255.0,34316.0,34342.0,34403.0,34440.0,34499.0,34535.0,34596.0,34658.0,34702.0,34743.0,34784.0,34815.0,34863.0,34902.0,34942.0,34982.0,35066.0,35127.0,35178.0,35212.0,35280.0,35346.0,35396.0,35442.0,35496.0,35548.0,35619.0,35688.0,35762.0,35866.0,35917.0,35998.0,36054.0,36144.0,36184.0,36233.0,36268.0,36305.0,36336.0,36358.0,36417.0,36480.0,36501.0,36570.0,36617.0,36638.0,36697.0,36726.0,36751.0
5113640,42000.0,42071.0,42110.0,42155.0,42192.0,42257.0,42546.0,42658.0,42805.0,42925.0,43014.0,43063.0,43089.0,43142.0,43216.0,43292.0,43350.0,43402.0,43474.0,43532.0,43570.0,43665.0,43688.0,43790.0,43854.0,43881.0,43944.0,43984.0,44048.0,44068.0,44102.0,44138.0,44189.0,44229.0,44276.0,44312.0,44367.0,44403.0,44440.0,44478.0,44558.0,44616.0,44664.0,44697.0,44762.0,44825.0,44881.0,44933.0,44994.0,45052.0,45132.0,45209.0,45292.0,45407.0,45454.0,45529.0,45591.0,45691.0,45736.0,45790.0,45828.0,45869.0,45903.0,45927.0,45992.0,46061.0,46084.0,46159.0,46210.0,46233.0,46297.0,46328.0,46356.0
5113642,54000.0,54089.0,54138.0,54203.0,54256.0,54351.0,54678.0,54789.0,54935.0,55078.0,55166.0,55214.0,55247.0,55314.0,55406.0,55491.0,55550.0,55602.0,55677.0,55739.0,55780.0,55876.0,55899.0,56001.0,56075.0,56106.0,56179.0,56224.0,56297.0,56323.0,56366.0,56416.0,56478.0,56526.0,56576.0,56614.0,56671.0,56710.0,56751.0,56793.0,56881.0,56944.0,56997.0,57033.0,57133.0,57230.0,57283.0,57332.0,57389.0,57444.0,57519.0,57592.0,57671.0,57780.0,57834.0,57919.0,57987.0,58096.0,58145.0,58204.0,58246.0,58290.0,58328.0,58355.0,58425.0,58504.0,58530.0,58606.0,58658.0,58681.0,58746.0,58778.0,58807.0
5113644,66600.0,66689.0,66738.0,66803.0,66856.0,66951.0,67278.0,67389.0,67535.0,67678.0,67766.0,67814.0,67847.0,67914.0,68006.0,68091.0,68150.0,68202.0,68277.0,68339.0,68380.0,68476.0,68499.0,68601.0,68675.0,68706.0,68779.0,68824.0,68897.0,68923.0,68966.0,69016.0,69078.0,69126.0,69176.0,69214.0,69271.0,69310.0,69351.0,69393.0,69481.0,69544.0,69597.0,69633.0,69733.0,69830.0,69883.0,69932.0,69989.0,70044.0,70119.0,70192.0,70271.0,70380.0,70434.0,70519.0,70587.0,70696.0,70745.0,70804.0,70846.0,70890.0,70928.0,70955.0,71025.0,71104.0,71130.0,71206.0,71258.0,71281.0,71346.0,71378.0,71407.0
5113646,77400.0,77466.0,77502.0,77539.0,77570.0,77625.0,77836.0,77940.0,78077.0,78175.0,78240.0,78275.0,78298.0,78344.0,78402.0,78450.0,78488.0,78523.0,78569.0,78607.0,78635.0,78707.0,78724.0,78800.0,78844.0,78863.0,78906.0,78938.0,78989.0,79008.0,79039.0,79069.0,79111.0,79148.0,79194.0,79229.0,79283.0,79317.0,79353.0,79388.0,79462.0,79516.0,79561.0,79592.0,79642.0,79690.0,79731.0,79769.0,79813.0,79855.0,79913.0,79969.0,80030.0,80116.0,80160.0,80230.0,80283.0,80367.0,80405.0,80450.0,80482.0,80516.0,80545.0,80566.0,80621.0,80688.0,80710.0,80775.0,80819.0,80839.0,80894.0,80921.0,80945.0
5114744,27000.0,27057.0,27088.0,27122.0,27150.0,27201.0,27373.0,27441.0,27531.0,27644.0,27714.0,27752.0,27773.0,27816.0,27868.0,27922.0,27960.0,27994.0,28039.0,28076.0,28100.0,28173.0,28191.0,28268.0,28313.0,28332.0,28376.0,28410.0,28465.0,28485.0,28519.0,28577.0,28619.0,28656.0,28695.0,28725.0,28771.0,28803.0,28836.0,28870.0,28942.0,28994.0,29038.0,29068.0,29122.0,29175.0,29219.0,29259.0,29306.0,29351.0,29413.0,29473.0,29538.0,29630.0,29680.0,29759.0,29821.0,29921.0,29966.0,30020.0,30058.0,30098.0,30132.0,30156.0,30221.0,30281.0,30301.0,30379.0,30433.0,30457.0,30524.0,30557.0,30586.0
