tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P
5094434,58500.0,58618.0,58788.0,58881.0,58962.0,59039.0,59057.0,59127.0,59178.0,59240.0,59277.0,59340.0,59365.0,59411.0,59467.0,59503.0,59564.0,59644.0,59706.0,59777.0,59824.0,59904.0,59984.0,60060.0,60161.0,60404.0,60749.0,60926.0,60964.0,61038.0,61079.0,61192.0,61224.0,61296.0,61340.0,61422.0,61484.0,61554.0,61623.0,61731.0,61835.0,61961.0,62007.0,62073.0,62132.0,62166.0,62226.0,62265.0,62305.0,62427.0,62517.0,62619.0,62656.0,62724.0,62819.0,62887.0,62949.0
5094649,30600.0,30700.0,30819.0,30914.0,30996.0,31059.0,31074.0,31131.0,31172.0,31223.0,31252.0,31311.0,31334.0,31377.0,31430.0,31460.0,31511.0,31571.0,31624.0,31683.0,31716.0,31773.0,31831.0,31884.0,31972.0,32106.0,32297.0,32396.0,32422.0,32463.0,32486.0,32549.0,32565.0,32602.0,32625.0,32667.0,32690.0,32716.0,32742.0,32778.0,32813.0,32856.0,32875.0,32903.0,32935.0,32954.0,32989.0,33012.0,33035.0,33110.0,33177.0,33254.0,33280.0,33327.0,33380.0,33468.0,33548.0
5094651,39600.0,39699.0,39826.0,39947.0,40051.0,40115.0,40130.0,40187.0,40229.0,40280.0,40311.0,40370.0,40393.0,40436.0,40488.0,40514.0,40559.0,40631.0,40680.0,40736.0,40775.0,40842.0,40910.0,40976.0,41075.0,41234.0,41461.0,41578.0,41600.0,41648.0,41675.0,41747.0,41769.0,41818.0,41854.0,41921.0,41950.0,41982.0,42014.0,42055.0,42095.0,42143.0,42173.0,42216.0,42257.0,42281.0,42320.0,42347.0,42374.0,42462.0,42528.0,42602.0,42628.0,42676.0,42750.0,42811.0,42867.0
5094653,50400.0,50499.0,50626.0,50747.0,50851.0,50915.0,50930.0,50987.0,51029.0,51080.0,51111.0,51170.0,51193.0,51236.0,51288.0,51314.0,51359.0,51431.0,51480.0,51536.0,51575.0,51642.0,51710.0,51776.0,51875.0,52034.0,52261.0,52378.0,52400.0,52448.0,52475.0,52547.0,52569.0,52618.0,52654.0,52721.0,52750.0,52782.0,52814.0,52855.0,52895.0,52943.0,52973.0,53016.0,53057.0,53081.0,53120.0,53147.0,53174.0,53262.0,53328.0,53402.0,53428.0,53476.0,53550.0,53611.0,53667.0
5094655,61200.0,61277.0,61401.0,61470.0,61530.0,61584.0,61597.0,61645.0,61680.0,61723.0,61749.0,61791.0,61808.0,61839.0,61876.0,61899.0,61939.0,61975.0,62022.0,62076.0,62128.0,62216.0,62305.0,62341.0,62448.0,62633.0,62896.0,63031.0,63047.0,63092.0,63117.0,63185.0,63200.0,63236.0,63263.0,63315.0,63334.0,63356.0,63377.0,63414.0,63450.0,63492.0,63512.0,63541.0,63593.0,63623.0,63676.0,63707.0,63739.0,63848.0,63908.0,63977.0,64017.0,64092.0,64198.0,64262.0,64321.0
5094659,82800.0,82905.0,83042.0,83109.0,83167.0,83213.0,83224.0,83265.0,83295.0,83332.0,83354.0,83403.0,83422.0,83458.0,83501.0,83534.0,83590.0,83644.0,83685.0,83732.0,83768.0,83830.0,83893.0,83952.0,84104.0,84279.0,84528.0,84656.0,84680.0,84724.0,84749.0,84816.0,84834.0,84876.0,84898.0,84939.0,84969.0,85002.0,85035.0,85063.0,85090.0,85123.0,85147.0,85182.0,85218.0,85239.0,85277.0,85302.0,85327.0,85402.0,85459.0,85524.0,85557.0,85619.0,85695.0,85749.0,85799.0
5095387,34200.0,34300.0,34419.0,34514.0,34596.0,34659.0,34674.0,34731.0,34772.0,34823.0,34852.0,34911.0,34934.0,34977.0,35030.0,35060.0,35111.0,35171.0,35224.0,35283.0,35316.0,35373.0,35431.0,35484.0,35572.0,35706.0,35897.0,35996.0,36022.0,36063.0,36086.0,36149.0,36165.0,36202.0,36225.0,36267.0,36290.0,36316.0,36342.0,36378.0,36413.0,36456.0,36475.0,36503.0,36535.0,36554.0,36589.0,36612.0,36635.0,36710.0,36777.0,36854.0,36880.0,36927.0,36980.0,37068.0,37148.0
5095389,43200.0,43299.0,43426.0,43547.0,43651.0,43715.0,43730.0,43787.0,43829.0,43880.0,43911.0,43970.0,43993.0,44036.0,44088.0,44114.0,44159.0,44231.0,44280.0,44336.0,44375.0,44442.0,44510.0,44576.0,44675.0,44834.0,45061.0,45178.0,45200.0,45248.0,45275.0,45347.0,45369.0,45418.0,45454.0,45521.0,45550.0,45582.0,45614.0,45655.0,45695.0,45743.0,45773.0,45816.0,45857.0,45881.0,45920.0,45947.0,45974.0,46062.0,46128.0,46202.0,46228.0,46276.0,46350.0,46411.0,46467.0
5095391,54000.0,54099.0,54226.0,54347.0,54451.0,54515.0,54530.0,54587.0,54629.0,54680.0,54711.0,54770.0,54793.0,54836.0,54888.0,54914.0,54959.0,55031.0,55080.0,55136.0,55175.0,55242.0,55310.0,55376.0,55475.0,55634.0,55861.0,55978.0,56000.0,56048.0,56075.0,56147.0,56169.0,56218.0,56254.0,56321.0,56350.0,56382.0,56414.0,56455.0,56495.0,56543.0,56573.0,56616.0,56657.0,56681.0,56720.0,56747.0,56774.0,56862.0,56928.0,57002.0,57028.0,57076.0,57150.0,57211.0,57267.0
5095395,75600.0,75705.0,75842.0,75909.0,75967.0,76013.0,76024.0,76065.0,76095.0,76132.0,76154.0,76203.0,76222.0,76258.0,76301.0,76334.0,76390.0,76444.0,76485.0,76532.0,76568.0,76630.0,76693.0,76752.0,76904.0,77079.0,77328.0,77456.0,77480.0,77524.0,77549.0,77616.0,77634.0,77676.0,77698.0,77739.0,77769.0,77802.0,77835.0,77863.0,77890.0,77923.0,77947.0,77982.0,78018.0,78039.0,78077.0,78102.0,78127.0,78202.0,78259.0,78324.0,78357.0,78419.0,78495.0,78549.0,78599.0
5095895,27900.0,28011.0,28161.0,28273.0,28370.0,28456.0,28477.0,28555.0,28612.0,28681.0,28721.0,28871.0,28930.0,29039.0,29171.0,29245.0,29370.0,29460.0,29529.0,29606.0,29663.0,29760.0,29857.0,29937.0,30080.0,30303.0,30619.0,30782.0,30826.0,30907.0,30952.0,31074.0,31104.0,31173.0,31227.0,31330.0,31382.0,31440.0,31497.0,31558.0,31617.0,31689.0,31748.0,31832.0,31879.0,31906.0,31961.0,32000.0,32041.0,32131.0,32213.0,32306.0,32342.0,32408.0,32491.0,32576.0,32653.0
5095897,39600.0,39714.0,39845.0,39948.0,40037.0,40113.0,40131.0,40199.0,40249.0,40310.0,40346.0,40417.0,40445.0,40496.0,40559.0,40601.0,40673.0,40758.0,40823.0,40896.0,40941.0,41017.0,41094.0,41176.0,41285.0,41488.0,41777.0,41926.0,41960.0,42027.0,42065.0,42167.0,42193.0,42254.0,42297.0,42377.0,42418.0,42464.0,42508.0,42567.0,42624.0,42692.0,42724.0,42769.0,42814.0,42841.0,42898.0,42933.0,42970.0,43081.0,43168.0,43266.0,43302.0,43367.0,43446.0,43512.0,43573.0
5095899,50400.0,50514.0,50645.0,50748.0,50837.0,50913.0,50931.0,50999.0,51049.0,51110.0,51146.0,51217.0,51245.0,51296.0,51359.0,51401.0,51473.0,51558.0,51623.0,51696.0,51741.0,51817.0,51894.0,51976.0,52085.0,52288.0,52577.0,52726.0,52760.0,52827.0,52865.0,52967.0,52993.0,53054.0,53097.0,53177.0,53218.0,53264.0,53308.0,53367.0,53424.0,53492.0,53524.0,53569.0,53614.0,53641.0,53698.0,53733.0,53770.0,53881.0,53968.0,54066.0,54102.0,54167.0,54246.0,54312.0,54373.0
5095901,62100.0,62229.0,62467.0,62562.0,62645.0,62726.0,62745.0,62818.0,62872.0,62938.0,62977.0,63038.0,63062.0,63106.0,63159.0,63199.0,63266.0,63344.0,63396.0,63455.0,63498.0,63572.0,63646.0,63732.0,63841.0,64081.0,64423.0,64599.0,64630.0,64700.0,64739.0,64846.0,64875.0,64941.0,64987.0,65074.0,65134.0,65201.0,65267.0,65352.0,65434.0,65533.0,65568.0,65618.0,65675.0,65708.0,65764.0,65799.0,65836.0,65945.0,66029.0,66124.0,66160.0,66226.0,66306.0,66370.0,66429.0
5096579,24300.0,24416.0,24560.0,24663.0,24753.0,24820.0,24836.0,24896.0,24940.0,24994.0,25025.0,25096.0,25124.0,25176.0,25239.0,25290.0,25377.0,25458.0,25527.0,25605.0,25649.0,25724.0,25799.0,25882.0,25994.0,26151.0,26374.0,26489.0,26528.0,26594.0,26631.0,26731.0,26760.0,26825.0,26869.0,26952.0,27000.0,27054.0,27106.0,27162.0,27217.0,27283.0,27337.0,27414.0,27465.0,27495.0,27546.0,27583.0,27622.0,27704.0,27778.0,27861.0,27900.0,27973.0,28056.0,28133.0,28204.0
5096581,36000.0,36114.0,36245.0,36348.0,36437.0,36513.0,36531.0,36599.0,36649.0,36710.0,36746.0,36817.0,36845.0,36896.0,36959.0,37001.0,37073.0,37158.0,37223.0,37296.0,37341.0,37417.0,37494.0,37576.0,37685.0,37888.0,38177.0,38326.0,38360.0,38427.0,38465.0,38567.0,38593.0,38654.0,38697.0,38777.0,38818.0,38864.0,38908.0,38967.0,39024.0,39092.0,39124.0,39169.0,39214.0,39241.0,39298.0,39333.0,39370.0,39481.0,39568.0,39666.0,39702.0,39767.0,39846.0,39912.0,39973.0
5096583,46800.0,46914.0,47045.0,47148.0,47237.0,47313.0,47331.0,47399.0,47449.0,47510.0,47546.0,47617.0,47645.0,47696.0,47759.0,47801.0,47873.0,47958.0,48023.0,48096.0,48141.0,48217.0,48294.0,48376.0,48485.0,48688.0,48977.0,49126.0,49160.0,49227.0,49265.0,49367.0,49393.0,49454.0,49497.0,49577.0,49618.0,49664.0,49708.0,49767.0,49824.0,49892.0,49924.0,49969.0,50014.0,50041.0,50098.0,50133.0,50170.0,50281.0,50368.0,50466.0,50502.0,50567.0,50646.0,50712.0,50773.0
5096585,57600.0,57718.0,57888.0,57981.0,58062.0,58139.0,58157.0,58227.0,58278.0,58340.0,58377.0,58440.0,58465.0,58511.0,58567.0,58603.0,58664.0,58744.0,58806.0,58877.0,58924.0,59004.0,59084.0,59160.0,59261.0,59504.0,59849.0,60026.0,60064.0,60138.0,60179.0,60292.0,60324.0,60396.0,60440.0,60522.0,60584.0,60654.0,60723.0,60831.0,60935.0,61061.0,61107.0,61173.0,61232.0,61266.0,61326.0,61365.0,61405.0,61527.0,61617.0,61719.0,61756.0,61824.0,61919.0,61987.0,62049.0
5098821,21600.0,21708.0,21853.0,21947.0,22029.0,22090.0,22104.0,22159.0,22199.0,22248.0,22276.0,22328.0,22349.0,22387.0,22432.0,22462.0,22512.0,22572.0,22634.0,22705.0,22743.0,22808.0,22875.0,22938.0,23024.0,23158.0,23349.0,23447.0,23475.0,23529.0,23559.0,23642.0,23667.0,23725.0,23763.0,23835.0,23871.0,23911.0,23951.0,23989.0,24026.0,24071.0,24103.0,24149.0,24188.0,24210.0,24248.0,24280.0,24314.0,24383.0,24440.0,24505.0,24535.0,24590.0,24649.0,24707.0,24760.0
5098823,31500.0,31624.0,31828.0,31971.0,32094.0,32187.0,32209.0,32293.0,32354.0,32429.0,32472.0,32572.0,32612.0,32685.0,32773.0,32833.0,32936.0,33030.0,33097.0,33172.0,33231.0,33331.0,33433.0,33507.0,33625.0,33868.0,34213.0,34391.0,34425.0,34493.0,34531.0,34635.0,34664.0,34732.0,34774.0,34853.0,34900.0,34953.0,35005.0,35060.0,35114.0,35179.0,35216.0,35270.0,35317.0,35345.0,35390.0,35422.0,35455.0,35547.0,35631.0,35726.0,35760.0,35824.0,35895.0,35967.0,36033.0
5098825,65700.0,65810.0,65950.0,66037.0,66113.0,66179.0,66195.0,66255.0,66299.0,66352.0,66383.0,66439.0,66461.0,66502.0,66552.0,66585.0,66640.0,66711.0,66765.0,66827.0,66865.0,66929.0,66994.0,67066.0,67155.0,67343.0,67611.0,67749.0,67777.0,67838.0,67872.0,67966.0,67989.0,68042.0,68083.0,68161.0,68200.0,68243.0,68286.0,68335.0,68383.0,68441.0,68469.0,68510.0,68552.0,68577.0,68620.0,68650.0,68681.0,68774.0,68843.0,68922.0,68953.0,69011.0,69087.0,69148.0,69203.0
5101864,35100.0,35214.0,35345.0,35448.0,35537.0,35613.0,35631.0,35699.0,35749.0,35810.0,35846.0,35917.0,35945.0,35996.0,36059.0,36101.0,36173.0,36258.0,36323.0,36396.0,36441.0,36517.0,36594.0,36676.0,36785.0,36988.0,37277.0,37426.0,37460.0,37527.0,37565.0,37667.0,37693.0,37754.0,37797.0,37877.0,37918.0,37964.0,38008.0,38067.0,38124.0,38192.0,38224.0,38269.0,38314.0,38341.0,38398.0,38433.0,38470.0,38581.0,38668.0,38766.0,38802.0,38867.0,38946.0,39012.0,39073.0
5101868,56700.0,56814.0,56945.0,57048.0,57137.0,57213.0,57231.0,57299.0,57349.0,57410.0,57446.0,57517.0,57545.0,57596.0,57659.0,57701.0,57773.0,57858.0,57923.0,57996.0,58041.0,58117.0,58194.0,58276.0,58385.0,58588.0,58877.0,59026.0,59060.0,59127.0,59165.0,59267.0,59293.0,59354.0,59397.0,59477.0,59518.0,59564.0,59608.0,59667.0,59724.0,59792.0,59824.0,59869.0,59914.0,59941.0,59998.0,60033.0,60070.0,60181.0,60268.0,60366.0,60402.0,60467.0,60546.0,60612.0,60673.0
5101870,69600.0,69710.0,69850.0,69937.0,70013.0,70079.0,70095.0,70155.0,70199.0,70252.0,70283.0,70339.0,70361.0,70402.0,70452.0,70485.0,70540.0,70611.0,70665.0,70727.0,70765.0,70829.0,70894.0,70966.0,71055.0,71243.0,71511.0,71649.0,71677.0,71738.0,71772.0,71866.0,71889.0,71942.0,71983.0,72061.0,72100.0,72143.0,72186.0,72235.0,72283.0,72341.0,72369.0,72410.0,72452.0,72477.0,72520.0,72550.0,72581.0,72674.0,72743.0,72822.0,72853.0,72911.0,72987.0,73048.0,73103.0
5101872,80100.0,80226.0,80365.0,80441.0,80507.0,80559.0,80571.0,80618.0,80652.0,80694.0,80720.0,80762.0,80779.0,80810.0,80847.0,80874.0,80920.0,80980.0,81030.0,81086.0,81124.0,81188.0,81252.0,81317.0,81542.0,81696.0,81916.0,82029.0,82052.0,82099.0,82125.0,82197.0,82219.0,82268.0,82295.0,82346.0,82378.0,82414.0,82450.0,82484.0,82517.0,82556.0,82577.0,82607.0,82641.0,82661.0,82702.0,82730.0,82759.0,82833.0,82884.0,82942.0,82969.0,83018.0,83084.0,83143.0,83197.0
5104263,29700.0,29824.0,30028.0,30171.0,30294.0,30387.0,30409.0,30493.0,30554.0,30629.0,30672.0,30772.0,30812.0,30885.0,30973.0,31033.0,31136.0,31230.0,31297.0,31372.0,31431.0,31531.0,31633.0,31707.0,31825.0,32068.0,32413.0,32591.0,32625.0,32693.0,32731.0,32835.0,32864.0,32932.0,32974.0,33053.0,33100.0,33153.0,33205.0,33260.0,33314.0,33379.0,33416.0,33470.0,33517.0,33545.0,33590.0,33622.0,33655.0,33747.0,33831.0,33926.0,33960.0,34024.0,34095.0,34167.0,34233.0
5104267,52200.0,52314.0,52445.0,52548.0,52637.0,52713.0,52731.0,52799.0,52849.0,52910.0,52946.0,53017.0,53045.0,53096.0,53159.0,53201.0,53273.0,53358.0,53423.0,53496.0,53541.0,53617.0,53694.0,53776.0,53885.0,54088.0,54377.0,54526.0,54560.0,54627.0,54665.0,54767.0,54793.0,54854.0,54897.0,54977.0,55018.0,55064.0,55108.0,55167.0,55224.0,55292.0,55324.0,55369.0,55414.0,55441.0,55498.0,55533.0,55570.0,55681.0,55768.0,55866.0,55902.0,55967.0,56046.0,56112.0,56173.0
5104269,63900.0,64029.0,64267.0,64362.0,64445.0,64526.0,64545.0,64618.0,64672.0,64738.0,64777.0,64838.0,64862.0,64906.0,64959.0,64999.0,65066.0,65144.0,65196.0,65255.0,65298.0,65372.0,65446.0,65532.0,65641.0,65881.0,66223.0,66399.0,66430.0,66500.0,66539.0,66646.0,66675.0,66741.0,66787.0,66874.0,66934.0,67001.0,67067.0,67152.0,67234.0,67333.0,67368.0,67418.0,67475.0,67508.0,67564.0,67599.0,67636.0,67745.0,67829.0,67924.0,67960.0,68026.0,68106.0,68170.0,68229.0
5104638,27000.0,27111.0,27261.0,27373.0,27470.0,27556.0,27577.0,27655.0,27712.0,27781.0,27821.0,27971.0,28030.0,28139.0,28271.0,28345.0,28470.0,28560.0,28629.0,28706.0,28763.0,28860.0,28957.0,29037.0,29180.0,29403.0,29719.0,29882.0,29926.0,30007.0,30052.0,30174.0,30204.0,30273.0,30327.0,30430.0,30482.0,30540.0,30597.0,30658.0,30717.0,30789.0,30848.0,30932.0,30979.0,31006.0,31061.0,31100.0,31141.0,31231.0,31313.0,31406.0,31442.0,31508.0,31591.0,31676.0,31753.0
5104640,38700.0,38814.0,38945.0,39048.0,39137.0,39213.0,39231.0,39299.0,39349.0,39410.0,39446.0,39517.0,39545.0,39596.0,39659.0,39701.0,39773.0,39858.0,39923.0,39996.0,40041.0,40117.0,40194.0,40276.0,40385.0,40588.0,40877.0,41026.0,41060.0,41127.0,41165.0,41267.0,41293.0,41354.0,41397.0,41477.0,41518.0,41564.0,41608.0,41667.0,41724.0,41792.0,41824.0,41869.0,41914.0,41941.0,41998.0,42033.0,42070.0,42181.0,42268.0,42366.0,42402.0,42467.0,42546.0,42612.0,42673.0
5104642,49500.0,49614.0,49745.0,49848.0,49937.0,50013.0,50031.0,50099.0,50149.0,50210.0,50246.0,50317.0,50345.0,50396.0,50459.0,50501.0,50573.0,50658.0,50723.0,50796.0,50841.0,50917.0,50994.0,51076.0,51185.0,51388.0,51677.0,51826.0,51860.0,51927.0,51965.0,52067.0,52093.0,52154.0,52197.0,52277.0,52318.0,52364.0,52408.0,52467.0,52524.0,52592.0,52624.0,52669.0,52714.0,52741.0,52798.0,52833.0,52870.0,52981.0,53068.0,53166.0,53202.0,53267.0,53346.0,53412.0,53473.0
5104644,60300.0,60418.0,60588.0,60681.0,60762.0,60839.0,60857.0,60927.0,60978.0,61040.0,61077.0,61140.0,61165.0,61211.0,61267.0,61303.0,61364.0,61444.0,61506.0,61577.0,61624.0,61704.0,61784.0,61860.0,61961.0,62204.0,62549.0,62726.0,62764.0,62838.0,62879.0,62992.0,63024.0,63096.0,63140.0,63222.0,63284.0,63354.0,63423.0,63531.0,63635.0,63761.0,63807.0,63873.0,63932.0,63966.0,64026.0,64065.0,64105.0,64227.0,64317.0,64419.0,64456.0,64524.0,64619.0,64687.0,64749.0
5106368,20700.0,20808.0,20953.0,21047.0,21129.0,21190.0,21204.0,21259.0,21299.0,21348.0,21376.0,21428.0,21449.0,21487.0,21532.0,21562.0,21612.0,21672.0,21734.0,21805.0,21843.0,21908.0,21975.0,22038.0,22124.0,22258.0,22449.0,22547.0,22575.0,22629.0,22659.0,22742.0,22767.0,22825.0,22863.0,22935.0,22971.0,23011.0,23051.0,23089.0,23126.0,23171.0,23203.0,23249.0,23288.0,23310.0,23348.0,23380.0,23414.0,23483.0,23540.0,23605.0,23635.0,23690.0,23749.0,23807.0,23860.0
5106370,28800.0,28911.0,29061.0,29173.0,29270.0,29356.0,29377.0,29455.0,29512.0,29581.0,29621.0,29771.0,29830.0,29939.0,30071.0,30145.0,30270.0,30360.0,30429.0,30506.0,30563.0,30660.0,30757.0,30837.0,30980.0,31203.0,31519.0,31682.0,31726.0,31807.0,31852.0,31974.0,32004.0,32073.0,32127.0,32230.0,32282.0,32340.0,32397.0,32458.0,32517.0,32589.0,32648.0,32732.0,32779.0,32806.0,32861.0,32900.0,32941.0,33031.0,33113.0,33206.0,33242.0,33308.0,33391.0,33476.0,33553.0
5106372,40500.0,40614.0,40745.0,40848.0,40937.0,41013.0,41031.0,41099.0,41149.0,41210.0,41246.0,41317.0,41345.0,41396.0,41459.0,41501.0,41573.0,41658.0,41723.0,41796.0,41841.0,41917.0,41994.0,42076.0,42185.0,42388.0,42677.0,42826.0,42860.0,42927.0,42965.0,43067.0,43093.0,43154.0,43197.0,43277.0,43318.0,43364.0,43408.0,43467.0,43524.0,43592.0,43624.0,43669.0,43714.0,43741.0,43798.0,43833.0,43870.0,43981.0,44068.0,44166.0,44202.0,44267.0,44346.0,44412.0,44473.0
5106374,51300.0,51414.0,51545.0,51648.0,51737.0,51813.0,51831.0,51899.0,51949.0,52010.0,52046.0,52117.0,52145.0,52196.0,52259.0,52301.0,52373.0,52458.0,52523.0,52596.0,52641.0,52717.0,52794.0,52876.0,52985.0,53188.0,53477.0,53626.0,53660.0,53727.0,53765.0,53867.0,53893.0,53954.0,53997.0,54077.0,54118.0,54164.0,54208.0,54267.0,54324.0,54392.0,54424.0,54469.0,54514.0,54541.0,54598.0,54633.0,54670.0,54781.0,54868.0,54966.0,55002.0,55067.0,55146.0,55212.0,55273.0
5106376,63000.0,63129.0,63367.0,63462.0,63545.0,63626.0,63645.0,63718.0,63772.0,63838.0,63877.0,63938.0,63962.0,64006.0,64059.0,64099.0,64166.0,64244.0,64296.0,64355.0,64398.0,64472.0,64546.0,64632.0,64741.0,64981.0,65323.0,65499.0,65530.0,65600.0,65639.0,65746.0,65775.0,65841.0,65887.0,65974.0,66034.0,66101.0,66167.0,66252.0,66334.0,66433.0,66468.0,66518.0,66575.0,66608.0,66664.0,66699.0,66736.0,66845.0,66929.0,67024.0,67060.0,67126.0,67206.0,67270.0,67329.0
5106378,74700.0,74826.0,74965.0,75041.0,75107.0,75159.0,75171.0,75218.0,75252.0,75294.0,75320.0,75362.0,75379.0,75410.0,75447.0,75474.0,75520.0,75580.0,75630.0,75686.0,75724.0,75788.0,75852.0,75917.0,76142.0,76296.0,76516.0,76629.0,76652.0,76699.0,76725.0,76797.0,76819.0,76868.0,76895.0,76946.0,76978.0,77014.0,77050.0,77084.0,77117.0,77156.0,77177.0,77207.0,77241.0,77261.0,77302.0,77330.0,77359.0,77433.0,77484.0,77542.0,77569.0,77618.0,77684.0,77743.0,77797.0
5106678,30600.0,30724.0,30928.0,31071.0,31194.0,31287.0,31309.0,31393.0,31454.0,31529.0,31572.0,31672.0,31712.0,31785.0,31873.0,31933.0,32036.0,32130.0,32197.0,32272.0,32331.0,32431.0,32533.0,32607.0,32725.0,32968.0,33313.0,33491.0,33525.0,33593.0,33631.0,33735.0,33764.0,33832.0,33874.0,33953.0,34000.0,34053.0,34105.0,34160.0,34214.0,34279.0,34316.0,34370.0,34417.0,34445.0,34490.0,34522.0,34555.0,34647.0,34731.0,34826.0,34860.0,34924.0,34995.0,35067.0,35133.0
5106680,42300.0,42414.0,42545.0,42648.0,42737.0,42813.0,42831.0,42899.0,42949.0,43010.0,43046.0,43117.0,43145.0,43196.0,43259.0,43301.0,43373.0,43458.0,43523.0,43596.0,43641.0,43717.0,43794.0,43876.0,43985.0,44188.0,44477.0,44626.0,44660.0,44727.0,44765.0,44867.0,44893.0,44954.0,44997.0,45077.0,45118.0,45164.0,45208.0,45267.0,45324.0,45392.0,45424.0,45469.0,45514.0,45541.0,45598.0,45633.0,45670.0,45781.0,45868.0,45966.0,46002.0,46067.0,46146.0,46212.0,46273.0
5106684,64800.0,64910.0,65050.0,65137.0,65213.0,65279.0,65295.0,65355.0,65399.0,65452.0,65483.0,65539.0,65561.0,65602.0,65652.0,65685.0,65740.0,65811.0,65865.0,65927.0,65965.0,66029.0,66094.0,66166.0,66255.0,66443.0,66711.0,66849.0,66877.0,66938.0,66972.0,67066.0,67089.0,67142.0,67183.0,67261.0,67300.0,67343.0,67386.0,67435.0,67483.0,67541.0,67569.0,67610.0,67652.0,67677.0,67720.0,67750.0,67781.0,67874.0,67943.0,68022.0,68053.0,68111.0,68187.0,68248.0,68303.0
5106686,76500.0,76626.0,76765.0,76841.0,76907.0,76959.0,76971.0,77018.0,77052.0,77094.0,77120.0,77162.0,77179.0,77210.0,77247.0,77274.0,77320.0,77380.0,77430.0,77486.0,77524.0,77588.0,77652.0,77717.0,77942.0,78096.0,78316.0,78429.0,78452.0,78499.0,78525.0,78597.0,78619.0,78668.0,78695.0,78746.0,78778.0,78814.0,78850.0,78884.0,78917.0,78956.0,78977.0,79007.0,79041.0,79061.0,79102.0,79130.0,79159.0,79233.0,79284.0,79342.0,79369.0,79418.0,79484.0,79543.0,79597.0
5106996,24300.0,24416.0,24560.0,24663.0,24753.0,24820.0,24836.0,24896.0,24940.0,24994.0,25025.0,25096.0,25124.0,25176.0,25239.0,25290.0,25377.0,25458.0,25527.0,25605.0,25649.0,25724.0,25799.0,25882.0,25994.0,26151.0,26374.0,26489.0,26528.0,26594.0,26631.0,26731.0,26760.0,26825.0,26869.0,26952.0,27000.0,27054.0,27106.0,27162.0,27217.0,27283.0,27337.0,27414.0,27465.0,27495.0,27546.0,27583.0,27622.0,27704.0,27778.0,27861.0,27900.0,27973.0,28056.0,28133.0,28204.0
5106998,36000.0,36114.0,36245.0,36348.0,36437.0,36513.0,36531.0,36599.0,36649.0,36710.0,36746.0,36817.0,36845.0,36896.0,36959.0,37001.0,37073.0,37158.0,37223.0,37296.0,37341.0,37417.0,37494.0,37576.0,37685.0,37888.0,38177.0,38326.0,38360.0,38427.0,38465.0,38567.0,38593.0,38654.0,38697.0,38777.0,38818.0,38864.0,38908.0,38967.0,39024.0,39092.0,39124.0,39169.0,39214.0,39241.0,39298.0,39333.0,39370.0,39481.0,39568.0,39666.0,39702.0,39767.0,39846.0,39912.0,39973.0
5107000,46800.0,46914.0,47045.0,47148.0,47237.0,47313.0,47331.0,47399.0,47449.0,47510.0,47546.0,47617.0,47645.0,47696.0,47759.0,47801.0,47873.0,47958.0,48023.0,48096.0,48141.0,48217.0,48294.0,48376.0,48485.0,48688.0,48977.0,49126.0,49160.0,49227.0,49265.0,49367.0,49393.0,49454.0,49497.0,49577.0,49618.0,49664.0,49708.0,49767.0,49824.0,49892.0,49924.0,49969.0,50014.0,50041.0,50098.0,50133.0,50170.0,50281.0,50368.0,50466.0,50502.0,50567.0,50646.0,50712.0,50773.0
5107002,57600.0,57718.0,57888.0,57981.0,58062.0,58139.0,58157.0,58227.0,58278.0,58340.0,58377.0,58440.0,58465.0,58511.0,58567.0,58603.0,58664.0,58744.0,58806.0,58877.0,58924.0,59004.0,59084.0,59160.0,59261.0,59504.0,59849.0,60026.0,60064.0,60138.0,60179.0,60292.0,60324.0,60396.0,60440.0,60522.0,60584.0,60654.0,60723.0,60831.0,60935.0,61061.0,61107.0,61173.0,61232.0,61266.0,61326.0,61365.0,61405.0,61527.0,61617.0,61719.0,61756.0,61824.0,61919.0,61987.0,62049.0
5108799,27900.0,28011.0,28161.0,28273.0,28370.0,28456.0,28477.0,28555.0,28612.0,28681.0,28721.0,28871.0,28930.0,29039.0,29171.0,29245.0,29370.0,29460.0,29529.0,29606.0,29663.0,29760.0,29857.0,29937.0,30080.0,30303.0,30619.0,30782.0,30826.0,30907.0,30952.0,31074.0,31104.0,31173.0,31227.0,31330.0,31382.0,31440.0,31497.0,31558.0,31617.0,31689.0,31748.0,31832.0,31879.0,31906.0,31961.0,32000.0,32041.0,32131.0,32213.0,32306.0,32342.0,32408.0,32491.0,32576.0,32653.0
