tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P
5111063,49200.0,49208.0,49274.0,49311.0,49365.0,49409.0,49488.0,49772.0,49902.0,49987.0,50131.0,50255.0,50299.0,50343.0,50376.0,50416.0,50472.0,50524.0,50565.0,50613.0,50648.0,50698.0,50738.0,50771.0,50822.0,50854.0,50893.0,50950.0,50996.0,51024.0,51067.0,51113.0,51194.0,51279.0,51352.0,51403.0,51456.0,51498.0,51540.0,51589.0,51631.0,51673.0,51699.0,51749.0,51781.0,51842.0,51884.0,51918.0,52011.0,52056.0
5111065,58800.0,58810.0,58893.0,58939.0,59006.0,59061.0,59161.0,59456.0,59591.0,59694.0,59850.0,59984.0,60066.0,60150.0,60194.0,60248.0,60323.0,60392.0,60439.0,60493.0,60544.0,60617.0,60675.0,60722.0,60799.0,60847.0,60906.0,60992.0,61063.0,61101.0,61155.0,61210.0,61306.0,61407.0,61488.0,61545.0,61605.0,61658.0,61710.0,61771.0,61814.0,61857.0,61884.0,61935.0,61968.0,62031.0,62074.0,62098.0,62164.0,62196.0
5111067,67200.0,67211.0,67303.0,67354.0,67428.0,67489.0,67600.0,67928.0,68079.0,68182.0,68372.0,68535.0,68597.0,68660.0,68700.0,68750.0,68819.0,68883.0,68928.0,68979.0,69023.0,69087.0,69138.0,69179.0,69237.0,69274.0,69318.0,69383.0,69436.0,69472.0,69522.0,69572.0,69661.0,69755.0,69820.0,69866.0,69914.0,69960.0,70011.0,70071.0,70111.0,70151.0,70176.0,70223.0,70253.0,70311.0,70351.0,70372.0,70430.0,70458.0
5112697,40800.0,40808.0,40874.0,40911.0,40965.0,41009.0,41088.0,41372.0,41502.0,41587.0,41731.0,41855.0,41899.0,41943.0,41976.0,42016.0,42072.0,42124.0,42165.0,42213.0,42248.0,42298.0,42338.0,42371.0,42422.0,42454.0,42493.0,42550.0,42596.0,42624.0,42667.0,42713.0,42794.0,42879.0,42952.0,43003.0,43056.0,43098.0,43140.0,43189.0,43231.0,43273.0,43299.0,43349.0,43381.0,43442.0,43484.0,43518.0,43611.0,43656.0
5112699,50400.0,50408.0,50474.0,50511.0,50565.0,50609.0,50688.0,50972.0,51102.0,51187.0,51331.0,51455.0,51499.0,51543.0,51576.0,51616.0,51672.0,51724.0,51765.0,51813.0,51848.0,51898.0,51938.0,51971.0,52022.0,52054.0,52093.0,52150.0,52196.0,52224.0,52267.0,52313.0,52394.0,52479.0,52552.0,52603.0,52656.0,52698.0,52740.0,52789.0,52831.0,52873.0,52899.0,52949.0,52981.0,53042.0,53084.0,53118.0,53211.0,53256.0
5112875,32400.0,32408.0,32474.0,32511.0,32565.0,32609.0,32688.0,32972.0,33102.0,33187.0,33331.0,33455.0,33499.0,33543.0,33576.0,33616.0,33672.0,33724.0,33765.0,33813.0,33848.0,33898.0,33938.0,33971.0,34022.0,34054.0,34093.0,34150.0,34196.0,34224.0,34267.0,34313.0,34394.0,34479.0,34552.0,34603.0,34656.0,34698.0,34740.0,34789.0,34831.0,34873.0,34899.0,34949.0,34981.0,35042.0,35084.0,35118.0,35211.0,35256.0
5112877,59580.0,59590.0,59673.0,59719.0,59786.0,59841.0,59941.0,60236.0,60371.0,60474.0,60630.0,60764.0,60846.0,60930.0,60974.0,61028.0,61103.0,61172.0,61219.0,61273.0,61324.0,61397.0,61455.0,61502.0,61579.0,61627.0,61686.0,61772.0,61843.0,61881.0,61935.0,61990.0,62086.0,62187.0,62268.0,62325.0,62385.0,62438.0,62490.0,62551.0,62594.0,62637.0,62664.0,62715.0,62748.0,62811.0,62854.0,62878.0,62944.0,62976.0
5112879,68400.0,68409.0,68481.0,68521.0,68579.0,68627.0,68713.0,68991.0,69119.0,69214.0,69352.0,69471.0,69513.0,69555.0,69589.0,69631.0,69689.0,69744.0,69790.0,69842.0,69881.0,69936.0,69980.0,70016.0,70067.0,70099.0,70138.0,70195.0,70241.0,70272.0,70308.0,70352.0,70429.0,70509.0,70576.0,70623.0,70671.0,70714.0,70757.0,70808.0,70844.0,70880.0,70902.0,70944.0,70971.0,71023.0,71060.0,71081.0,71140.0,71168.0
5112881,76500.0,76508.0,76569.0,76603.0,76652.0,76692.0,76765.0,77014.0,77128.0,77209.0,77332.0,77437.0,77476.0,77516.0,77543.0,77576.0,77622.0,77665.0,77702.0,77745.0,77774.0,77816.0,77850.0,77877.0,77915.0,77939.0,77968.0,78010.0,78045.0,78069.0,78100.0,78136.0,78200.0,78268.0,78326.0,78367.0,78410.0,78451.0,78493.0,78542.0,78575.0,78608.0,78629.0,78668.0,78693.0,78742.0,78775.0,78796.0,78855.0,78884.0
5112883,83700.0,83708.0,83769.0,83803.0,83852.0,83892.0,83965.0,84214.0,84328.0,84409.0,84532.0,84637.0,84676.0,84716.0,84743.0,84776.0,84822.0,84865.0,84902.0,84945.0,84974.0,85016.0,85050.0,85077.0,85115.0,85139.0,85168.0,85210.0,85245.0,85269.0,85300.0,85336.0,85400.0,85468.0,85526.0,85567.0,85610.0,85651.0,85693.0,85742.0,85775.0,85808.0,85829.0,85868.0,85893.0,85942.0,85975.0,85996.0,86055.0,86084.0
5113387,60180.0,60190.0,60273.0,60319.0,60386.0,60441.0,60541.0,60836.0,60971.0,61074.0,61230.0,61364.0,61446.0,61530.0,61574.0,61628.0,61703.0,61772.0,61819.0,61873.0,61924.0,61997.0,62055.0,62102.0,62179.0,62227.0,62286.0,62372.0,62443.0,62481.0,62535.0,62590.0,62686.0,62787.0,62868.0,62925.0,62985.0,63038.0,63090.0,63151.0,63194.0,63237.0,63264.0,63315.0,63348.0,63411.0,63454.0,63478.0,63544.0,63576.0
5113389,69300.0,69309.0,69381.0,69421.0,69479.0,69527.0,69613.0,69891.0,70019.0,70114.0,70252.0,70371.0,70413.0,70455.0,70489.0,70531.0,70589.0,70644.0,70690.0,70742.0,70781.0,70836.0,70880.0,70916.0,70967.0,70999.0,71038.0,71095.0,71141.0,71172.0,71208.0,71252.0,71329.0,71409.0,71476.0,71523.0,71571.0,71614.0,71657.0,71708.0,71744.0,71780.0,71802.0,71844.0,71871.0,71923.0,71960.0,71981.0,72040.0,72068.0
5113838,36000.0,36008.0,36074.0,36111.0,36165.0,36209.0,36288.0,36572.0,36702.0,36787.0,36931.0,37055.0,37099.0,37143.0,37176.0,37216.0,37272.0,37324.0,37365.0,37413.0,37448.0,37498.0,37538.0,37571.0,37622.0,37654.0,37693.0,37750.0,37796.0,37824.0,37867.0,37913.0,37994.0,38079.0,38152.0,38203.0,38256.0,38298.0,38340.0,38389.0,38431.0,38473.0,38499.0,38549.0,38581.0,38642.0,38684.0,38718.0,38811.0,38856.0
5113840,45600.0,45608.0,45674.0,45711.0,45765.0,45809.0,45888.0,46172.0,46302.0,46387.0,46531.0,46655.0,46699.0,46743.0,46776.0,46816.0,46872.0,46924.0,46965.0,47013.0,47048.0,47098.0,47138.0,47171.0,47222.0,47254.0,47293.0,47350.0,47396.0,47424.0,47467.0,47513.0,47594.0,47679.0,47752.0,47803.0,47856.0,47898.0,47940.0,47989.0,48031.0,48073.0,48099.0,48149.0,48181.0,48242.0,48284.0,48318.0,48411.0,48456.0
5114810,30180.0,30189.0,30260.0,30299.0,30357.0,30404.0,30489.0,30742.0,30858.0,30933.0,31085.0,31216.0,31272.0,31330.0,31362.0,31402.0,31458.0,31510.0,31550.0,31597.0,31635.0,31689.0,31732.0,31767.0,31828.0,31866.0,31912.0,31980.0,32037.0,32061.0,32103.0,32152.0,32239.0,32331.0,32437.0,32512.0,32590.0,32639.0,32691.0,32752.0,32792.0,32832.0,32857.0,32904.0,32934.0,32992.0,33031.0,33086.0,33237.0,33309.0
5117045,33600.0,33608.0,33674.0,33711.0,33765.0,33809.0,33888.0,34172.0,34302.0,34387.0,34531.0,34655.0,34699.0,34743.0,34776.0,34816.0,34872.0,34924.0,34965.0,35013.0,35048.0,35098.0,35138.0,35171.0,35222.0,35254.0,35293.0,35350.0,35396.0,35424.0,35467.0,35513.0,35594.0,35679.0,35752.0,35803.0,35856.0,35898.0,35940.0,35989.0,36031.0,36073.0,36099.0,36149.0,36181.0,36242.0,36284.0,36318.0,36411.0,36456.0
5117047,43200.0,43208.0,43274.0,43311.0,43365.0,43409.0,43488.0,43772.0,43902.0,43987.0,44131.0,44255.0,44299.0,44343.0,44376.0,44416.0,44472.0,44524.0,44565.0,44613.0,44648.0,44698.0,44738.0,44771.0,44822.0,44854.0,44893.0,44950.0,44996.0,45024.0,45067.0,45113.0,45194.0,45279.0,45352.0,45403.0,45456.0,45498.0,45540.0,45589.0,45631.0,45673.0,45699.0,45749.0,45781.0,45842.0,45884.0,45918.0,46011.0,46056.0
5117049,52800.0,52808.0,52874.0,52911.0,52965.0,53009.0,53088.0,53372.0,53502.0,53587.0,53731.0,53855.0,53899.0,53943.0,53976.0,54016.0,54072.0,54124.0,54165.0,54213.0,54248.0,54298.0,54338.0,54371.0,54422.0,54454.0,54493.0,54550.0,54596.0,54624.0,54667.0,54713.0,54794.0,54879.0,54952.0,55003.0,55056.0,55098.0,55140.0,55189.0,55231.0,55273.0,55299.0,55349.0,55381.0,55442.0,55484.0,55518.0,55611.0,55656.0
5117051,62580.0,62591.0,62683.0,62734.0,62808.0,62869.0,62979.0,63374.0,63555.0,63648.0,63832.0,63990.0,64106.0,64225.0,64266.0,64317.0,64388.0,64455.0,64510.0,64573.0,64622.0,64692.0,64748.0,64793.0,64859.0,64900.0,64950.0,65023.0,65083.0,65123.0,65172.0,65223.0,65312.0,65406.0,65479.0,65530.0,65583.0,65651.0,65708.0,65775.0,65815.0,65855.0,65880.0,65927.0,65957.0,66015.0,66054.0,66077.0,66141.0,66171.0
5117053,71100.0,71109.0,71181.0,71221.0,71279.0,71327.0,71413.0,71691.0,71819.0,71914.0,72052.0,72171.0,72213.0,72255.0,72289.0,72331.0,72389.0,72444.0,72490.0,72542.0,72581.0,72636.0,72680.0,72716.0,72767.0,72799.0,72838.0,72895.0,72941.0,72972.0,73008.0,73052.0,73129.0,73209.0,73276.0,73323.0,73371.0,73414.0,73457.0,73508.0,73544.0,73580.0,73602.0,73644.0,73671.0,73723.0,73760.0,73781.0,73840.0,73868.0
5117055,78300.0,78308.0,78369.0,78403.0,78452.0,78492.0,78565.0,78814.0,78928.0,79009.0,79132.0,79237.0,79276.0,79316.0,79343.0,79376.0,79422.0,79465.0,79502.0,79545.0,79574.0,79616.0,79650.0,79677.0,79715.0,79739.0,79768.0,79810.0,79845.0,79869.0,79900.0,79936.0,80000.0,80068.0,80126.0,80167.0,80210.0,80251.0,80293.0,80342.0,80375.0,80408.0,80429.0,80468.0,80493.0,80542.0,80575.0,80596.0,80655.0,80684.0
