tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P
5114096,26700.0,26824.0,26851.0,26905.0,26927.0,26972.0,27005.0,27044.0,27098.0,27145.0,27187.0,27237.0,27290.0,27327.0,27360.0,27409.0,27441.0,27495.0,27579.0,27703.0,27711.0,27852.0,27963.0,28007.0,28166.0,28269.0,28343.0,28425.0,28563.0,28652.0,28691.0,28795.0,28836.0,28866.0,28894.0,28986.0,29065.0,29136.0,29216.0,29293.0,29342.0,29381.0,29439.0,29472.0,29518.0,29672.0,29907.0,29971.0,29999.0,30034.0,30078.0,30123.0,30174.0,30220.0,30259.0,30298.0,30355.0,30376.0,30399.0,30423.0,30435.0,30452.0,30472.0,30505.0,30534.0,30545.0,30565.0,30593.0,30634.0,30642.0,30671.0,30690.0,30711.0
5114100,51600.0,51725.0,51747.0,51789.0,51806.0,51842.0,51882.0,51929.0,51993.0,52052.0,52110.0,52181.0,52251.0,52300.0,52343.0,52407.0,52444.0,52506.0,52641.0,52840.0,52854.0,53114.0,53318.0,53399.0,53691.0,53832.0,53901.0,53977.0,54105.0,54186.0,54219.0,54309.0,54389.0,54448.0,54485.0,54546.0,54641.0,54689.0,54743.0,54824.0,54875.0,54906.0,54961.0,54986.0,55034.0,55197.0,55445.0,55513.0,55543.0,55575.0,55615.0,55657.0,55704.0,55746.0,55782.0,55818.0,55871.0,55892.0,55915.0,55939.0,55951.0,55968.0,55988.0,56021.0,56050.0,56061.0,56081.0,56109.0,56150.0,56158.0,56187.0,56206.0,56227.0
5114102,65400.0,65520.0,65580.0,65634.0,65656.0,65700.0,65748.0,65804.0,65880.0,65940.0,65994.0,66060.0,66134.0,66186.0,66231.0,66300.0,66367.0,66480.0,66619.0,66825.0,66840.0,66933.0,67006.0,67035.0,67140.0,67260.0,67342.0,67432.0,67584.0,67680.0,67729.0,67860.0,67929.0,67980.0,68040.0,68220.0,68460.0,68573.0,68700.0,68811.0,68880.0,68940.0,69060.0,69120.0,69180.0,69430.0,69810.0,69914.0,69960.0,70001.0,70053.0,70106.0,70166.0,70220.0,70266.0,70312.0,70380.0,70415.0,70454.0,70495.0,70516.0,70545.0,70579.0,70635.0,70685.0,70704.0,70738.0,70786.0,70855.0,70869.0,70918.0,70950.0,70980.0
5114104,76800.0,76898.0,76921.0,76962.0,76979.0,77013.0,77048.0,77089.0,77144.0,77175.0,77215.0,77263.0,77319.0,77358.0,77392.0,77443.0,77469.0,77512.0,77597.0,77722.0,77731.0,77893.0,78020.0,78070.0,78254.0,78374.0,78432.0,78496.0,78603.0,78671.0,78699.0,78773.0,78835.0,78882.0,78914.0,78976.0,79035.0,79078.0,79125.0,79180.0,79214.0,79243.0,79306.0,79333.0,79386.0,79525.0,79737.0,79795.0,79820.0,79851.0,79890.0,79930.0,79975.0,80015.0,80049.0,80083.0,80133.0,80154.0,80177.0,80201.0,80213.0,80230.0,80250.0,80283.0,80312.0,80323.0,80343.0,80371.0,80412.0,80420.0,80449.0,80468.0,80489.0
5114119,25800.0,25924.0,25951.0,26005.0,26027.0,26072.0,26105.0,26144.0,26198.0,26245.0,26287.0,26337.0,26390.0,26427.0,26460.0,26509.0,26541.0,26595.0,26679.0,26803.0,26811.0,26952.0,27063.0,27107.0,27266.0,27369.0,27443.0,27525.0,27663.0,27752.0,27791.0,27895.0,27936.0,27966.0,27994.0,28086.0,28165.0,28236.0,28316.0,28393.0,28442.0,28481.0,28539.0,28572.0,28618.0,28772.0,29007.0,29071.0,29099.0,29134.0,29178.0,29223.0,29274.0,29320.0,29359.0,29398.0,29455.0,29476.0,29499.0,29523.0,29535.0,29552.0,29572.0,29605.0,29634.0,29645.0,29665.0,29693.0,29734.0,29742.0,29771.0,29790.0,29811.0
5114121,39000.0,39104.0,39137.0,39189.0,39210.0,39254.0,39294.0,39341.0,39405.0,39477.0,39505.0,39540.0,39628.0,39689.0,39743.0,39823.0,39877.0,39969.0,40112.0,40324.0,40339.0,40520.0,40662.0,40718.0,40922.0,41084.0,41169.0,41263.0,41421.0,41522.0,41549.0,41623.0,41706.0,41768.0,41795.0,41873.0,41947.0,42006.0,42071.0,42114.0,42141.0,42159.0,42224.0,42252.0,42295.0,42469.0,42735.0,42807.0,42840.0,42869.0,42905.0,42942.0,42984.0,43021.0,43052.0,43084.0,43130.0,43151.0,43174.0,43198.0,43210.0,43227.0,43247.0,43280.0,43309.0,43320.0,43340.0,43368.0,43409.0,43417.0,43446.0,43465.0,43486.0
5114123,51000.0,51125.0,51147.0,51189.0,51206.0,51242.0,51282.0,51329.0,51393.0,51452.0,51510.0,51581.0,51651.0,51700.0,51743.0,51807.0,51844.0,51906.0,52041.0,52240.0,52254.0,52514.0,52718.0,52799.0,53091.0,53232.0,53301.0,53377.0,53505.0,53586.0,53619.0,53709.0,53789.0,53848.0,53885.0,53946.0,54041.0,54089.0,54143.0,54224.0,54275.0,54306.0,54361.0,54386.0,54434.0,54597.0,54845.0,54913.0,54943.0,54975.0,55015.0,55057.0,55104.0,55146.0,55182.0,55218.0,55271.0,55292.0,55315.0,55339.0,55351.0,55368.0,55388.0,55421.0,55450.0,55461.0,55481.0,55509.0,55550.0,55558.0,55587.0,55606.0,55627.0
5114125,64800.0,64920.0,64980.0,65034.0,65056.0,65100.0,65148.0,65204.0,65280.0,65340.0,65394.0,65460.0,65534.0,65586.0,65631.0,65700.0,65767.0,65880.0,66019.0,66225.0,66240.0,66333.0,66406.0,66435.0,66540.0,66660.0,66742.0,66832.0,66984.0,67080.0,67129.0,67260.0,67329.0,67380.0,67440.0,67620.0,67860.0,67973.0,68100.0,68211.0,68280.0,68340.0,68460.0,68520.0,68580.0,68830.0,69210.0,69314.0,69360.0,69401.0,69453.0,69506.0,69566.0,69620.0,69666.0,69712.0,69780.0,69815.0,69854.0,69895.0,69916.0,69945.0,69979.0,70035.0,70085.0,70104.0,70138.0,70186.0,70255.0,70269.0,70318.0,70350.0,70380.0
5114578,31800.0,31932.0,31959.0,32021.0,32046.0,32097.0,32144.0,32199.0,32274.0,32334.0,32387.0,32452.0,32515.0,32559.0,32597.0,32655.0,32687.0,32741.0,32865.0,33048.0,33061.0,33240.0,33381.0,33437.0,33638.0,33743.0,33811.0,33886.0,34012.0,34091.0,34126.0,34221.0,34263.0,34295.0,34323.0,34387.0,34519.0,34591.0,34672.0,34725.0,34759.0,34795.0,34858.0,34889.0,34932.0,35084.0,35316.0,35379.0,35408.0,35434.0,35467.0,35501.0,35540.0,35575.0,35604.0,35633.0,35676.0,35697.0,35720.0,35744.0,35756.0,35773.0,35793.0,35826.0,35855.0,35866.0,35886.0,35914.0,35955.0,35963.0,35992.0,36011.0,36032.0
5114582,56400.0,56560.0,56589.0,56650.0,56675.0,56726.0,56756.0,56791.0,56839.0,56898.0,56945.0,57003.0,57099.0,57166.0,57225.0,57314.0,57347.0,57402.0,57544.0,57753.0,57768.0,58012.0,58204.0,58280.0,58556.0,58763.0,58826.0,58896.0,59014.0,59089.0,59150.0,59312.0,59394.0,59455.0,59490.0,59617.0,59771.0,59831.0,59897.0,59952.0,59987.0,60035.0,60108.0,60146.0,60209.0,60547.0,61061.0,61201.0,61264.0,61303.0,61352.0,61402.0,61459.0,61510.0,61553.0,61596.0,61661.0,61682.0,61705.0,61729.0,61741.0,61758.0,61778.0,61811.0,61840.0,61851.0,61871.0,61899.0,61940.0,61948.0,61977.0,61996.0,62017.0
5115289,24900.0,24998.0,25034.0,25089.0,25111.0,25157.0,25189.0,25226.0,25277.0,25320.0,25364.0,25418.0,25474.0,25513.0,25547.0,25600.0,25629.0,25679.0,25770.0,25904.0,25914.0,26047.0,26152.0,26193.0,26344.0,26443.0,26516.0,26596.0,26732.0,26818.0,26852.0,26942.0,27004.0,27050.0,27074.0,27144.0,27309.0,27380.0,27459.0,27535.0,27582.0,27610.0,27688.0,27715.0,27760.0,27910.0,28138.0,28200.0,28228.0,28258.0,28295.0,28333.0,28376.0,28415.0,28448.0,28481.0,28529.0,28550.0,28573.0,28597.0,28609.0,28626.0,28646.0,28679.0,28708.0,28719.0,28739.0,28767.0,28808.0,28816.0,28845.0,28864.0,28885.0
5115293,49800.0,49925.0,49947.0,49989.0,50006.0,50042.0,50082.0,50129.0,50193.0,50252.0,50310.0,50381.0,50451.0,50500.0,50543.0,50607.0,50644.0,50706.0,50841.0,51040.0,51054.0,51314.0,51518.0,51599.0,51891.0,52032.0,52101.0,52177.0,52305.0,52386.0,52419.0,52509.0,52589.0,52648.0,52685.0,52746.0,52841.0,52889.0,52943.0,53024.0,53075.0,53106.0,53161.0,53186.0,53234.0,53397.0,53645.0,53713.0,53743.0,53775.0,53815.0,53857.0,53904.0,53946.0,53982.0,54018.0,54071.0,54092.0,54115.0,54139.0,54151.0,54168.0,54188.0,54221.0,54250.0,54261.0,54281.0,54309.0,54350.0,54358.0,54387.0,54406.0,54427.0
5116297,38400.0,38504.0,38537.0,38589.0,38610.0,38654.0,38694.0,38741.0,38805.0,38877.0,38905.0,38940.0,39028.0,39089.0,39143.0,39223.0,39277.0,39369.0,39512.0,39724.0,39739.0,39920.0,40062.0,40118.0,40322.0,40484.0,40569.0,40663.0,40821.0,40922.0,40949.0,41023.0,41106.0,41168.0,41195.0,41273.0,41347.0,41406.0,41471.0,41514.0,41541.0,41559.0,41624.0,41652.0,41695.0,41869.0,42135.0,42207.0,42240.0,42269.0,42305.0,42342.0,42384.0,42421.0,42452.0,42484.0,42530.0,42551.0,42574.0,42598.0,42610.0,42627.0,42647.0,42680.0,42709.0,42720.0,42740.0,42768.0,42809.0,42817.0,42846.0,42865.0,42886.0
5116299,50400.0,50525.0,50547.0,50589.0,50606.0,50642.0,50682.0,50729.0,50793.0,50852.0,50910.0,50981.0,51051.0,51100.0,51143.0,51207.0,51244.0,51306.0,51441.0,51640.0,51654.0,51914.0,52118.0,52199.0,52491.0,52632.0,52701.0,52777.0,52905.0,52986.0,53019.0,53109.0,53189.0,53248.0,53285.0,53346.0,53441.0,53489.0,53543.0,53624.0,53675.0,53706.0,53761.0,53786.0,53834.0,53997.0,54245.0,54313.0,54343.0,54375.0,54415.0,54457.0,54504.0,54546.0,54582.0,54618.0,54671.0,54692.0,54715.0,54739.0,54751.0,54768.0,54788.0,54821.0,54850.0,54861.0,54881.0,54909.0,54950.0,54958.0,54987.0,55006.0,55027.0
5116301,64200.0,64320.0,64440.0,64520.0,64553.0,64620.0,64668.0,64724.0,64800.0,64860.0,64914.0,64980.0,65054.0,65106.0,65151.0,65220.0,65287.0,65400.0,65609.0,65918.0,65940.0,66033.0,66106.0,66135.0,66240.0,66360.0,66453.0,66556.0,66729.0,66840.0,66889.0,67020.0,67089.0,67140.0,67200.0,67500.0,67800.0,67913.0,68040.0,68151.0,68220.0,68280.0,68400.0,68460.0,68520.0,68808.0,69247.0,69367.0,69420.0,69461.0,69513.0,69566.0,69626.0,69680.0,69726.0,69772.0,69840.0,69875.0,69914.0,69955.0,69976.0,70005.0,70039.0,70095.0,70145.0,70164.0,70198.0,70246.0,70315.0,70329.0,70378.0,70410.0,70440.0
5116303,75600.0,75732.0,75767.0,75826.0,75850.0,75900.0,75933.0,75972.0,76025.0,76067.0,76109.0,76161.0,76230.0,76278.0,76320.0,76384.0,76420.0,76481.0,76599.0,76774.0,76787.0,76999.0,77165.0,77231.0,77469.0,77607.0,77670.0,77739.0,77855.0,77929.0,77956.0,78030.0,78074.0,78107.0,78142.0,78246.0,78390.0,78455.0,78528.0,78601.0,78646.0,78680.0,78744.0,78785.0,78848.0,79031.0,79310.0,79386.0,79420.0,79463.0,79516.0,79571.0,79633.0,79689.0,79736.0,79783.0,79852.0,79873.0,79896.0,79920.0,79932.0,79949.0,79969.0,80002.0,80031.0,80042.0,80062.0,80090.0,80131.0,80139.0,80168.0,80187.0,80208.0
5116785,29400.0,29532.0,29559.0,29621.0,29646.0,29697.0,29744.0,29799.0,29874.0,29934.0,29987.0,30052.0,30115.0,30159.0,30197.0,30255.0,30287.0,30341.0,30465.0,30648.0,30661.0,30840.0,30981.0,31037.0,31238.0,31343.0,31411.0,31486.0,31612.0,31691.0,31726.0,31821.0,31863.0,31895.0,31923.0,31987.0,32119.0,32191.0,32272.0,32325.0,32359.0,32395.0,32458.0,32489.0,32532.0,32684.0,32916.0,32979.0,33008.0,33034.0,33067.0,33101.0,33140.0,33175.0,33204.0,33233.0,33276.0,33297.0,33320.0,33344.0,33356.0,33373.0,33393.0,33426.0,33455.0,33466.0,33486.0,33514.0,33555.0,33563.0,33592.0,33611.0,33632.0
5116787,41400.0,41504.0,41537.0,41589.0,41610.0,41654.0,41694.0,41741.0,41805.0,41877.0,41905.0,41940.0,42028.0,42089.0,42143.0,42223.0,42277.0,42369.0,42512.0,42724.0,42739.0,42920.0,43062.0,43118.0,43322.0,43484.0,43569.0,43663.0,43821.0,43922.0,43949.0,44023.0,44106.0,44168.0,44195.0,44273.0,44347.0,44406.0,44471.0,44514.0,44541.0,44559.0,44624.0,44652.0,44695.0,44869.0,45135.0,45207.0,45240.0,45269.0,45305.0,45342.0,45384.0,45421.0,45452.0,45484.0,45530.0,45551.0,45574.0,45598.0,45610.0,45627.0,45647.0,45680.0,45709.0,45720.0,45740.0,45768.0,45809.0,45817.0,45846.0,45865.0,45886.0
5116789,53400.0,53525.0,53547.0,53589.0,53606.0,53642.0,53682.0,53729.0,53793.0,53852.0,53910.0,53981.0,54051.0,54100.0,54143.0,54207.0,54244.0,54306.0,54441.0,54640.0,54654.0,54914.0,55118.0,55199.0,55491.0,55632.0,55701.0,55777.0,55905.0,55986.0,56019.0,56109.0,56189.0,56248.0,56285.0,56346.0,56441.0,56489.0,56543.0,56624.0,56675.0,56706.0,56761.0,56786.0,56834.0,56997.0,57245.0,57313.0,57343.0,57375.0,57415.0,57457.0,57504.0,57546.0,57582.0,57618.0,57671.0,57692.0,57715.0,57739.0,57751.0,57768.0,57788.0,57821.0,57850.0,57861.0,57881.0,57909.0,57950.0,57958.0,57987.0,58006.0,58027.0
5116966,59100.0,59260.0,59289.0,59350.0,59375.0,59426.0,59456.0,59491.0,59539.0,59598.0,59645.0,59703.0,59799.0,59866.0,59925.0,60014.0,60047.0,60102.0,60244.0,60453.0,60468.0,60712.0,60904.0,60980.0,61256.0,61463.0,61526.0,61596.0,61714.0,61789.0,61850.0,62012.0,62094.0,62155.0,62190.0,62317.0,62471.0,62531.0,62597.0,62652.0,62687.0,62735.0,62808.0,62846.0,62909.0,63247.0,63761.0,63901.0,63964.0,64003.0,64052.0,64102.0,64159.0,64210.0,64253.0,64296.0,64361.0,64382.0,64405.0,64429.0,64441.0,64458.0,64478.0,64511.0,64540.0,64551.0,64571.0,64599.0,64640.0,64648.0,64677.0,64696.0,64717.0
5116993,47400.0,47525.0,47547.0,47589.0,47606.0,47642.0,47682.0,47729.0,47793.0,47852.0,47910.0,47981.0,48051.0,48100.0,48143.0,48207.0,48244.0,48306.0,48441.0,48640.0,48654.0,48914.0,49118.0,49199.0,49491.0,49632.0,49701.0,49777.0,49905.0,49986.0,50019.0,50109.0,50189.0,50248.0,50285.0,50346.0,50441.0,50489.0,50543.0,50624.0,50675.0,50706.0,50761.0,50786.0,50834.0,50997.0,51245.0,51313.0,51343.0,51375.0,51415.0,51457.0,51504.0,51546.0,51582.0,51618.0,51671.0,51692.0,51715.0,51739.0,51751.0,51768.0,51788.0,51821.0,51850.0,51861.0,51881.0,51909.0,51950.0,51958.0,51987.0,52006.0,52027.0
5116995,60900.0,61060.0,61089.0,61150.0,61175.0,61226.0,61256.0,61291.0,61339.0,61398.0,61445.0,61503.0,61599.0,61666.0,61725.0,61814.0,61847.0,61902.0,62044.0,62253.0,62268.0,62512.0,62704.0,62780.0,63056.0,63263.0,63326.0,63396.0,63514.0,63589.0,63650.0,63812.0,63894.0,63955.0,63990.0,64117.0,64271.0,64331.0,64397.0,64452.0,64487.0,64535.0,64608.0,64646.0,64709.0,65047.0,65561.0,65701.0,65764.0,65803.0,65852.0,65902.0,65959.0,66010.0,66053.0,66096.0,66161.0,66182.0,66205.0,66229.0,66241.0,66258.0,66278.0,66311.0,66340.0,66351.0,66371.0,66399.0,66440.0,66448.0,66477.0,66496.0,66517.0
5117244,35400.0,35564.0,35589.0,35639.0,35660.0,35702.0,35753.0,35813.0,35895.0,35957.0,36004.0,36060.0,36119.0,36160.0,36196.0,36250.0,36290.0,36359.0,36483.0,36667.0,36680.0,36875.0,37029.0,37090.0,37310.0,37430.0,37499.0,37575.0,37703.0,37784.0,37815.0,37897.0,37948.0,37986.0,38025.0,38092.0,38163.0,38210.0,38263.0,38328.0,38369.0,38407.0,38461.0,38485.0,38532.0,38687.0,38924.0,38989.0,39017.0,39044.0,39078.0,39113.0,39152.0,39187.0,39217.0,39247.0,39290.0,39311.0,39334.0,39358.0,39370.0,39387.0,39407.0,39440.0,39469.0,39480.0,39500.0,39528.0,39569.0,39577.0,39606.0,39625.0,39646.0
5117246,48000.0,48125.0,48147.0,48189.0,48206.0,48242.0,48282.0,48329.0,48393.0,48452.0,48510.0,48581.0,48651.0,48700.0,48743.0,48807.0,48844.0,48906.0,49041.0,49240.0,49254.0,49514.0,49718.0,49799.0,50091.0,50232.0,50301.0,50377.0,50505.0,50586.0,50619.0,50709.0,50789.0,50848.0,50885.0,50946.0,51041.0,51089.0,51143.0,51224.0,51275.0,51306.0,51361.0,51386.0,51434.0,51597.0,51845.0,51913.0,51943.0,51975.0,52015.0,52057.0,52104.0,52146.0,52182.0,52218.0,52271.0,52292.0,52315.0,52339.0,52351.0,52368.0,52388.0,52421.0,52450.0,52461.0,52481.0,52509.0,52550.0,52558.0,52587.0,52606.0,52627.0
5117248,61200.0,61320.0,61440.0,61520.0,61553.0,61620.0,61668.0,61724.0,61800.0,61860.0,61914.0,61980.0,62054.0,62106.0,62151.0,62220.0,62287.0,62400.0,62609.0,62918.0,62940.0,63033.0,63106.0,63135.0,63240.0,63360.0,63453.0,63556.0,63729.0,63840.0,63889.0,64020.0,64089.0,64140.0,64200.0,64500.0,64800.0,64913.0,65040.0,65151.0,65220.0,65280.0,65400.0,65460.0,65520.0,65808.0,66247.0,66367.0,66420.0,66461.0,66513.0,66566.0,66626.0,66680.0,66726.0,66772.0,66840.0,66875.0,66914.0,66955.0,66976.0,67005.0,67039.0,67095.0,67145.0,67164.0,67198.0,67246.0,67315.0,67329.0,67378.0,67410.0,67440.0
5117250,74400.0,74532.0,74567.0,74626.0,74650.0,74700.0,74733.0,74772.0,74825.0,74867.0,74909.0,74961.0,75030.0,75078.0,75120.0,75184.0,75220.0,75281.0,75399.0,75574.0,75587.0,75799.0,75965.0,76031.0,76269.0,76407.0,76470.0,76539.0,76655.0,76729.0,76756.0,76830.0,76874.0,76907.0,76942.0,77046.0,77190.0,77255.0,77328.0,77401.0,77446.0,77480.0,77544.0,77585.0,77648.0,77831.0,78110.0,78186.0,78220.0,78263.0,78316.0,78371.0,78433.0,78489.0,78536.0,78583.0,78652.0,78673.0,78696.0,78720.0,78732.0,78749.0,78769.0,78802.0,78831.0,78842.0,78862.0,78890.0,78931.0,78939.0,78968.0,78987.0,79008.0
