tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P
5092203,43200.0,43290.0,43356.0,43433.0,43450.0,43479.0,43506.0,43576.0,43590.0,43627.0,43697.0,43735.0,43828.0,43918.0,43981.0,44107.0,44170.0,44203.0,44268.0,44292.0,44392.0,44427.0,44467.0,44508.0,44551.0,44604.0,44642.0,44688.0,44750.0,44824.0,44882.0,44965.0,45058.0,45108.0,45304.0,45476.0,45686.0,45853.0,46008.0,46099.0,46154.0,46265.0,46427.0,46493.0,46557.0,46644.0,46732.0,46797.0,46858.0,46906.0,46965.0,47019.0,47086.0,47122.0,47183.0,47240.0,47300.0,47331.0,47376.0,47404.0,47458.0,47507.0,47549.0,47581.0,47611.0,47644.0,47696.0,47738.0,47770.0,47801.0,47830.0,47860.0,47913.0,47991.0,48022.0,48077.0
5092205,56400.0,56503.0,56578.0,56666.0,56686.0,56719.0,56750.0,56829.0,56847.0,56895.0,56966.0,57011.0,57100.0,57213.0,57285.0,57429.0,57501.0,57557.0,57668.0,57709.0,57879.0,57939.0,57988.0,58038.0,58091.0,58141.0,58177.0,58219.0,58282.0,58357.0,58420.0,58509.0,58620.0,58681.0,58889.0,59062.0,59313.0,59513.0,59698.0,59784.0,59844.0,59965.0,60142.0,60240.0,60335.0,60461.0,60573.0,60654.0,60730.0,60790.0,60863.0,60919.0,60989.0,61027.0,61102.0,61171.0,61243.0,61281.0,61337.0,61365.0,61418.0,61469.0,61512.0,61545.0,61576.0,61610.0,61664.0,61706.0,61738.0,61769.0,61798.0,61828.0,61880.0,61958.0,61990.0,62038.0
5092238,73200.0,73272.0,73324.0,73385.0,73399.0,73422.0,73444.0,73499.0,73512.0,73546.0,73609.0,73647.0,73715.0,73774.0,73818.0,73907.0,73951.0,73980.0,74038.0,74059.0,74148.0,74180.0,74215.0,74251.0,74290.0,74328.0,74355.0,74387.0,74440.0,74503.0,74544.0,74603.0,74686.0,74731.0,74823.0,74936.0,75133.0,75290.0,75436.0,75508.0,75556.0,75652.0,75791.0,75838.0,75884.0,75946.0,76001.0,76049.0,76094.0,76129.0,76172.0,76212.0,76262.0,76289.0,76327.0,76362.0,76400.0,76429.0,76460.0,76479.0,76515.0,76549.0,76578.0,76600.0,76621.0,76644.0,76680.0,76708.0,76734.0,76759.0,76783.0,76809.0,76853.0,76919.0,76951.0,76990.0
5092430,33600.0,33690.0,33756.0,33833.0,33850.0,33879.0,33906.0,33976.0,33992.0,34033.0,34100.0,34136.0,34238.0,34305.0,34368.0,34494.0,34556.0,34597.0,34678.0,34708.0,34832.0,34876.0,34922.0,34969.0,35018.0,35076.0,35118.0,35167.0,35236.0,35319.0,35382.0,35471.0,35576.0,35633.0,35771.0,35962.0,36213.0,36413.0,36599.0,36675.0,36728.0,36834.0,36988.0,37039.0,37088.0,37153.0,37244.0,37298.0,37349.0,37389.0,37438.0,37480.0,37532.0,37559.0,37615.0,37667.0,37722.0,37749.0,37787.0,37812.0,37858.0,37895.0,37927.0,37951.0,37974.0,37999.0,38039.0,38071.0,38101.0,38130.0,38158.0,38188.0,38279.0,38414.0,38443.0,38483.0
5092432,47520.0,47610.0,47676.0,47753.0,47770.0,47799.0,47826.0,47896.0,47910.0,47947.0,48017.0,48055.0,48148.0,48238.0,48301.0,48427.0,48490.0,48523.0,48588.0,48612.0,48712.0,48747.0,48787.0,48828.0,48871.0,48924.0,48962.0,49008.0,49070.0,49144.0,49202.0,49285.0,49378.0,49428.0,49624.0,49796.0,50006.0,50173.0,50328.0,50419.0,50474.0,50585.0,50747.0,50813.0,50877.0,50964.0,51052.0,51117.0,51178.0,51226.0,51285.0,51339.0,51406.0,51442.0,51503.0,51560.0,51620.0,51651.0,51696.0,51724.0,51778.0,51827.0,51869.0,51901.0,51931.0,51964.0,52016.0,52058.0,52090.0,52121.0,52150.0,52180.0,52233.0,52311.0,52342.0,52397.0
5092434,61200.0,61303.0,61378.0,61466.0,61486.0,61519.0,61550.0,61628.0,61649.0,61703.0,61784.0,61834.0,61947.0,62036.0,62112.0,62263.0,62338.0,62388.0,62487.0,62523.0,62674.0,62728.0,62770.0,62813.0,62858.0,62914.0,62954.0,63002.0,63059.0,63128.0,63181.0,63258.0,63373.0,63435.0,63568.0,63744.0,64002.0,64208.0,64399.0,64491.0,64555.0,64682.0,64868.0,64973.0,65075.0,65210.0,65342.0,65429.0,65511.0,65576.0,65655.0,65712.0,65783.0,65821.0,65904.0,65981.0,66062.0,66103.0,66155.0,66186.0,66244.0,66297.0,66342.0,66376.0,66408.0,66443.0,66499.0,66545.0,66581.0,66616.0,66649.0,66684.0,66737.0,66817.0,66852.0,66923.0
5092436,75000.0,75077.0,75133.0,75199.0,75214.0,75238.0,75261.0,75320.0,75334.0,75369.0,75422.0,75457.0,75529.0,75588.0,75633.0,75724.0,75769.0,75796.0,75848.0,75867.0,75947.0,75976.0,76009.0,76043.0,76079.0,76171.0,76237.0,76314.0,76382.0,76464.0,76510.0,76577.0,76655.0,76697.0,76815.0,76989.0,77166.0,77307.0,77438.0,77521.0,77564.0,77651.0,77779.0,77825.0,77870.0,77930.0,77993.0,78041.0,78086.0,78122.0,78166.0,78205.0,78254.0,78280.0,78320.0,78357.0,78396.0,78425.0,78456.0,78476.0,78514.0,78554.0,78588.0,78614.0,78638.0,78665.0,78707.0,78740.0,78767.0,78793.0,78817.0,78843.0,78885.0,78947.0,78980.0,79022.0
5093032,41760.0,41850.0,41916.0,41993.0,42010.0,42039.0,42066.0,42136.0,42150.0,42187.0,42257.0,42295.0,42388.0,42478.0,42541.0,42667.0,42730.0,42763.0,42828.0,42852.0,42952.0,42987.0,43027.0,43068.0,43111.0,43164.0,43202.0,43248.0,43310.0,43384.0,43442.0,43525.0,43618.0,43668.0,43864.0,44036.0,44246.0,44413.0,44568.0,44659.0,44714.0,44825.0,44987.0,45053.0,45117.0,45204.0,45292.0,45357.0,45418.0,45466.0,45525.0,45579.0,45646.0,45682.0,45743.0,45800.0,45860.0,45891.0,45936.0,45964.0,46018.0,46067.0,46109.0,46141.0,46171.0,46204.0,46256.0,46298.0,46330.0,46361.0,46390.0,46420.0,46473.0,46551.0,46582.0,46637.0
5093034,55200.0,55303.0,55378.0,55466.0,55486.0,55519.0,55550.0,55629.0,55647.0,55695.0,55766.0,55811.0,55900.0,56013.0,56085.0,56229.0,56301.0,56357.0,56468.0,56509.0,56679.0,56739.0,56788.0,56838.0,56891.0,56941.0,56977.0,57019.0,57082.0,57157.0,57220.0,57309.0,57420.0,57481.0,57689.0,57862.0,58113.0,58313.0,58498.0,58584.0,58644.0,58765.0,58942.0,59040.0,59135.0,59261.0,59373.0,59454.0,59530.0,59590.0,59663.0,59719.0,59789.0,59827.0,59902.0,59971.0,60043.0,60081.0,60137.0,60165.0,60218.0,60269.0,60312.0,60345.0,60376.0,60410.0,60464.0,60506.0,60538.0,60569.0,60598.0,60628.0,60680.0,60758.0,60790.0,60838.0
5093036,70200.0,70282.0,70341.0,70411.0,70427.0,70453.0,70478.0,70540.0,70555.0,70593.0,70677.0,70725.0,70813.0,70882.0,70945.0,71071.0,71134.0,71170.0,71240.0,71266.0,71374.0,71412.0,71453.0,71495.0,71540.0,71613.0,71665.0,71726.0,71796.0,71879.0,71934.0,72013.0,72097.0,72142.0,72327.0,72471.0,72663.0,72816.0,72958.0,73045.0,73098.0,73204.0,73358.0,73416.0,73472.0,73546.0,73632.0,73693.0,73751.0,73797.0,73853.0,73899.0,73956.0,73987.0,74043.0,74094.0,74148.0,74181.0,74219.0,74242.0,74285.0,74330.0,74369.0,74398.0,74426.0,74456.0,74504.0,74543.0,74574.0,74604.0,74632.0,74661.0,74714.0,74793.0,74829.0,74867.0
5093038,81900.0,81977.0,82033.0,82099.0,82114.0,82138.0,82161.0,82220.0,82234.0,82269.0,82322.0,82357.0,82429.0,82488.0,82533.0,82624.0,82669.0,82696.0,82748.0,82767.0,82847.0,82876.0,82909.0,82943.0,82979.0,83071.0,83137.0,83214.0,83282.0,83364.0,83410.0,83477.0,83555.0,83597.0,83715.0,83889.0,84066.0,84207.0,84338.0,84421.0,84464.0,84551.0,84679.0,84725.0,84770.0,84830.0,84893.0,84941.0,84986.0,85022.0,85066.0,85105.0,85154.0,85180.0,85220.0,85257.0,85296.0,85325.0,85356.0,85376.0,85414.0,85454.0,85488.0,85514.0,85538.0,85565.0,85607.0,85640.0,85667.0,85693.0,85717.0,85743.0,85785.0,85847.0,85880.0,85922.0
5093134,38880.0,38971.0,39037.0,39115.0,39132.0,39161.0,39189.0,39261.0,39278.0,39322.0,39386.0,39424.0,39520.0,39594.0,39654.0,39774.0,39833.0,39870.0,39942.0,39969.0,40079.0,40117.0,40166.0,40216.0,40268.0,40327.0,40369.0,40419.0,40485.0,40563.0,40630.0,40726.0,40860.0,40933.0,41146.0,41312.0,41511.0,41670.0,41817.0,41900.0,41953.0,42059.0,42213.0,42274.0,42333.0,42413.0,42491.0,42549.0,42604.0,42647.0,42700.0,42749.0,42811.0,42844.0,42897.0,42946.0,42997.0,43024.0,43066.0,43092.0,43142.0,43183.0,43218.0,43244.0,43269.0,43296.0,43339.0,43373.0,43402.0,43430.0,43456.0,43484.0,43551.0,43650.0,43679.0,43726.0
5093136,51840.0,51934.0,52003.0,52084.0,52102.0,52132.0,52161.0,52233.0,52251.0,52296.0,52356.0,52394.0,52491.0,52575.0,52639.0,52768.0,52832.0,52877.0,52966.0,52999.0,53135.0,53184.0,53227.0,53271.0,53319.0,53370.0,53407.0,53450.0,53513.0,53588.0,53644.0,53725.0,53818.0,53869.0,54133.0,54305.0,54518.0,54688.0,54845.0,54929.0,54983.0,55092.0,55252.0,55319.0,55384.0,55472.0,55564.0,55642.0,55716.0,55774.0,55845.0,55908.0,55986.0,56027.0,56122.0,56210.0,56302.0,56340.0,56394.0,56428.0,56491.0,56545.0,56591.0,56626.0,56659.0,56695.0,56753.0,56799.0,56836.0,56871.0,56904.0,56940.0,56995.0,57078.0,57112.0,57169.0
5093138,65700.0,65794.0,65863.0,65944.0,65962.0,65992.0,66021.0,66094.0,66111.0,66153.0,66227.0,66275.0,66372.0,66444.0,66514.0,66655.0,66725.0,66777.0,66878.0,66915.0,67070.0,67126.0,67172.0,67219.0,67268.0,67321.0,67359.0,67404.0,67464.0,67535.0,67602.0,67697.0,67797.0,67851.0,67978.0,68132.0,68374.0,68567.0,68745.0,68849.0,68913.0,69041.0,69227.0,69307.0,69384.0,69487.0,69604.0,69677.0,69746.0,69801.0,69867.0,69923.0,69993.0,70030.0,70103.0,70170.0,70240.0,70276.0,70320.0,70349.0,70404.0,70455.0,70499.0,70532.0,70563.0,70597.0,70651.0,70693.0,70728.0,70762.0,70794.0,70829.0,70876.0,70946.0,70978.0,71018.0
5094034,36720.0,36811.0,36877.0,36955.0,36972.0,37001.0,37029.0,37101.0,37118.0,37162.0,37226.0,37264.0,37360.0,37434.0,37494.0,37614.0,37673.0,37710.0,37782.0,37809.0,37919.0,37957.0,38006.0,38056.0,38108.0,38167.0,38209.0,38259.0,38325.0,38403.0,38470.0,38566.0,38700.0,38773.0,38986.0,39152.0,39351.0,39510.0,39657.0,39740.0,39793.0,39899.0,40053.0,40114.0,40173.0,40253.0,40331.0,40389.0,40444.0,40487.0,40540.0,40589.0,40651.0,40684.0,40737.0,40786.0,40837.0,40864.0,40906.0,40932.0,40982.0,41023.0,41058.0,41084.0,41109.0,41136.0,41179.0,41213.0,41242.0,41270.0,41296.0,41324.0,41391.0,41490.0,41519.0,41566.0
5094036,50400.0,50490.0,50556.0,50633.0,50650.0,50679.0,50706.0,50776.0,50790.0,50827.0,50897.0,50935.0,51028.0,51118.0,51181.0,51307.0,51370.0,51403.0,51468.0,51492.0,51592.0,51627.0,51667.0,51708.0,51751.0,51804.0,51842.0,51888.0,51950.0,52024.0,52082.0,52165.0,52258.0,52308.0,52504.0,52676.0,52886.0,53053.0,53208.0,53299.0,53354.0,53465.0,53627.0,53693.0,53757.0,53844.0,53932.0,53997.0,54058.0,54106.0,54165.0,54219.0,54286.0,54322.0,54383.0,54440.0,54500.0,54531.0,54576.0,54604.0,54658.0,54707.0,54749.0,54781.0,54811.0,54844.0,54896.0,54938.0,54970.0,55001.0,55030.0,55060.0,55113.0,55191.0,55222.0,55277.0
5094348,30000.0,30088.0,30152.0,30228.0,30245.0,30273.0,30300.0,30368.0,30379.0,30409.0,30550.0,30600.0,30700.0,30772.0,30856.0,31024.0,31107.0,31165.0,31280.0,31322.0,31498.0,31561.0,31609.0,31658.0,31709.0,31773.0,31819.0,31872.0,31941.0,32023.0,32105.0,32222.0,32317.0,32369.0,32492.0,32655.0,32916.0,33124.0,33318.0,33408.0,33461.0,33567.0,33721.0,33763.0,33804.0,33859.0,33967.0,34020.0,34070.0,34110.0,34159.0,34192.0,34233.0,34255.0,34315.0,34371.0,34429.0,34451.0,34481.0,34512.0,34572.0,34607.0,34637.0,34660.0,34681.0,34704.0,34741.0,34772.0,34798.0,34824.0,34848.0,34874.0,34908.0,34959.0,34987.0,35028.0
5094350,43920.0,44010.0,44076.0,44153.0,44170.0,44199.0,44226.0,44296.0,44310.0,44347.0,44417.0,44455.0,44548.0,44638.0,44701.0,44827.0,44890.0,44923.0,44988.0,45012.0,45112.0,45147.0,45187.0,45228.0,45271.0,45324.0,45362.0,45408.0,45470.0,45544.0,45602.0,45685.0,45778.0,45828.0,46024.0,46196.0,46406.0,46573.0,46728.0,46819.0,46874.0,46985.0,47147.0,47213.0,47277.0,47364.0,47452.0,47517.0,47578.0,47626.0,47685.0,47739.0,47806.0,47842.0,47903.0,47960.0,48020.0,48051.0,48096.0,48124.0,48178.0,48227.0,48269.0,48301.0,48331.0,48364.0,48416.0,48458.0,48490.0,48521.0,48550.0,48580.0,48633.0,48711.0,48742.0,48797.0
5094352,57000.0,57103.0,57178.0,57266.0,57286.0,57319.0,57350.0,57429.0,57447.0,57495.0,57566.0,57611.0,57700.0,57813.0,57885.0,58029.0,58101.0,58157.0,58268.0,58309.0,58479.0,58539.0,58588.0,58638.0,58691.0,58741.0,58777.0,58819.0,58882.0,58957.0,59020.0,59109.0,59220.0,59281.0,59489.0,59662.0,59913.0,60113.0,60298.0,60384.0,60444.0,60565.0,60742.0,60840.0,60935.0,61061.0,61173.0,61254.0,61330.0,61390.0,61463.0,61519.0,61589.0,61627.0,61702.0,61771.0,61843.0,61881.0,61937.0,61965.0,62018.0,62069.0,62112.0,62145.0,62176.0,62210.0,62264.0,62306.0,62338.0,62369.0,62398.0,62428.0,62480.0,62558.0,62590.0,62638.0
5094489,36000.0,36091.0,36157.0,36235.0,36252.0,36281.0,36309.0,36381.0,36398.0,36442.0,36506.0,36544.0,36640.0,36714.0,36774.0,36894.0,36953.0,36990.0,37062.0,37089.0,37199.0,37237.0,37286.0,37336.0,37388.0,37447.0,37489.0,37539.0,37605.0,37683.0,37750.0,37846.0,37980.0,38053.0,38266.0,38432.0,38631.0,38790.0,38937.0,39020.0,39073.0,39179.0,39333.0,39394.0,39453.0,39533.0,39611.0,39669.0,39724.0,39767.0,39820.0,39869.0,39931.0,39964.0,40017.0,40066.0,40117.0,40144.0,40186.0,40212.0,40262.0,40303.0,40338.0,40364.0,40389.0,40416.0,40459.0,40493.0,40522.0,40550.0,40576.0,40604.0,40671.0,40770.0,40799.0,40846.0
5094491,49680.0,49770.0,49836.0,49913.0,49930.0,49959.0,49986.0,50056.0,50070.0,50107.0,50177.0,50215.0,50308.0,50398.0,50461.0,50587.0,50650.0,50683.0,50748.0,50772.0,50872.0,50907.0,50947.0,50988.0,51031.0,51084.0,51122.0,51168.0,51230.0,51304.0,51362.0,51445.0,51538.0,51588.0,51784.0,51956.0,52166.0,52333.0,52488.0,52579.0,52634.0,52745.0,52907.0,52973.0,53037.0,53124.0,53212.0,53277.0,53338.0,53386.0,53445.0,53499.0,53566.0,53602.0,53663.0,53720.0,53780.0,53811.0,53856.0,53884.0,53938.0,53987.0,54029.0,54061.0,54091.0,54124.0,54176.0,54218.0,54250.0,54281.0,54310.0,54340.0,54393.0,54471.0,54502.0,54557.0
5094493,63900.0,63994.0,64063.0,64144.0,64162.0,64192.0,64221.0,64294.0,64311.0,64353.0,64427.0,64475.0,64572.0,64644.0,64714.0,64855.0,64925.0,64977.0,65078.0,65115.0,65270.0,65326.0,65372.0,65419.0,65468.0,65521.0,65559.0,65604.0,65664.0,65735.0,65802.0,65897.0,65997.0,66051.0,66178.0,66332.0,66574.0,66767.0,66945.0,67049.0,67113.0,67241.0,67427.0,67507.0,67584.0,67687.0,67804.0,67877.0,67946.0,68001.0,68067.0,68123.0,68193.0,68230.0,68303.0,68370.0,68440.0,68476.0,68520.0,68549.0,68604.0,68655.0,68699.0,68732.0,68763.0,68797.0,68851.0,68893.0,68928.0,68962.0,68994.0,69029.0,69076.0,69146.0,69178.0,69218.0
5094495,77400.0,77477.0,77533.0,77599.0,77614.0,77638.0,77661.0,77720.0,77734.0,77769.0,77822.0,77857.0,77929.0,77988.0,78033.0,78124.0,78169.0,78196.0,78248.0,78267.0,78347.0,78376.0,78409.0,78443.0,78479.0,78571.0,78637.0,78714.0,78782.0,78864.0,78910.0,78977.0,79055.0,79097.0,79215.0,79389.0,79566.0,79707.0,79838.0,79921.0,79964.0,80051.0,80179.0,80225.0,80270.0,80330.0,80393.0,80441.0,80486.0,80522.0,80566.0,80605.0,80654.0,80680.0,80720.0,80757.0,80796.0,80825.0,80856.0,80876.0,80914.0,80954.0,80988.0,81014.0,81038.0,81065.0,81107.0,81140.0,81167.0,81193.0,81217.0,81243.0,81285.0,81347.0,81380.0,81422.0
5094983,34800.0,34879.0,34937.0,35005.0,35020.0,35045.0,35069.0,35131.0,35148.0,35190.0,35295.0,35345.0,35432.0,35505.0,35562.0,35676.0,35732.0,35764.0,35828.0,35852.0,35950.0,35984.0,36035.0,36087.0,36143.0,36193.0,36229.0,36271.0,36327.0,36394.0,36441.0,36509.0,36577.0,36614.0,36721.0,36880.0,37037.0,37162.0,37277.0,37327.0,37369.0,37454.0,37579.0,37629.0,37677.0,37742.0,37799.0,37848.0,37895.0,37932.0,37977.0,38016.0,38064.0,38090.0,38138.0,38182.0,38229.0,38255.0,38292.0,38321.0,38375.0,38411.0,38442.0,38466.0,38488.0,38512.0,38551.0,38582.0,38616.0,38649.0,38680.0,38714.0,38765.0,38841.0,38865.0,38933.0
5094987,58800.0,58883.0,58943.0,59014.0,59030.0,59056.0,59081.0,59146.0,59155.0,59178.0,59221.0,59298.0,59346.0,59455.0,59504.0,59602.0,59650.0,59688.0,59763.0,59791.0,59906.0,59947.0,59973.0,60000.0,60028.0,60059.0,60081.0,60107.0,60153.0,60207.0,60260.0,60336.0,60427.0,60477.0,60711.0,60917.0,61100.0,61246.0,61382.0,61438.0,61484.0,61577.0,61713.0,61752.0,61790.0,61841.0,61918.0,61976.0,62031.0,62074.0,62127.0,62177.0,62240.0,62273.0,62313.0,62350.0,62388.0,62426.0,62463.0,62484.0,62525.0,62571.0,62611.0,62641.0,62669.0,62700.0,62749.0,62788.0,62826.0,62863.0,62897.0,62934.0,62969.0,63022.0,63050.0,63085.0
5094991,82800.0,82872.0,82924.0,82985.0,82999.0,83022.0,83044.0,83099.0,83112.0,83146.0,83209.0,83247.0,83315.0,83374.0,83418.0,83507.0,83551.0,83580.0,83638.0,83659.0,83748.0,83780.0,83815.0,83851.0,83890.0,83928.0,83955.0,83987.0,84040.0,84103.0,84144.0,84203.0,84286.0,84331.0,84423.0,84536.0,84733.0,84890.0,85036.0,85108.0,85156.0,85252.0,85391.0,85438.0,85484.0,85546.0,85601.0,85649.0,85694.0,85729.0,85772.0,85812.0,85862.0,85889.0,85927.0,85962.0,86000.0,86029.0,86060.0,86079.0,86115.0,86149.0,86178.0,86200.0,86221.0,86244.0,86280.0,86308.0,86334.0,86359.0,86383.0,86409.0,86453.0,86519.0,86551.0,86590.0
5095634,40320.0,40411.0,40477.0,40555.0,40572.0,40601.0,40629.0,40701.0,40718.0,40762.0,40826.0,40864.0,40960.0,41034.0,41094.0,41214.0,41273.0,41310.0,41382.0,41409.0,41519.0,41557.0,41606.0,41656.0,41708.0,41767.0,41809.0,41859.0,41925.0,42003.0,42070.0,42166.0,42300.0,42373.0,42586.0,42752.0,42951.0,43110.0,43257.0,43340.0,43393.0,43499.0,43653.0,43714.0,43773.0,43853.0,43931.0,43989.0,44044.0,44087.0,44140.0,44189.0,44251.0,44284.0,44337.0,44386.0,44437.0,44464.0,44506.0,44532.0,44582.0,44623.0,44658.0,44684.0,44709.0,44736.0,44779.0,44813.0,44842.0,44870.0,44896.0,44924.0,44991.0,45090.0,45119.0,45166.0
5095636,53280.0,53374.0,53443.0,53524.0,53542.0,53572.0,53601.0,53673.0,53691.0,53736.0,53796.0,53834.0,53931.0,54015.0,54079.0,54208.0,54272.0,54317.0,54406.0,54439.0,54575.0,54624.0,54667.0,54711.0,54759.0,54810.0,54847.0,54890.0,54953.0,55028.0,55084.0,55165.0,55258.0,55309.0,55573.0,55745.0,55958.0,56128.0,56285.0,56369.0,56423.0,56532.0,56692.0,56759.0,56824.0,56912.0,57004.0,57082.0,57156.0,57214.0,57285.0,57348.0,57426.0,57467.0,57562.0,57650.0,57742.0,57780.0,57834.0,57868.0,57931.0,57985.0,58031.0,58066.0,58099.0,58135.0,58193.0,58239.0,58276.0,58311.0,58344.0,58380.0,58435.0,58518.0,58552.0,58609.0
5095638,67800.0,67882.0,67941.0,68011.0,68027.0,68053.0,68078.0,68140.0,68155.0,68193.0,68277.0,68325.0,68413.0,68482.0,68545.0,68671.0,68734.0,68770.0,68840.0,68866.0,68974.0,69012.0,69053.0,69095.0,69140.0,69213.0,69265.0,69326.0,69396.0,69479.0,69534.0,69613.0,69697.0,69742.0,69927.0,70071.0,70263.0,70416.0,70558.0,70645.0,70698.0,70804.0,70958.0,71016.0,71072.0,71146.0,71232.0,71293.0,71351.0,71397.0,71453.0,71499.0,71556.0,71587.0,71643.0,71694.0,71748.0,71781.0,71819.0,71842.0,71885.0,71930.0,71969.0,71998.0,72026.0,72056.0,72104.0,72143.0,72174.0,72204.0,72232.0,72261.0,72314.0,72393.0,72429.0,72467.0
5096561,58800.0,58903.0,58978.0,59066.0,59086.0,59119.0,59150.0,59228.0,59249.0,59303.0,59384.0,59434.0,59547.0,59636.0,59712.0,59863.0,59938.0,59988.0,60087.0,60123.0,60274.0,60328.0,60370.0,60413.0,60458.0,60514.0,60554.0,60602.0,60659.0,60728.0,60781.0,60858.0,60973.0,61035.0,61168.0,61344.0,61602.0,61808.0,61999.0,62091.0,62155.0,62282.0,62468.0,62573.0,62675.0,62810.0,62942.0,63029.0,63111.0,63176.0,63255.0,63312.0,63383.0,63421.0,63504.0,63581.0,63662.0,63703.0,63755.0,63786.0,63844.0,63897.0,63942.0,63976.0,64008.0,64043.0,64099.0,64145.0,64181.0,64216.0,64249.0,64284.0,64337.0,64417.0,64452.0,64523.0
5096563,73800.0,73877.0,73933.0,73999.0,74014.0,74038.0,74061.0,74120.0,74134.0,74169.0,74222.0,74257.0,74329.0,74388.0,74433.0,74524.0,74569.0,74596.0,74648.0,74667.0,74747.0,74776.0,74809.0,74843.0,74879.0,74971.0,75037.0,75114.0,75182.0,75264.0,75310.0,75377.0,75455.0,75497.0,75615.0,75789.0,75966.0,76107.0,76238.0,76321.0,76364.0,76451.0,76579.0,76625.0,76670.0,76730.0,76793.0,76841.0,76886.0,76922.0,76966.0,77005.0,77054.0,77080.0,77120.0,77157.0,77196.0,77225.0,77256.0,77276.0,77314.0,77354.0,77388.0,77414.0,77438.0,77465.0,77507.0,77540.0,77567.0,77593.0,77617.0,77643.0,77685.0,77747.0,77780.0,77822.0
5096843,37440.0,37531.0,37597.0,37675.0,37692.0,37721.0,37749.0,37821.0,37838.0,37882.0,37946.0,37984.0,38080.0,38154.0,38214.0,38334.0,38393.0,38430.0,38502.0,38529.0,38639.0,38677.0,38726.0,38776.0,38828.0,38887.0,38929.0,38979.0,39045.0,39123.0,39190.0,39286.0,39420.0,39493.0,39706.0,39872.0,40071.0,40230.0,40377.0,40460.0,40513.0,40619.0,40773.0,40834.0,40893.0,40973.0,41051.0,41109.0,41164.0,41207.0,41260.0,41309.0,41371.0,41404.0,41457.0,41506.0,41557.0,41584.0,41626.0,41652.0,41702.0,41743.0,41778.0,41804.0,41829.0,41856.0,41899.0,41933.0,41962.0,41990.0,42016.0,42044.0,42111.0,42210.0,42239.0,42286.0
5096845,51120.0,51210.0,51276.0,51353.0,51370.0,51399.0,51426.0,51496.0,51510.0,51547.0,51617.0,51655.0,51748.0,51838.0,51901.0,52027.0,52090.0,52123.0,52188.0,52212.0,52312.0,52347.0,52387.0,52428.0,52471.0,52524.0,52562.0,52608.0,52670.0,52744.0,52802.0,52885.0,52978.0,53028.0,53224.0,53396.0,53606.0,53773.0,53928.0,54019.0,54074.0,54185.0,54347.0,54413.0,54477.0,54564.0,54652.0,54717.0,54778.0,54826.0,54885.0,54939.0,55006.0,55042.0,55103.0,55160.0,55220.0,55251.0,55296.0,55324.0,55378.0,55427.0,55469.0,55501.0,55531.0,55564.0,55616.0,55658.0,55690.0,55721.0,55750.0,55780.0,55833.0,55911.0,55942.0,55997.0
5096847,64800.0,64894.0,64963.0,65044.0,65062.0,65092.0,65121.0,65194.0,65211.0,65253.0,65327.0,65375.0,65472.0,65544.0,65614.0,65755.0,65825.0,65877.0,65978.0,66015.0,66170.0,66226.0,66272.0,66319.0,66368.0,66421.0,66459.0,66504.0,66564.0,66635.0,66702.0,66797.0,66897.0,66951.0,67078.0,67232.0,67474.0,67667.0,67845.0,67949.0,68013.0,68141.0,68327.0,68407.0,68484.0,68587.0,68704.0,68777.0,68846.0,68901.0,68967.0,69023.0,69093.0,69130.0,69203.0,69270.0,69340.0,69376.0,69420.0,69449.0,69504.0,69555.0,69599.0,69632.0,69663.0,69697.0,69751.0,69793.0,69828.0,69862.0,69894.0,69929.0,69976.0,70046.0,70078.0,70118.0
5096849,78600.0,78677.0,78733.0,78799.0,78814.0,78838.0,78861.0,78920.0,78934.0,78969.0,79022.0,79057.0,79129.0,79188.0,79233.0,79324.0,79369.0,79396.0,79448.0,79467.0,79547.0,79576.0,79609.0,79643.0,79679.0,79771.0,79837.0,79914.0,79982.0,80064.0,80110.0,80177.0,80255.0,80297.0,80415.0,80589.0,80766.0,80907.0,81038.0,81121.0,81164.0,81251.0,81379.0,81425.0,81470.0,81530.0,81593.0,81641.0,81686.0,81722.0,81766.0,81805.0,81854.0,81880.0,81920.0,81957.0,81996.0,82025.0,82056.0,82076.0,82114.0,82154.0,82188.0,82214.0,82238.0,82265.0,82307.0,82340.0,82367.0,82393.0,82417.0,82443.0,82485.0,82547.0,82580.0,82622.0
