tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P
5097571,37200.0,37237.0,37299.0,37316.0,37406.0,37451.0,37497.0,37524.0,37574.0,37639.0,37709.0,37733.0,37793.0,37838.0,37890.0,37917.0,37946.0,37981.0,38016.0,38048.0,38089.0,38129.0,38178.0,38210.0,38223.0,38284.0,38682.0,38730.0,38786.0,38841.0,38863.0,38903.0,38931.0,38975.0,39012.0,39037.0,39072.0,39125.0,39245.0,39276.0,39322.0,39379.0,39474.0,39516.0,39598.0,39692.0,39836.0,39935.0,40136.0,40182.0,40291.0,40416.0,40514.0,40624.0,40688.0,40765.0,40818.0,40871.0,40937.0,40968.0,41004.0,41045.0,41100.0,41150.0,41179.0,41241.0,41287.0,41310.0,41330.0,41377.0,41573.0
5097573,49200.0,49238.0,49302.0,49319.0,49411.0,49457.0,49504.0,49531.0,49582.0,49648.0,49719.0,49743.0,49803.0,49852.0,49908.0,49937.0,49968.0,50006.0,50044.0,50078.0,50122.0,50165.0,50218.0,50251.0,50264.0,50327.0,50737.0,50787.0,50843.0,50895.0,50918.0,50958.0,50985.0,51027.0,51068.0,51096.0,51131.0,51184.0,51297.0,51323.0,51371.0,51431.0,51527.0,51566.0,51641.0,51726.0,51860.0,51952.0,52139.0,52182.0,52295.0,52426.0,52527.0,52640.0,52697.0,52767.0,52821.0,52874.0,52940.0,52975.0,53015.0,53060.0,53122.0,53178.0,53215.0,53284.0,53336.0,53362.0,53384.0,53436.0,53623.0
5097575,62400.0,62437.0,62498.0,62515.0,62603.0,62647.0,62692.0,62718.0,62767.0,62831.0,62899.0,62922.0,62982.0,63032.0,63089.0,63119.0,63151.0,63190.0,63229.0,63264.0,63309.0,63353.0,63407.0,63440.0,63453.0,63516.0,63925.0,63975.0,64038.0,64101.0,64121.0,64158.0,64183.0,64221.0,64254.0,64276.0,64307.0,64353.0,64449.0,64473.0,64511.0,64558.0,64666.0,64700.0,64766.0,64843.0,64984.0,65080.0,65276.0,65321.0,65455.0,65609.0,65710.0,65822.0,65878.0,65945.0,65994.0,66042.0,66102.0,66164.0,66235.0,66315.0,66383.0,66445.0,66481.0,66546.0,66594.0,66621.0,66645.0,66717.0,66934.0
5097817,33300.0,33345.0,33420.0,33441.0,33549.0,33603.0,33658.0,33690.0,33750.0,33828.0,33912.0,33941.0,34014.0,34057.0,34107.0,34133.0,34161.0,34195.0,34229.0,34259.0,34298.0,34337.0,34384.0,34413.0,34425.0,34483.0,34859.0,34904.0,34961.0,34992.0,35002.0,35019.0,35036.0,35063.0,35107.0,35138.0,35155.0,35182.0,35252.0,35287.0,35313.0,35346.0,35399.0,35442.0,35525.0,35621.0,35676.0,35714.0,35791.0,35808.0,35899.0,36005.0,36082.0,36167.0,36205.0,36251.0,36306.0,36361.0,36428.0,36458.0,36493.0,36533.0,36572.0,36608.0,36621.0,36657.0,36683.0,36704.0,36723.0,36780.0,37136.0
5097819,43200.0,43241.0,43309.0,43328.0,43427.0,43476.0,43526.0,43555.0,43610.0,43681.0,43757.0,43783.0,43849.0,43902.0,43963.0,43995.0,44029.0,44071.0,44112.0,44149.0,44197.0,44244.0,44302.0,44338.0,44355.0,44434.0,44948.0,45010.0,45071.0,45127.0,45148.0,45186.0,45218.0,45266.0,45303.0,45328.0,45353.0,45391.0,45494.0,45523.0,45564.0,45615.0,45713.0,45751.0,45825.0,45910.0,46022.0,46099.0,46255.0,46291.0,46381.0,46484.0,46579.0,46684.0,46736.0,46798.0,46835.0,46871.0,46916.0,46949.0,46986.0,47029.0,47076.0,47118.0,47138.0,47202.0,47249.0,47274.0,47295.0,47341.0,47523.0
5097821,55200.0,55235.0,55293.0,55309.0,55393.0,55435.0,55478.0,55503.0,55550.0,55610.0,55675.0,55697.0,55752.0,55797.0,55848.0,55875.0,55904.0,55939.0,55974.0,56005.0,56045.0,56085.0,56134.0,56166.0,56183.0,56263.0,56786.0,56850.0,56908.0,56970.0,56989.0,57024.0,57062.0,57119.0,57159.0,57186.0,57213.0,57253.0,57361.0,57391.0,57430.0,57479.0,57550.0,57588.0,57662.0,57748.0,57874.0,57960.0,58135.0,58175.0,58262.0,58362.0,58462.0,58574.0,58628.0,58694.0,58737.0,58780.0,58832.0,58857.0,58886.0,58919.0,58970.0,59017.0,59041.0,59104.0,59151.0,59171.0,59189.0,59242.0,59419.0
5097823,67200.0,67240.0,67307.0,67325.0,67421.0,67469.0,67518.0,67546.0,67599.0,67668.0,67742.0,67767.0,67832.0,67874.0,67923.0,67948.0,67975.0,68008.0,68041.0,68071.0,68109.0,68147.0,68193.0,68224.0,68239.0,68308.0,68759.0,68813.0,68864.0,68910.0,68935.0,68981.0,69004.0,69038.0,69078.0,69105.0,69139.0,69190.0,69272.0,69298.0,69337.0,69386.0,69475.0,69509.0,69575.0,69650.0,69772.0,69855.0,70025.0,70065.0,70175.0,70303.0,70377.0,70459.0,70503.0,70556.0,70598.0,70640.0,70693.0,70714.0,70738.0,70765.0,70796.0,70825.0,70855.0,70896.0,70927.0,70952.0,70974.0,71023.0,71149.0
5097825,78300.0,78336.0,78395.0,78411.0,78496.0,78539.0,78582.0,78607.0,78655.0,78717.0,78783.0,78806.0,78863.0,78901.0,78945.0,78968.0,78993.0,79023.0,79053.0,79080.0,79114.0,79148.0,79190.0,79216.0,79226.0,79274.0,79584.0,79621.0,79671.0,79710.0,79723.0,79746.0,79763.0,79789.0,79825.0,79849.0,79874.0,79911.0,79983.0,80010.0,80042.0,80081.0,80147.0,80174.0,80226.0,80285.0,80373.0,80433.0,80556.0,80584.0,80667.0,80763.0,80820.0,80884.0,80918.0,80959.0,80981.0,81003.0,81030.0,81050.0,81073.0,81098.0,81130.0,81159.0,81189.0,81238.0,81274.0,81293.0,81309.0,81335.0,81461.0
5098560,36900.0,36941.0,37010.0,37029.0,37128.0,37177.0,37227.0,37256.0,37311.0,37382.0,37458.0,37484.0,37552.0,37602.0,37659.0,37689.0,37721.0,37760.0,37799.0,37834.0,37879.0,37924.0,37979.0,38015.0,38028.0,38088.0,38475.0,38521.0,38587.0,38657.0,38684.0,38731.0,38766.0,38819.0,38859.0,38886.0,38917.0,38964.0,39052.0,39078.0,39115.0,39161.0,39249.0,39294.0,39381.0,39481.0,39573.0,39636.0,39764.0,39794.0,39881.0,39981.0,40061.0,40151.0,40196.0,40250.0,40291.0,40332.0,40382.0,40405.0,40431.0,40461.0,40510.0,40555.0,40575.0,40643.0,40693.0,40716.0,40736.0,40778.0,40962.0
5098765,28500.0,28539.0,28605.0,28623.0,28718.0,28765.0,28813.0,28841.0,28894.0,28962.0,29035.0,29060.0,29123.0,29169.0,29221.0,29248.0,29277.0,29313.0,29348.0,29380.0,29421.0,29462.0,29512.0,29544.0,29557.0,29619.0,30022.0,30071.0,30150.0,30216.0,30244.0,30295.0,30332.0,30388.0,30439.0,30474.0,30519.0,30587.0,30692.0,30729.0,30806.0,30903.0,31107.0,31172.0,31298.0,31443.0,31689.0,31857.0,32200.0,32279.0,32451.0,32649.0,32768.0,32900.0,32969.0,33053.0,33111.0,33169.0,33241.0,33276.0,33316.0,33361.0,33416.0,33467.0,33497.0,33562.0,33610.0,33639.0,33664.0,33731.0,33922.0
5099870,30600.0,30645.0,30721.0,30742.0,30851.0,30905.0,30960.0,30992.0,31053.0,31131.0,31215.0,31244.0,31317.0,31382.0,31457.0,31496.0,31538.0,31589.0,31640.0,31686.0,31745.0,31803.0,31874.0,31920.0,31934.0,31998.0,32417.0,32468.0,32542.0,32608.0,32632.0,32675.0,32708.0,32758.0,32812.0,32849.0,32894.0,32961.0,33064.0,33101.0,33160.0,33234.0,33382.0,33450.0,33581.0,33733.0,33989.0,34164.0,34521.0,34602.0,34770.0,34965.0,35067.0,35180.0,35252.0,35339.0,35396.0,35453.0,35524.0,35560.0,35601.0,35647.0,35699.0,35747.0,35783.0,35844.0,35890.0,35917.0,35941.0,35999.0,36176.0
5099872,43800.0,43838.0,43902.0,43919.0,44011.0,44057.0,44104.0,44131.0,44182.0,44248.0,44319.0,44343.0,44403.0,44452.0,44508.0,44537.0,44568.0,44606.0,44644.0,44678.0,44722.0,44765.0,44818.0,44851.0,44864.0,44927.0,45337.0,45387.0,45443.0,45495.0,45518.0,45558.0,45585.0,45627.0,45668.0,45696.0,45731.0,45784.0,45897.0,45923.0,45971.0,46031.0,46127.0,46166.0,46241.0,46326.0,46460.0,46552.0,46739.0,46782.0,46895.0,47026.0,47127.0,47240.0,47297.0,47367.0,47421.0,47474.0,47540.0,47575.0,47615.0,47660.0,47722.0,47778.0,47815.0,47884.0,47936.0,47962.0,47984.0,48036.0,48223.0
5099874,56400.0,56438.0,56501.0,56518.0,56609.0,56655.0,56701.0,56728.0,56779.0,56845.0,56915.0,56939.0,57001.0,57050.0,57106.0,57135.0,57166.0,57204.0,57242.0,57276.0,57320.0,57364.0,57417.0,57452.0,57466.0,57531.0,57952.0,58002.0,58064.0,58119.0,58141.0,58180.0,58205.0,58243.0,58278.0,58302.0,58335.0,58384.0,58502.0,58530.0,58574.0,58628.0,58725.0,58760.0,58828.0,58906.0,59059.0,59163.0,59376.0,59424.0,59567.0,59733.0,59837.0,59953.0,60014.0,60087.0,60145.0,60203.0,60275.0,60349.0,60434.0,60532.0,60605.0,60671.0,60713.0,60785.0,60838.0,60866.0,60890.0,60953.0,61121.0
5099975,29100.0,29145.0,29221.0,29242.0,29351.0,29405.0,29460.0,29492.0,29553.0,29631.0,29715.0,29744.0,29817.0,29882.0,29957.0,29996.0,30038.0,30089.0,30140.0,30186.0,30245.0,30303.0,30374.0,30420.0,30434.0,30498.0,30917.0,30968.0,31042.0,31108.0,31132.0,31175.0,31208.0,31258.0,31312.0,31349.0,31394.0,31461.0,31564.0,31601.0,31660.0,31734.0,31882.0,31950.0,32081.0,32233.0,32489.0,32664.0,33021.0,33102.0,33270.0,33465.0,33567.0,33680.0,33752.0,33839.0,33896.0,33953.0,34024.0,34060.0,34101.0,34147.0,34199.0,34247.0,34283.0,34344.0,34390.0,34417.0,34441.0,34499.0,34676.0
5101713,24000.0,24039.0,24104.0,24122.0,24215.0,24262.0,24309.0,24337.0,24389.0,24456.0,24528.0,24553.0,24614.0,24660.0,24713.0,24741.0,24771.0,24807.0,24843.0,24875.0,24917.0,24958.0,25008.0,25041.0,25053.0,25109.0,25473.0,25517.0,25584.0,25642.0,25660.0,25692.0,25717.0,25756.0,25792.0,25816.0,25845.0,25888.0,25962.0,25990.0,26042.0,26108.0,26192.0,26233.0,26313.0,26405.0,26508.0,26579.0,26723.0,26756.0,26855.0,26969.0,27048.0,27137.0,27194.0,27264.0,27317.0,27370.0,27436.0,27468.0,27505.0,27548.0,27600.0,27647.0,27674.0,27742.0,27793.0,27824.0,27850.0,27913.0,28087.0
5101719,61200.0,61238.0,61301.0,61318.0,61409.0,61455.0,61501.0,61528.0,61579.0,61645.0,61715.0,61739.0,61801.0,61850.0,61906.0,61935.0,61966.0,62004.0,62042.0,62076.0,62120.0,62164.0,62217.0,62252.0,62266.0,62331.0,62752.0,62802.0,62864.0,62919.0,62941.0,62980.0,63005.0,63043.0,63078.0,63102.0,63135.0,63184.0,63302.0,63330.0,63374.0,63428.0,63525.0,63560.0,63628.0,63706.0,63859.0,63963.0,64176.0,64224.0,64367.0,64533.0,64637.0,64753.0,64814.0,64887.0,64945.0,65003.0,65075.0,65149.0,65234.0,65332.0,65405.0,65471.0,65513.0,65585.0,65638.0,65666.0,65690.0,65753.0,65921.0
5101721,74400.0,74434.0,74490.0,74505.0,74586.0,74627.0,74668.0,74692.0,74737.0,74796.0,74859.0,74880.0,74935.0,74973.0,75017.0,75040.0,75065.0,75095.0,75125.0,75152.0,75187.0,75221.0,75263.0,75289.0,75302.0,75362.0,75753.0,75800.0,75857.0,75911.0,75929.0,75960.0,75982.0,76015.0,76045.0,76066.0,76094.0,76137.0,76229.0,76254.0,76293.0,76341.0,76412.0,76444.0,76505.0,76576.0,76665.0,76726.0,76850.0,76878.0,76972.0,77081.0,77159.0,77246.0,77296.0,77356.0,77393.0,77430.0,77477.0,77506.0,77539.0,77578.0,77623.0,77665.0,77693.0,77754.0,77799.0,77823.0,77843.0,77892.0,78069.0
5102244,28500.0,28539.0,28605.0,28623.0,28718.0,28765.0,28813.0,28841.0,28894.0,28962.0,29035.0,29060.0,29123.0,29169.0,29221.0,29248.0,29277.0,29313.0,29348.0,29380.0,29421.0,29462.0,29512.0,29544.0,29557.0,29619.0,30022.0,30071.0,30150.0,30216.0,30244.0,30295.0,30332.0,30388.0,30439.0,30474.0,30519.0,30587.0,30692.0,30729.0,30806.0,30903.0,31107.0,31172.0,31298.0,31443.0,31689.0,31857.0,32200.0,32279.0,32451.0,32649.0,32768.0,32900.0,32969.0,33053.0,33111.0,33169.0,33241.0,33276.0,33316.0,33361.0,33416.0,33467.0,33497.0,33562.0,33610.0,33639.0,33664.0,33731.0,33922.0
5104094,21600.0,21639.0,21704.0,21722.0,21815.0,21862.0,21909.0,21937.0,21989.0,22056.0,22128.0,22153.0,22214.0,22260.0,22313.0,22341.0,22371.0,22407.0,22443.0,22475.0,22517.0,22558.0,22608.0,22641.0,22653.0,22709.0,23073.0,23117.0,23184.0,23242.0,23260.0,23292.0,23317.0,23356.0,23392.0,23416.0,23445.0,23488.0,23562.0,23590.0,23642.0,23708.0,23792.0,23833.0,23913.0,24005.0,24108.0,24179.0,24323.0,24356.0,24455.0,24569.0,24648.0,24737.0,24794.0,24864.0,24917.0,24970.0,25036.0,25068.0,25105.0,25148.0,25200.0,25247.0,25274.0,25342.0,25393.0,25424.0,25450.0,25513.0,25687.0
5104096,33600.0,33640.0,33706.0,33724.0,33820.0,33868.0,33917.0,33945.0,33998.0,34067.0,34141.0,34166.0,34230.0,34281.0,34340.0,34371.0,34404.0,34444.0,34484.0,34520.0,34566.0,34612.0,34668.0,34703.0,34716.0,34777.0,35171.0,35218.0,35281.0,35343.0,35365.0,35403.0,35430.0,35471.0,35510.0,35537.0,35574.0,35631.0,35732.0,35761.0,35817.0,35886.0,35985.0,36033.0,36126.0,36233.0,36442.0,36585.0,36876.0,36943.0,37060.0,37196.0,37296.0,37408.0,37467.0,37538.0,37590.0,37642.0,37706.0,37734.0,37766.0,37803.0,37864.0,37920.0,37954.0,38010.0,38052.0,38077.0,38099.0,38148.0,38343.0
5106511,25200.0,25239.0,25305.0,25323.0,25418.0,25465.0,25513.0,25541.0,25594.0,25662.0,25735.0,25760.0,25823.0,25869.0,25921.0,25948.0,25977.0,26013.0,26048.0,26080.0,26121.0,26162.0,26212.0,26244.0,26257.0,26319.0,26722.0,26771.0,26850.0,26916.0,26944.0,26995.0,27032.0,27088.0,27139.0,27174.0,27219.0,27287.0,27392.0,27429.0,27506.0,27603.0,27807.0,27872.0,27998.0,28143.0,28389.0,28557.0,28900.0,28979.0,29151.0,29349.0,29468.0,29600.0,29669.0,29753.0,29811.0,29869.0,29941.0,29976.0,30016.0,30061.0,30116.0,30167.0,30197.0,30262.0,30310.0,30339.0,30364.0,30431.0,30622.0
5106513,37200.0,37237.0,37299.0,37316.0,37406.0,37451.0,37497.0,37524.0,37574.0,37639.0,37709.0,37733.0,37793.0,37838.0,37890.0,37917.0,37946.0,37981.0,38016.0,38048.0,38089.0,38129.0,38178.0,38210.0,38223.0,38284.0,38682.0,38730.0,38786.0,38841.0,38863.0,38903.0,38931.0,38975.0,39012.0,39037.0,39072.0,39125.0,39245.0,39276.0,39322.0,39379.0,39474.0,39516.0,39598.0,39692.0,39836.0,39935.0,40136.0,40182.0,40291.0,40416.0,40514.0,40624.0,40688.0,40765.0,40818.0,40871.0,40937.0,40968.0,41004.0,41045.0,41100.0,41150.0,41179.0,41241.0,41287.0,41310.0,41330.0,41377.0,41573.0
5106515,49200.0,49238.0,49302.0,49319.0,49411.0,49457.0,49504.0,49531.0,49582.0,49648.0,49719.0,49743.0,49803.0,49852.0,49908.0,49937.0,49968.0,50006.0,50044.0,50078.0,50122.0,50165.0,50218.0,50251.0,50264.0,50327.0,50737.0,50787.0,50843.0,50895.0,50918.0,50958.0,50985.0,51027.0,51068.0,51096.0,51131.0,51184.0,51297.0,51323.0,51371.0,51431.0,51527.0,51566.0,51641.0,51726.0,51860.0,51952.0,52139.0,52182.0,52295.0,52426.0,52527.0,52640.0,52697.0,52767.0,52821.0,52874.0,52940.0,52975.0,53015.0,53060.0,53122.0,53178.0,53215.0,53284.0,53336.0,53362.0,53384.0,53436.0,53623.0
5106517,62400.0,62437.0,62498.0,62515.0,62603.0,62647.0,62692.0,62718.0,62767.0,62831.0,62899.0,62922.0,62982.0,63032.0,63089.0,63119.0,63151.0,63190.0,63229.0,63264.0,63309.0,63353.0,63407.0,63440.0,63453.0,63516.0,63925.0,63975.0,64038.0,64101.0,64121.0,64158.0,64183.0,64221.0,64254.0,64276.0,64307.0,64353.0,64449.0,64473.0,64511.0,64558.0,64666.0,64700.0,64766.0,64843.0,64984.0,65080.0,65276.0,65321.0,65455.0,65609.0,65710.0,65822.0,65878.0,65945.0,65994.0,66042.0,66102.0,66164.0,66235.0,66315.0,66383.0,66445.0,66481.0,66546.0,66594.0,66621.0,66645.0,66717.0,66934.0
5106953,22200.0,22239.0,22304.0,22322.0,22415.0,22462.0,22509.0,22537.0,22589.0,22656.0,22728.0,22753.0,22814.0,22860.0,22913.0,22941.0,22971.0,23007.0,23043.0,23075.0,23117.0,23158.0,23208.0,23241.0,23253.0,23309.0,23673.0,23717.0,23784.0,23842.0,23860.0,23892.0,23917.0,23956.0,23992.0,24016.0,24045.0,24088.0,24162.0,24190.0,24242.0,24308.0,24392.0,24433.0,24513.0,24605.0,24708.0,24779.0,24923.0,24956.0,25055.0,25169.0,25248.0,25337.0,25394.0,25464.0,25517.0,25570.0,25636.0,25668.0,25705.0,25748.0,25800.0,25847.0,25874.0,25942.0,25993.0,26024.0,26050.0,26113.0,26287.0
5106955,34200.0,34240.0,34306.0,34324.0,34420.0,34468.0,34517.0,34545.0,34598.0,34667.0,34741.0,34766.0,34830.0,34881.0,34940.0,34971.0,35004.0,35044.0,35084.0,35120.0,35166.0,35212.0,35268.0,35303.0,35316.0,35377.0,35771.0,35818.0,35881.0,35943.0,35965.0,36003.0,36030.0,36071.0,36110.0,36137.0,36174.0,36231.0,36332.0,36361.0,36417.0,36486.0,36585.0,36633.0,36726.0,36833.0,37042.0,37185.0,37476.0,37543.0,37660.0,37796.0,37896.0,38008.0,38067.0,38138.0,38190.0,38242.0,38306.0,38334.0,38366.0,38403.0,38464.0,38520.0,38554.0,38610.0,38652.0,38677.0,38699.0,38748.0,38943.0
5106957,46800.0,46838.0,46902.0,46919.0,47011.0,47057.0,47104.0,47131.0,47182.0,47248.0,47319.0,47343.0,47403.0,47452.0,47508.0,47537.0,47568.0,47606.0,47644.0,47678.0,47722.0,47765.0,47818.0,47851.0,47864.0,47927.0,48337.0,48387.0,48443.0,48495.0,48518.0,48558.0,48585.0,48627.0,48668.0,48696.0,48731.0,48784.0,48897.0,48923.0,48971.0,49031.0,49127.0,49166.0,49241.0,49326.0,49460.0,49552.0,49739.0,49782.0,49895.0,50026.0,50127.0,50240.0,50297.0,50367.0,50421.0,50474.0,50540.0,50575.0,50615.0,50660.0,50722.0,50778.0,50815.0,50884.0,50936.0,50962.0,50984.0,51036.0,51223.0
5106962,73200.0,73234.0,73290.0,73305.0,73386.0,73427.0,73468.0,73492.0,73537.0,73596.0,73659.0,73680.0,73735.0,73773.0,73817.0,73840.0,73865.0,73895.0,73925.0,73952.0,73987.0,74021.0,74063.0,74089.0,74102.0,74162.0,74553.0,74600.0,74657.0,74711.0,74729.0,74760.0,74782.0,74815.0,74845.0,74866.0,74894.0,74937.0,75029.0,75054.0,75093.0,75141.0,75212.0,75244.0,75305.0,75376.0,75465.0,75526.0,75650.0,75678.0,75772.0,75881.0,75959.0,76046.0,76096.0,76156.0,76193.0,76230.0,76277.0,76306.0,76339.0,76378.0,76423.0,76465.0,76493.0,76554.0,76599.0,76623.0,76643.0,76692.0,76869.0
5107735,29400.0,29445.0,29521.0,29542.0,29651.0,29705.0,29760.0,29792.0,29853.0,29931.0,30015.0,30044.0,30117.0,30182.0,30257.0,30296.0,30338.0,30389.0,30440.0,30486.0,30545.0,30603.0,30674.0,30720.0,30734.0,30798.0,31217.0,31268.0,31342.0,31408.0,31432.0,31475.0,31508.0,31558.0,31612.0,31649.0,31694.0,31761.0,31864.0,31901.0,31960.0,32034.0,32182.0,32250.0,32381.0,32533.0,32789.0,32964.0,33321.0,33402.0,33570.0,33765.0,33867.0,33980.0,34052.0,34139.0,34196.0,34253.0,34324.0,34360.0,34401.0,34447.0,34499.0,34547.0,34583.0,34644.0,34690.0,34717.0,34741.0,34799.0,34976.0
5107737,42600.0,42637.0,42699.0,42716.0,42806.0,42851.0,42897.0,42924.0,42974.0,43039.0,43109.0,43133.0,43193.0,43238.0,43290.0,43317.0,43346.0,43381.0,43416.0,43448.0,43489.0,43529.0,43578.0,43610.0,43623.0,43684.0,44082.0,44130.0,44186.0,44241.0,44263.0,44303.0,44331.0,44375.0,44412.0,44437.0,44472.0,44525.0,44645.0,44676.0,44722.0,44779.0,44874.0,44916.0,44998.0,45092.0,45236.0,45335.0,45536.0,45582.0,45691.0,45816.0,45914.0,46024.0,46088.0,46165.0,46218.0,46271.0,46337.0,46368.0,46404.0,46445.0,46500.0,46550.0,46579.0,46641.0,46687.0,46710.0,46730.0,46777.0,46973.0
5107739,55200.0,55238.0,55301.0,55318.0,55409.0,55455.0,55501.0,55528.0,55579.0,55645.0,55715.0,55739.0,55801.0,55850.0,55906.0,55935.0,55966.0,56004.0,56042.0,56076.0,56120.0,56164.0,56217.0,56252.0,56266.0,56331.0,56752.0,56802.0,56864.0,56919.0,56941.0,56980.0,57005.0,57043.0,57078.0,57102.0,57135.0,57184.0,57302.0,57330.0,57374.0,57428.0,57525.0,57560.0,57628.0,57706.0,57859.0,57963.0,58176.0,58224.0,58367.0,58533.0,58637.0,58753.0,58814.0,58887.0,58945.0,59003.0,59075.0,59149.0,59234.0,59332.0,59405.0,59471.0,59513.0,59585.0,59638.0,59666.0,59690.0,59753.0,59921.0
5108090,26400.0,26439.0,26505.0,26523.0,26618.0,26665.0,26713.0,26741.0,26794.0,26862.0,26935.0,26960.0,27023.0,27069.0,27121.0,27148.0,27177.0,27213.0,27248.0,27280.0,27321.0,27362.0,27412.0,27444.0,27457.0,27519.0,27922.0,27971.0,28050.0,28116.0,28144.0,28195.0,28232.0,28288.0,28339.0,28374.0,28419.0,28487.0,28592.0,28629.0,28706.0,28803.0,29007.0,29072.0,29198.0,29343.0,29589.0,29757.0,30100.0,30179.0,30351.0,30549.0,30668.0,30800.0,30869.0,30953.0,31011.0,31069.0,31141.0,31176.0,31216.0,31261.0,31316.0,31367.0,31397.0,31462.0,31510.0,31539.0,31564.0,31631.0,31822.0
5108092,38400.0,38437.0,38499.0,38516.0,38606.0,38651.0,38697.0,38724.0,38774.0,38839.0,38909.0,38933.0,38993.0,39038.0,39090.0,39117.0,39146.0,39181.0,39216.0,39248.0,39289.0,39329.0,39378.0,39410.0,39423.0,39484.0,39882.0,39930.0,39986.0,40041.0,40063.0,40103.0,40131.0,40175.0,40212.0,40237.0,40272.0,40325.0,40445.0,40476.0,40522.0,40579.0,40674.0,40716.0,40798.0,40892.0,41036.0,41135.0,41336.0,41382.0,41491.0,41616.0,41714.0,41824.0,41888.0,41965.0,42018.0,42071.0,42137.0,42168.0,42204.0,42245.0,42300.0,42350.0,42379.0,42441.0,42487.0,42510.0,42530.0,42577.0,42773.0
5108094,51000.0,51038.0,51102.0,51119.0,51211.0,51257.0,51304.0,51331.0,51382.0,51448.0,51519.0,51543.0,51603.0,51652.0,51708.0,51737.0,51768.0,51806.0,51844.0,51878.0,51922.0,51965.0,52018.0,52051.0,52064.0,52127.0,52537.0,52587.0,52643.0,52695.0,52718.0,52758.0,52785.0,52827.0,52868.0,52896.0,52931.0,52984.0,53097.0,53123.0,53171.0,53231.0,53327.0,53366.0,53441.0,53526.0,53660.0,53752.0,53939.0,53982.0,54095.0,54226.0,54327.0,54440.0,54497.0,54567.0,54621.0,54674.0,54740.0,54775.0,54815.0,54860.0,54922.0,54978.0,55015.0,55084.0,55136.0,55162.0,55184.0,55236.0,55423.0
5108615,29700.0,29745.0,29821.0,29842.0,29951.0,30005.0,30060.0,30092.0,30153.0,30231.0,30315.0,30344.0,30417.0,30482.0,30557.0,30596.0,30638.0,30689.0,30740.0,30786.0,30845.0,30903.0,30974.0,31020.0,31034.0,31098.0,31517.0,31568.0,31642.0,31708.0,31732.0,31775.0,31808.0,31858.0,31912.0,31949.0,31994.0,32061.0,32164.0,32201.0,32260.0,32334.0,32482.0,32550.0,32681.0,32833.0,33089.0,33264.0,33621.0,33702.0,33870.0,34065.0,34167.0,34280.0,34352.0,34439.0,34496.0,34553.0,34624.0,34660.0,34701.0,34747.0,34799.0,34847.0,34883.0,34944.0,34990.0,35017.0,35041.0,35099.0,35276.0
5109094,27600.0,27639.0,27705.0,27723.0,27818.0,27865.0,27913.0,27941.0,27994.0,28062.0,28135.0,28160.0,28223.0,28269.0,28321.0,28348.0,28377.0,28413.0,28448.0,28480.0,28521.0,28562.0,28612.0,28644.0,28657.0,28719.0,29122.0,29171.0,29250.0,29316.0,29344.0,29395.0,29432.0,29488.0,29539.0,29574.0,29619.0,29687.0,29792.0,29829.0,29906.0,30003.0,30207.0,30272.0,30398.0,30543.0,30789.0,30957.0,31300.0,31379.0,31551.0,31749.0,31868.0,32000.0,32069.0,32153.0,32211.0,32269.0,32341.0,32376.0,32416.0,32461.0,32516.0,32567.0,32597.0,32662.0,32710.0,32739.0,32764.0,32831.0,33022.0
5109096,40200.0,40237.0,40299.0,40316.0,40406.0,40451.0,40497.0,40524.0,40574.0,40639.0,40709.0,40733.0,40793.0,40838.0,40890.0,40917.0,40946.0,40981.0,41016.0,41048.0,41089.0,41129.0,41178.0,41210.0,41223.0,41284.0,41682.0,41730.0,41786.0,41841.0,41863.0,41903.0,41931.0,41975.0,42012.0,42037.0,42072.0,42125.0,42245.0,42276.0,42322.0,42379.0,42474.0,42516.0,42598.0,42692.0,42836.0,42935.0,43136.0,43182.0,43291.0,43416.0,43514.0,43624.0,43688.0,43765.0,43818.0,43871.0,43937.0,43968.0,44004.0,44045.0,44100.0,44150.0,44179.0,44241.0,44287.0,44310.0,44330.0,44377.0,44573.0
5109098,52800.0,52838.0,52902.0,52919.0,53011.0,53057.0,53104.0,53131.0,53182.0,53248.0,53319.0,53343.0,53403.0,53452.0,53508.0,53537.0,53568.0,53606.0,53644.0,53678.0,53722.0,53765.0,53818.0,53851.0,53864.0,53927.0,54337.0,54387.0,54443.0,54495.0,54518.0,54558.0,54585.0,54627.0,54668.0,54696.0,54731.0,54784.0,54897.0,54923.0,54971.0,55031.0,55127.0,55166.0,55241.0,55326.0,55460.0,55552.0,55739.0,55782.0,55895.0,56026.0,56127.0,56240.0,56297.0,56367.0,56421.0,56474.0,56540.0,56575.0,56615.0,56660.0,56722.0,56778.0,56815.0,56884.0,56936.0,56962.0,56984.0,57036.0,57223.0
