tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P
5106465,51600.0,51651.0,51693.0,51752.0,51795.0,51864.0,51956.0,52011.0,52088.0,52129.0,52185.0,52276.0,52354.0,52457.0,52474.0,52582.0,52713.0,52871.0,53041.0,53091.0,53362.0,53462.0,53549.0,53603.0,53673.0,53766.0,53813.0,53891.0,53932.0,53984.0,54047.0,54118.0,54144.0,54237.0,54315.0,54372.0,54562.0,54623.0,54699.0,54768.0,54836.0,54911.0,54954.0,54985.0,55019.0,55117.0,55166.0
5106467,60600.0,60649.0,60689.0,60746.0,60787.0,60852.0,60944.0,60999.0,61074.0,61110.0,61159.0,61256.0,61339.0,61449.0,61466.0,61564.0,61703.0,61871.0,62051.0,62096.0,62342.0,62426.0,62511.0,62563.0,62647.0,62759.0,62809.0,62890.0,62926.0,62971.0,63032.0,63096.0,63117.0,63191.0,63251.0,63294.0,63526.0,63591.0,63666.0,63734.0,63801.0,63877.0,63921.0,63951.0,63982.0,64071.0,64116.0
5106469,69600.0,69644.0,69681.0,69733.0,69771.0,69830.0,69924.0,69980.0,70058.0,70093.0,70141.0,70231.0,70308.0,70410.0,70426.0,70537.0,70659.0,70806.0,70962.0,71001.0,71216.0,71302.0,71375.0,71420.0,71480.0,71559.0,71605.0,71681.0,71709.0,71744.0,71795.0,71858.0,71880.0,71957.0,72010.0,72048.0,72188.0,72235.0,72302.0,72362.0,72421.0,72489.0,72528.0,72556.0,72586.0,72673.0,72718.0
5106471,77400.0,77436.0,77466.0,77508.0,77539.0,77588.0,77656.0,77697.0,77753.0,77790.0,77841.0,77918.0,77984.0,78071.0,78085.0,78190.0,78304.0,78441.0,78587.0,78623.0,78822.0,78893.0,78956.0,78994.0,79040.0,79102.0,79138.0,79196.0,79220.0,79251.0,79299.0,79349.0,79368.0,79437.0,79484.0,79519.0,79638.0,79681.0,79741.0,79795.0,79847.0,79912.0,79949.0,79976.0,80006.0,80094.0,80139.0
5110955,27300.0,27351.0,27393.0,27452.0,27495.0,27563.0,27655.0,27710.0,27787.0,27830.0,27889.0,27988.0,28073.0,28185.0,28202.0,28285.0,28384.0,28504.0,28632.0,28665.0,28845.0,28945.0,29008.0,29047.0,29094.0,29156.0,29191.0,29249.0,29278.0,29315.0,29377.0,29433.0,29453.0,29525.0,29566.0,29596.0,29740.0,29793.0,29860.0,29921.0,29980.0,30043.0,30079.0,30105.0,30134.0,30217.0,30259.0
5110959,49200.0,49245.0,49283.0,49336.0,49375.0,49436.0,49528.0,49583.0,49658.0,49698.0,49753.0,49844.0,49923.0,50027.0,50043.0,50141.0,50261.0,50406.0,50562.0,50607.0,50851.0,50948.0,51021.0,51066.0,51121.0,51194.0,51235.0,51303.0,51342.0,51391.0,51456.0,51519.0,51539.0,51612.0,51674.0,51719.0,51865.0,51916.0,51981.0,52040.0,52097.0,52158.0,52193.0,52218.0,52248.0,52333.0,52376.0
5110961,57600.0,57646.0,57684.0,57738.0,57778.0,57841.0,57948.0,58012.0,58100.0,58146.0,58209.0,58307.0,58391.0,58502.0,58520.0,58608.0,58748.0,58917.0,59097.0,59161.0,59513.0,59632.0,59733.0,59795.0,59882.0,59997.0,60045.0,60123.0,60167.0,60224.0,60287.0,60364.0,60388.0,60474.0,60542.0,60592.0,60849.0,60916.0,60993.0,61063.0,61130.0,61209.0,61255.0,61287.0,61324.0,61430.0,61484.0
5110963,66000.0,66044.0,66081.0,66133.0,66171.0,66230.0,66324.0,66380.0,66458.0,66493.0,66541.0,66631.0,66708.0,66810.0,66826.0,66937.0,67059.0,67206.0,67362.0,67401.0,67616.0,67702.0,67775.0,67820.0,67880.0,67959.0,68005.0,68081.0,68109.0,68144.0,68195.0,68258.0,68280.0,68357.0,68410.0,68448.0,68588.0,68635.0,68702.0,68762.0,68821.0,68889.0,68928.0,68956.0,68986.0,69073.0,69118.0
5111186,34800.0,34848.0,34887.0,34943.0,34984.0,35047.0,35137.0,35191.0,35264.0,35307.0,35367.0,35458.0,35536.0,35639.0,35654.0,35742.0,35868.0,36020.0,36183.0,36220.0,36422.0,36513.0,36575.0,36613.0,36661.0,36724.0,36759.0,36816.0,36849.0,36891.0,36945.0,36996.0,37015.0,37082.0,37135.0,37174.0,37308.0,37359.0,37419.0,37473.0,37526.0,37585.0,37619.0,37642.0,37668.0,37742.0,37780.0
5111188,43200.0,43245.0,43283.0,43336.0,43375.0,43436.0,43528.0,43583.0,43658.0,43698.0,43753.0,43844.0,43923.0,44027.0,44043.0,44141.0,44261.0,44406.0,44562.0,44607.0,44851.0,44948.0,45021.0,45066.0,45121.0,45194.0,45235.0,45303.0,45342.0,45391.0,45456.0,45519.0,45539.0,45612.0,45674.0,45719.0,45865.0,45916.0,45981.0,46040.0,46097.0,46158.0,46193.0,46218.0,46248.0,46333.0,46376.0
5111956,32100.0,32152.0,32195.0,32256.0,32300.0,32370.0,32468.0,32526.0,32607.0,32664.0,32743.0,32848.0,32938.0,33057.0,33076.0,33173.0,33317.0,33491.0,33678.0,33709.0,33875.0,33972.0,34041.0,34083.0,34126.0,34183.0,34216.0,34270.0,34300.0,34338.0,34392.0,34442.0,34461.0,34528.0,34575.0,34610.0,34753.0,34800.0,34859.0,34913.0,34965.0,35019.0,35050.0,35073.0,35094.0,35155.0,35187.0
5111958,40800.0,40845.0,40883.0,40936.0,40975.0,41036.0,41128.0,41183.0,41258.0,41298.0,41353.0,41444.0,41523.0,41627.0,41643.0,41741.0,41861.0,42006.0,42162.0,42207.0,42451.0,42548.0,42621.0,42666.0,42721.0,42794.0,42835.0,42903.0,42942.0,42991.0,43056.0,43119.0,43139.0,43212.0,43274.0,43319.0,43465.0,43516.0,43581.0,43640.0,43697.0,43758.0,43793.0,43818.0,43848.0,43933.0,43976.0
5111960,54000.0,54051.0,54093.0,54152.0,54195.0,54264.0,54356.0,54411.0,54488.0,54529.0,54585.0,54676.0,54754.0,54857.0,54874.0,54982.0,55113.0,55271.0,55441.0,55491.0,55762.0,55862.0,55949.0,56003.0,56073.0,56166.0,56213.0,56291.0,56332.0,56384.0,56447.0,56518.0,56544.0,56637.0,56715.0,56772.0,56962.0,57023.0,57099.0,57168.0,57236.0,57311.0,57354.0,57385.0,57419.0,57517.0,57566.0
5111962,62400.0,62441.0,62475.0,62523.0,62558.0,62613.0,62694.0,62743.0,62810.0,62850.0,62905.0,63005.0,63091.0,63205.0,63223.0,63323.0,63477.0,63663.0,63862.0,63905.0,64142.0,64233.0,64322.0,64376.0,64457.0,64564.0,64614.0,64695.0,64731.0,64777.0,64837.0,64898.0,64921.0,65004.0,65067.0,65113.0,65270.0,65321.0,65393.0,65459.0,65523.0,65593.0,65633.0,65661.0,65695.0,65792.0,65841.0
5111965,79200.0,79236.0,79266.0,79308.0,79339.0,79388.0,79456.0,79497.0,79553.0,79590.0,79641.0,79718.0,79784.0,79871.0,79885.0,79990.0,80104.0,80241.0,80387.0,80423.0,80622.0,80693.0,80756.0,80794.0,80840.0,80902.0,80938.0,80996.0,81020.0,81051.0,81099.0,81149.0,81168.0,81237.0,81284.0,81319.0,81438.0,81481.0,81541.0,81595.0,81647.0,81712.0,81749.0,81776.0,81806.0,81894.0,81939.0
5112404,33000.0,33052.0,33095.0,33156.0,33200.0,33270.0,33368.0,33426.0,33507.0,33564.0,33643.0,33748.0,33838.0,33957.0,33976.0,34073.0,34217.0,34391.0,34578.0,34609.0,34775.0,34872.0,34941.0,34983.0,35026.0,35083.0,35116.0,35170.0,35200.0,35238.0,35292.0,35342.0,35361.0,35428.0,35475.0,35510.0,35653.0,35700.0,35759.0,35813.0,35865.0,35919.0,35950.0,35973.0,35994.0,36055.0,36087.0
5112406,42000.0,42045.0,42083.0,42136.0,42175.0,42236.0,42328.0,42383.0,42458.0,42498.0,42553.0,42644.0,42723.0,42827.0,42843.0,42941.0,43061.0,43206.0,43362.0,43407.0,43651.0,43748.0,43821.0,43866.0,43921.0,43994.0,44035.0,44103.0,44142.0,44191.0,44256.0,44319.0,44339.0,44412.0,44474.0,44519.0,44665.0,44716.0,44781.0,44840.0,44897.0,44958.0,44993.0,45018.0,45048.0,45133.0,45176.0
5112408,50400.0,50451.0,50493.0,50552.0,50595.0,50664.0,50756.0,50811.0,50888.0,50929.0,50985.0,51076.0,51154.0,51257.0,51274.0,51382.0,51513.0,51671.0,51841.0,51891.0,52162.0,52262.0,52349.0,52403.0,52473.0,52566.0,52613.0,52691.0,52732.0,52784.0,52847.0,52918.0,52944.0,53037.0,53115.0,53172.0,53362.0,53423.0,53499.0,53568.0,53636.0,53711.0,53754.0,53785.0,53819.0,53917.0,53966.0
5112410,58800.0,58849.0,58889.0,58946.0,58987.0,59052.0,59144.0,59199.0,59274.0,59310.0,59359.0,59456.0,59539.0,59649.0,59666.0,59764.0,59903.0,60071.0,60251.0,60296.0,60542.0,60626.0,60711.0,60763.0,60847.0,60959.0,61009.0,61090.0,61126.0,61171.0,61232.0,61296.0,61317.0,61391.0,61451.0,61494.0,61726.0,61791.0,61866.0,61934.0,62001.0,62077.0,62121.0,62151.0,62182.0,62271.0,62316.0
5112412,68400.0,68444.0,68481.0,68533.0,68571.0,68630.0,68724.0,68780.0,68858.0,68893.0,68941.0,69031.0,69108.0,69210.0,69226.0,69337.0,69459.0,69606.0,69762.0,69801.0,70016.0,70102.0,70175.0,70220.0,70280.0,70359.0,70405.0,70481.0,70509.0,70544.0,70595.0,70658.0,70680.0,70757.0,70810.0,70848.0,70988.0,71035.0,71102.0,71162.0,71221.0,71289.0,71328.0,71356.0,71386.0,71473.0,71518.0
5114318,28500.0,28559.0,28608.0,28677.0,28727.0,28807.0,28914.0,28978.0,29065.0,29132.0,29224.0,29332.0,29424.0,29546.0,29565.0,29653.0,29755.0,29879.0,30011.0,30043.0,30215.0,30315.0,30400.0,30452.0,30504.0,30572.0,30611.0,30676.0,30709.0,30752.0,30809.0,30872.0,30897.0,30987.0,31040.0,31078.0,31228.0,31280.0,31351.0,31415.0,31478.0,31541.0,31577.0,31603.0,31640.0,31746.0,31800.0
5114321,48000.0,48045.0,48083.0,48136.0,48175.0,48236.0,48328.0,48383.0,48458.0,48498.0,48553.0,48644.0,48723.0,48827.0,48843.0,48941.0,49061.0,49206.0,49362.0,49407.0,49651.0,49748.0,49821.0,49866.0,49921.0,49994.0,50035.0,50103.0,50142.0,50191.0,50256.0,50319.0,50339.0,50412.0,50474.0,50519.0,50665.0,50716.0,50781.0,50840.0,50897.0,50958.0,50993.0,51018.0,51048.0,51133.0,51176.0
5114323,56400.0,56451.0,56493.0,56552.0,56595.0,56664.0,56756.0,56811.0,56888.0,56929.0,56985.0,57076.0,57154.0,57257.0,57274.0,57382.0,57513.0,57671.0,57841.0,57891.0,58162.0,58262.0,58349.0,58403.0,58473.0,58566.0,58613.0,58691.0,58732.0,58784.0,58847.0,58918.0,58944.0,59037.0,59115.0,59172.0,59362.0,59423.0,59499.0,59568.0,59636.0,59711.0,59754.0,59785.0,59819.0,59917.0,59966.0
5114325,64800.0,64841.0,64875.0,64923.0,64958.0,65013.0,65094.0,65143.0,65210.0,65250.0,65305.0,65405.0,65491.0,65605.0,65623.0,65723.0,65877.0,66063.0,66262.0,66305.0,66542.0,66633.0,66722.0,66776.0,66857.0,66964.0,67014.0,67095.0,67131.0,67177.0,67237.0,67298.0,67321.0,67404.0,67467.0,67513.0,67670.0,67721.0,67793.0,67859.0,67923.0,67993.0,68033.0,68061.0,68095.0,68192.0,68241.0
5114327,73800.0,73836.0,73866.0,73908.0,73939.0,73988.0,74056.0,74097.0,74153.0,74190.0,74241.0,74318.0,74384.0,74471.0,74485.0,74590.0,74704.0,74841.0,74987.0,75023.0,75222.0,75293.0,75356.0,75394.0,75440.0,75502.0,75538.0,75596.0,75620.0,75651.0,75699.0,75749.0,75768.0,75837.0,75884.0,75919.0,76038.0,76081.0,76141.0,76195.0,76247.0,76312.0,76349.0,76376.0,76406.0,76494.0,76539.0
5114329,81000.0,81036.0,81066.0,81108.0,81139.0,81188.0,81256.0,81297.0,81353.0,81390.0,81441.0,81518.0,81584.0,81671.0,81685.0,81790.0,81904.0,82041.0,82187.0,82223.0,82422.0,82493.0,82556.0,82594.0,82640.0,82702.0,82738.0,82796.0,82820.0,82851.0,82899.0,82949.0,82968.0,83037.0,83084.0,83119.0,83238.0,83281.0,83341.0,83395.0,83447.0,83512.0,83549.0,83576.0,83606.0,83694.0,83739.0
5116207,31200.0,31252.0,31295.0,31356.0,31400.0,31470.0,31568.0,31626.0,31707.0,31764.0,31843.0,31948.0,32038.0,32157.0,32176.0,32273.0,32417.0,32591.0,32778.0,32809.0,32975.0,33072.0,33141.0,33183.0,33226.0,33283.0,33316.0,33370.0,33400.0,33438.0,33492.0,33542.0,33561.0,33628.0,33675.0,33710.0,33853.0,33900.0,33959.0,34013.0,34065.0,34119.0,34150.0,34173.0,34194.0,34255.0,34287.0
5116209,39600.0,39648.0,39687.0,39743.0,39784.0,39847.0,39937.0,39991.0,40064.0,40107.0,40167.0,40258.0,40336.0,40439.0,40454.0,40542.0,40668.0,40820.0,40983.0,41020.0,41222.0,41313.0,41375.0,41413.0,41461.0,41524.0,41559.0,41616.0,41649.0,41691.0,41745.0,41796.0,41815.0,41882.0,41935.0,41974.0,42108.0,42159.0,42219.0,42273.0,42326.0,42385.0,42419.0,42442.0,42468.0,42542.0,42580.0
5116262,25200.0,25251.0,25293.0,25352.0,25395.0,25463.0,25555.0,25610.0,25687.0,25730.0,25789.0,25888.0,25973.0,26085.0,26102.0,26185.0,26284.0,26404.0,26532.0,26565.0,26745.0,26845.0,26908.0,26947.0,26994.0,27056.0,27091.0,27149.0,27178.0,27215.0,27277.0,27333.0,27353.0,27425.0,27466.0,27496.0,27640.0,27693.0,27760.0,27821.0,27880.0,27943.0,27979.0,28005.0,28034.0,28117.0,28159.0
5116264,33900.0,33948.0,33987.0,34043.0,34084.0,34147.0,34237.0,34291.0,34364.0,34407.0,34467.0,34558.0,34636.0,34739.0,34754.0,34842.0,34968.0,35120.0,35283.0,35320.0,35522.0,35613.0,35675.0,35713.0,35761.0,35824.0,35859.0,35916.0,35949.0,35991.0,36045.0,36096.0,36115.0,36182.0,36235.0,36274.0,36408.0,36459.0,36519.0,36573.0,36626.0,36685.0,36719.0,36742.0,36768.0,36842.0,36880.0
5116266,61200.0,61249.0,61289.0,61346.0,61387.0,61452.0,61544.0,61599.0,61674.0,61710.0,61759.0,61856.0,61939.0,62049.0,62066.0,62164.0,62303.0,62471.0,62651.0,62696.0,62942.0,63026.0,63111.0,63163.0,63247.0,63359.0,63409.0,63490.0,63526.0,63571.0,63632.0,63696.0,63717.0,63791.0,63851.0,63894.0,64126.0,64191.0,64266.0,64334.0,64401.0,64477.0,64521.0,64551.0,64582.0,64671.0,64716.0
5116268,70800.0,70844.0,70881.0,70933.0,70971.0,71030.0,71124.0,71180.0,71258.0,71293.0,71341.0,71431.0,71508.0,71610.0,71626.0,71737.0,71859.0,72006.0,72162.0,72201.0,72416.0,72502.0,72575.0,72620.0,72680.0,72759.0,72805.0,72881.0,72909.0,72944.0,72995.0,73058.0,73080.0,73157.0,73210.0,73248.0,73388.0,73435.0,73502.0,73562.0,73621.0,73689.0,73728.0,73756.0,73786.0,73873.0,73918.0
5116584,60000.0,60049.0,60089.0,60146.0,60187.0,60252.0,60344.0,60399.0,60474.0,60510.0,60559.0,60656.0,60739.0,60849.0,60866.0,60964.0,61103.0,61271.0,61451.0,61496.0,61742.0,61826.0,61911.0,61963.0,62047.0,62159.0,62209.0,62290.0,62326.0,62371.0,62432.0,62496.0,62517.0,62591.0,62651.0,62694.0,62926.0,62991.0,63066.0,63134.0,63201.0,63277.0,63321.0,63351.0,63382.0,63471.0,63516.0
