tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P
5105354,29700.0,29727.0,29785.0,29819.0,29858.0,29891.0,29974.0,30164.0,30252.0,30387.0,30440.0,30485.0,30608.0,30656.0,30783.0,30897.0,30995.0,31091.0,31153.0,31229.0,31286.0,31346.0,31432.0,31487.0,31547.0,31584.0,31686.0,31760.0,31832.0,31873.0,31911.0,31964.0,32012.0,32079.0,32148.0,32245.0,32359.0,32457.0,32587.0,32608.0,32696.0,32887.0,33227.0,33396.0,33445.0,33484.0,33540.0,33624.0,33697.0,33739.0,33752.0
5105358,49200.0,49225.0,49279.0,49310.0,49346.0,49377.0,49417.0,49509.0,49552.0,49617.0,49642.0,49674.0,49763.0,49798.0,49882.0,49957.0,50021.0,50083.0,50142.0,50183.0,50214.0,50265.0,50338.0,50383.0,50419.0,50441.0,50502.0,50546.0,50589.0,50626.0,50661.0,50708.0,50751.0,50811.0,50850.0,50903.0,50994.0,51073.0,51177.0,51193.0,51286.0,51419.0,51655.0,51772.0,51821.0,51860.0,51916.0,52000.0,52073.0,52115.0,52128.0
5105360,58800.0,58824.0,58875.0,58904.0,58938.0,58966.0,59005.0,59093.0,59134.0,59197.0,59221.0,59247.0,59332.0,59365.0,59443.0,59513.0,59573.0,59631.0,59674.0,59722.0,59759.0,59813.0,59890.0,59939.0,59980.0,60005.0,60075.0,60126.0,60176.0,60212.0,60246.0,60294.0,60338.0,60398.0,60440.0,60498.0,60583.0,60656.0,60752.0,60767.0,60870.0,61013.0,61267.0,61416.0,61465.0,61504.0,61560.0,61644.0,61717.0,61759.0,61772.0
5105854,24300.0,24326.0,24382.0,24415.0,24453.0,24484.0,24528.0,24628.0,24674.0,24745.0,24772.0,24803.0,24878.0,24907.0,24983.0,25051.0,25109.0,25165.0,25212.0,25252.0,25282.0,25329.0,25396.0,25438.0,25474.0,25496.0,25558.0,25602.0,25646.0,25683.0,25717.0,25759.0,25797.0,25850.0,25896.0,25959.0,26040.0,26109.0,26201.0,26215.0,26299.0,26402.0,26587.0,26709.0,26758.0,26797.0,26853.0,26937.0,27010.0,27052.0,27065.0
5105856,32400.0,32425.0,32478.0,32509.0,32544.0,32573.0,32616.0,32715.0,32761.0,32831.0,32858.0,32892.0,32996.0,33037.0,33116.0,33187.0,33247.0,33306.0,33357.0,33410.0,33450.0,33500.0,33571.0,33616.0,33657.0,33682.0,33752.0,33803.0,33854.0,33895.0,33933.0,33981.0,34024.0,34084.0,34131.0,34196.0,34286.0,34363.0,34465.0,34480.0,34571.0,34728.0,35009.0,35107.0,35156.0,35195.0,35251.0,35335.0,35408.0,35450.0,35463.0
5105858,42000.0,42024.0,42075.0,42104.0,42138.0,42166.0,42206.0,42298.0,42341.0,42406.0,42431.0,42459.0,42539.0,42571.0,42649.0,42719.0,42778.0,42836.0,42879.0,42921.0,42953.0,42997.0,43061.0,43101.0,43139.0,43162.0,43227.0,43274.0,43319.0,43358.0,43394.0,43445.0,43491.0,43554.0,43595.0,43652.0,43739.0,43814.0,43913.0,43928.0,44033.0,44156.0,44375.0,44493.0,44542.0,44581.0,44637.0,44721.0,44794.0,44836.0,44849.0
5108830,26400.0,26431.0,26497.0,26535.0,26579.0,26614.0,26666.0,26785.0,26840.0,26925.0,26959.0,26997.0,27100.0,27140.0,27241.0,27331.0,27408.0,27484.0,27544.0,27617.0,27672.0,27736.0,27828.0,27885.0,27966.0,28015.0,28153.0,28253.0,28351.0,28410.0,28465.0,28526.0,28581.0,28658.0,28728.0,28826.0,28934.0,29026.0,29148.0,29167.0,29261.0,29415.0,29690.0,29851.0,29900.0,29939.0,29995.0,30079.0,30152.0,30194.0,30207.0
5108832,36000.0,36024.0,36075.0,36104.0,36138.0,36166.0,36206.0,36298.0,36341.0,36406.0,36431.0,36459.0,36539.0,36571.0,36649.0,36719.0,36778.0,36836.0,36879.0,36921.0,36953.0,36997.0,37061.0,37101.0,37139.0,37162.0,37227.0,37274.0,37319.0,37358.0,37394.0,37445.0,37491.0,37554.0,37595.0,37652.0,37739.0,37814.0,37913.0,37928.0,38033.0,38156.0,38375.0,38493.0,38542.0,38581.0,38637.0,38721.0,38794.0,38836.0,38849.0
5108834,66600.0,66624.0,66675.0,66704.0,66738.0,66765.0,66802.0,66888.0,66928.0,66989.0,67012.0,67040.0,67114.0,67143.0,67221.0,67291.0,67351.0,67409.0,67458.0,67498.0,67528.0,67580.0,67654.0,67700.0,67740.0,67764.0,67832.0,67881.0,67930.0,67969.0,68006.0,68053.0,68096.0,68156.0,68198.0,68256.0,68338.0,68408.0,68501.0,68516.0,68614.0,68758.0,69016.0,69126.0,69175.0,69214.0,69270.0,69354.0,69427.0,69469.0,69481.0
5109234,25200.0,25231.0,25297.0,25335.0,25379.0,25414.0,25466.0,25585.0,25640.0,25725.0,25759.0,25797.0,25900.0,25940.0,26041.0,26131.0,26208.0,26284.0,26344.0,26417.0,26472.0,26536.0,26628.0,26685.0,26766.0,26815.0,26953.0,27053.0,27151.0,27210.0,27265.0,27326.0,27381.0,27458.0,27528.0,27626.0,27734.0,27826.0,27948.0,27967.0,28061.0,28215.0,28490.0,28651.0,28700.0,28739.0,28795.0,28879.0,28952.0,28994.0,29007.0
5109236,33600.0,33625.0,33678.0,33709.0,33744.0,33773.0,33816.0,33915.0,33961.0,34031.0,34058.0,34092.0,34196.0,34237.0,34316.0,34387.0,34447.0,34506.0,34557.0,34610.0,34650.0,34700.0,34771.0,34816.0,34857.0,34882.0,34952.0,35003.0,35054.0,35095.0,35133.0,35181.0,35224.0,35284.0,35331.0,35396.0,35486.0,35563.0,35665.0,35680.0,35771.0,35928.0,36209.0,36307.0,36356.0,36395.0,36451.0,36535.0,36608.0,36650.0,36663.0
5109238,43200.0,43225.0,43279.0,43310.0,43346.0,43377.0,43417.0,43509.0,43552.0,43617.0,43642.0,43674.0,43763.0,43798.0,43882.0,43957.0,44021.0,44083.0,44142.0,44183.0,44214.0,44265.0,44338.0,44383.0,44419.0,44441.0,44502.0,44546.0,44589.0,44626.0,44661.0,44708.0,44751.0,44811.0,44850.0,44903.0,44994.0,45073.0,45177.0,45193.0,45286.0,45419.0,45655.0,45772.0,45821.0,45860.0,45916.0,46000.0,46073.0,46115.0,46128.0
5109240,52800.0,52825.0,52879.0,52910.0,52946.0,52977.0,53017.0,53109.0,53152.0,53217.0,53242.0,53274.0,53363.0,53398.0,53482.0,53557.0,53621.0,53683.0,53742.0,53783.0,53814.0,53865.0,53938.0,53983.0,54019.0,54041.0,54102.0,54146.0,54189.0,54226.0,54261.0,54308.0,54351.0,54411.0,54450.0,54503.0,54594.0,54673.0,54777.0,54793.0,54886.0,55019.0,55255.0,55372.0,55421.0,55460.0,55516.0,55600.0,55673.0,55715.0,55728.0
5109242,62100.0,62123.0,62173.0,62202.0,62235.0,62264.0,62304.0,62395.0,62437.0,62501.0,62526.0,62564.0,62649.0,62683.0,62769.0,62846.0,62912.0,62977.0,63021.0,63060.0,63090.0,63148.0,63231.0,63282.0,63337.0,63370.0,63464.0,63532.0,63598.0,63637.0,63673.0,63723.0,63768.0,63830.0,63867.0,63918.0,64011.0,64091.0,64197.0,64214.0,64318.0,64517.0,64871.0,65003.0,65052.0,65091.0,65147.0,65231.0,65304.0,65346.0,65359.0
5111060,27000.0,27031.0,27097.0,27135.0,27179.0,27214.0,27266.0,27385.0,27440.0,27525.0,27559.0,27597.0,27700.0,27740.0,27841.0,27931.0,28008.0,28084.0,28144.0,28217.0,28272.0,28336.0,28428.0,28485.0,28566.0,28615.0,28753.0,28853.0,28951.0,29010.0,29065.0,29126.0,29181.0,29258.0,29328.0,29426.0,29534.0,29626.0,29748.0,29767.0,29861.0,30015.0,30290.0,30451.0,30500.0,30539.0,30595.0,30679.0,30752.0,30794.0,30807.0
5111062,44400.0,44425.0,44479.0,44510.0,44546.0,44577.0,44617.0,44709.0,44752.0,44817.0,44842.0,44874.0,44963.0,44998.0,45082.0,45157.0,45221.0,45283.0,45342.0,45383.0,45414.0,45465.0,45538.0,45583.0,45619.0,45641.0,45702.0,45746.0,45789.0,45826.0,45861.0,45908.0,45951.0,46011.0,46050.0,46103.0,46194.0,46273.0,46377.0,46393.0,46486.0,46619.0,46855.0,46972.0,47021.0,47060.0,47116.0,47200.0,47273.0,47315.0,47328.0
5111064,54000.0,54024.0,54075.0,54104.0,54138.0,54166.0,54205.0,54293.0,54334.0,54397.0,54421.0,54447.0,54532.0,54565.0,54643.0,54713.0,54773.0,54831.0,54874.0,54922.0,54959.0,55013.0,55090.0,55139.0,55180.0,55205.0,55275.0,55326.0,55376.0,55412.0,55446.0,55494.0,55538.0,55598.0,55640.0,55698.0,55783.0,55856.0,55952.0,55967.0,56070.0,56213.0,56467.0,56616.0,56665.0,56704.0,56760.0,56844.0,56917.0,56959.0,56972.0
5111066,63000.0,63023.0,63073.0,63102.0,63135.0,63164.0,63204.0,63295.0,63337.0,63401.0,63426.0,63464.0,63549.0,63583.0,63669.0,63746.0,63812.0,63877.0,63921.0,63960.0,63990.0,64048.0,64131.0,64182.0,64237.0,64270.0,64364.0,64432.0,64498.0,64537.0,64573.0,64623.0,64668.0,64730.0,64767.0,64818.0,64911.0,64991.0,65097.0,65114.0,65218.0,65417.0,65771.0,65903.0,65952.0,65991.0,66047.0,66131.0,66204.0,66246.0,66259.0
5112696,28800.0,28827.0,28885.0,28919.0,28958.0,28991.0,29074.0,29264.0,29352.0,29487.0,29540.0,29585.0,29708.0,29756.0,29883.0,29997.0,30095.0,30191.0,30253.0,30329.0,30386.0,30446.0,30532.0,30587.0,30647.0,30684.0,30786.0,30860.0,30932.0,30973.0,31011.0,31064.0,31112.0,31179.0,31248.0,31345.0,31459.0,31557.0,31687.0,31708.0,31796.0,31987.0,32327.0,32496.0,32545.0,32584.0,32640.0,32724.0,32797.0,32839.0,32852.0
5112698,45600.0,45625.0,45679.0,45710.0,45746.0,45777.0,45817.0,45909.0,45952.0,46017.0,46042.0,46074.0,46163.0,46198.0,46282.0,46357.0,46421.0,46483.0,46542.0,46583.0,46614.0,46665.0,46738.0,46783.0,46819.0,46841.0,46902.0,46946.0,46989.0,47026.0,47061.0,47108.0,47151.0,47211.0,47250.0,47303.0,47394.0,47473.0,47577.0,47593.0,47686.0,47819.0,48055.0,48172.0,48221.0,48260.0,48316.0,48400.0,48473.0,48515.0,48528.0
5112700,55200.0,55224.0,55275.0,55304.0,55338.0,55366.0,55405.0,55493.0,55534.0,55597.0,55621.0,55647.0,55732.0,55765.0,55843.0,55913.0,55973.0,56031.0,56074.0,56122.0,56159.0,56213.0,56290.0,56339.0,56380.0,56405.0,56475.0,56526.0,56576.0,56612.0,56646.0,56694.0,56738.0,56798.0,56840.0,56898.0,56983.0,57056.0,57152.0,57167.0,57270.0,57413.0,57667.0,57816.0,57865.0,57904.0,57960.0,58044.0,58117.0,58159.0,58172.0
5112876,37200.0,37224.0,37275.0,37304.0,37338.0,37366.0,37406.0,37498.0,37541.0,37606.0,37631.0,37659.0,37739.0,37771.0,37849.0,37919.0,37978.0,38036.0,38079.0,38121.0,38153.0,38197.0,38261.0,38301.0,38339.0,38362.0,38427.0,38474.0,38519.0,38558.0,38594.0,38645.0,38691.0,38754.0,38795.0,38852.0,38939.0,39014.0,39113.0,39128.0,39233.0,39356.0,39575.0,39693.0,39742.0,39781.0,39837.0,39921.0,39994.0,40036.0,40049.0
5112878,63900.0,63924.0,63975.0,64004.0,64038.0,64065.0,64102.0,64188.0,64228.0,64289.0,64312.0,64340.0,64414.0,64443.0,64521.0,64591.0,64651.0,64709.0,64758.0,64798.0,64828.0,64880.0,64954.0,65000.0,65040.0,65064.0,65132.0,65181.0,65230.0,65269.0,65306.0,65353.0,65396.0,65456.0,65498.0,65556.0,65638.0,65708.0,65801.0,65816.0,65914.0,66058.0,66316.0,66426.0,66475.0,66514.0,66570.0,66654.0,66727.0,66769.0,66781.0
5112882,80100.0,80120.0,80162.0,80186.0,80214.0,80237.0,80268.0,80339.0,80372.0,80423.0,80443.0,80467.0,80526.0,80549.0,80607.0,80659.0,80703.0,80747.0,80774.0,80798.0,80817.0,80853.0,80905.0,80937.0,80963.0,80979.0,81024.0,81056.0,81089.0,81117.0,81144.0,81177.0,81207.0,81249.0,81282.0,81327.0,81387.0,81439.0,81507.0,81518.0,81608.0,81730.0,81948.0,82041.0,82086.0,82121.0,82172.0,82248.0,82314.0,82352.0,82363.0
5113388,64800.0,64824.0,64875.0,64904.0,64938.0,64965.0,65002.0,65088.0,65128.0,65189.0,65212.0,65240.0,65314.0,65343.0,65421.0,65491.0,65551.0,65609.0,65658.0,65698.0,65728.0,65780.0,65854.0,65900.0,65940.0,65964.0,66032.0,66081.0,66130.0,66169.0,66206.0,66253.0,66296.0,66356.0,66398.0,66456.0,66538.0,66608.0,66701.0,66716.0,66814.0,66958.0,67216.0,67326.0,67375.0,67414.0,67470.0,67554.0,67627.0,67669.0,67681.0
5113837,28200.0,28231.0,28297.0,28335.0,28379.0,28414.0,28466.0,28585.0,28640.0,28725.0,28759.0,28797.0,28900.0,28940.0,29041.0,29131.0,29208.0,29284.0,29344.0,29417.0,29472.0,29536.0,29628.0,29685.0,29766.0,29815.0,29953.0,30053.0,30151.0,30210.0,30265.0,30326.0,30381.0,30458.0,30528.0,30626.0,30734.0,30826.0,30948.0,30967.0,31061.0,31215.0,31490.0,31651.0,31700.0,31739.0,31795.0,31879.0,31952.0,31994.0,32007.0
5113839,40800.0,40824.0,40875.0,40904.0,40938.0,40966.0,41006.0,41098.0,41141.0,41206.0,41231.0,41259.0,41339.0,41371.0,41449.0,41519.0,41578.0,41636.0,41679.0,41721.0,41753.0,41797.0,41861.0,41901.0,41939.0,41962.0,42027.0,42074.0,42119.0,42158.0,42194.0,42245.0,42291.0,42354.0,42395.0,42452.0,42539.0,42614.0,42713.0,42728.0,42833.0,42956.0,43175.0,43293.0,43342.0,43381.0,43437.0,43521.0,43594.0,43636.0,43649.0
5114809,25800.0,25831.0,25897.0,25935.0,25979.0,26014.0,26066.0,26185.0,26240.0,26325.0,26359.0,26397.0,26500.0,26540.0,26641.0,26731.0,26808.0,26884.0,26944.0,27017.0,27072.0,27136.0,27228.0,27285.0,27366.0,27415.0,27553.0,27653.0,27751.0,27810.0,27865.0,27926.0,27981.0,28058.0,28128.0,28226.0,28334.0,28426.0,28548.0,28567.0,28661.0,28815.0,29090.0,29251.0,29300.0,29339.0,29395.0,29479.0,29552.0,29594.0,29607.0
5117046,38400.0,38424.0,38475.0,38504.0,38538.0,38566.0,38606.0,38698.0,38741.0,38806.0,38831.0,38859.0,38939.0,38971.0,39049.0,39119.0,39178.0,39236.0,39279.0,39321.0,39353.0,39397.0,39461.0,39501.0,39539.0,39562.0,39627.0,39674.0,39719.0,39758.0,39794.0,39845.0,39891.0,39954.0,39995.0,40052.0,40139.0,40214.0,40313.0,40328.0,40433.0,40556.0,40775.0,40893.0,40942.0,40981.0,41037.0,41121.0,41194.0,41236.0,41249.0
5117048,48000.0,48025.0,48079.0,48110.0,48146.0,48177.0,48217.0,48309.0,48352.0,48417.0,48442.0,48474.0,48563.0,48598.0,48682.0,48757.0,48821.0,48883.0,48942.0,48983.0,49014.0,49065.0,49138.0,49183.0,49219.0,49241.0,49302.0,49346.0,49389.0,49426.0,49461.0,49508.0,49551.0,49611.0,49650.0,49703.0,49794.0,49873.0,49977.0,49993.0,50086.0,50219.0,50455.0,50572.0,50621.0,50660.0,50716.0,50800.0,50873.0,50915.0,50928.0
5117050,57600.0,57624.0,57675.0,57704.0,57738.0,57766.0,57805.0,57893.0,57934.0,57997.0,58021.0,58047.0,58132.0,58165.0,58243.0,58313.0,58373.0,58431.0,58474.0,58522.0,58559.0,58613.0,58690.0,58739.0,58780.0,58805.0,58875.0,58926.0,58976.0,59012.0,59046.0,59094.0,59138.0,59198.0,59240.0,59298.0,59383.0,59456.0,59552.0,59567.0,59670.0,59813.0,60067.0,60216.0,60265.0,60304.0,60360.0,60444.0,60517.0,60559.0,60572.0
5117052,67500.0,67524.0,67575.0,67604.0,67638.0,67665.0,67702.0,67788.0,67828.0,67889.0,67912.0,67940.0,68014.0,68043.0,68121.0,68191.0,68251.0,68309.0,68358.0,68398.0,68428.0,68480.0,68554.0,68600.0,68640.0,68664.0,68732.0,68781.0,68830.0,68869.0,68906.0,68953.0,68996.0,69056.0,69098.0,69156.0,69238.0,69308.0,69401.0,69416.0,69514.0,69658.0,69916.0,70026.0,70075.0,70114.0,70170.0,70254.0,70327.0,70369.0,70381.0
5117054,74700.0,74724.0,74776.0,74806.0,74841.0,74871.0,74910.0,74998.0,75039.0,75102.0,75126.0,75156.0,75231.0,75261.0,75336.0,75403.0,75460.0,75517.0,75558.0,75591.0,75616.0,75665.0,75735.0,75779.0,75812.0,75832.0,75888.0,75929.0,75969.0,76004.0,76036.0,76079.0,76118.0,76173.0,76211.0,76263.0,76344.0,76414.0,76506.0,76521.0,76631.0,76760.0,76989.0,77102.0,77150.0,77188.0,77243.0,77325.0,77396.0,77437.0,77449.0
