tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P
5098623,57000.0,57064.0,57106.0,57142.0,57249.0,57303.0,57353.0,57376.0,57449.0,57487.0,57569.0,57656.0,57717.0,57763.0,57815.0,57845.0,57871.0,57897.0,57956.0,58062.0,58119.0,58177.0,58215.0,58252.0,58292.0,58330.0,58378.0,58422.0,58482.0,58525.0,58585.0,58685.0,58771.0,58884.0,58902.0,59007.0,59192.0,59656.0,59776.0,59812.0,59930.0,60021.0,60080.0,60153.0,60191.0,60244.0,60276.0,60307.0,60402.0,60495.0,60531.0,60588.0,60617.0,60712.0,60758.0,60849.0,60928.0,60975.0,61021.0,61087.0,61138.0,61234.0,61310.0,61461.0,61502.0,61575.0,61637.0,61708.0,61766.0,61818.0,61844.0
5099482,40800.0,40877.0,40927.0,40970.0,41062.0,41101.0,41149.0,41171.0,41241.0,41278.0,41357.0,41439.0,41493.0,41534.0,41590.0,41617.0,41640.0,41664.0,41703.0,41772.0,41824.0,41876.0,41910.0,41943.0,41983.0,42020.0,42082.0,42138.0,42216.0,42255.0,42309.0,42382.0,42445.0,42528.0,42541.0,42641.0,42739.0,42984.0,43072.0,43096.0,43174.0,43233.0,43275.0,43327.0,43358.0,43402.0,43428.0,43446.0,43501.0,43555.0,43581.0,43622.0,43643.0,43719.0,43756.0,43818.0,43868.0,43898.0,43934.0,43986.0,44026.0,44089.0,44155.0,44285.0,44318.0,44377.0,44431.0,44487.0,44517.0,44544.0,44557.0
5099772,26880.0,26982.0,27048.0,27106.0,27241.0,27301.0,27366.0,27396.0,27492.0,27542.0,27650.0,27764.0,27848.0,27913.0,28008.0,28074.0,28130.0,28187.0,28294.0,28485.0,28556.0,28627.0,28673.0,28719.0,28788.0,28853.0,28909.0,28960.0,29029.0,29122.0,29250.0,29363.0,29460.0,29588.0,29609.0,29703.0,29835.0,30167.0,30361.0,30390.0,30484.0,30555.0,30611.0,30679.0,30716.0,30768.0,30799.0,30819.0,30880.0,30939.0,30963.0,31001.0,31021.0,31076.0,31103.0,31168.0,31231.0,31269.0,31308.0,31364.0,31407.0,31472.0,31539.0,31704.0,31735.0,31791.0,31845.0,32017.0,32072.0,32121.0,32146.0
5099774,40200.0,40257.0,40294.0,40327.0,40419.0,40470.0,40520.0,40543.0,40616.0,40654.0,40736.0,40822.0,40880.0,40925.0,40971.0,41000.0,41024.0,41049.0,41112.0,41225.0,41283.0,41341.0,41379.0,41417.0,41455.0,41490.0,41543.0,41591.0,41657.0,41699.0,41758.0,41852.0,41933.0,42040.0,42057.0,42161.0,42318.0,42712.0,42811.0,42839.0,42931.0,43001.0,43051.0,43111.0,43144.0,43191.0,43219.0,43240.0,43302.0,43363.0,43395.0,43446.0,43472.0,43553.0,43592.0,43680.0,43744.0,43783.0,43828.0,43893.0,43943.0,44012.0,44077.0,44229.0,44266.0,44333.0,44387.0,44453.0,44510.0,44560.0,44586.0
5099776,52200.0,52264.0,52306.0,52342.0,52449.0,52503.0,52553.0,52576.0,52649.0,52687.0,52769.0,52856.0,52917.0,52963.0,53015.0,53045.0,53071.0,53097.0,53156.0,53262.0,53319.0,53377.0,53415.0,53452.0,53492.0,53530.0,53578.0,53622.0,53682.0,53725.0,53785.0,53885.0,53971.0,54084.0,54102.0,54207.0,54392.0,54856.0,54976.0,55012.0,55130.0,55221.0,55280.0,55353.0,55391.0,55444.0,55476.0,55507.0,55602.0,55695.0,55731.0,55788.0,55817.0,55912.0,55958.0,56049.0,56128.0,56175.0,56221.0,56287.0,56338.0,56434.0,56510.0,56661.0,56702.0,56775.0,56837.0,56908.0,56966.0,57018.0,57044.0
5099778,64800.0,64885.0,64940.0,64989.0,65175.0,65235.0,65289.0,65314.0,65393.0,65434.0,65523.0,65615.0,65680.0,65729.0,65782.0,65810.0,65834.0,65858.0,65916.0,66020.0,66071.0,66123.0,66157.0,66190.0,66233.0,66273.0,66322.0,66366.0,66427.0,66473.0,66536.0,66640.0,66730.0,66848.0,66867.0,66982.0,67158.0,67601.0,67699.0,67733.0,67844.0,67928.0,67987.0,68060.0,68098.0,68151.0,68183.0,68209.0,68287.0,68363.0,68400.0,68458.0,68487.0,68580.0,68625.0,68699.0,68760.0,68797.0,68838.0,68897.0,68943.0,69008.0,69077.0,69232.0,69270.0,69339.0,69398.0,69468.0,69517.0,69561.0,69584.0
5100079,58800.0,58861.0,58901.0,58936.0,59035.0,59084.0,59139.0,59165.0,59246.0,59289.0,59381.0,59477.0,59539.0,59587.0,59652.0,59677.0,59698.0,59720.0,59780.0,59886.0,59946.0,60007.0,60047.0,60086.0,60131.0,60172.0,60244.0,60309.0,60399.0,60446.0,60511.0,60597.0,60671.0,60768.0,60783.0,60901.0,61067.0,61484.0,61584.0,61613.0,61709.0,61782.0,61830.0,61889.0,61918.0,61959.0,61984.0,62004.0,62063.0,62120.0,62153.0,62206.0,62232.0,62317.0,62358.0,62436.0,62486.0,62516.0,62573.0,62656.0,62721.0,62792.0,62858.0,63043.0,63081.0,63151.0,63210.0,63279.0,63338.0,63390.0,63417.0
5100081,70200.0,70281.0,70334.0,70380.0,70500.0,70560.0,70602.0,70622.0,70684.0,70716.0,70786.0,70860.0,70894.0,70920.0,70980.0,71002.0,71021.0,71040.0,71083.0,71160.0,71214.0,71269.0,71305.0,71340.0,71371.0,71400.0,71438.0,71472.0,71520.0,71570.0,71640.0,71697.0,71746.0,71810.0,71820.0,72000.0,72120.0,72420.0,72780.0,72798.0,72856.0,72900.0,72954.0,73020.0,73057.0,73109.0,73140.0,73157.0,73209.0,73260.0,73295.0,73351.0,73380.0,73461.0,73500.0,73680.0,73793.0,73860.0,73910.0,73983.0,74040.0,74100.0,74160.0,74280.0,74323.0,74400.0,74460.0,74520.0,74571.0,74616.0,74640.0
5100083,81000.0,81048.0,81079.0,81107.0,81183.0,81228.0,81274.0,81295.0,81362.0,81397.0,81473.0,81554.0,81615.0,81661.0,81687.0,81710.0,81730.0,81750.0,81777.0,81824.0,81875.0,81926.0,81959.0,81991.0,82025.0,82056.0,82105.0,82149.0,82210.0,82249.0,82304.0,82383.0,82451.0,82540.0,82554.0,82665.0,82826.0,83231.0,83323.0,83352.0,83446.0,83517.0,83562.0,83617.0,83644.0,83682.0,83704.0,83721.0,83773.0,83823.0,83848.0,83888.0,83908.0,83985.0,84022.0,84093.0,84145.0,84176.0,84218.0,84279.0,84326.0,84391.0,84450.0,84551.0,84589.0,84658.0,84711.0,84774.0,84834.0,84887.0,84914.0
5100415,22200.0,22244.0,22273.0,22298.0,22361.0,22399.0,22443.0,22463.0,22527.0,22560.0,22632.0,22708.0,22750.0,22783.0,22821.0,22847.0,22869.0,22892.0,22924.0,22981.0,23032.0,23083.0,23117.0,23150.0,23196.0,23239.0,23285.0,23327.0,23384.0,23437.0,23511.0,23569.0,23619.0,23685.0,23695.0,23755.0,23866.0,24143.0,24250.0,24269.0,24330.0,24377.0,24412.0,24455.0,24474.0,24501.0,24517.0,24529.0,24565.0,24601.0,24620.0,24650.0,24664.0,24719.0,24746.0,24788.0,24827.0,24850.0,24875.0,24911.0,24939.0,24988.0,25026.0,25127.0,25157.0,25211.0,25262.0,25333.0,25402.0,25464.0,25496.0
5100420,73200.0,73267.0,73310.0,73348.0,73461.0,73514.0,73564.0,73587.0,73660.0,73698.0,73781.0,73868.0,73921.0,73962.0,74004.0,74033.0,74057.0,74082.0,74141.0,74246.0,74301.0,74356.0,74392.0,74427.0,74464.0,74498.0,74551.0,74599.0,74665.0,74704.0,74758.0,74848.0,74925.0,75027.0,75043.0,75158.0,75318.0,75721.0,75815.0,75843.0,75935.0,76006.0,76058.0,76122.0,76153.0,76196.0,76222.0,76241.0,76297.0,76352.0,76381.0,76426.0,76449.0,76529.0,76567.0,76634.0,76688.0,76720.0,76764.0,76828.0,76877.0,76941.0,77008.0,77133.0,77172.0,77243.0,77296.0,77364.0,77422.0,77474.0,77501.0
5100508,31500.0,31589.0,31647.0,31697.0,31850.0,31931.0,32008.0,32043.0,32155.0,32214.0,32340.0,32473.0,32564.0,32633.0,32701.0,32758.0,32807.0,32856.0,32947.0,33110.0,33174.0,33239.0,33281.0,33323.0,33369.0,33412.0,33465.0,33513.0,33579.0,33656.0,33763.0,33883.0,33986.0,34122.0,34144.0,34235.0,34437.0,34944.0,35189.0,35216.0,35303.0,35370.0,35415.0,35470.0,35496.0,35533.0,35556.0,35570.0,35614.0,35657.0,35682.0,35722.0,35742.0,35811.0,35844.0,35905.0,35949.0,35975.0,36008.0,36056.0,36093.0,36144.0,36198.0,36339.0,36368.0,36421.0,36460.0,36516.0,36586.0,36649.0,36681.0
5100512,56400.0,56464.0,56506.0,56542.0,56649.0,56703.0,56753.0,56776.0,56849.0,56887.0,56969.0,57056.0,57117.0,57163.0,57215.0,57245.0,57271.0,57297.0,57356.0,57462.0,57519.0,57577.0,57615.0,57652.0,57692.0,57730.0,57778.0,57822.0,57882.0,57925.0,57985.0,58085.0,58171.0,58284.0,58302.0,58407.0,58592.0,59056.0,59176.0,59212.0,59330.0,59421.0,59480.0,59553.0,59591.0,59644.0,59676.0,59707.0,59802.0,59895.0,59931.0,59988.0,60017.0,60112.0,60158.0,60249.0,60328.0,60375.0,60421.0,60487.0,60538.0,60634.0,60710.0,60861.0,60902.0,60975.0,61037.0,61108.0,61166.0,61218.0,61244.0
5100514,69600.0,69667.0,69710.0,69748.0,69861.0,69914.0,69964.0,69987.0,70060.0,70098.0,70181.0,70268.0,70321.0,70362.0,70404.0,70433.0,70457.0,70482.0,70541.0,70646.0,70701.0,70756.0,70792.0,70827.0,70864.0,70898.0,70951.0,70999.0,71065.0,71104.0,71158.0,71248.0,71325.0,71427.0,71443.0,71558.0,71718.0,72121.0,72215.0,72243.0,72335.0,72406.0,72458.0,72522.0,72553.0,72596.0,72622.0,72641.0,72697.0,72752.0,72781.0,72826.0,72849.0,72929.0,72967.0,73034.0,73088.0,73120.0,73164.0,73228.0,73277.0,73341.0,73408.0,73533.0,73572.0,73643.0,73696.0,73764.0,73822.0,73874.0,73901.0
5101240,33000.0,33058.0,33096.0,33128.0,33232.0,33292.0,33346.0,33371.0,33450.0,33491.0,33580.0,33674.0,33740.0,33790.0,33838.0,33874.0,33904.0,33935.0,33997.0,34109.0,34170.0,34232.0,34272.0,34312.0,34358.0,34400.0,34453.0,34501.0,34567.0,34617.0,34686.0,34779.0,34859.0,34964.0,34981.0,35072.0,35260.0,35732.0,35845.0,35869.0,35948.0,36008.0,36054.0,36110.0,36136.0,36172.0,36194.0,36211.0,36263.0,36314.0,36342.0,36387.0,36409.0,36485.0,36522.0,36593.0,36644.0,36675.0,36712.0,36766.0,36808.0,36870.0,36929.0,37051.0,37084.0,37143.0,37189.0,37251.0,37306.0,37355.0,37380.0
5101244,57600.0,57664.0,57706.0,57742.0,57849.0,57903.0,57953.0,57976.0,58049.0,58087.0,58169.0,58256.0,58317.0,58363.0,58415.0,58445.0,58471.0,58497.0,58556.0,58662.0,58719.0,58777.0,58815.0,58852.0,58892.0,58930.0,58978.0,59022.0,59082.0,59125.0,59185.0,59285.0,59371.0,59484.0,59502.0,59607.0,59792.0,60256.0,60376.0,60412.0,60530.0,60621.0,60680.0,60753.0,60791.0,60844.0,60876.0,60907.0,61002.0,61095.0,61131.0,61188.0,61217.0,61312.0,61358.0,61449.0,61528.0,61575.0,61621.0,61687.0,61738.0,61834.0,61910.0,62061.0,62102.0,62175.0,62237.0,62308.0,62366.0,62418.0,62444.0
5101346,36000.0,36058.0,36096.0,36128.0,36232.0,36292.0,36346.0,36371.0,36450.0,36491.0,36580.0,36674.0,36740.0,36790.0,36838.0,36874.0,36904.0,36935.0,36997.0,37109.0,37170.0,37232.0,37272.0,37312.0,37358.0,37400.0,37453.0,37501.0,37567.0,37617.0,37686.0,37779.0,37859.0,37964.0,37981.0,38072.0,38260.0,38732.0,38845.0,38869.0,38948.0,39008.0,39054.0,39110.0,39136.0,39172.0,39194.0,39211.0,39263.0,39314.0,39342.0,39387.0,39409.0,39485.0,39522.0,39593.0,39644.0,39675.0,39712.0,39766.0,39808.0,39870.0,39929.0,40051.0,40084.0,40143.0,40189.0,40251.0,40306.0,40355.0,40380.0
5101348,48000.0,48057.0,48094.0,48127.0,48219.0,48270.0,48320.0,48343.0,48416.0,48454.0,48536.0,48622.0,48680.0,48725.0,48771.0,48800.0,48824.0,48849.0,48912.0,49025.0,49083.0,49141.0,49179.0,49217.0,49255.0,49290.0,49343.0,49391.0,49457.0,49499.0,49558.0,49652.0,49733.0,49840.0,49857.0,49961.0,50118.0,50512.0,50611.0,50639.0,50731.0,50801.0,50851.0,50911.0,50944.0,50991.0,51019.0,51040.0,51102.0,51163.0,51195.0,51246.0,51272.0,51353.0,51392.0,51480.0,51544.0,51583.0,51628.0,51693.0,51743.0,51812.0,51877.0,52029.0,52066.0,52133.0,52187.0,52253.0,52310.0,52360.0,52386.0
5101893,79200.0,79253.0,79287.0,79317.0,79399.0,79440.0,79482.0,79501.0,79562.0,79594.0,79663.0,79736.0,79786.0,79825.0,79854.0,79878.0,79898.0,79919.0,79951.0,80007.0,80051.0,80095.0,80124.0,80153.0,80185.0,80214.0,80258.0,80298.0,80354.0,80394.0,80450.0,80529.0,80597.0,80687.0,80701.0,80809.0,80996.0,81466.0,81533.0,81558.0,81640.0,81703.0,81748.0,81802.0,81833.0,81877.0,81904.0,81920.0,81969.0,82018.0,82046.0,82090.0,82112.0,82184.0,82218.0,82280.0,82331.0,82362.0,82396.0,82446.0,82484.0,82542.0,82600.0,82711.0,82747.0,82813.0,82863.0,82928.0,82993.0,83051.0,83080.0
5103207,30600.0,30689.0,30747.0,30797.0,30950.0,31031.0,31108.0,31143.0,31255.0,31314.0,31440.0,31573.0,31664.0,31733.0,31801.0,31858.0,31907.0,31956.0,32047.0,32210.0,32274.0,32339.0,32381.0,32423.0,32469.0,32512.0,32565.0,32613.0,32679.0,32756.0,32863.0,32983.0,33086.0,33222.0,33244.0,33335.0,33537.0,34044.0,34289.0,34316.0,34403.0,34470.0,34515.0,34570.0,34596.0,34633.0,34656.0,34670.0,34714.0,34757.0,34782.0,34822.0,34842.0,34911.0,34944.0,35005.0,35049.0,35075.0,35108.0,35156.0,35193.0,35244.0,35298.0,35439.0,35468.0,35521.0,35560.0,35616.0,35686.0,35749.0,35781.0
5103209,43800.0,43857.0,43894.0,43927.0,44019.0,44070.0,44120.0,44143.0,44216.0,44254.0,44336.0,44422.0,44480.0,44525.0,44571.0,44600.0,44624.0,44649.0,44712.0,44825.0,44883.0,44941.0,44979.0,45017.0,45055.0,45090.0,45143.0,45191.0,45257.0,45299.0,45358.0,45452.0,45533.0,45640.0,45657.0,45761.0,45918.0,46312.0,46411.0,46439.0,46531.0,46601.0,46651.0,46711.0,46744.0,46791.0,46819.0,46840.0,46902.0,46963.0,46995.0,47046.0,47072.0,47153.0,47192.0,47280.0,47344.0,47383.0,47428.0,47493.0,47543.0,47612.0,47677.0,47829.0,47866.0,47933.0,47987.0,48053.0,48110.0,48160.0,48186.0
5103211,55800.0,55864.0,55906.0,55942.0,56049.0,56103.0,56153.0,56176.0,56249.0,56287.0,56369.0,56456.0,56517.0,56563.0,56615.0,56645.0,56671.0,56697.0,56756.0,56862.0,56919.0,56977.0,57015.0,57052.0,57092.0,57130.0,57178.0,57222.0,57282.0,57325.0,57385.0,57485.0,57571.0,57684.0,57702.0,57807.0,57992.0,58456.0,58576.0,58612.0,58730.0,58821.0,58880.0,58953.0,58991.0,59044.0,59076.0,59107.0,59202.0,59295.0,59331.0,59388.0,59417.0,59512.0,59558.0,59649.0,59728.0,59775.0,59821.0,59887.0,59938.0,60034.0,60110.0,60261.0,60302.0,60375.0,60437.0,60508.0,60566.0,60618.0,60644.0
5103786,28800.0,28889.0,28947.0,28997.0,29150.0,29231.0,29308.0,29343.0,29455.0,29514.0,29640.0,29773.0,29864.0,29933.0,30001.0,30058.0,30107.0,30156.0,30247.0,30410.0,30474.0,30539.0,30581.0,30623.0,30669.0,30712.0,30765.0,30813.0,30879.0,30956.0,31063.0,31183.0,31286.0,31422.0,31444.0,31535.0,31737.0,32244.0,32489.0,32516.0,32603.0,32670.0,32715.0,32770.0,32796.0,32833.0,32856.0,32870.0,32914.0,32957.0,32982.0,33022.0,33042.0,33111.0,33144.0,33205.0,33249.0,33275.0,33308.0,33356.0,33393.0,33444.0,33498.0,33639.0,33668.0,33721.0,33760.0,33816.0,33886.0,33949.0,33981.0
5103788,42000.0,42057.0,42094.0,42127.0,42219.0,42270.0,42320.0,42343.0,42416.0,42454.0,42536.0,42622.0,42680.0,42725.0,42771.0,42800.0,42824.0,42849.0,42912.0,43025.0,43083.0,43141.0,43179.0,43217.0,43255.0,43290.0,43343.0,43391.0,43457.0,43499.0,43558.0,43652.0,43733.0,43840.0,43857.0,43961.0,44118.0,44512.0,44611.0,44639.0,44731.0,44801.0,44851.0,44911.0,44944.0,44991.0,45019.0,45040.0,45102.0,45163.0,45195.0,45246.0,45272.0,45353.0,45392.0,45480.0,45544.0,45583.0,45628.0,45693.0,45743.0,45812.0,45877.0,46029.0,46066.0,46133.0,46187.0,46253.0,46310.0,46360.0,46386.0
5103790,54000.0,54064.0,54106.0,54142.0,54249.0,54303.0,54353.0,54376.0,54449.0,54487.0,54569.0,54656.0,54717.0,54763.0,54815.0,54845.0,54871.0,54897.0,54956.0,55062.0,55119.0,55177.0,55215.0,55252.0,55292.0,55330.0,55378.0,55422.0,55482.0,55525.0,55585.0,55685.0,55771.0,55884.0,55902.0,56007.0,56192.0,56656.0,56776.0,56812.0,56930.0,57021.0,57080.0,57153.0,57191.0,57244.0,57276.0,57307.0,57402.0,57495.0,57531.0,57588.0,57617.0,57712.0,57758.0,57849.0,57928.0,57975.0,58021.0,58087.0,58138.0,58234.0,58310.0,58461.0,58502.0,58575.0,58637.0,58708.0,58766.0,58818.0,58844.0
5103792,67200.0,67267.0,67310.0,67348.0,67461.0,67514.0,67564.0,67587.0,67660.0,67698.0,67781.0,67868.0,67921.0,67962.0,68004.0,68033.0,68057.0,68082.0,68141.0,68246.0,68301.0,68356.0,68392.0,68427.0,68464.0,68498.0,68551.0,68599.0,68665.0,68704.0,68758.0,68848.0,68925.0,69027.0,69043.0,69158.0,69318.0,69721.0,69815.0,69843.0,69935.0,70006.0,70058.0,70122.0,70153.0,70196.0,70222.0,70241.0,70297.0,70352.0,70381.0,70426.0,70449.0,70529.0,70567.0,70634.0,70688.0,70720.0,70764.0,70828.0,70877.0,70941.0,71008.0,71133.0,71172.0,71243.0,71296.0,71364.0,71422.0,71474.0,71501.0
5103794,80400.0,80453.0,80487.0,80517.0,80599.0,80640.0,80682.0,80701.0,80762.0,80794.0,80863.0,80936.0,80986.0,81025.0,81054.0,81078.0,81098.0,81119.0,81151.0,81207.0,81251.0,81295.0,81324.0,81353.0,81385.0,81414.0,81458.0,81498.0,81554.0,81594.0,81650.0,81729.0,81797.0,81887.0,81901.0,82009.0,82196.0,82666.0,82733.0,82758.0,82840.0,82903.0,82948.0,83002.0,83033.0,83077.0,83104.0,83120.0,83169.0,83218.0,83246.0,83290.0,83312.0,83384.0,83418.0,83480.0,83531.0,83562.0,83596.0,83646.0,83684.0,83742.0,83800.0,83911.0,83947.0,84013.0,84063.0,84128.0,84193.0,84251.0,84280.0
5105383,24000.0,24057.0,24094.0,24126.0,24218.0,24268.0,24318.0,24341.0,24414.0,24452.0,24535.0,24622.0,24688.0,24739.0,24789.0,24824.0,24854.0,24885.0,24945.0,25051.0,25115.0,25179.0,25221.0,25262.0,25310.0,25355.0,25398.0,25437.0,25490.0,25540.0,25610.0,25697.0,25772.0,25871.0,25887.0,25961.0,26073.0,26356.0,26581.0,26608.0,26696.0,26764.0,26813.0,26873.0,26899.0,26936.0,26958.0,26975.0,27026.0,27075.0,27102.0,27146.0,27168.0,27232.0,27263.0,27325.0,27379.0,27411.0,27447.0,27500.0,27541.0,27603.0,27668.0,27814.0,27852.0,27920.0,27973.0,28044.0,28106.0,28161.0,28190.0
5105385,37200.0,37258.0,37296.0,37328.0,37432.0,37492.0,37546.0,37571.0,37650.0,37691.0,37780.0,37874.0,37940.0,37990.0,38038.0,38074.0,38104.0,38135.0,38197.0,38309.0,38370.0,38432.0,38472.0,38512.0,38558.0,38600.0,38653.0,38701.0,38767.0,38817.0,38886.0,38979.0,39059.0,39164.0,39181.0,39272.0,39460.0,39932.0,40045.0,40069.0,40148.0,40208.0,40254.0,40310.0,40336.0,40372.0,40394.0,40411.0,40463.0,40514.0,40542.0,40587.0,40609.0,40685.0,40722.0,40793.0,40844.0,40875.0,40912.0,40966.0,41008.0,41070.0,41129.0,41251.0,41284.0,41343.0,41389.0,41451.0,41506.0,41555.0,41580.0
5105387,49200.0,49257.0,49294.0,49327.0,49419.0,49470.0,49520.0,49543.0,49616.0,49654.0,49736.0,49822.0,49880.0,49925.0,49971.0,50000.0,50024.0,50049.0,50112.0,50225.0,50283.0,50341.0,50379.0,50417.0,50455.0,50490.0,50543.0,50591.0,50657.0,50699.0,50758.0,50852.0,50933.0,51040.0,51057.0,51161.0,51318.0,51712.0,51811.0,51839.0,51931.0,52001.0,52051.0,52111.0,52144.0,52191.0,52219.0,52240.0,52302.0,52363.0,52395.0,52446.0,52472.0,52553.0,52592.0,52680.0,52744.0,52783.0,52828.0,52893.0,52943.0,53012.0,53077.0,53229.0,53266.0,53333.0,53387.0,53453.0,53510.0,53560.0,53586.0
5105634,29280.0,29369.0,29427.0,29477.0,29630.0,29711.0,29788.0,29823.0,29935.0,29994.0,30120.0,30253.0,30344.0,30413.0,30481.0,30538.0,30587.0,30636.0,30727.0,30890.0,30954.0,31019.0,31061.0,31103.0,31149.0,31192.0,31245.0,31293.0,31359.0,31436.0,31543.0,31663.0,31766.0,31902.0,31924.0,32015.0,32217.0,32724.0,32969.0,32996.0,33083.0,33150.0,33195.0,33250.0,33276.0,33313.0,33336.0,33350.0,33394.0,33437.0,33462.0,33502.0,33522.0,33591.0,33624.0,33685.0,33729.0,33755.0,33788.0,33836.0,33873.0,33924.0,33978.0,34119.0,34148.0,34201.0,34240.0,34296.0,34366.0,34429.0,34461.0
5105636,42600.0,42657.0,42694.0,42727.0,42819.0,42870.0,42920.0,42943.0,43016.0,43054.0,43136.0,43222.0,43280.0,43325.0,43371.0,43400.0,43424.0,43449.0,43512.0,43625.0,43683.0,43741.0,43779.0,43817.0,43855.0,43890.0,43943.0,43991.0,44057.0,44099.0,44158.0,44252.0,44333.0,44440.0,44457.0,44561.0,44718.0,45112.0,45211.0,45239.0,45331.0,45401.0,45451.0,45511.0,45544.0,45591.0,45619.0,45640.0,45702.0,45763.0,45795.0,45846.0,45872.0,45953.0,45992.0,46080.0,46144.0,46183.0,46228.0,46293.0,46343.0,46412.0,46477.0,46629.0,46666.0,46733.0,46787.0,46853.0,46910.0,46960.0,46986.0
5106319,67800.0,67867.0,67910.0,67948.0,68061.0,68114.0,68164.0,68187.0,68260.0,68298.0,68381.0,68468.0,68521.0,68562.0,68604.0,68633.0,68657.0,68682.0,68741.0,68846.0,68901.0,68956.0,68992.0,69027.0,69064.0,69098.0,69151.0,69199.0,69265.0,69304.0,69358.0,69448.0,69525.0,69627.0,69643.0,69758.0,69918.0,70321.0,70415.0,70443.0,70535.0,70606.0,70658.0,70722.0,70753.0,70796.0,70822.0,70841.0,70897.0,70952.0,70981.0,71026.0,71049.0,71129.0,71167.0,71234.0,71288.0,71320.0,71364.0,71428.0,71477.0,71541.0,71608.0,71733.0,71772.0,71843.0,71896.0,71964.0,72022.0,72074.0,72101.0
5106871,26400.0,26457.0,26494.0,26526.0,26618.0,26668.0,26718.0,26741.0,26814.0,26852.0,26935.0,27022.0,27088.0,27139.0,27189.0,27224.0,27254.0,27285.0,27345.0,27451.0,27515.0,27579.0,27621.0,27662.0,27710.0,27755.0,27798.0,27837.0,27890.0,27940.0,28010.0,28097.0,28172.0,28271.0,28287.0,28361.0,28473.0,28756.0,28981.0,29008.0,29096.0,29164.0,29213.0,29273.0,29299.0,29336.0,29358.0,29375.0,29426.0,29475.0,29502.0,29546.0,29568.0,29632.0,29663.0,29725.0,29779.0,29811.0,29847.0,29900.0,29941.0,30003.0,30068.0,30214.0,30252.0,30320.0,30373.0,30444.0,30506.0,30561.0,30590.0
5106873,39600.0,39657.0,39694.0,39727.0,39819.0,39870.0,39920.0,39943.0,40016.0,40054.0,40136.0,40222.0,40280.0,40325.0,40371.0,40400.0,40424.0,40449.0,40512.0,40625.0,40683.0,40741.0,40779.0,40817.0,40855.0,40890.0,40943.0,40991.0,41057.0,41099.0,41158.0,41252.0,41333.0,41440.0,41457.0,41561.0,41718.0,42112.0,42211.0,42239.0,42331.0,42401.0,42451.0,42511.0,42544.0,42591.0,42619.0,42640.0,42702.0,42763.0,42795.0,42846.0,42872.0,42953.0,42992.0,43080.0,43144.0,43183.0,43228.0,43293.0,43343.0,43412.0,43477.0,43629.0,43666.0,43733.0,43787.0,43853.0,43910.0,43960.0,43986.0
5106875,51600.0,51657.0,51694.0,51727.0,51819.0,51870.0,51920.0,51943.0,52016.0,52054.0,52136.0,52222.0,52280.0,52325.0,52371.0,52400.0,52424.0,52449.0,52512.0,52625.0,52683.0,52741.0,52779.0,52817.0,52855.0,52890.0,52943.0,52991.0,53057.0,53099.0,53158.0,53252.0,53333.0,53440.0,53457.0,53561.0,53718.0,54112.0,54211.0,54239.0,54331.0,54401.0,54451.0,54511.0,54544.0,54591.0,54619.0,54640.0,54702.0,54763.0,54795.0,54846.0,54872.0,54953.0,54992.0,55080.0,55144.0,55183.0,55228.0,55293.0,55343.0,55412.0,55477.0,55629.0,55666.0,55733.0,55787.0,55853.0,55910.0,55960.0,55986.0
5106877,64200.0,64285.0,64340.0,64389.0,64575.0,64635.0,64689.0,64714.0,64793.0,64834.0,64923.0,65015.0,65080.0,65129.0,65182.0,65210.0,65234.0,65258.0,65316.0,65420.0,65471.0,65523.0,65557.0,65590.0,65633.0,65673.0,65722.0,65766.0,65827.0,65873.0,65936.0,66040.0,66130.0,66248.0,66267.0,66382.0,66558.0,67001.0,67099.0,67133.0,67244.0,67328.0,67387.0,67460.0,67498.0,67551.0,67583.0,67609.0,67687.0,67763.0,67800.0,67858.0,67887.0,67980.0,68025.0,68099.0,68160.0,68197.0,68238.0,68297.0,68343.0,68408.0,68477.0,68632.0,68670.0,68739.0,68798.0,68868.0,68917.0,68961.0,68984.0
5106879,76800.0,76853.0,76887.0,76917.0,76999.0,77040.0,77082.0,77101.0,77162.0,77194.0,77263.0,77336.0,77386.0,77425.0,77454.0,77478.0,77498.0,77519.0,77551.0,77607.0,77651.0,77695.0,77724.0,77753.0,77785.0,77814.0,77858.0,77898.0,77954.0,77994.0,78050.0,78129.0,78197.0,78287.0,78301.0,78409.0,78596.0,79066.0,79133.0,79158.0,79240.0,79303.0,79348.0,79402.0,79433.0,79477.0,79504.0,79520.0,79569.0,79618.0,79646.0,79690.0,79712.0,79784.0,79818.0,79880.0,79931.0,79962.0,79996.0,80046.0,80084.0,80142.0,80200.0,80311.0,80347.0,80413.0,80463.0,80528.0,80593.0,80651.0,80680.0
