tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P
5095023,70200.0,70242.0,70269.0,70291.0,70323.0,70376.0,70424.0,70462.0,70502.0,70545.0,70590.0,70614.0,70637.0,70661.0,70695.0,70739.0,70806.0,70852.0,70897.0,70938.0,70995.0,71038.0,71098.0,71191.0,71234.0,71363.0,71460.0,71625.0,71748.0,71925.0,72073.0,72121.0,72157.0,72201.0,72246.0,72285.0,72328.0,72384.0,72428.0,72528.0,72554.0,72584.0,72618.0,72685.0,72747.0,72790.0,72821.0,72855.0,72910.0,72933.0,72973.0,73027.0,73068.0,73117.0,73138.0,73159.0,73218.0,73262.0,73323.0,73375.0,73430.0,73486.0,73531.0,73563.0,73587.0,73612.0,73688.0,73942.0,73951.0
5095025,80400.0,80442.0,80470.0,80492.0,80524.0,80570.0,80612.0,80645.0,80679.0,80716.0,80748.0,80765.0,80781.0,80798.0,80830.0,80872.0,80936.0,80979.0,81015.0,81047.0,81092.0,81128.0,81179.0,81258.0,81294.0,81401.0,81486.0,81663.0,81796.0,81961.0,82094.0,82138.0,82166.0,82201.0,82236.0,82267.0,82301.0,82345.0,82380.0,82460.0,82488.0,82513.0,82541.0,82596.0,82651.0,82689.0,82716.0,82747.0,82795.0,82815.0,82851.0,82899.0,82935.0,82981.0,83000.0,83020.0,83075.0,83111.0,83161.0,83205.0,83253.0,83301.0,83340.0,83369.0,83393.0,83416.0,83486.0,83728.0,83736.0
5096652,27900.0,27973.0,28021.0,28059.0,28115.0,28201.0,28279.0,28340.0,28420.0,28507.0,28627.0,28690.0,28750.0,28815.0,28873.0,28950.0,29067.0,29147.0,29208.0,29264.0,29341.0,29424.0,29539.0,29717.0,29798.0,29947.0,30032.0,30191.0,30310.0,30501.0,30770.0,30858.0,30904.0,30960.0,31017.0,31066.0,31120.0,31191.0,31243.0,31361.0,31397.0,31432.0,31471.0,31550.0,31623.0,31673.0,31709.0,31749.0,31813.0,31837.0,31879.0,31935.0,31978.0,32056.0,32089.0,32123.0,32216.0,32274.0,32355.0,32425.0,32491.0,32558.0,32612.0,32652.0,32677.0,32702.0,32780.0,33058.0,33068.0
5096654,38700.0,38752.0,38786.0,38813.0,38853.0,38917.0,38975.0,39021.0,39075.0,39133.0,39180.0,39204.0,39227.0,39253.0,39289.0,39336.0,39408.0,39457.0,39510.0,39558.0,39625.0,39672.0,39737.0,39838.0,39885.0,40026.0,40110.0,40264.0,40379.0,40596.0,40833.0,40910.0,40946.0,40991.0,41036.0,41075.0,41118.0,41175.0,41216.0,41311.0,41337.0,41368.0,41403.0,41472.0,41528.0,41567.0,41595.0,41626.0,41675.0,41697.0,41736.0,41787.0,41826.0,41880.0,41903.0,41926.0,41990.0,42034.0,42095.0,42148.0,42211.0,42275.0,42327.0,42363.0,42387.0,42410.0,42479.0,42733.0,42742.0
5096656,49200.0,49255.0,49291.0,49320.0,49363.0,49425.0,49481.0,49525.0,49582.0,49645.0,49696.0,49722.0,49747.0,49775.0,49815.0,49867.0,49946.0,50001.0,50053.0,50100.0,50166.0,50214.0,50280.0,50383.0,50430.0,50572.0,50657.0,50820.0,50943.0,51167.0,51387.0,51459.0,51501.0,51553.0,51605.0,51651.0,51701.0,51768.0,51815.0,51924.0,51950.0,51986.0,52026.0,52105.0,52178.0,52229.0,52265.0,52305.0,52369.0,52396.0,52445.0,52510.0,52560.0,52633.0,52664.0,52696.0,52784.0,52846.0,52932.0,53006.0,53080.0,53155.0,53216.0,53259.0,53286.0,53312.0,53390.0,53656.0,53665.0
5096658,61200.0,61247.0,61278.0,61303.0,61339.0,61401.0,61458.0,61502.0,61556.0,61615.0,61669.0,61697.0,61724.0,61753.0,61790.0,61839.0,61913.0,61964.0,62009.0,62050.0,62105.0,62154.0,62222.0,62328.0,62377.0,62525.0,62611.0,62793.0,62930.0,63256.0,63524.0,63611.0,63682.0,63770.0,63858.0,63935.0,64019.0,64132.0,64178.0,64285.0,64314.0,64347.0,64384.0,64456.0,64529.0,64579.0,64615.0,64655.0,64719.0,64745.0,64791.0,64853.0,64901.0,64961.0,64986.0,65012.0,65083.0,65138.0,65214.0,65280.0,65349.0,65419.0,65476.0,65516.0,65541.0,65566.0,65643.0,65914.0,65923.0
5096660,72000.0,72042.0,72069.0,72091.0,72123.0,72176.0,72224.0,72262.0,72302.0,72345.0,72390.0,72414.0,72437.0,72461.0,72495.0,72539.0,72606.0,72652.0,72697.0,72738.0,72795.0,72838.0,72898.0,72991.0,73034.0,73163.0,73260.0,73425.0,73548.0,73725.0,73873.0,73921.0,73957.0,74001.0,74046.0,74085.0,74128.0,74184.0,74228.0,74328.0,74354.0,74384.0,74418.0,74485.0,74547.0,74590.0,74621.0,74655.0,74710.0,74733.0,74773.0,74827.0,74868.0,74917.0,74938.0,74959.0,75018.0,75062.0,75123.0,75175.0,75230.0,75286.0,75331.0,75363.0,75387.0,75412.0,75488.0,75742.0,75751.0
5097288,66600.0,66642.0,66669.0,66691.0,66723.0,66776.0,66824.0,66862.0,66902.0,66945.0,66990.0,67014.0,67037.0,67061.0,67095.0,67139.0,67206.0,67252.0,67297.0,67338.0,67395.0,67438.0,67498.0,67591.0,67634.0,67763.0,67860.0,68025.0,68148.0,68325.0,68473.0,68521.0,68557.0,68601.0,68646.0,68685.0,68728.0,68784.0,68828.0,68928.0,68954.0,68984.0,69018.0,69085.0,69147.0,69190.0,69221.0,69255.0,69310.0,69333.0,69373.0,69427.0,69468.0,69517.0,69538.0,69559.0,69618.0,69662.0,69723.0,69775.0,69830.0,69886.0,69931.0,69963.0,69987.0,70012.0,70088.0,70342.0,70351.0
5097290,76800.0,76842.0,76870.0,76892.0,76924.0,76970.0,77012.0,77045.0,77079.0,77116.0,77148.0,77165.0,77181.0,77198.0,77230.0,77272.0,77336.0,77379.0,77415.0,77447.0,77492.0,77528.0,77579.0,77658.0,77694.0,77801.0,77886.0,78063.0,78196.0,78361.0,78494.0,78538.0,78566.0,78601.0,78636.0,78667.0,78701.0,78745.0,78780.0,78860.0,78888.0,78913.0,78941.0,78996.0,79051.0,79089.0,79116.0,79147.0,79195.0,79215.0,79251.0,79299.0,79335.0,79381.0,79400.0,79420.0,79475.0,79511.0,79561.0,79605.0,79653.0,79701.0,79740.0,79769.0,79793.0,79816.0,79886.0,80128.0,80136.0
5098737,31500.0,31561.0,31601.0,31633.0,31680.0,31753.0,31819.0,31871.0,31934.0,32002.0,32085.0,32128.0,32170.0,32215.0,32261.0,32322.0,32415.0,32479.0,32531.0,32578.0,32643.0,32698.0,32775.0,32894.0,32950.0,33094.0,33188.0,33362.0,33492.0,33689.0,33898.0,33966.0,33997.0,34035.0,34074.0,34108.0,34145.0,34194.0,34228.0,34307.0,34330.0,34358.0,34390.0,34453.0,34511.0,34551.0,34579.0,34611.0,34661.0,34680.0,34714.0,34759.0,34795.0,34847.0,34869.0,34891.0,34954.0,34995.0,35052.0,35101.0,35157.0,35214.0,35260.0,35294.0,35318.0,35339.0,35405.0,35675.0,35684.0
5098739,42300.0,42355.0,42391.0,42420.0,42463.0,42525.0,42581.0,42625.0,42682.0,42745.0,42796.0,42822.0,42847.0,42875.0,42915.0,42967.0,43046.0,43101.0,43153.0,43200.0,43266.0,43314.0,43380.0,43483.0,43530.0,43672.0,43757.0,43920.0,44043.0,44267.0,44487.0,44559.0,44601.0,44653.0,44705.0,44751.0,44801.0,44868.0,44915.0,45024.0,45050.0,45086.0,45126.0,45205.0,45278.0,45329.0,45365.0,45405.0,45469.0,45496.0,45545.0,45610.0,45660.0,45733.0,45764.0,45796.0,45884.0,45946.0,46032.0,46106.0,46180.0,46255.0,46316.0,46359.0,46386.0,46412.0,46490.0,46756.0,46765.0
5098741,53100.0,53151.0,53185.0,53212.0,53252.0,53313.0,53368.0,53411.0,53465.0,53523.0,53569.0,53593.0,53616.0,53640.0,53676.0,53723.0,53794.0,53843.0,53893.0,53938.0,54000.0,54046.0,54109.0,54207.0,54252.0,54408.0,54492.0,54653.0,54773.0,54976.0,55200.0,55273.0,55322.0,55383.0,55444.0,55497.0,55555.0,55633.0,55676.0,55775.0,55816.0,55854.0,55896.0,55979.0,56049.0,56097.0,56131.0,56169.0,56230.0,56254.0,56297.0,56355.0,56400.0,56465.0,56492.0,56520.0,56598.0,56658.0,56743.0,56816.0,56900.0,56985.0,57054.0,57104.0,57134.0,57158.0,57232.0,57503.0,57512.0
5098743,64800.0,64852.0,64886.0,64914.0,64955.0,65025.0,65089.0,65138.0,65188.0,65242.0,65302.0,65333.0,65363.0,65396.0,65430.0,65475.0,65544.0,65592.0,65638.0,65679.0,65736.0,65785.0,65853.0,65959.0,66008.0,66138.0,66245.0,66439.0,66585.0,66832.0,66993.0,67045.0,67091.0,67148.0,67205.0,67255.0,67310.0,67383.0,67423.0,67516.0,67546.0,67581.0,67620.0,67696.0,67763.0,67809.0,67842.0,67879.0,67937.0,67960.0,68000.0,68054.0,68095.0,68147.0,68169.0,68191.0,68253.0,68296.0,68356.0,68409.0,68464.0,68520.0,68565.0,68597.0,68621.0,68645.0,68719.0,68976.0,68985.0
5099278,24300.0,24351.0,24385.0,24412.0,24452.0,24517.0,24576.0,24623.0,24677.0,24735.0,24789.0,24817.0,24844.0,24872.0,24912.0,24964.0,25044.0,25099.0,25138.0,25174.0,25223.0,25270.0,25335.0,25436.0,25482.0,25598.0,25669.0,25775.0,25855.0,26009.0,26208.0,26273.0,26308.0,26351.0,26395.0,26433.0,26475.0,26531.0,26580.0,26692.0,26726.0,26759.0,26795.0,26867.0,26934.0,26980.0,27013.0,27050.0,27108.0,27127.0,27161.0,27207.0,27243.0,27295.0,27317.0,27339.0,27401.0,27447.0,27511.0,27567.0,27631.0,27696.0,27749.0,27786.0,27814.0,27841.0,27923.0,28206.0,28216.0
5099280,36000.0,36052.0,36086.0,36113.0,36153.0,36217.0,36275.0,36321.0,36375.0,36433.0,36480.0,36504.0,36527.0,36553.0,36589.0,36636.0,36708.0,36757.0,36810.0,36858.0,36925.0,36972.0,37037.0,37138.0,37185.0,37326.0,37410.0,37564.0,37679.0,37896.0,38133.0,38210.0,38246.0,38291.0,38336.0,38375.0,38418.0,38475.0,38516.0,38611.0,38637.0,38668.0,38703.0,38772.0,38828.0,38867.0,38895.0,38926.0,38975.0,38997.0,39036.0,39087.0,39126.0,39180.0,39203.0,39226.0,39290.0,39334.0,39395.0,39448.0,39511.0,39575.0,39627.0,39663.0,39687.0,39710.0,39779.0,40033.0,40042.0
5099282,46800.0,46855.0,46891.0,46920.0,46963.0,47025.0,47081.0,47125.0,47182.0,47245.0,47296.0,47322.0,47347.0,47375.0,47415.0,47467.0,47546.0,47601.0,47653.0,47700.0,47766.0,47814.0,47880.0,47983.0,48030.0,48172.0,48257.0,48420.0,48543.0,48767.0,48987.0,49059.0,49101.0,49153.0,49205.0,49251.0,49301.0,49368.0,49415.0,49524.0,49550.0,49586.0,49626.0,49705.0,49778.0,49829.0,49865.0,49905.0,49969.0,49996.0,50045.0,50110.0,50160.0,50233.0,50264.0,50296.0,50384.0,50446.0,50532.0,50606.0,50680.0,50755.0,50816.0,50859.0,50886.0,50912.0,50990.0,51256.0,51265.0
5099284,58500.0,58555.0,58591.0,58620.0,58663.0,58726.0,58783.0,58828.0,58882.0,58941.0,58995.0,59023.0,59050.0,59078.0,59115.0,59164.0,59238.0,59289.0,59340.0,59386.0,59450.0,59499.0,59567.0,59672.0,59720.0,59878.0,59988.0,60147.0,60266.0,60619.0,60863.0,60942.0,61010.0,61094.0,61179.0,61253.0,61334.0,61440.0,61489.0,61601.0,61644.0,61681.0,61722.0,61802.0,61877.0,61929.0,61966.0,62008.0,62074.0,62101.0,62150.0,62215.0,62265.0,62330.0,62358.0,62386.0,62464.0,62518.0,62594.0,62659.0,62749.0,62840.0,62914.0,62967.0,62999.0,63023.0,63097.0,63375.0,63385.0
5099286,69300.0,69342.0,69369.0,69391.0,69423.0,69476.0,69524.0,69562.0,69602.0,69645.0,69690.0,69714.0,69737.0,69761.0,69795.0,69839.0,69906.0,69952.0,69997.0,70038.0,70095.0,70138.0,70198.0,70291.0,70334.0,70463.0,70560.0,70725.0,70848.0,71025.0,71173.0,71221.0,71257.0,71301.0,71346.0,71385.0,71428.0,71484.0,71528.0,71628.0,71654.0,71684.0,71718.0,71785.0,71847.0,71890.0,71921.0,71955.0,72010.0,72033.0,72073.0,72127.0,72168.0,72217.0,72238.0,72259.0,72318.0,72362.0,72423.0,72475.0,72530.0,72586.0,72631.0,72663.0,72687.0,72712.0,72788.0,73042.0,73051.0
5099288,79200.0,79242.0,79270.0,79292.0,79324.0,79370.0,79412.0,79445.0,79479.0,79516.0,79548.0,79565.0,79581.0,79598.0,79630.0,79672.0,79736.0,79779.0,79815.0,79847.0,79892.0,79928.0,79979.0,80058.0,80094.0,80201.0,80286.0,80463.0,80596.0,80761.0,80894.0,80938.0,80966.0,81001.0,81036.0,81067.0,81101.0,81145.0,81180.0,81260.0,81288.0,81313.0,81341.0,81396.0,81451.0,81489.0,81516.0,81547.0,81595.0,81615.0,81651.0,81699.0,81735.0,81781.0,81800.0,81820.0,81875.0,81911.0,81961.0,82005.0,82053.0,82101.0,82140.0,82169.0,82193.0,82216.0,82286.0,82528.0,82536.0
5099330,28800.0,28873.0,28921.0,28959.0,29015.0,29101.0,29179.0,29240.0,29320.0,29407.0,29527.0,29590.0,29650.0,29715.0,29773.0,29850.0,29967.0,30047.0,30108.0,30164.0,30241.0,30324.0,30439.0,30617.0,30698.0,30847.0,30932.0,31091.0,31210.0,31401.0,31670.0,31758.0,31804.0,31860.0,31917.0,31966.0,32020.0,32091.0,32143.0,32261.0,32297.0,32332.0,32371.0,32450.0,32523.0,32573.0,32609.0,32649.0,32713.0,32737.0,32779.0,32835.0,32878.0,32956.0,32989.0,33023.0,33116.0,33174.0,33255.0,33325.0,33391.0,33458.0,33512.0,33552.0,33577.0,33602.0,33680.0,33958.0,33968.0
5099332,39600.0,39652.0,39686.0,39713.0,39753.0,39817.0,39875.0,39921.0,39975.0,40033.0,40080.0,40104.0,40127.0,40153.0,40189.0,40236.0,40308.0,40357.0,40410.0,40458.0,40525.0,40572.0,40637.0,40738.0,40785.0,40926.0,41010.0,41164.0,41279.0,41496.0,41733.0,41810.0,41846.0,41891.0,41936.0,41975.0,42018.0,42075.0,42116.0,42211.0,42237.0,42268.0,42303.0,42372.0,42428.0,42467.0,42495.0,42526.0,42575.0,42597.0,42636.0,42687.0,42726.0,42780.0,42803.0,42826.0,42890.0,42934.0,42995.0,43048.0,43111.0,43175.0,43227.0,43263.0,43287.0,43310.0,43379.0,43633.0,43642.0
5099334,50400.0,50455.0,50491.0,50520.0,50563.0,50625.0,50681.0,50725.0,50782.0,50845.0,50896.0,50922.0,50947.0,50975.0,51015.0,51067.0,51146.0,51201.0,51253.0,51300.0,51366.0,51414.0,51480.0,51583.0,51630.0,51772.0,51857.0,52020.0,52143.0,52367.0,52587.0,52659.0,52701.0,52753.0,52805.0,52851.0,52901.0,52968.0,53015.0,53124.0,53150.0,53186.0,53226.0,53305.0,53378.0,53429.0,53465.0,53505.0,53569.0,53596.0,53645.0,53710.0,53760.0,53833.0,53864.0,53896.0,53984.0,54046.0,54132.0,54206.0,54280.0,54355.0,54416.0,54459.0,54486.0,54512.0,54590.0,54856.0,54865.0
5099336,62100.0,62147.0,62178.0,62203.0,62239.0,62301.0,62358.0,62402.0,62456.0,62515.0,62569.0,62597.0,62624.0,62653.0,62690.0,62739.0,62813.0,62864.0,62909.0,62950.0,63005.0,63054.0,63122.0,63228.0,63277.0,63425.0,63511.0,63693.0,63830.0,64156.0,64424.0,64511.0,64582.0,64670.0,64758.0,64835.0,64919.0,65032.0,65078.0,65185.0,65214.0,65247.0,65284.0,65356.0,65429.0,65479.0,65515.0,65555.0,65619.0,65645.0,65691.0,65753.0,65801.0,65861.0,65886.0,65912.0,65983.0,66038.0,66114.0,66180.0,66249.0,66319.0,66376.0,66416.0,66441.0,66466.0,66543.0,66814.0,66823.0
5100442,33300.0,33361.0,33401.0,33433.0,33480.0,33553.0,33619.0,33671.0,33734.0,33802.0,33885.0,33928.0,33970.0,34015.0,34061.0,34122.0,34215.0,34279.0,34331.0,34378.0,34443.0,34498.0,34575.0,34694.0,34750.0,34894.0,34988.0,35162.0,35292.0,35489.0,35698.0,35766.0,35797.0,35835.0,35874.0,35908.0,35945.0,35994.0,36028.0,36107.0,36130.0,36158.0,36190.0,36253.0,36311.0,36351.0,36379.0,36411.0,36461.0,36480.0,36514.0,36559.0,36595.0,36647.0,36669.0,36691.0,36754.0,36795.0,36852.0,36901.0,36957.0,37014.0,37060.0,37094.0,37118.0,37139.0,37205.0,37475.0,37484.0
5100444,44100.0,44155.0,44191.0,44220.0,44263.0,44325.0,44381.0,44425.0,44482.0,44545.0,44596.0,44622.0,44647.0,44675.0,44715.0,44767.0,44846.0,44901.0,44953.0,45000.0,45066.0,45114.0,45180.0,45283.0,45330.0,45472.0,45557.0,45720.0,45843.0,46067.0,46287.0,46359.0,46401.0,46453.0,46505.0,46551.0,46601.0,46668.0,46715.0,46824.0,46850.0,46886.0,46926.0,47005.0,47078.0,47129.0,47165.0,47205.0,47269.0,47296.0,47345.0,47410.0,47460.0,47533.0,47564.0,47596.0,47684.0,47746.0,47832.0,47906.0,47980.0,48055.0,48116.0,48159.0,48186.0,48212.0,48290.0,48556.0,48565.0
5101629,27900.0,27973.0,28021.0,28059.0,28115.0,28201.0,28279.0,28340.0,28420.0,28507.0,28627.0,28690.0,28750.0,28815.0,28873.0,28950.0,29067.0,29147.0,29208.0,29264.0,29341.0,29424.0,29539.0,29717.0,29798.0,29947.0,30032.0,30191.0,30310.0,30501.0,30770.0,30858.0,30904.0,30960.0,31017.0,31066.0,31120.0,31191.0,31243.0,31361.0,31397.0,31432.0,31471.0,31550.0,31623.0,31673.0,31709.0,31749.0,31813.0,31837.0,31879.0,31935.0,31978.0,32056.0,32089.0,32123.0,32216.0,32274.0,32355.0,32425.0,32491.0,32558.0,32612.0,32652.0,32677.0,32702.0,32780.0,33058.0,33068.0
5101631,38700.0,38752.0,38786.0,38813.0,38853.0,38917.0,38975.0,39021.0,39075.0,39133.0,39180.0,39204.0,39227.0,39253.0,39289.0,39336.0,39408.0,39457.0,39510.0,39558.0,39625.0,39672.0,39737.0,39838.0,39885.0,40026.0,40110.0,40264.0,40379.0,40596.0,40833.0,40910.0,40946.0,40991.0,41036.0,41075.0,41118.0,41175.0,41216.0,41311.0,41337.0,41368.0,41403.0,41472.0,41528.0,41567.0,41595.0,41626.0,41675.0,41697.0,41736.0,41787.0,41826.0,41880.0,41903.0,41926.0,41990.0,42034.0,42095.0,42148.0,42211.0,42275.0,42327.0,42363.0,42387.0,42410.0,42479.0,42733.0,42742.0
5101635,61200.0,61247.0,61278.0,61303.0,61339.0,61401.0,61458.0,61502.0,61556.0,61615.0,61669.0,61697.0,61724.0,61753.0,61790.0,61839.0,61913.0,61964.0,62009.0,62050.0,62105.0,62154.0,62222.0,62328.0,62377.0,62525.0,62611.0,62793.0,62930.0,63256.0,63524.0,63611.0,63682.0,63770.0,63858.0,63935.0,64019.0,64132.0,64178.0,64285.0,64314.0,64347.0,64384.0,64456.0,64529.0,64579.0,64615.0,64655.0,64719.0,64745.0,64791.0,64853.0,64901.0,64961.0,64986.0,65012.0,65083.0,65138.0,65214.0,65280.0,65349.0,65419.0,65476.0,65516.0,65541.0,65566.0,65643.0,65914.0,65923.0
5105029,29700.0,29773.0,29821.0,29859.0,29915.0,30001.0,30079.0,30140.0,30220.0,30307.0,30427.0,30490.0,30550.0,30615.0,30673.0,30750.0,30867.0,30947.0,31008.0,31064.0,31141.0,31224.0,31339.0,31517.0,31598.0,31747.0,31832.0,31991.0,32110.0,32301.0,32570.0,32658.0,32704.0,32760.0,32817.0,32866.0,32920.0,32991.0,33043.0,33161.0,33197.0,33232.0,33271.0,33350.0,33423.0,33473.0,33509.0,33549.0,33613.0,33637.0,33679.0,33735.0,33778.0,33856.0,33889.0,33923.0,34016.0,34074.0,34155.0,34225.0,34291.0,34358.0,34412.0,34452.0,34477.0,34502.0,34580.0,34858.0,34868.0
5105031,40500.0,40552.0,40586.0,40613.0,40653.0,40717.0,40775.0,40821.0,40875.0,40933.0,40980.0,41004.0,41027.0,41053.0,41089.0,41136.0,41208.0,41257.0,41310.0,41358.0,41425.0,41472.0,41537.0,41638.0,41685.0,41826.0,41910.0,42064.0,42179.0,42396.0,42633.0,42710.0,42746.0,42791.0,42836.0,42875.0,42918.0,42975.0,43016.0,43111.0,43137.0,43168.0,43203.0,43272.0,43328.0,43367.0,43395.0,43426.0,43475.0,43497.0,43536.0,43587.0,43626.0,43680.0,43703.0,43726.0,43790.0,43834.0,43895.0,43948.0,44011.0,44075.0,44127.0,44163.0,44187.0,44210.0,44279.0,44533.0,44542.0
5105035,63000.0,63047.0,63078.0,63103.0,63139.0,63201.0,63258.0,63302.0,63356.0,63415.0,63469.0,63497.0,63524.0,63553.0,63590.0,63639.0,63713.0,63764.0,63809.0,63850.0,63905.0,63954.0,64022.0,64128.0,64177.0,64325.0,64411.0,64593.0,64730.0,65056.0,65324.0,65411.0,65482.0,65570.0,65658.0,65735.0,65819.0,65932.0,65978.0,66085.0,66114.0,66147.0,66184.0,66256.0,66329.0,66379.0,66415.0,66455.0,66519.0,66545.0,66591.0,66653.0,66701.0,66761.0,66786.0,66812.0,66883.0,66938.0,67014.0,67080.0,67149.0,67219.0,67276.0,67316.0,67341.0,67366.0,67443.0,67714.0,67723.0
5105037,73200.0,73242.0,73269.0,73291.0,73323.0,73376.0,73424.0,73462.0,73502.0,73545.0,73590.0,73614.0,73637.0,73661.0,73695.0,73739.0,73806.0,73852.0,73897.0,73938.0,73995.0,74038.0,74098.0,74191.0,74234.0,74363.0,74460.0,74625.0,74748.0,74925.0,75073.0,75121.0,75157.0,75201.0,75246.0,75285.0,75328.0,75384.0,75428.0,75528.0,75554.0,75584.0,75618.0,75685.0,75747.0,75790.0,75821.0,75855.0,75910.0,75933.0,75973.0,76027.0,76068.0,76117.0,76138.0,76159.0,76218.0,76262.0,76323.0,76375.0,76430.0,76486.0,76531.0,76563.0,76587.0,76612.0,76688.0,76942.0,76951.0
5105039,82800.0,82842.0,82870.0,82892.0,82924.0,82970.0,83012.0,83045.0,83079.0,83116.0,83148.0,83165.0,83181.0,83198.0,83230.0,83272.0,83336.0,83379.0,83415.0,83447.0,83492.0,83528.0,83579.0,83658.0,83694.0,83801.0,83886.0,84063.0,84196.0,84361.0,84494.0,84538.0,84566.0,84601.0,84636.0,84667.0,84701.0,84745.0,84780.0,84860.0,84888.0,84913.0,84941.0,84996.0,85051.0,85089.0,85116.0,85147.0,85195.0,85215.0,85251.0,85299.0,85335.0,85381.0,85400.0,85420.0,85475.0,85511.0,85561.0,85605.0,85653.0,85701.0,85740.0,85769.0,85793.0,85816.0,85886.0,86128.0,86136.0
5106438,32400.0,32461.0,32501.0,32533.0,32580.0,32653.0,32719.0,32771.0,32834.0,32902.0,32985.0,33028.0,33070.0,33115.0,33161.0,33222.0,33315.0,33379.0,33431.0,33478.0,33543.0,33598.0,33675.0,33794.0,33850.0,33994.0,34088.0,34262.0,34392.0,34589.0,34798.0,34866.0,34897.0,34935.0,34974.0,35008.0,35045.0,35094.0,35128.0,35207.0,35230.0,35258.0,35290.0,35353.0,35411.0,35451.0,35479.0,35511.0,35561.0,35580.0,35614.0,35659.0,35695.0,35747.0,35769.0,35791.0,35854.0,35895.0,35952.0,36001.0,36057.0,36114.0,36160.0,36194.0,36218.0,36239.0,36305.0,36575.0,36584.0
5106440,43200.0,43255.0,43291.0,43320.0,43363.0,43425.0,43481.0,43525.0,43582.0,43645.0,43696.0,43722.0,43747.0,43775.0,43815.0,43867.0,43946.0,44001.0,44053.0,44100.0,44166.0,44214.0,44280.0,44383.0,44430.0,44572.0,44657.0,44820.0,44943.0,45167.0,45387.0,45459.0,45501.0,45553.0,45605.0,45651.0,45701.0,45768.0,45815.0,45924.0,45950.0,45986.0,46026.0,46105.0,46178.0,46229.0,46265.0,46305.0,46369.0,46396.0,46445.0,46510.0,46560.0,46633.0,46664.0,46696.0,46784.0,46846.0,46932.0,47006.0,47080.0,47155.0,47216.0,47259.0,47286.0,47312.0,47390.0,47656.0,47665.0
5106442,54300.0,54351.0,54385.0,54412.0,54452.0,54513.0,54568.0,54611.0,54665.0,54723.0,54769.0,54793.0,54816.0,54840.0,54876.0,54923.0,54994.0,55043.0,55093.0,55138.0,55200.0,55246.0,55309.0,55407.0,55452.0,55608.0,55692.0,55853.0,55973.0,56176.0,56400.0,56473.0,56522.0,56583.0,56644.0,56697.0,56755.0,56833.0,56876.0,56975.0,57016.0,57054.0,57096.0,57179.0,57249.0,57297.0,57331.0,57369.0,57430.0,57454.0,57497.0,57555.0,57600.0,57665.0,57692.0,57720.0,57798.0,57858.0,57943.0,58016.0,58100.0,58185.0,58254.0,58304.0,58334.0,58358.0,58432.0,58703.0,58712.0
5106444,65700.0,65752.0,65786.0,65814.0,65855.0,65925.0,65989.0,66038.0,66088.0,66142.0,66202.0,66233.0,66263.0,66296.0,66330.0,66375.0,66444.0,66492.0,66538.0,66579.0,66636.0,66685.0,66753.0,66859.0,66908.0,67038.0,67145.0,67339.0,67485.0,67732.0,67893.0,67945.0,67991.0,68048.0,68105.0,68155.0,68210.0,68283.0,68323.0,68416.0,68446.0,68481.0,68520.0,68596.0,68663.0,68709.0,68742.0,68779.0,68837.0,68860.0,68900.0,68954.0,68995.0,69047.0,69069.0,69091.0,69153.0,69196.0,69256.0,69309.0,69364.0,69420.0,69465.0,69497.0,69521.0,69545.0,69619.0,69876.0,69885.0
5106446,75600.0,75642.0,75670.0,75692.0,75724.0,75770.0,75812.0,75845.0,75879.0,75916.0,75948.0,75965.0,75981.0,75998.0,76030.0,76072.0,76136.0,76179.0,76215.0,76247.0,76292.0,76328.0,76379.0,76458.0,76494.0,76601.0,76686.0,76863.0,76996.0,77161.0,77294.0,77338.0,77366.0,77401.0,77436.0,77467.0,77501.0,77545.0,77580.0,77660.0,77688.0,77713.0,77741.0,77796.0,77851.0,77889.0,77916.0,77947.0,77995.0,78015.0,78051.0,78099.0,78135.0,78181.0,78200.0,78220.0,78275.0,78311.0,78361.0,78405.0,78453.0,78501.0,78540.0,78569.0,78593.0,78616.0,78686.0,78928.0,78936.0
5107315,28800.0,28873.0,28921.0,28959.0,29015.0,29101.0,29179.0,29240.0,29320.0,29407.0,29527.0,29590.0,29650.0,29715.0,29773.0,29850.0,29967.0,30047.0,30108.0,30164.0,30241.0,30324.0,30439.0,30617.0,30698.0,30847.0,30932.0,31091.0,31210.0,31401.0,31670.0,31758.0,31804.0,31860.0,31917.0,31966.0,32020.0,32091.0,32143.0,32261.0,32297.0,32332.0,32371.0,32450.0,32523.0,32573.0,32609.0,32649.0,32713.0,32737.0,32779.0,32835.0,32878.0,32956.0,32989.0,33023.0,33116.0,33174.0,33255.0,33325.0,33391.0,33458.0,33512.0,33552.0,33577.0,33602.0,33680.0,33958.0,33968.0
