tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P
5093861,60300.0,60338.0,60409.0,60450.0,60522.0,60575.0,60626.0,60690.0,60714.0,60799.0,60837.0,60868.0,60909.0,60938.0,60990.0,61043.0,61077.0,61111.0,61146.0,61223.0,61278.0,61347.0,61404.0,61445.0,61486.0,61548.0,61581.0,61643.0,61976.0,62263.0,62476.0,62615.0,62736.0,62939.0,63113.0,63216.0,63321.0,63364.0,63418.0,63492.0,63561.0,63616.0,63679.0,63721.0,63781.0,63829.0,63917.0,63964.0,64027.0,64120.0,64162.0,64185.0,64230.0,64310.0,64413.0,64479.0,64518.0,64573.0,64621.0,64650.0,64711.0,64746.0,64780.0,64815.0,64856.0,64913.0,64976.0,65007.0,65037.0,65096.0,65106.0,65162.0,65228.0,65267.0,65305.0,65323.0
5093863,73200.0,73230.0,73286.0,73319.0,73364.0,73398.0,73430.0,73471.0,73486.0,73539.0,73564.0,73584.0,73610.0,73629.0,73663.0,73697.0,73725.0,73754.0,73783.0,73849.0,73897.0,73944.0,73983.0,74018.0,74052.0,74098.0,74123.0,74169.0,74397.0,74613.0,74773.0,74877.0,74967.0,75084.0,75185.0,75226.0,75267.0,75297.0,75334.0,75385.0,75432.0,75470.0,75513.0,75542.0,75583.0,75616.0,75676.0,75710.0,75756.0,75823.0,75854.0,75873.0,75910.0,75964.0,76034.0,76079.0,76111.0,76157.0,76197.0,76220.0,76267.0,76298.0,76329.0,76360.0,76398.0,76435.0,76475.0,76496.0,76517.0,76557.0,76564.0,76604.0,76651.0,76678.0,76721.0,76741.0
5093865,82800.0,82830.0,82886.0,82919.0,82964.0,82998.0,83030.0,83071.0,83086.0,83139.0,83164.0,83184.0,83210.0,83229.0,83263.0,83297.0,83325.0,83354.0,83383.0,83449.0,83497.0,83544.0,83583.0,83618.0,83652.0,83698.0,83723.0,83769.0,83997.0,84213.0,84373.0,84477.0,84567.0,84684.0,84785.0,84826.0,84867.0,84897.0,84934.0,84985.0,85032.0,85070.0,85113.0,85142.0,85183.0,85216.0,85276.0,85310.0,85356.0,85423.0,85454.0,85473.0,85510.0,85564.0,85634.0,85679.0,85711.0,85757.0,85797.0,85820.0,85867.0,85898.0,85929.0,85960.0,85998.0,86035.0,86075.0,86096.0,86117.0,86157.0,86164.0,86204.0,86251.0,86278.0,86321.0,86341.0
5093946,28800.0,28841.0,28916.0,28959.0,29055.0,29127.0,29196.0,29283.0,29315.0,29429.0,29481.0,29524.0,29580.0,29620.0,29692.0,29766.0,29813.0,29861.0,29910.0,30019.0,30097.0,30177.0,30244.0,30309.0,30374.0,30474.0,30528.0,30630.0,30936.0,31328.0,31496.0,31606.0,31705.0,31870.0,32012.0,32056.0,32100.0,32128.0,32163.0,32212.0,32257.0,32296.0,32341.0,32370.0,32412.0,32446.0,32508.0,32543.0,32590.0,32657.0,32687.0,32705.0,32740.0,32793.0,32862.0,32907.0,32934.0,32977.0,33015.0,33037.0,33082.0,33111.0,33140.0,33169.0,33204.0,33246.0,33293.0,33321.0,33348.0,33400.0,33410.0,33468.0,33535.0,33575.0,33630.0,33656.0
5093950,64800.0,64840.0,64914.0,64957.0,65022.0,65071.0,65118.0,65177.0,65199.0,65275.0,65314.0,65347.0,65389.0,65419.0,65473.0,65528.0,65560.0,65593.0,65626.0,65697.0,65749.0,65816.0,65872.0,65922.0,65971.0,66039.0,66075.0,66145.0,66448.0,66751.0,66969.0,67112.0,67222.0,67417.0,67584.0,67679.0,67776.0,67820.0,67875.0,67951.0,68021.0,68072.0,68131.0,68171.0,68228.0,68274.0,68358.0,68404.0,68466.0,68548.0,68586.0,68608.0,68651.0,68725.0,68822.0,68884.0,68922.0,68976.0,69024.0,69050.0,69106.0,69145.0,69183.0,69222.0,69270.0,69323.0,69380.0,69408.0,69435.0,69487.0,69496.0,69549.0,69611.0,69648.0,69701.0,69725.0
5093952,75600.0,75630.0,75686.0,75719.0,75764.0,75798.0,75830.0,75871.0,75886.0,75939.0,75964.0,75984.0,76010.0,76029.0,76063.0,76097.0,76125.0,76154.0,76183.0,76249.0,76297.0,76344.0,76383.0,76418.0,76452.0,76498.0,76523.0,76569.0,76797.0,77013.0,77173.0,77277.0,77367.0,77484.0,77585.0,77626.0,77667.0,77697.0,77734.0,77785.0,77832.0,77870.0,77913.0,77942.0,77983.0,78016.0,78076.0,78110.0,78156.0,78223.0,78254.0,78273.0,78310.0,78364.0,78434.0,78479.0,78511.0,78557.0,78597.0,78620.0,78667.0,78698.0,78729.0,78760.0,78798.0,78835.0,78875.0,78896.0,78917.0,78957.0,78964.0,79004.0,79051.0,79078.0,79121.0,79141.0
5094421,36000.0,36042.0,36120.0,36166.0,36220.0,36260.0,36299.0,36347.0,36365.0,36429.0,36466.0,36497.0,36537.0,36566.0,36617.0,36668.0,36696.0,36724.0,36752.0,36815.0,36861.0,36907.0,36946.0,36993.0,37040.0,37100.0,37132.0,37192.0,37357.0,37544.0,37652.0,37723.0,37804.0,37902.0,37986.0,38014.0,38042.0,38073.0,38112.0,38166.0,38216.0,38262.0,38315.0,38344.0,38385.0,38418.0,38478.0,38515.0,38564.0,38624.0,38652.0,38671.0,38708.0,38753.0,38812.0,38849.0,38879.0,38923.0,38962.0,38985.0,39033.0,39064.0,39094.0,39125.0,39163.0,39211.0,39263.0,39292.0,39321.0,39376.0,39389.0,39465.0,39554.0,39606.0,39650.0,39671.0
5094423,46800.0,46842.0,46919.0,46963.0,47034.0,47087.0,47138.0,47202.0,47226.0,47310.0,47349.0,47381.0,47423.0,47453.0,47506.0,47559.0,47595.0,47631.0,47668.0,47729.0,47773.0,47841.0,47898.0,47969.0,48040.0,48107.0,48143.0,48210.0,48425.0,48682.0,48825.0,48918.0,48999.0,49110.0,49205.0,49233.0,49262.0,49298.0,49343.0,49405.0,49462.0,49495.0,49533.0,49563.0,49606.0,49641.0,49705.0,49746.0,49800.0,49873.0,49906.0,49924.0,49958.0,50035.0,50136.0,50200.0,50234.0,50288.0,50336.0,50364.0,50424.0,50462.0,50500.0,50538.0,50584.0,50657.0,50736.0,50841.0,50944.0,51144.0,51162.0,51264.0,51383.0,51453.0,51490.0,51507.0
5094425,57600.0,57628.0,57680.0,57710.0,57791.0,57851.0,57909.0,57981.0,58008.0,58103.0,58144.0,58178.0,58222.0,58254.0,58310.0,58368.0,58413.0,58459.0,58506.0,58576.0,58626.0,58701.0,58764.0,58807.0,58849.0,58898.0,58924.0,58973.0,59216.0,59564.0,59710.0,59806.0,59930.0,60067.0,60184.0,60225.0,60266.0,60301.0,60345.0,60406.0,60463.0,60510.0,60565.0,60603.0,60657.0,60700.0,60778.0,60828.0,60894.0,60976.0,61014.0,61036.0,61077.0,61146.0,61236.0,61293.0,61320.0,61385.0,61441.0,61467.0,61522.0,61563.0,61603.0,61644.0,61693.0,61769.0,61853.0,61895.0,61936.0,62014.0,62027.0,62101.0,62188.0,62240.0,62290.0,62313.0
5094427,68400.0,68433.0,68494.0,68529.0,68583.0,68623.0,68662.0,68710.0,68728.0,68792.0,68822.0,68847.0,68879.0,68902.0,68943.0,68984.0,69021.0,69059.0,69097.0,69168.0,69219.0,69266.0,69305.0,69349.0,69392.0,69438.0,69463.0,69510.0,69783.0,69907.0,70114.0,70250.0,70348.0,70465.0,70565.0,70611.0,70657.0,70690.0,70731.0,70787.0,70839.0,70874.0,70915.0,70943.0,70983.0,71015.0,71074.0,71114.0,71167.0,71238.0,71270.0,71294.0,71339.0,71393.0,71463.0,71507.0,71542.0,71589.0,71630.0,71656.0,71711.0,71740.0,71768.0,71797.0,71831.0,71877.0,71928.0,71951.0,71973.0,72017.0,72026.0,72075.0,72133.0,72167.0,72203.0,72220.0
5095092,45000.0,45042.0,45119.0,45163.0,45234.0,45287.0,45338.0,45402.0,45426.0,45510.0,45549.0,45581.0,45623.0,45653.0,45706.0,45759.0,45795.0,45831.0,45868.0,45929.0,45973.0,46041.0,46098.0,46169.0,46240.0,46307.0,46343.0,46410.0,46625.0,46882.0,47025.0,47118.0,47199.0,47310.0,47405.0,47433.0,47462.0,47498.0,47543.0,47605.0,47662.0,47695.0,47733.0,47763.0,47806.0,47841.0,47905.0,47946.0,48000.0,48073.0,48106.0,48124.0,48158.0,48235.0,48336.0,48400.0,48434.0,48488.0,48536.0,48564.0,48624.0,48662.0,48700.0,48738.0,48784.0,48857.0,48936.0,49041.0,49144.0,49344.0,49362.0,49464.0,49583.0,49653.0,49690.0,49707.0
5095094,55800.0,55828.0,55880.0,55910.0,55991.0,56051.0,56109.0,56181.0,56208.0,56303.0,56344.0,56378.0,56422.0,56454.0,56510.0,56568.0,56613.0,56659.0,56706.0,56776.0,56826.0,56901.0,56964.0,57007.0,57049.0,57098.0,57124.0,57173.0,57416.0,57764.0,57910.0,58006.0,58130.0,58267.0,58384.0,58425.0,58466.0,58501.0,58545.0,58606.0,58663.0,58710.0,58765.0,58803.0,58857.0,58900.0,58978.0,59028.0,59094.0,59176.0,59214.0,59236.0,59277.0,59346.0,59436.0,59493.0,59520.0,59585.0,59641.0,59667.0,59722.0,59763.0,59803.0,59844.0,59893.0,59969.0,60053.0,60095.0,60136.0,60214.0,60227.0,60301.0,60388.0,60440.0,60490.0,60513.0
5095106,52200.0,52235.0,52300.0,52338.0,52402.0,52450.0,52496.0,52554.0,52575.0,52652.0,52687.0,52716.0,52754.0,52781.0,52829.0,52879.0,52924.0,52970.0,53017.0,53089.0,53141.0,53183.0,53217.0,53278.0,53339.0,53397.0,53428.0,53488.0,53671.0,54004.0,54122.0,54200.0,54289.0,54383.0,54463.0,54526.0,54591.0,54620.0,54656.0,54706.0,54752.0,54778.0,54808.0,54838.0,54882.0,54917.0,54981.0,55011.0,55051.0,55115.0,55144.0,55158.0,55184.0,55244.0,55322.0,55372.0,55409.0,55465.0,55514.0,55535.0,55579.0,55605.0,55630.0,55656.0,55686.0,55758.0,55837.0,55960.0,56080.0,56314.0,56334.0,56444.0,56573.0,56648.0,56845.0,56936.0
5095108,63000.0,63030.0,63085.0,63117.0,63170.0,63209.0,63247.0,63294.0,63311.0,63374.0,63399.0,63420.0,63447.0,63467.0,63502.0,63537.0,63570.0,63604.0,63638.0,63725.0,63788.0,63837.0,63877.0,63921.0,63965.0,64018.0,64046.0,64099.0,64382.0,64535.0,64753.0,64896.0,65010.0,65136.0,65245.0,65287.0,65330.0,65360.0,65397.0,65448.0,65495.0,65530.0,65571.0,65606.0,65656.0,65696.0,65769.0,65804.0,65851.0,65918.0,65949.0,65973.0,66019.0,66087.0,66175.0,66232.0,66262.0,66310.0,66352.0,66376.0,66427.0,66465.0,66502.0,66540.0,66584.0,66637.0,66694.0,66721.0,66747.0,66797.0,66809.0,66879.0,66961.0,67010.0,67039.0,67052.0
5095882,25200.0,25237.0,25306.0,25346.0,25422.0,25479.0,25534.0,25602.0,25627.0,25718.0,25764.0,25802.0,25852.0,25888.0,25951.0,26015.0,26049.0,26084.0,26119.0,26200.0,26258.0,26314.0,26361.0,26415.0,26469.0,26571.0,26625.0,26728.0,26922.0,27172.0,27289.0,27365.0,27456.0,27597.0,27718.0,27765.0,27812.0,27843.0,27882.0,27936.0,27986.0,28033.0,28088.0,28122.0,28171.0,28210.0,28280.0,28337.0,28412.0,28499.0,28539.0,28562.0,28607.0,28675.0,28763.0,28819.0,28852.0,28899.0,28940.0,28969.0,29031.0,29073.0,29114.0,29156.0,29207.0,29270.0,29339.0,29380.0,29420.0,29499.0,29520.0,29640.0,29780.0,29863.0,29918.0,29944.0
5095885,70800.0,70831.0,70889.0,70923.0,70985.0,71031.0,71076.0,71132.0,71153.0,71225.0,71255.0,71280.0,71313.0,71336.0,71378.0,71420.0,71450.0,71481.0,71512.0,71583.0,71634.0,71691.0,71738.0,71778.0,71817.0,71868.0,71895.0,71948.0,72172.0,72477.0,72662.0,72783.0,72880.0,73025.0,73149.0,73194.0,73240.0,73274.0,73317.0,73376.0,73431.0,73477.0,73531.0,73561.0,73603.0,73637.0,73699.0,73738.0,73789.0,73863.0,73897.0,73916.0,73951.0,74012.0,74091.0,74142.0,74176.0,74226.0,74269.0,74294.0,74347.0,74378.0,74409.0,74440.0,74478.0,74522.0,74570.0,74594.0,74617.0,74661.0,74670.0,74719.0,74777.0,74811.0,74856.0,74877.0
5095887,80400.0,80430.0,80486.0,80519.0,80564.0,80598.0,80630.0,80671.0,80686.0,80739.0,80764.0,80784.0,80810.0,80829.0,80863.0,80897.0,80925.0,80954.0,80983.0,81049.0,81097.0,81144.0,81183.0,81218.0,81252.0,81298.0,81323.0,81369.0,81597.0,81813.0,81973.0,82077.0,82167.0,82284.0,82385.0,82426.0,82467.0,82497.0,82534.0,82585.0,82632.0,82670.0,82713.0,82742.0,82783.0,82816.0,82876.0,82910.0,82956.0,83023.0,83054.0,83073.0,83110.0,83164.0,83234.0,83279.0,83311.0,83357.0,83397.0,83420.0,83467.0,83498.0,83529.0,83560.0,83598.0,83635.0,83675.0,83696.0,83717.0,83757.0,83764.0,83804.0,83851.0,83878.0,83921.0,83941.0
5096240,27000.0,27042.0,27120.0,27166.0,27253.0,27317.0,27379.0,27457.0,27486.0,27588.0,27641.0,27685.0,27742.0,27783.0,27856.0,27931.0,27980.0,28030.0,28080.0,28197.0,28282.0,28354.0,28413.0,28484.0,28554.0,28679.0,28746.0,28872.0,29158.0,29453.0,29616.0,29723.0,29819.0,29997.0,30150.0,30206.0,30264.0,30294.0,30332.0,30384.0,30432.0,30478.0,30532.0,30569.0,30622.0,30664.0,30740.0,30782.0,30837.0,30919.0,30956.0,30981.0,31028.0,31093.0,31177.0,31231.0,31261.0,31308.0,31349.0,31375.0,31431.0,31471.0,31510.0,31550.0,31599.0,31652.0,31709.0,31745.0,31780.0,31847.0,31860.0,31930.0,32012.0,32061.0,32103.0,32122.0
5096242,38400.0,38441.0,38516.0,38559.0,38625.0,38674.0,38722.0,38781.0,38803.0,38882.0,38918.0,38948.0,38987.0,39015.0,39064.0,39114.0,39152.0,39190.0,39228.0,39302.0,39355.0,39413.0,39461.0,39510.0,39558.0,39622.0,39656.0,39721.0,39986.0,40193.0,40354.0,40459.0,40546.0,40686.0,40807.0,40844.0,40882.0,40912.0,40949.0,41000.0,41047.0,41085.0,41129.0,41159.0,41201.0,41235.0,41297.0,41335.0,41385.0,41457.0,41490.0,41509.0,41545.0,41604.0,41681.0,41731.0,41762.0,41807.0,41846.0,41870.0,41919.0,41949.0,41979.0,42009.0,42046.0,42092.0,42143.0,42167.0,42190.0,42235.0,42246.0,42305.0,42374.0,42415.0,42465.0,42488.0
5096244,50400.0,50441.0,50517.0,50561.0,50638.0,50695.0,50750.0,50819.0,50845.0,50937.0,50973.0,51003.0,51042.0,51070.0,51119.0,51168.0,51209.0,51250.0,51291.0,51361.0,51412.0,51468.0,51515.0,51556.0,51596.0,51658.0,51691.0,51753.0,51995.0,52255.0,52421.0,52530.0,52640.0,52780.0,52900.0,52955.0,53011.0,53052.0,53103.0,53174.0,53241.0,53285.0,53336.0,53371.0,53422.0,53463.0,53536.0,53583.0,53646.0,53729.0,53767.0,53792.0,53839.0,53912.0,54006.0,54066.0,54104.0,54153.0,54196.0,54222.0,54278.0,54313.0,54347.0,54382.0,54423.0,54473.0,54527.0,54553.0,54579.0,54629.0,54639.0,54694.0,54758.0,54796.0,54847.0,54871.0
5096246,62100.0,62140.0,62214.0,62257.0,62322.0,62371.0,62418.0,62477.0,62499.0,62575.0,62614.0,62647.0,62689.0,62719.0,62773.0,62828.0,62860.0,62893.0,62926.0,62997.0,63049.0,63116.0,63172.0,63222.0,63271.0,63339.0,63375.0,63445.0,63748.0,64051.0,64269.0,64412.0,64522.0,64717.0,64884.0,64979.0,65076.0,65120.0,65175.0,65251.0,65321.0,65372.0,65431.0,65471.0,65528.0,65574.0,65658.0,65704.0,65766.0,65848.0,65886.0,65908.0,65951.0,66025.0,66122.0,66184.0,66222.0,66276.0,66324.0,66350.0,66406.0,66445.0,66483.0,66522.0,66570.0,66623.0,66680.0,66708.0,66735.0,66787.0,66796.0,66849.0,66911.0,66948.0,67001.0,67025.0
5099325,30600.0,30641.0,30716.0,30759.0,30855.0,30927.0,30996.0,31083.0,31115.0,31229.0,31281.0,31324.0,31380.0,31420.0,31492.0,31566.0,31613.0,31661.0,31710.0,31819.0,31897.0,31977.0,32044.0,32109.0,32174.0,32274.0,32328.0,32430.0,32736.0,33128.0,33296.0,33406.0,33505.0,33670.0,33812.0,33856.0,33900.0,33928.0,33963.0,34012.0,34057.0,34096.0,34141.0,34170.0,34212.0,34246.0,34308.0,34343.0,34390.0,34457.0,34487.0,34505.0,34540.0,34593.0,34662.0,34707.0,34734.0,34777.0,34815.0,34837.0,34882.0,34911.0,34940.0,34969.0,35004.0,35046.0,35093.0,35121.0,35148.0,35200.0,35210.0,35268.0,35335.0,35375.0,35430.0,35456.0
5099327,63000.0,63040.0,63114.0,63157.0,63222.0,63271.0,63318.0,63377.0,63399.0,63475.0,63514.0,63547.0,63589.0,63619.0,63673.0,63728.0,63760.0,63793.0,63826.0,63897.0,63949.0,64016.0,64072.0,64122.0,64171.0,64239.0,64275.0,64345.0,64648.0,64951.0,65169.0,65312.0,65422.0,65617.0,65784.0,65879.0,65976.0,66020.0,66075.0,66151.0,66221.0,66272.0,66331.0,66371.0,66428.0,66474.0,66558.0,66604.0,66666.0,66748.0,66786.0,66808.0,66851.0,66925.0,67022.0,67084.0,67122.0,67176.0,67224.0,67250.0,67306.0,67345.0,67383.0,67422.0,67470.0,67523.0,67580.0,67608.0,67635.0,67687.0,67696.0,67749.0,67811.0,67848.0,67901.0,67925.0
5101613,36000.0,36041.0,36116.0,36159.0,36225.0,36274.0,36322.0,36381.0,36403.0,36482.0,36518.0,36548.0,36587.0,36615.0,36664.0,36714.0,36752.0,36790.0,36828.0,36902.0,36955.0,37013.0,37061.0,37110.0,37158.0,37222.0,37256.0,37321.0,37586.0,37793.0,37954.0,38059.0,38146.0,38286.0,38407.0,38444.0,38482.0,38512.0,38549.0,38600.0,38647.0,38685.0,38729.0,38759.0,38801.0,38835.0,38897.0,38935.0,38985.0,39057.0,39090.0,39109.0,39145.0,39204.0,39281.0,39331.0,39362.0,39407.0,39446.0,39470.0,39519.0,39549.0,39579.0,39609.0,39646.0,39692.0,39743.0,39767.0,39790.0,39835.0,39846.0,39905.0,39974.0,40015.0,40065.0,40088.0
5101615,48000.0,48042.0,48119.0,48163.0,48232.0,48284.0,48334.0,48396.0,48419.0,48501.0,48538.0,48569.0,48609.0,48637.0,48687.0,48738.0,48778.0,48818.0,48858.0,48924.0,48971.0,49028.0,49075.0,49121.0,49166.0,49225.0,49256.0,49316.0,49552.0,49775.0,49955.0,50073.0,50178.0,50332.0,50464.0,50515.0,50567.0,50606.0,50654.0,50720.0,50782.0,50824.0,50872.0,50906.0,50955.0,50994.0,51064.0,51111.0,51173.0,51254.0,51291.0,51314.0,51359.0,51426.0,51514.0,51570.0,51602.0,51655.0,51702.0,51730.0,51789.0,51830.0,51871.0,51912.0,51962.0,52012.0,52066.0,52094.0,52122.0,52176.0,52186.0,52244.0,52311.0,52351.0,52412.0,52441.0
5101617,59400.0,59438.0,59509.0,59550.0,59622.0,59675.0,59726.0,59790.0,59814.0,59899.0,59937.0,59968.0,60009.0,60038.0,60090.0,60143.0,60177.0,60211.0,60246.0,60323.0,60378.0,60447.0,60504.0,60545.0,60586.0,60648.0,60681.0,60743.0,61076.0,61363.0,61576.0,61715.0,61836.0,62039.0,62213.0,62316.0,62421.0,62464.0,62518.0,62592.0,62661.0,62716.0,62779.0,62821.0,62881.0,62929.0,63017.0,63064.0,63127.0,63220.0,63262.0,63285.0,63330.0,63410.0,63513.0,63579.0,63618.0,63673.0,63721.0,63750.0,63811.0,63846.0,63880.0,63915.0,63956.0,64013.0,64076.0,64107.0,64137.0,64196.0,64206.0,64262.0,64328.0,64367.0,64405.0,64423.0
5102005,23400.0,23432.0,23491.0,23525.0,23585.0,23629.0,23672.0,23726.0,23746.0,23816.0,23849.0,23876.0,23911.0,23936.0,23981.0,24027.0,24058.0,24089.0,24120.0,24198.0,24254.0,24324.0,24382.0,24432.0,24482.0,24554.0,24593.0,24666.0,24891.0,25126.0,25228.0,25295.0,25363.0,25479.0,25578.0,25600.0,25622.0,25641.0,25665.0,25698.0,25730.0,25764.0,25804.0,25831.0,25870.0,25902.0,25959.0,25993.0,26039.0,26105.0,26135.0,26152.0,26185.0,26245.0,26323.0,26372.0,26399.0,26442.0,26480.0,26506.0,26559.0,26590.0,26620.0,26651.0,26689.0,26730.0,26775.0,26806.0,26836.0,26895.0,26906.0,26969.0,27043.0,27086.0,27126.0,27144.0
5102007,35100.0,35141.0,35216.0,35259.0,35325.0,35374.0,35422.0,35481.0,35503.0,35582.0,35618.0,35648.0,35687.0,35715.0,35764.0,35814.0,35852.0,35890.0,35928.0,36002.0,36055.0,36113.0,36161.0,36210.0,36258.0,36322.0,36356.0,36421.0,36686.0,36893.0,37054.0,37159.0,37246.0,37386.0,37507.0,37544.0,37582.0,37612.0,37649.0,37700.0,37747.0,37785.0,37829.0,37859.0,37901.0,37935.0,37997.0,38035.0,38085.0,38157.0,38190.0,38209.0,38245.0,38304.0,38381.0,38431.0,38462.0,38507.0,38546.0,38570.0,38619.0,38649.0,38679.0,38709.0,38746.0,38792.0,38843.0,38867.0,38890.0,38935.0,38946.0,39005.0,39074.0,39115.0,39165.0,39188.0
5102008,46800.0,46842.0,46919.0,46963.0,47032.0,47084.0,47134.0,47196.0,47219.0,47301.0,47338.0,47369.0,47409.0,47437.0,47487.0,47538.0,47578.0,47618.0,47658.0,47724.0,47771.0,47828.0,47875.0,47921.0,47966.0,48025.0,48056.0,48116.0,48352.0,48575.0,48755.0,48873.0,48978.0,49132.0,49264.0,49315.0,49367.0,49406.0,49454.0,49520.0,49582.0,49624.0,49672.0,49706.0,49755.0,49794.0,49864.0,49911.0,49973.0,50054.0,50091.0,50114.0,50159.0,50226.0,50314.0,50370.0,50402.0,50455.0,50502.0,50530.0,50589.0,50630.0,50671.0,50712.0,50762.0,50812.0,50866.0,50894.0,50922.0,50976.0,50986.0,51044.0,51111.0,51151.0,51212.0,51241.0
5102010,58500.0,58538.0,58609.0,58650.0,58722.0,58775.0,58826.0,58890.0,58914.0,58999.0,59037.0,59068.0,59109.0,59138.0,59190.0,59243.0,59277.0,59311.0,59346.0,59423.0,59478.0,59547.0,59604.0,59645.0,59686.0,59748.0,59781.0,59843.0,60176.0,60463.0,60676.0,60815.0,60936.0,61139.0,61313.0,61416.0,61521.0,61564.0,61618.0,61692.0,61761.0,61816.0,61879.0,61921.0,61981.0,62029.0,62117.0,62164.0,62227.0,62320.0,62362.0,62385.0,62430.0,62510.0,62613.0,62679.0,62718.0,62773.0,62821.0,62850.0,62911.0,62946.0,62980.0,63015.0,63056.0,63113.0,63176.0,63207.0,63237.0,63296.0,63306.0,63362.0,63428.0,63467.0,63505.0,63523.0
5102012,72000.0,72030.0,72086.0,72119.0,72164.0,72198.0,72230.0,72271.0,72286.0,72339.0,72364.0,72384.0,72410.0,72429.0,72463.0,72497.0,72525.0,72554.0,72583.0,72649.0,72697.0,72744.0,72783.0,72818.0,72852.0,72898.0,72923.0,72969.0,73197.0,73413.0,73573.0,73677.0,73767.0,73884.0,73985.0,74026.0,74067.0,74097.0,74134.0,74185.0,74232.0,74270.0,74313.0,74342.0,74383.0,74416.0,74476.0,74510.0,74556.0,74623.0,74654.0,74673.0,74710.0,74764.0,74834.0,74879.0,74911.0,74957.0,74997.0,75020.0,75067.0,75098.0,75129.0,75160.0,75198.0,75235.0,75275.0,75296.0,75317.0,75357.0,75364.0,75404.0,75451.0,75478.0,75521.0,75541.0
5102014,81600.0,81630.0,81686.0,81719.0,81764.0,81798.0,81830.0,81871.0,81886.0,81939.0,81964.0,81984.0,82010.0,82029.0,82063.0,82097.0,82125.0,82154.0,82183.0,82249.0,82297.0,82344.0,82383.0,82418.0,82452.0,82498.0,82523.0,82569.0,82797.0,83013.0,83173.0,83277.0,83367.0,83484.0,83585.0,83626.0,83667.0,83697.0,83734.0,83785.0,83832.0,83870.0,83913.0,83942.0,83983.0,84016.0,84076.0,84110.0,84156.0,84223.0,84254.0,84273.0,84310.0,84364.0,84434.0,84479.0,84511.0,84557.0,84597.0,84620.0,84667.0,84698.0,84729.0,84760.0,84798.0,84835.0,84875.0,84896.0,84917.0,84957.0,84964.0,85004.0,85051.0,85078.0,85121.0,85141.0
5102902,28200.0,28242.0,28320.0,28366.0,28453.0,28517.0,28579.0,28657.0,28686.0,28788.0,28841.0,28885.0,28942.0,28983.0,29056.0,29131.0,29180.0,29230.0,29280.0,29397.0,29482.0,29554.0,29613.0,29684.0,29754.0,29879.0,29946.0,30072.0,30358.0,30653.0,30816.0,30923.0,31019.0,31197.0,31350.0,31406.0,31464.0,31494.0,31532.0,31584.0,31632.0,31678.0,31732.0,31769.0,31822.0,31864.0,31940.0,31982.0,32037.0,32119.0,32156.0,32181.0,32228.0,32293.0,32377.0,32431.0,32461.0,32508.0,32549.0,32575.0,32631.0,32671.0,32710.0,32750.0,32799.0,32852.0,32909.0,32945.0,32980.0,33047.0,33060.0,33130.0,33212.0,33261.0,33303.0,33322.0
5102904,40800.0,40841.0,40916.0,40959.0,41025.0,41074.0,41122.0,41181.0,41203.0,41282.0,41318.0,41348.0,41387.0,41415.0,41464.0,41514.0,41552.0,41590.0,41628.0,41702.0,41755.0,41813.0,41861.0,41910.0,41958.0,42022.0,42056.0,42121.0,42386.0,42593.0,42754.0,42859.0,42946.0,43086.0,43207.0,43244.0,43282.0,43312.0,43349.0,43400.0,43447.0,43485.0,43529.0,43559.0,43601.0,43635.0,43697.0,43735.0,43785.0,43857.0,43890.0,43909.0,43945.0,44004.0,44081.0,44131.0,44162.0,44207.0,44246.0,44270.0,44319.0,44349.0,44379.0,44409.0,44446.0,44492.0,44543.0,44567.0,44590.0,44635.0,44646.0,44705.0,44774.0,44815.0,44865.0,44888.0
5102906,51600.0,51641.0,51717.0,51761.0,51838.0,51895.0,51950.0,52019.0,52045.0,52137.0,52173.0,52203.0,52242.0,52270.0,52319.0,52368.0,52409.0,52450.0,52491.0,52561.0,52612.0,52668.0,52715.0,52756.0,52796.0,52858.0,52891.0,52953.0,53195.0,53455.0,53621.0,53730.0,53840.0,53980.0,54100.0,54155.0,54211.0,54252.0,54303.0,54374.0,54441.0,54485.0,54536.0,54571.0,54622.0,54663.0,54736.0,54783.0,54846.0,54929.0,54967.0,54992.0,55039.0,55112.0,55206.0,55266.0,55304.0,55353.0,55396.0,55422.0,55478.0,55513.0,55547.0,55582.0,55623.0,55673.0,55727.0,55753.0,55779.0,55829.0,55839.0,55894.0,55958.0,55996.0,56047.0,56071.0
