tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P,077_P,078_P,079_P,080_P,081_P,082_P,083_P
5106921,52920.0,53083.0,53119.0,53150.0,53173.0,53198.0,53232.0,53274.0,53321.0,53345.0,53416.0,53462.0,53518.0,53555.0,53625.0,53666.0,53732.0,53755.0,53807.0,53851.0,53898.0,53974.0,54094.0,54163.0,54219.0,54256.0,54311.0,54349.0,54415.0,54534.0,54610.0,54703.0,54788.0,54843.0,54908.0,54988.0,55036.0,55137.0,55222.0,55283.0,55411.0,55629.0,55819.0,56051.0,56259.0,56408.0,56484.0,56571.0,56632.0,56679.0,56732.0,56783.0,56967.0,57005.0,57053.0,57114.0,57178.0,57203.0,57242.0,57302.0,57342.0,57366.0,57427.0,57471.0,57508.0,57547.0,57570.0,57637.0,57668.0,57697.0,57726.0,57773.0,57810.0,57842.0,57919.0,57966.0,57997.0,58236.0,58294.0,58336.0,58353.0,58423.0,58496.0
5106923,67500.0,67638.0,67673.0,67703.0,67725.0,67749.0,67782.0,67822.0,67865.0,67885.0,67944.0,67983.0,68030.0,68061.0,68120.0,68154.0,68209.0,68228.0,68270.0,68305.0,68343.0,68406.0,68495.0,68556.0,68606.0,68638.0,68684.0,68717.0,68778.0,68864.0,68919.0,68986.0,69048.0,69091.0,69142.0,69201.0,69236.0,69316.0,69383.0,69432.0,69521.0,69701.0,69859.0,70051.0,70221.0,70332.0,70388.0,70452.0,70495.0,70528.0,70567.0,70594.0,70690.0,70715.0,70748.0,70801.0,70856.0,70880.0,70917.0,70975.0,71010.0,71030.0,71082.0,71120.0,71152.0,71185.0,71206.0,71262.0,71288.0,71312.0,71336.0,71375.0,71406.0,71432.0,71496.0,71535.0,71560.0,71695.0,71739.0,71771.0,71784.0,71837.0,71892.0
5107451,33000.0,33161.0,33199.0,33231.0,33255.0,33282.0,33318.0,33362.0,33410.0,33434.0,33504.0,33550.0,33605.0,33642.0,33711.0,33752.0,33817.0,33840.0,33891.0,33934.0,33981.0,34054.0,34167.0,34239.0,34298.0,34337.0,34393.0,34433.0,34511.0,34617.0,34685.0,34769.0,34848.0,34918.0,35002.0,35072.0,35114.0,35227.0,35322.0,35392.0,35558.0,35756.0,35928.0,36138.0,36289.0,36423.0,36479.0,36544.0,36584.0,36615.0,36651.0,36678.0,36777.0,36806.0,36842.0,36899.0,36947.0,36965.0,36993.0,37036.0,37069.0,37089.0,37140.0,37177.0,37208.0,37240.0,37260.0,37318.0,37345.0,37370.0,37395.0,37436.0,37468.0,37496.0,37563.0,37604.0,37630.0,37805.0,37859.0,37897.0,37913.0,37977.0,38045.0
5107452,45720.0,45880.0,45918.0,45950.0,45974.0,46001.0,46037.0,46081.0,46129.0,46152.0,46220.0,46264.0,46317.0,46353.0,46420.0,46459.0,46522.0,46543.0,46594.0,46637.0,46684.0,46761.0,46899.0,46973.0,47034.0,47074.0,47126.0,47162.0,47233.0,47345.0,47417.0,47506.0,47577.0,47632.0,47698.0,47771.0,47815.0,47909.0,47988.0,48045.0,48162.0,48371.0,48554.0,48776.0,48972.0,49108.0,49169.0,49240.0,49284.0,49318.0,49356.0,49386.0,49494.0,49531.0,49578.0,49638.0,49703.0,49727.0,49764.0,49821.0,49860.0,49883.0,49942.0,49984.0,50020.0,50058.0,50081.0,50147.0,50178.0,50206.0,50235.0,50281.0,50317.0,50348.0,50423.0,50469.0,50499.0,50738.0,50794.0,50834.0,50851.0,50918.0,50987.0
5108506,22800.0,22920.0,22950.0,22975.0,22994.0,23015.0,23043.0,23077.0,23115.0,23135.0,23192.0,23230.0,23275.0,23305.0,23362.0,23395.0,23448.0,23466.0,23504.0,23537.0,23572.0,23634.0,23696.0,23748.0,23790.0,23818.0,23872.0,23909.0,23970.0,24058.0,24114.0,24183.0,24244.0,24292.0,24349.0,24401.0,24433.0,24506.0,24567.0,24611.0,24700.0,24824.0,24932.0,25063.0,25173.0,25270.0,25325.0,25388.0,25429.0,25460.0,25496.0,25519.0,25601.0,25620.0,25644.0,25695.0,25746.0,25764.0,25792.0,25836.0,25862.0,25878.0,25918.0,25947.0,25972.0,25998.0,26013.0,26058.0,26079.0,26099.0,26119.0,26151.0,26176.0,26197.0,26249.0,26281.0,26302.0,26443.0,26485.0,26515.0,26527.0,26577.0,26645.0
5108508,37200.0,37341.0,37378.0,37410.0,37433.0,37459.0,37494.0,37536.0,37583.0,37606.0,37672.0,37716.0,37768.0,37803.0,37869.0,37907.0,37969.0,37990.0,38043.0,38089.0,38138.0,38210.0,38320.0,38388.0,38444.0,38481.0,38534.0,38571.0,38635.0,38743.0,38812.0,38897.0,38964.0,39022.0,39091.0,39161.0,39204.0,39301.0,39382.0,39441.0,39572.0,39776.0,39954.0,40170.0,40336.0,40465.0,40528.0,40600.0,40641.0,40673.0,40709.0,40737.0,40839.0,40873.0,40916.0,40981.0,41034.0,41057.0,41092.0,41147.0,41180.0,41200.0,41251.0,41288.0,41319.0,41351.0,41371.0,41433.0,41462.0,41489.0,41516.0,41559.0,41593.0,41622.0,41693.0,41736.0,41764.0,41953.0,42011.0,42053.0,42070.0,42140.0,42213.0
5108510,51480.0,51640.0,51678.0,51710.0,51734.0,51761.0,51797.0,51841.0,51889.0,51912.0,51980.0,52024.0,52077.0,52113.0,52180.0,52219.0,52282.0,52303.0,52354.0,52397.0,52444.0,52521.0,52659.0,52733.0,52794.0,52834.0,52886.0,52922.0,52993.0,53105.0,53177.0,53266.0,53337.0,53392.0,53458.0,53531.0,53575.0,53669.0,53748.0,53805.0,53922.0,54131.0,54314.0,54536.0,54732.0,54868.0,54929.0,55000.0,55044.0,55078.0,55116.0,55146.0,55254.0,55291.0,55338.0,55398.0,55463.0,55487.0,55524.0,55581.0,55620.0,55643.0,55702.0,55744.0,55780.0,55818.0,55841.0,55907.0,55938.0,55966.0,55995.0,56041.0,56077.0,56108.0,56183.0,56229.0,56259.0,56498.0,56554.0,56594.0,56611.0,56678.0,56747.0
5108512,66300.0,66438.0,66473.0,66503.0,66525.0,66549.0,66582.0,66622.0,66665.0,66685.0,66744.0,66783.0,66830.0,66861.0,66920.0,66954.0,67009.0,67028.0,67070.0,67105.0,67143.0,67206.0,67295.0,67356.0,67406.0,67438.0,67484.0,67517.0,67578.0,67664.0,67719.0,67786.0,67848.0,67891.0,67942.0,68001.0,68036.0,68116.0,68183.0,68232.0,68321.0,68501.0,68659.0,68851.0,69021.0,69132.0,69188.0,69252.0,69295.0,69328.0,69367.0,69394.0,69490.0,69515.0,69548.0,69601.0,69656.0,69680.0,69717.0,69775.0,69810.0,69830.0,69882.0,69920.0,69952.0,69985.0,70006.0,70062.0,70088.0,70112.0,70136.0,70175.0,70206.0,70232.0,70296.0,70335.0,70360.0,70495.0,70539.0,70571.0,70584.0,70637.0,70692.0
5108583,44280.0,44440.0,44478.0,44510.0,44534.0,44561.0,44597.0,44641.0,44689.0,44712.0,44780.0,44824.0,44877.0,44913.0,44980.0,45019.0,45082.0,45103.0,45154.0,45197.0,45244.0,45321.0,45459.0,45533.0,45594.0,45634.0,45686.0,45722.0,45793.0,45905.0,45977.0,46066.0,46137.0,46192.0,46258.0,46331.0,46375.0,46469.0,46548.0,46605.0,46722.0,46931.0,47114.0,47336.0,47532.0,47668.0,47729.0,47800.0,47844.0,47878.0,47916.0,47946.0,48054.0,48091.0,48138.0,48198.0,48263.0,48287.0,48324.0,48381.0,48420.0,48443.0,48502.0,48544.0,48580.0,48618.0,48641.0,48707.0,48738.0,48766.0,48795.0,48841.0,48877.0,48908.0,48983.0,49029.0,49059.0,49298.0,49354.0,49394.0,49411.0,49478.0,49547.0
5108585,58500.0,58688.0,58727.0,58760.0,58785.0,58813.0,58850.0,58895.0,58945.0,58968.0,59035.0,59079.0,59132.0,59167.0,59233.0,59272.0,59334.0,59356.0,59404.0,59445.0,59489.0,59561.0,59664.0,59734.0,59791.0,59829.0,59880.0,59916.0,59996.0,60117.0,60194.0,60290.0,60352.0,60404.0,60466.0,60541.0,60586.0,60692.0,60781.0,60846.0,60964.0,61178.0,61365.0,61593.0,61775.0,61914.0,61994.0,62086.0,62142.0,62185.0,62234.0,62287.0,62477.0,62509.0,62549.0,62605.0,62668.0,62692.0,62730.0,62788.0,62826.0,62849.0,62907.0,62949.0,62985.0,63022.0,63044.0,63109.0,63139.0,63167.0,63195.0,63240.0,63276.0,63307.0,63381.0,63427.0,63456.0,63651.0,63699.0,63734.0,63748.0,63806.0,63877.0
5109901,29400.0,29547.0,29588.0,29623.0,29649.0,29678.0,29717.0,29765.0,29819.0,29847.0,29929.0,29983.0,30048.0,30092.0,30174.0,30222.0,30298.0,30324.0,30376.0,30421.0,30469.0,30551.0,30666.0,30767.0,30850.0,30905.0,30970.0,31016.0,31101.0,31223.0,31301.0,31396.0,31469.0,31548.0,31642.0,31717.0,31763.0,31868.0,31957.0,32021.0,32147.0,32332.0,32493.0,32689.0,32852.0,32975.0,33039.0,33113.0,33156.0,33189.0,33227.0,33260.0,33381.0,33410.0,33447.0,33504.0,33559.0,33582.0,33618.0,33673.0,33708.0,33729.0,33782.0,33820.0,33852.0,33886.0,33905.0,33964.0,33991.0,34016.0,34042.0,34083.0,34115.0,34143.0,34211.0,34252.0,34279.0,34456.0,34514.0,34555.0,34572.0,34640.0,34701.0
5109903,43560.0,43720.0,43758.0,43790.0,43814.0,43841.0,43877.0,43921.0,43969.0,43992.0,44060.0,44104.0,44157.0,44193.0,44260.0,44299.0,44362.0,44383.0,44434.0,44477.0,44524.0,44601.0,44739.0,44813.0,44874.0,44914.0,44966.0,45002.0,45073.0,45185.0,45257.0,45346.0,45417.0,45472.0,45538.0,45611.0,45655.0,45749.0,45828.0,45885.0,46002.0,46211.0,46394.0,46616.0,46812.0,46948.0,47009.0,47080.0,47124.0,47158.0,47196.0,47226.0,47334.0,47371.0,47418.0,47478.0,47543.0,47567.0,47604.0,47661.0,47700.0,47723.0,47782.0,47824.0,47860.0,47898.0,47921.0,47987.0,48018.0,48046.0,48075.0,48121.0,48157.0,48188.0,48263.0,48309.0,48339.0,48578.0,48634.0,48674.0,48691.0,48758.0,48827.0
5110315,30600.0,30747.0,30788.0,30823.0,30849.0,30878.0,30917.0,30965.0,31019.0,31047.0,31129.0,31183.0,31248.0,31292.0,31374.0,31422.0,31498.0,31524.0,31576.0,31621.0,31669.0,31751.0,31866.0,31967.0,32050.0,32105.0,32170.0,32216.0,32301.0,32423.0,32501.0,32596.0,32669.0,32748.0,32842.0,32917.0,32963.0,33068.0,33157.0,33221.0,33347.0,33532.0,33693.0,33889.0,34052.0,34175.0,34239.0,34313.0,34356.0,34389.0,34427.0,34460.0,34581.0,34610.0,34647.0,34704.0,34759.0,34782.0,34818.0,34873.0,34908.0,34929.0,34982.0,35020.0,35052.0,35086.0,35105.0,35164.0,35191.0,35216.0,35242.0,35283.0,35315.0,35343.0,35411.0,35452.0,35479.0,35656.0,35714.0,35755.0,35772.0,35840.0,35901.0
5110317,46440.0,46600.0,46638.0,46670.0,46694.0,46721.0,46757.0,46801.0,46849.0,46872.0,46940.0,46984.0,47037.0,47073.0,47140.0,47179.0,47242.0,47263.0,47314.0,47357.0,47404.0,47481.0,47619.0,47693.0,47754.0,47794.0,47846.0,47882.0,47953.0,48065.0,48137.0,48226.0,48297.0,48352.0,48418.0,48491.0,48535.0,48629.0,48708.0,48765.0,48882.0,49091.0,49274.0,49496.0,49692.0,49828.0,49889.0,49960.0,50004.0,50038.0,50076.0,50106.0,50214.0,50251.0,50298.0,50358.0,50423.0,50447.0,50484.0,50541.0,50580.0,50603.0,50662.0,50704.0,50740.0,50778.0,50801.0,50867.0,50898.0,50926.0,50955.0,51001.0,51037.0,51068.0,51143.0,51189.0,51219.0,51458.0,51514.0,51554.0,51571.0,51638.0,51707.0
5110319,60900.0,61088.0,61127.0,61160.0,61185.0,61213.0,61250.0,61295.0,61345.0,61368.0,61435.0,61479.0,61532.0,61567.0,61633.0,61672.0,61734.0,61756.0,61804.0,61845.0,61889.0,61961.0,62064.0,62134.0,62191.0,62229.0,62280.0,62316.0,62396.0,62517.0,62594.0,62690.0,62752.0,62804.0,62866.0,62941.0,62986.0,63092.0,63181.0,63246.0,63364.0,63578.0,63765.0,63993.0,64175.0,64314.0,64394.0,64486.0,64542.0,64585.0,64634.0,64687.0,64877.0,64909.0,64949.0,65005.0,65068.0,65092.0,65130.0,65188.0,65226.0,65249.0,65307.0,65349.0,65385.0,65422.0,65444.0,65509.0,65539.0,65567.0,65595.0,65640.0,65676.0,65707.0,65781.0,65827.0,65856.0,66051.0,66099.0,66134.0,66148.0,66206.0,66277.0
5110835,65100.0,65268.0,65307.0,65340.0,65365.0,65392.0,65429.0,65474.0,65524.0,65545.0,65606.0,65646.0,65694.0,65726.0,65786.0,65821.0,65877.0,65895.0,65938.0,65974.0,66013.0,66078.0,66166.0,66232.0,66286.0,66322.0,66367.0,66399.0,66471.0,66559.0,66615.0,66684.0,66758.0,66807.0,66865.0,66927.0,66965.0,67053.0,67127.0,67181.0,67267.0,67468.0,67643.0,67856.0,68019.0,68155.0,68216.0,68287.0,68334.0,68370.0,68411.0,68449.0,68586.0,68612.0,68646.0,68701.0,68758.0,68782.0,68819.0,68876.0,68912.0,68933.0,68988.0,69027.0,69061.0,69096.0,69117.0,69178.0,69207.0,69234.0,69261.0,69304.0,69338.0,69367.0,69438.0,69481.0,69508.0,69664.0,69717.0,69755.0,69770.0,69832.0,69908.0
5110837,78000.0,78138.0,78171.0,78199.0,78220.0,78243.0,78274.0,78312.0,78356.0,78374.0,78427.0,78462.0,78503.0,78531.0,78583.0,78614.0,78663.0,78679.0,78718.0,78752.0,78788.0,78849.0,78921.0,78972.0,79014.0,79042.0,79085.0,79115.0,79175.0,79248.0,79294.0,79351.0,79401.0,79443.0,79493.0,79540.0,79569.0,79636.0,79692.0,79732.0,79829.0,80022.0,80191.0,80397.0,80552.0,80643.0,80696.0,80756.0,80796.0,80827.0,80863.0,80887.0,80976.0,81004.0,81039.0,81086.0,81136.0,81159.0,81194.0,81248.0,81282.0,81302.0,81354.0,81392.0,81424.0,81457.0,81478.0,81533.0,81558.0,81582.0,81606.0,81644.0,81674.0,81700.0,81763.0,81801.0,81825.0,81961.0,82009.0,82043.0,82057.0,82115.0,82164.0
5110981,25200.0,25347.0,25383.0,25414.0,25437.0,25462.0,25496.0,25537.0,25582.0,25605.0,25673.0,25717.0,25770.0,25806.0,25873.0,25912.0,25975.0,25997.0,26039.0,26075.0,26113.0,26176.0,26247.0,26306.0,26354.0,26387.0,26445.0,26485.0,26556.0,26671.0,26745.0,26836.0,26908.0,26998.0,27104.0,27183.0,27231.0,27332.0,27417.0,27478.0,27593.0,27738.0,27865.0,28020.0,28156.0,28274.0,28345.0,28427.0,28479.0,28519.0,28565.0,28600.0,28728.0,28757.0,28795.0,28858.0,28913.0,28937.0,28975.0,29033.0,29067.0,29087.0,29138.0,29175.0,29206.0,29239.0,29258.0,29319.0,29347.0,29373.0,29400.0,29443.0,29477.0,29506.0,29576.0,29619.0,29647.0,29839.0,29888.0,29923.0,29937.0,29996.0,30059.0
5110983,39240.0,39381.0,39418.0,39450.0,39473.0,39499.0,39534.0,39576.0,39623.0,39646.0,39712.0,39756.0,39808.0,39843.0,39909.0,39947.0,40009.0,40030.0,40083.0,40129.0,40178.0,40250.0,40360.0,40428.0,40484.0,40521.0,40574.0,40611.0,40675.0,40783.0,40852.0,40937.0,41004.0,41062.0,41131.0,41201.0,41244.0,41341.0,41422.0,41481.0,41612.0,41816.0,41994.0,42210.0,42376.0,42505.0,42568.0,42640.0,42681.0,42713.0,42749.0,42777.0,42879.0,42913.0,42956.0,43021.0,43074.0,43097.0,43132.0,43187.0,43220.0,43240.0,43291.0,43328.0,43359.0,43391.0,43411.0,43473.0,43502.0,43529.0,43556.0,43599.0,43633.0,43662.0,43733.0,43776.0,43804.0,43993.0,44051.0,44093.0,44110.0,44180.0,44253.0
5110985,59100.0,59263.0,59299.0,59330.0,59353.0,59378.0,59412.0,59454.0,59501.0,59525.0,59596.0,59642.0,59698.0,59735.0,59805.0,59846.0,59912.0,59935.0,59987.0,60031.0,60078.0,60154.0,60274.0,60343.0,60399.0,60436.0,60491.0,60529.0,60595.0,60714.0,60790.0,60883.0,60968.0,61023.0,61088.0,61168.0,61216.0,61317.0,61402.0,61463.0,61591.0,61809.0,61999.0,62231.0,62439.0,62588.0,62664.0,62751.0,62812.0,62859.0,62912.0,62963.0,63147.0,63185.0,63233.0,63294.0,63358.0,63383.0,63422.0,63482.0,63522.0,63546.0,63607.0,63651.0,63688.0,63727.0,63750.0,63817.0,63848.0,63877.0,63906.0,63953.0,63990.0,64022.0,64099.0,64146.0,64177.0,64416.0,64474.0,64516.0,64533.0,64603.0,64676.0
5111512,28200.0,28347.0,28388.0,28423.0,28449.0,28478.0,28517.0,28565.0,28619.0,28647.0,28729.0,28783.0,28848.0,28892.0,28974.0,29022.0,29098.0,29124.0,29176.0,29221.0,29269.0,29351.0,29466.0,29567.0,29650.0,29705.0,29770.0,29816.0,29901.0,30023.0,30101.0,30196.0,30269.0,30348.0,30442.0,30517.0,30563.0,30668.0,30757.0,30821.0,30947.0,31132.0,31293.0,31489.0,31652.0,31775.0,31839.0,31913.0,31956.0,31989.0,32027.0,32060.0,32181.0,32210.0,32247.0,32304.0,32359.0,32382.0,32418.0,32473.0,32508.0,32529.0,32582.0,32620.0,32652.0,32686.0,32705.0,32764.0,32791.0,32816.0,32842.0,32883.0,32915.0,32943.0,33011.0,33052.0,33079.0,33256.0,33314.0,33355.0,33372.0,33440.0,33501.0
5111514,42120.0,42280.0,42318.0,42350.0,42374.0,42401.0,42437.0,42481.0,42529.0,42552.0,42620.0,42664.0,42717.0,42753.0,42820.0,42859.0,42922.0,42943.0,42994.0,43037.0,43084.0,43161.0,43299.0,43373.0,43434.0,43474.0,43526.0,43562.0,43633.0,43745.0,43817.0,43906.0,43977.0,44032.0,44098.0,44171.0,44215.0,44309.0,44388.0,44445.0,44562.0,44771.0,44954.0,45176.0,45372.0,45508.0,45569.0,45640.0,45684.0,45718.0,45756.0,45786.0,45894.0,45931.0,45978.0,46038.0,46103.0,46127.0,46164.0,46221.0,46260.0,46283.0,46342.0,46384.0,46420.0,46458.0,46481.0,46547.0,46578.0,46606.0,46635.0,46681.0,46717.0,46748.0,46823.0,46869.0,46899.0,47138.0,47194.0,47234.0,47251.0,47318.0,47387.0
5111516,56520.0,56683.0,56719.0,56750.0,56773.0,56798.0,56832.0,56874.0,56921.0,56945.0,57016.0,57062.0,57118.0,57155.0,57225.0,57266.0,57332.0,57355.0,57407.0,57451.0,57498.0,57574.0,57694.0,57763.0,57819.0,57856.0,57911.0,57949.0,58015.0,58134.0,58210.0,58303.0,58388.0,58443.0,58508.0,58588.0,58636.0,58737.0,58822.0,58883.0,59011.0,59229.0,59419.0,59651.0,59859.0,60008.0,60084.0,60171.0,60232.0,60279.0,60332.0,60383.0,60567.0,60605.0,60653.0,60714.0,60778.0,60803.0,60842.0,60902.0,60942.0,60966.0,61027.0,61071.0,61108.0,61147.0,61170.0,61237.0,61268.0,61297.0,61326.0,61373.0,61410.0,61442.0,61519.0,61566.0,61597.0,61836.0,61894.0,61936.0,61953.0,62023.0,62096.0
5111518,70200.0,70338.0,70373.0,70403.0,70425.0,70449.0,70482.0,70522.0,70565.0,70585.0,70644.0,70683.0,70730.0,70761.0,70820.0,70854.0,70909.0,70928.0,70970.0,71005.0,71043.0,71106.0,71195.0,71256.0,71306.0,71338.0,71384.0,71417.0,71478.0,71564.0,71619.0,71686.0,71748.0,71791.0,71842.0,71901.0,71936.0,72016.0,72083.0,72132.0,72221.0,72401.0,72559.0,72751.0,72921.0,73032.0,73088.0,73152.0,73195.0,73228.0,73267.0,73294.0,73390.0,73415.0,73448.0,73501.0,73556.0,73580.0,73617.0,73675.0,73710.0,73730.0,73782.0,73820.0,73852.0,73885.0,73906.0,73962.0,73988.0,74012.0,74036.0,74075.0,74106.0,74132.0,74196.0,74235.0,74260.0,74395.0,74439.0,74471.0,74484.0,74537.0,74592.0
5111520,81600.0,81738.0,81771.0,81799.0,81820.0,81843.0,81874.0,81912.0,81956.0,81974.0,82027.0,82062.0,82103.0,82131.0,82183.0,82214.0,82263.0,82279.0,82318.0,82352.0,82388.0,82449.0,82521.0,82572.0,82614.0,82642.0,82685.0,82715.0,82775.0,82848.0,82894.0,82951.0,83001.0,83043.0,83093.0,83140.0,83169.0,83236.0,83292.0,83332.0,83429.0,83622.0,83791.0,83997.0,84152.0,84243.0,84296.0,84356.0,84396.0,84427.0,84463.0,84487.0,84576.0,84604.0,84639.0,84686.0,84736.0,84759.0,84794.0,84848.0,84882.0,84902.0,84954.0,84992.0,85024.0,85057.0,85078.0,85133.0,85158.0,85182.0,85206.0,85244.0,85274.0,85300.0,85363.0,85401.0,85425.0,85561.0,85609.0,85643.0,85657.0,85715.0,85764.0
5112079,31200.0,31361.0,31399.0,31431.0,31455.0,31482.0,31518.0,31562.0,31610.0,31634.0,31704.0,31750.0,31805.0,31842.0,31911.0,31952.0,32017.0,32040.0,32091.0,32134.0,32181.0,32254.0,32367.0,32439.0,32498.0,32537.0,32593.0,32633.0,32711.0,32817.0,32885.0,32969.0,33048.0,33118.0,33202.0,33272.0,33314.0,33427.0,33522.0,33592.0,33758.0,33956.0,34128.0,34338.0,34489.0,34623.0,34679.0,34744.0,34784.0,34815.0,34851.0,34878.0,34977.0,35006.0,35042.0,35099.0,35147.0,35165.0,35193.0,35236.0,35269.0,35289.0,35340.0,35377.0,35408.0,35440.0,35460.0,35518.0,35545.0,35570.0,35595.0,35636.0,35668.0,35696.0,35763.0,35804.0,35830.0,36005.0,36059.0,36097.0,36113.0,36177.0,36245.0
5112081,54360.0,54523.0,54559.0,54590.0,54613.0,54638.0,54672.0,54714.0,54761.0,54785.0,54856.0,54902.0,54958.0,54995.0,55065.0,55106.0,55172.0,55195.0,55247.0,55291.0,55338.0,55414.0,55534.0,55603.0,55659.0,55696.0,55751.0,55789.0,55855.0,55974.0,56050.0,56143.0,56228.0,56283.0,56348.0,56428.0,56476.0,56577.0,56662.0,56723.0,56851.0,57069.0,57259.0,57491.0,57699.0,57848.0,57924.0,58011.0,58072.0,58119.0,58172.0,58223.0,58407.0,58445.0,58493.0,58554.0,58618.0,58643.0,58682.0,58742.0,58782.0,58806.0,58867.0,58911.0,58948.0,58987.0,59010.0,59077.0,59108.0,59137.0,59166.0,59213.0,59250.0,59282.0,59359.0,59406.0,59437.0,59676.0,59734.0,59776.0,59793.0,59863.0,59936.0
5112722,47880.0,48040.0,48078.0,48110.0,48134.0,48161.0,48197.0,48241.0,48289.0,48312.0,48380.0,48424.0,48477.0,48513.0,48580.0,48619.0,48682.0,48703.0,48754.0,48797.0,48844.0,48921.0,49059.0,49133.0,49194.0,49234.0,49286.0,49322.0,49393.0,49505.0,49577.0,49666.0,49737.0,49792.0,49858.0,49931.0,49975.0,50069.0,50148.0,50205.0,50322.0,50531.0,50714.0,50936.0,51132.0,51268.0,51329.0,51400.0,51444.0,51478.0,51516.0,51546.0,51654.0,51691.0,51738.0,51798.0,51863.0,51887.0,51924.0,51981.0,52020.0,52043.0,52102.0,52144.0,52180.0,52218.0,52241.0,52307.0,52338.0,52366.0,52395.0,52441.0,52477.0,52508.0,52583.0,52629.0,52659.0,52898.0,52954.0,52994.0,53011.0,53078.0,53147.0
5113767,32400.0,32561.0,32599.0,32631.0,32655.0,32682.0,32718.0,32762.0,32810.0,32834.0,32904.0,32950.0,33005.0,33042.0,33111.0,33152.0,33217.0,33240.0,33291.0,33334.0,33381.0,33454.0,33567.0,33639.0,33698.0,33737.0,33793.0,33833.0,33911.0,34017.0,34085.0,34169.0,34248.0,34318.0,34402.0,34472.0,34514.0,34627.0,34722.0,34792.0,34958.0,35156.0,35328.0,35538.0,35689.0,35823.0,35879.0,35944.0,35984.0,36015.0,36051.0,36078.0,36177.0,36206.0,36242.0,36299.0,36347.0,36365.0,36393.0,36436.0,36469.0,36489.0,36540.0,36577.0,36608.0,36640.0,36660.0,36718.0,36745.0,36770.0,36795.0,36836.0,36868.0,36896.0,36963.0,37004.0,37030.0,37205.0,37259.0,37297.0,37313.0,37377.0,37445.0
5113770,55800.0,55963.0,55999.0,56030.0,56053.0,56078.0,56112.0,56154.0,56201.0,56225.0,56296.0,56342.0,56398.0,56435.0,56505.0,56546.0,56612.0,56635.0,56687.0,56731.0,56778.0,56854.0,56974.0,57043.0,57099.0,57136.0,57191.0,57229.0,57295.0,57414.0,57490.0,57583.0,57668.0,57723.0,57788.0,57868.0,57916.0,58017.0,58102.0,58163.0,58291.0,58509.0,58699.0,58931.0,59139.0,59288.0,59364.0,59451.0,59512.0,59559.0,59612.0,59663.0,59847.0,59885.0,59933.0,59994.0,60058.0,60083.0,60122.0,60182.0,60222.0,60246.0,60307.0,60351.0,60388.0,60427.0,60450.0,60517.0,60548.0,60577.0,60606.0,60653.0,60690.0,60722.0,60799.0,60846.0,60877.0,61116.0,61174.0,61216.0,61233.0,61303.0,61376.0
5114152,34800.0,34961.0,34999.0,35031.0,35055.0,35082.0,35118.0,35162.0,35210.0,35234.0,35304.0,35350.0,35405.0,35442.0,35511.0,35552.0,35617.0,35640.0,35691.0,35734.0,35781.0,35854.0,35967.0,36039.0,36098.0,36137.0,36193.0,36233.0,36311.0,36417.0,36485.0,36569.0,36648.0,36718.0,36802.0,36872.0,36914.0,37027.0,37122.0,37192.0,37358.0,37556.0,37728.0,37938.0,38089.0,38223.0,38279.0,38344.0,38384.0,38415.0,38451.0,38478.0,38577.0,38606.0,38642.0,38699.0,38747.0,38765.0,38793.0,38836.0,38869.0,38889.0,38940.0,38977.0,39008.0,39040.0,39060.0,39118.0,39145.0,39170.0,39195.0,39236.0,39268.0,39296.0,39363.0,39404.0,39430.0,39605.0,39659.0,39697.0,39713.0,39777.0,39845.0
5114154,53640.0,53803.0,53839.0,53870.0,53893.0,53918.0,53952.0,53994.0,54041.0,54065.0,54136.0,54182.0,54238.0,54275.0,54345.0,54386.0,54452.0,54475.0,54527.0,54571.0,54618.0,54694.0,54814.0,54883.0,54939.0,54976.0,55031.0,55069.0,55135.0,55254.0,55330.0,55423.0,55508.0,55563.0,55628.0,55708.0,55756.0,55857.0,55942.0,56003.0,56131.0,56349.0,56539.0,56771.0,56979.0,57128.0,57204.0,57291.0,57352.0,57399.0,57452.0,57503.0,57687.0,57725.0,57773.0,57834.0,57898.0,57923.0,57962.0,58022.0,58062.0,58086.0,58147.0,58191.0,58228.0,58267.0,58290.0,58357.0,58388.0,58417.0,58446.0,58493.0,58530.0,58562.0,58639.0,58686.0,58717.0,58956.0,59014.0,59056.0,59073.0,59143.0,59216.0
