tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P
5008546,60300.0,60425.0,60479.0,60547.0,60583.0,60658.0,60730.0,60763.0,60789.0,60875.0,60909.0,60946.0,60979.0,61005.0,61049.0,61088.0,61128.0,61188.0,61234.0,61292.0,61377.0,61436.0,61454.0,61517.0,61552.0,61644.0,61693.0,61766.0,61849.0,61878.0,61959.0,62018.0,62075.0,62114.0,62151.0,62204.0,62252.0,62317.0,62366.0,62435.0,62542.0,62634.0,62755.0,62774.0,62898.0,63123.0,63650.0,63884.0,63920.0,63961.0,64095.0,64198.0,64262.0,64341.0,64386.0,64450.0,64489.0,64531.0,64658.0,64781.0,64820.0,64881.0,64912.0,64968.0,65035.0,65102.0,65191.0,65308.0,65374.0,65470.0,65515.0,65627.0,65699.0,65748.0,65817.0
5008548,73200.0,73287.0,73334.0,73393.0,73413.0,73455.0,73496.0,73519.0,73537.0,73596.0,73625.0,73657.0,73685.0,73708.0,73747.0,73781.0,73816.0,73873.0,73904.0,73954.0,74027.0,74079.0,74092.0,74136.0,74156.0,74210.0,74244.0,74283.0,74327.0,74342.0,74385.0,74416.0,74447.0,74481.0,74512.0,74552.0,74588.0,74637.0,74674.0,74726.0,74805.0,74873.0,74962.0,74975.0,75079.0,75241.0,75622.0,75715.0,75729.0,75753.0,75830.0,75889.0,75936.0,75993.0,76021.0,76060.0,76084.0,76102.0,76155.0,76207.0,76234.0,76277.0,76298.0,76341.0,76393.0,76445.0,76495.0,76561.0,76598.0,76653.0,76678.0,76742.0,76785.0,76829.0,76889.0
5010191,27000.0,27075.0,27113.0,27162.0,27203.0,27290.0,27375.0,27412.0,27442.0,27541.0,27586.0,27636.0,27680.0,27716.0,27782.0,27840.0,27900.0,27965.0,28016.0,28106.0,28238.0,28330.0,28352.0,28430.0,28466.0,28560.0,28625.0,28727.0,28842.0,28882.0,28995.0,29076.0,29155.0,29210.0,29262.0,29328.0,29388.0,29471.0,29549.0,29658.0,29786.0,29896.0,30041.0,30063.0,30170.0,30349.0,30770.0,31012.0,31049.0,31078.0,31173.0,31246.0,31299.0,31364.0,31393.0,31434.0,31458.0,31478.0,31538.0,31596.0,31623.0,31666.0,31687.0,31728.0,31778.0,31828.0,31881.0,31951.0,31990.0,32047.0,32074.0,32141.0,32184.0,32258.0,32361.0
5010193,40500.0,40602.0,40650.0,40711.0,40735.0,40785.0,40833.0,40866.0,40892.0,40978.0,41014.0,41054.0,41089.0,41116.0,41168.0,41214.0,41262.0,41322.0,41364.0,41423.0,41509.0,41570.0,41587.0,41645.0,41673.0,41748.0,41803.0,41859.0,41922.0,41944.0,42006.0,42051.0,42096.0,42137.0,42176.0,42228.0,42275.0,42341.0,42380.0,42433.0,42530.0,42614.0,42724.0,42742.0,42845.0,42994.0,43344.0,43467.0,43486.0,43512.0,43598.0,43664.0,43710.0,43766.0,43798.0,43844.0,43871.0,43890.0,43947.0,44003.0,44036.0,44088.0,44114.0,44161.0,44218.0,44276.0,44344.0,44434.0,44484.0,44558.0,44592.0,44678.0,44735.0,44787.0,44860.0
5010195,51300.0,51412.0,51462.0,51526.0,51551.0,51602.0,51652.0,51685.0,51711.0,51798.0,51832.0,51870.0,51903.0,51929.0,51978.0,52021.0,52067.0,52131.0,52177.0,52235.0,52321.0,52381.0,52398.0,52459.0,52488.0,52565.0,52613.0,52672.0,52738.0,52761.0,52826.0,52873.0,52920.0,52963.0,53004.0,53059.0,53109.0,53178.0,53220.0,53278.0,53380.0,53468.0,53584.0,53602.0,53702.0,53852.0,54203.0,54321.0,54339.0,54367.0,54460.0,54531.0,54583.0,54647.0,54683.0,54734.0,54765.0,54787.0,54852.0,54915.0,54951.0,55009.0,55038.0,55088.0,55148.0,55207.0,55283.0,55384.0,55441.0,55524.0,55563.0,55659.0,55722.0,55783.0,55868.0
5010197,63000.0,63120.0,63177.0,63249.0,63275.0,63330.0,63385.0,63419.0,63446.0,63535.0,63569.0,63607.0,63640.0,63667.0,63715.0,63757.0,63801.0,63866.0,63901.0,63962.0,64051.0,64113.0,64132.0,64198.0,64230.0,64313.0,64371.0,64444.0,64527.0,64556.0,64637.0,64696.0,64753.0,64794.0,64833.0,64888.0,64938.0,65006.0,65054.0,65121.0,65224.0,65312.0,65429.0,65447.0,65553.0,65731.0,66148.0,66301.0,66325.0,66358.0,66466.0,66548.0,66608.0,66682.0,66718.0,66769.0,66800.0,66825.0,66901.0,66975.0,67011.0,67069.0,67098.0,67150.0,67213.0,67276.0,67351.0,67450.0,67505.0,67586.0,67624.0,67718.0,67780.0,67828.0,67894.0
5011107,24300.0,24436.0,24468.0,24508.0,24532.0,24582.0,24631.0,24656.0,24676.0,24743.0,24782.0,24826.0,24864.0,24896.0,24955.0,25007.0,25061.0,25131.0,25189.0,25253.0,25347.0,25414.0,25439.0,25527.0,25558.0,25639.0,25700.0,25786.0,25883.0,25917.0,26012.0,26081.0,26148.0,26210.0,26267.0,26318.0,26365.0,26429.0,26480.0,26552.0,26655.0,26743.0,26859.0,26877.0,26975.0,27089.0,27355.0,27592.0,27629.0,27658.0,27752.0,27823.0,27876.0,27941.0,27977.0,28028.0,28059.0,28078.0,28134.0,28189.0,28224.0,28279.0,28306.0,28357.0,28419.0,28481.0,28567.0,28680.0,28743.0,28836.0,28879.0,28987.0,29058.0,29110.0,29182.0
5011109,59400.0,59525.0,59579.0,59647.0,59683.0,59758.0,59830.0,59863.0,59889.0,59975.0,60009.0,60046.0,60079.0,60105.0,60149.0,60188.0,60228.0,60288.0,60334.0,60392.0,60477.0,60536.0,60554.0,60617.0,60652.0,60744.0,60793.0,60866.0,60949.0,60978.0,61059.0,61118.0,61175.0,61214.0,61251.0,61304.0,61352.0,61417.0,61466.0,61535.0,61642.0,61734.0,61855.0,61874.0,61998.0,62223.0,62750.0,62984.0,63020.0,63061.0,63195.0,63298.0,63362.0,63441.0,63486.0,63550.0,63589.0,63631.0,63758.0,63881.0,63920.0,63981.0,64012.0,64068.0,64135.0,64202.0,64291.0,64408.0,64474.0,64570.0,64615.0,64727.0,64799.0,64848.0,64917.0
5012564,34500.0,34602.0,34650.0,34711.0,34735.0,34785.0,34833.0,34866.0,34892.0,34978.0,35014.0,35054.0,35089.0,35116.0,35168.0,35214.0,35262.0,35322.0,35364.0,35423.0,35509.0,35570.0,35587.0,35645.0,35673.0,35748.0,35803.0,35859.0,35922.0,35944.0,36006.0,36051.0,36096.0,36137.0,36176.0,36228.0,36275.0,36341.0,36380.0,36433.0,36530.0,36614.0,36724.0,36742.0,36845.0,36994.0,37344.0,37467.0,37486.0,37512.0,37598.0,37664.0,37710.0,37766.0,37798.0,37844.0,37871.0,37890.0,37947.0,38003.0,38036.0,38088.0,38114.0,38161.0,38218.0,38276.0,38344.0,38434.0,38484.0,38558.0,38592.0,38678.0,38735.0,38787.0,38860.0
5012566,45300.0,45412.0,45462.0,45526.0,45551.0,45602.0,45652.0,45685.0,45711.0,45798.0,45832.0,45870.0,45903.0,45929.0,45978.0,46021.0,46067.0,46131.0,46177.0,46235.0,46321.0,46381.0,46398.0,46459.0,46488.0,46565.0,46613.0,46672.0,46738.0,46761.0,46826.0,46873.0,46920.0,46963.0,47004.0,47059.0,47109.0,47178.0,47220.0,47278.0,47380.0,47468.0,47584.0,47602.0,47702.0,47852.0,48203.0,48321.0,48339.0,48367.0,48460.0,48531.0,48583.0,48647.0,48683.0,48734.0,48765.0,48787.0,48852.0,48915.0,48951.0,49009.0,49038.0,49088.0,49148.0,49207.0,49283.0,49384.0,49441.0,49524.0,49563.0,49659.0,49722.0,49783.0,49868.0
5012568,58800.0,58925.0,58979.0,59047.0,59083.0,59158.0,59230.0,59263.0,59289.0,59375.0,59409.0,59446.0,59479.0,59505.0,59549.0,59588.0,59628.0,59688.0,59734.0,59792.0,59877.0,59936.0,59954.0,60017.0,60052.0,60144.0,60193.0,60266.0,60349.0,60378.0,60459.0,60518.0,60575.0,60614.0,60651.0,60704.0,60752.0,60817.0,60866.0,60935.0,61042.0,61134.0,61255.0,61274.0,61398.0,61623.0,62150.0,62384.0,62420.0,62461.0,62595.0,62698.0,62762.0,62841.0,62886.0,62950.0,62989.0,63031.0,63158.0,63281.0,63320.0,63381.0,63412.0,63468.0,63535.0,63602.0,63691.0,63808.0,63874.0,63970.0,64015.0,64127.0,64199.0,64248.0,64317.0
5012570,72000.0,72113.0,72167.0,72235.0,72260.0,72313.0,72365.0,72397.0,72422.0,72505.0,72537.0,72573.0,72605.0,72631.0,72676.0,72716.0,72758.0,72821.0,72860.0,72916.0,72998.0,73056.0,73071.0,73125.0,73152.0,73221.0,73267.0,73323.0,73386.0,73408.0,73470.0,73515.0,73558.0,73596.0,73632.0,73685.0,73733.0,73800.0,73839.0,73892.0,73984.0,74063.0,74167.0,74183.0,74309.0,74452.0,74787.0,74898.0,74915.0,74943.0,75035.0,75105.0,75157.0,75220.0,75255.0,75304.0,75333.0,75352.0,75408.0,75463.0,75495.0,75545.0,75570.0,75617.0,75674.0,75731.0,75794.0,75878.0,75925.0,75994.0,76026.0,76106.0,76159.0,76208.0,76277.0
5012572,81900.0,81987.0,82034.0,82093.0,82113.0,82155.0,82196.0,82219.0,82237.0,82296.0,82325.0,82357.0,82385.0,82408.0,82447.0,82481.0,82516.0,82573.0,82604.0,82654.0,82727.0,82779.0,82792.0,82836.0,82856.0,82910.0,82944.0,82983.0,83027.0,83042.0,83085.0,83116.0,83147.0,83181.0,83212.0,83252.0,83288.0,83337.0,83374.0,83426.0,83505.0,83573.0,83662.0,83675.0,83779.0,83941.0,84322.0,84415.0,84429.0,84453.0,84530.0,84589.0,84636.0,84693.0,84721.0,84760.0,84784.0,84802.0,84855.0,84907.0,84934.0,84977.0,84998.0,85041.0,85093.0,85145.0,85195.0,85261.0,85298.0,85353.0,85378.0,85442.0,85485.0,85529.0,85589.0
5013223,30600.0,30682.0,30717.0,30762.0,30795.0,30864.0,30932.0,30967.0,30995.0,31087.0,31131.0,31180.0,31223.0,31258.0,31322.0,31378.0,31437.0,31509.0,31570.0,31633.0,31726.0,31792.0,31810.0,31875.0,31907.0,31992.0,32047.0,32121.0,32204.0,32233.0,32315.0,32374.0,32431.0,32481.0,32528.0,32583.0,32633.0,32701.0,32763.0,32849.0,32959.0,33053.0,33177.0,33197.0,33277.0,33475.0,33941.0,34137.0,34167.0,34195.0,34287.0,34357.0,34402.0,34458.0,34485.0,34523.0,34546.0,34563.0,34614.0,34664.0,34692.0,34737.0,34759.0,34797.0,34843.0,34889.0,34943.0,35015.0,35055.0,35114.0,35141.0,35210.0,35256.0,35307.0,35377.0
5013225,42900.0,43002.0,43050.0,43111.0,43135.0,43185.0,43233.0,43266.0,43292.0,43378.0,43414.0,43454.0,43489.0,43516.0,43568.0,43614.0,43662.0,43722.0,43764.0,43823.0,43909.0,43970.0,43987.0,44045.0,44073.0,44148.0,44203.0,44259.0,44322.0,44344.0,44406.0,44451.0,44496.0,44537.0,44576.0,44628.0,44675.0,44741.0,44780.0,44833.0,44930.0,45014.0,45124.0,45142.0,45245.0,45394.0,45744.0,45867.0,45886.0,45912.0,45998.0,46064.0,46110.0,46166.0,46198.0,46244.0,46271.0,46290.0,46347.0,46403.0,46436.0,46488.0,46514.0,46561.0,46618.0,46676.0,46744.0,46834.0,46884.0,46958.0,46992.0,47078.0,47135.0,47187.0,47260.0
5013227,54900.0,55025.0,55077.0,55142.0,55169.0,55225.0,55280.0,55314.0,55341.0,55429.0,55468.0,55512.0,55550.0,55580.0,55632.0,55678.0,55727.0,55791.0,55841.0,55902.0,55992.0,56055.0,56072.0,56130.0,56159.0,56234.0,56283.0,56342.0,56409.0,56432.0,56498.0,56545.0,56592.0,56632.0,56670.0,56723.0,56772.0,56839.0,56881.0,56939.0,57027.0,57103.0,57203.0,57219.0,57342.0,57475.0,57786.0,57909.0,57928.0,57959.0,58062.0,58142.0,58200.0,58270.0,58309.0,58365.0,58399.0,58430.0,58522.0,58612.0,58649.0,58708.0,58737.0,58791.0,58856.0,58921.0,59022.0,59156.0,59231.0,59341.0,59392.0,59520.0,59604.0,59665.0,59750.0
5013229,68400.0,68513.0,68567.0,68635.0,68660.0,68713.0,68765.0,68797.0,68822.0,68905.0,68937.0,68973.0,69005.0,69031.0,69076.0,69116.0,69158.0,69221.0,69260.0,69316.0,69398.0,69456.0,69471.0,69525.0,69552.0,69621.0,69667.0,69723.0,69786.0,69808.0,69870.0,69915.0,69958.0,69996.0,70032.0,70085.0,70133.0,70200.0,70239.0,70292.0,70384.0,70463.0,70567.0,70583.0,70709.0,70852.0,71187.0,71298.0,71315.0,71343.0,71435.0,71505.0,71557.0,71620.0,71655.0,71704.0,71733.0,71752.0,71808.0,71863.0,71895.0,71945.0,71970.0,72017.0,72074.0,72131.0,72194.0,72278.0,72325.0,72394.0,72426.0,72506.0,72559.0,72608.0,72677.0
5013231,79200.0,79287.0,79334.0,79393.0,79413.0,79455.0,79496.0,79519.0,79537.0,79596.0,79625.0,79657.0,79685.0,79708.0,79747.0,79781.0,79816.0,79873.0,79904.0,79954.0,80027.0,80079.0,80092.0,80136.0,80156.0,80210.0,80244.0,80283.0,80327.0,80342.0,80385.0,80416.0,80447.0,80481.0,80512.0,80552.0,80588.0,80637.0,80674.0,80726.0,80805.0,80873.0,80962.0,80975.0,81079.0,81241.0,81622.0,81715.0,81729.0,81753.0,81830.0,81889.0,81936.0,81993.0,82021.0,82060.0,82084.0,82102.0,82155.0,82207.0,82234.0,82277.0,82298.0,82341.0,82393.0,82445.0,82495.0,82561.0,82598.0,82653.0,82678.0,82742.0,82785.0,82829.0,82889.0
5013399,27900.0,27975.0,28013.0,28062.0,28103.0,28190.0,28275.0,28312.0,28342.0,28441.0,28486.0,28536.0,28580.0,28616.0,28682.0,28740.0,28800.0,28865.0,28916.0,29006.0,29138.0,29230.0,29252.0,29330.0,29366.0,29460.0,29525.0,29627.0,29742.0,29782.0,29895.0,29976.0,30055.0,30110.0,30162.0,30228.0,30288.0,30371.0,30449.0,30558.0,30686.0,30796.0,30941.0,30963.0,31070.0,31249.0,31670.0,31912.0,31949.0,31978.0,32073.0,32146.0,32199.0,32264.0,32293.0,32334.0,32358.0,32378.0,32438.0,32496.0,32523.0,32566.0,32587.0,32628.0,32678.0,32728.0,32781.0,32851.0,32890.0,32947.0,32974.0,33041.0,33084.0,33158.0,33261.0
5013402,52500.0,52625.0,52677.0,52742.0,52769.0,52825.0,52880.0,52914.0,52941.0,53029.0,53068.0,53112.0,53150.0,53180.0,53232.0,53278.0,53327.0,53391.0,53441.0,53502.0,53592.0,53655.0,53672.0,53730.0,53759.0,53834.0,53883.0,53942.0,54009.0,54032.0,54098.0,54145.0,54192.0,54232.0,54270.0,54323.0,54372.0,54439.0,54481.0,54539.0,54627.0,54703.0,54803.0,54819.0,54942.0,55075.0,55386.0,55509.0,55528.0,55559.0,55662.0,55742.0,55800.0,55870.0,55909.0,55965.0,55999.0,56030.0,56122.0,56212.0,56249.0,56308.0,56337.0,56391.0,56456.0,56521.0,56622.0,56756.0,56831.0,56941.0,56992.0,57120.0,57204.0,57265.0,57350.0
5013404,65700.0,65820.0,65877.0,65949.0,65975.0,66030.0,66085.0,66119.0,66146.0,66235.0,66269.0,66307.0,66340.0,66367.0,66415.0,66457.0,66501.0,66566.0,66601.0,66662.0,66751.0,66813.0,66832.0,66898.0,66930.0,67013.0,67071.0,67144.0,67227.0,67256.0,67337.0,67396.0,67453.0,67494.0,67533.0,67588.0,67638.0,67706.0,67754.0,67821.0,67924.0,68012.0,68129.0,68147.0,68253.0,68431.0,68848.0,69001.0,69025.0,69058.0,69166.0,69248.0,69308.0,69382.0,69418.0,69469.0,69500.0,69525.0,69601.0,69675.0,69711.0,69769.0,69798.0,69850.0,69913.0,69976.0,70051.0,70150.0,70205.0,70286.0,70324.0,70418.0,70480.0,70528.0,70594.0
5013406,76800.0,76887.0,76934.0,76993.0,77013.0,77055.0,77096.0,77119.0,77137.0,77196.0,77225.0,77257.0,77285.0,77308.0,77347.0,77381.0,77416.0,77473.0,77504.0,77554.0,77627.0,77679.0,77692.0,77736.0,77756.0,77810.0,77844.0,77883.0,77927.0,77942.0,77985.0,78016.0,78047.0,78081.0,78112.0,78152.0,78188.0,78237.0,78274.0,78326.0,78405.0,78473.0,78562.0,78575.0,78679.0,78841.0,79222.0,79315.0,79329.0,79353.0,79430.0,79489.0,79536.0,79593.0,79621.0,79660.0,79684.0,79702.0,79755.0,79807.0,79834.0,79877.0,79898.0,79941.0,79993.0,80045.0,80095.0,80161.0,80198.0,80253.0,80278.0,80342.0,80385.0,80429.0,80489.0
5013594,23400.0,23534.0,23558.0,23589.0,23607.0,23646.0,23684.0,23710.0,23730.0,23799.0,23831.0,23867.0,23899.0,23925.0,23970.0,24010.0,24051.0,24113.0,24160.0,24217.0,24300.0,24358.0,24373.0,24427.0,24451.0,24513.0,24564.0,24611.0,24664.0,24683.0,24735.0,24772.0,24808.0,24854.0,24897.0,24938.0,24975.0,25027.0,25071.0,25132.0,25205.0,25268.0,25351.0,25363.0,25437.0,25547.0,25805.0,26043.0,26080.0,26105.0,26187.0,26249.0,26298.0,26357.0,26379.0,26411.0,26430.0,26445.0,26490.0,26534.0,26556.0,26591.0,26608.0,26643.0,26686.0,26729.0,26779.0,26845.0,26882.0,26936.0,26961.0,27024.0,27065.0,27108.0,27168.0
5013596,35700.0,35802.0,35850.0,35911.0,35935.0,35985.0,36033.0,36066.0,36092.0,36178.0,36214.0,36254.0,36289.0,36316.0,36368.0,36414.0,36462.0,36522.0,36564.0,36623.0,36709.0,36770.0,36787.0,36845.0,36873.0,36948.0,37003.0,37059.0,37122.0,37144.0,37206.0,37251.0,37296.0,37337.0,37376.0,37428.0,37475.0,37541.0,37580.0,37633.0,37730.0,37814.0,37924.0,37942.0,38045.0,38194.0,38544.0,38667.0,38686.0,38712.0,38798.0,38864.0,38910.0,38966.0,38998.0,39044.0,39071.0,39090.0,39147.0,39203.0,39236.0,39288.0,39314.0,39361.0,39418.0,39476.0,39544.0,39634.0,39684.0,39758.0,39792.0,39878.0,39935.0,39987.0,40060.0
5013598,46500.0,46602.0,46650.0,46711.0,46735.0,46785.0,46833.0,46866.0,46892.0,46978.0,47014.0,47054.0,47089.0,47116.0,47168.0,47214.0,47262.0,47322.0,47364.0,47423.0,47509.0,47570.0,47587.0,47645.0,47673.0,47748.0,47803.0,47859.0,47922.0,47944.0,48006.0,48051.0,48096.0,48137.0,48176.0,48228.0,48275.0,48341.0,48380.0,48433.0,48530.0,48614.0,48724.0,48742.0,48845.0,48994.0,49344.0,49467.0,49486.0,49512.0,49598.0,49664.0,49710.0,49766.0,49798.0,49844.0,49871.0,49890.0,49947.0,50003.0,50036.0,50088.0,50114.0,50161.0,50218.0,50276.0,50344.0,50434.0,50484.0,50558.0,50592.0,50678.0,50735.0,50787.0,50860.0
5013600,57600.0,57731.0,57781.0,57845.0,57883.0,57962.0,58039.0,58071.0,58097.0,58183.0,58215.0,58251.0,58282.0,58308.0,58352.0,58391.0,58431.0,58492.0,58534.0,58595.0,58684.0,58747.0,58765.0,58829.0,58860.0,58941.0,58987.0,59062.0,59146.0,59176.0,59259.0,59319.0,59376.0,59415.0,59452.0,59501.0,59545.0,59606.0,59657.0,59727.0,59834.0,59926.0,60047.0,60065.0,60155.0,60329.0,60736.0,60921.0,60950.0,60996.0,61146.0,61261.0,61323.0,61399.0,61442.0,61503.0,61539.0,61577.0,61692.0,61803.0,61841.0,61901.0,61932.0,61987.0,62053.0,62120.0,62211.0,62331.0,62398.0,62496.0,62542.0,62657.0,62732.0,62788.0,62865.0
5016183,31500.0,31582.0,31617.0,31662.0,31695.0,31764.0,31832.0,31867.0,31895.0,31987.0,32031.0,32080.0,32123.0,32158.0,32222.0,32278.0,32337.0,32409.0,32470.0,32533.0,32626.0,32692.0,32710.0,32775.0,32807.0,32892.0,32947.0,33021.0,33104.0,33133.0,33215.0,33274.0,33331.0,33381.0,33428.0,33483.0,33533.0,33601.0,33663.0,33749.0,33859.0,33953.0,34077.0,34097.0,34177.0,34375.0,34841.0,35037.0,35067.0,35095.0,35187.0,35257.0,35302.0,35358.0,35385.0,35423.0,35446.0,35463.0,35514.0,35564.0,35592.0,35637.0,35659.0,35697.0,35743.0,35789.0,35843.0,35915.0,35955.0,36014.0,36041.0,36110.0,36156.0,36207.0,36277.0
5016184,64800.0,64920.0,64977.0,65049.0,65075.0,65130.0,65185.0,65219.0,65246.0,65335.0,65369.0,65407.0,65440.0,65467.0,65515.0,65557.0,65601.0,65666.0,65701.0,65762.0,65851.0,65913.0,65932.0,65998.0,66030.0,66113.0,66171.0,66244.0,66327.0,66356.0,66437.0,66496.0,66553.0,66594.0,66633.0,66688.0,66738.0,66806.0,66854.0,66921.0,67024.0,67112.0,67229.0,67247.0,67353.0,67531.0,67948.0,68101.0,68125.0,68158.0,68266.0,68348.0,68408.0,68482.0,68518.0,68569.0,68600.0,68625.0,68701.0,68775.0,68811.0,68869.0,68898.0,68950.0,69013.0,69076.0,69151.0,69250.0,69305.0,69386.0,69424.0,69518.0,69580.0,69628.0,69694.0
5016186,75600.0,75687.0,75734.0,75793.0,75813.0,75855.0,75896.0,75919.0,75937.0,75996.0,76025.0,76057.0,76085.0,76108.0,76147.0,76181.0,76216.0,76273.0,76304.0,76354.0,76427.0,76479.0,76492.0,76536.0,76556.0,76610.0,76644.0,76683.0,76727.0,76742.0,76785.0,76816.0,76847.0,76881.0,76912.0,76952.0,76988.0,77037.0,77074.0,77126.0,77205.0,77273.0,77362.0,77375.0,77479.0,77641.0,78022.0,78115.0,78129.0,78153.0,78230.0,78289.0,78336.0,78393.0,78421.0,78460.0,78484.0,78502.0,78555.0,78607.0,78634.0,78677.0,78698.0,78741.0,78793.0,78845.0,78895.0,78961.0,78998.0,79053.0,79078.0,79142.0,79185.0,79229.0,79289.0
5018785,58200.0,58331.0,58381.0,58445.0,58483.0,58562.0,58639.0,58671.0,58697.0,58783.0,58815.0,58851.0,58882.0,58908.0,58952.0,58991.0,59031.0,59092.0,59134.0,59195.0,59284.0,59347.0,59365.0,59429.0,59460.0,59541.0,59587.0,59662.0,59746.0,59776.0,59859.0,59919.0,59976.0,60015.0,60052.0,60101.0,60145.0,60206.0,60257.0,60327.0,60434.0,60526.0,60647.0,60665.0,60755.0,60929.0,61336.0,61521.0,61550.0,61596.0,61746.0,61861.0,61923.0,61999.0,62042.0,62103.0,62139.0,62177.0,62292.0,62403.0,62441.0,62501.0,62532.0,62587.0,62653.0,62720.0,62811.0,62931.0,62998.0,63096.0,63142.0,63257.0,63332.0,63388.0,63465.0
5018787,70800.0,70913.0,70967.0,71035.0,71060.0,71113.0,71165.0,71197.0,71222.0,71305.0,71337.0,71373.0,71405.0,71431.0,71476.0,71516.0,71558.0,71621.0,71660.0,71716.0,71798.0,71856.0,71871.0,71925.0,71952.0,72021.0,72067.0,72123.0,72186.0,72208.0,72270.0,72315.0,72358.0,72396.0,72432.0,72485.0,72533.0,72600.0,72639.0,72692.0,72784.0,72863.0,72967.0,72983.0,73109.0,73252.0,73587.0,73698.0,73715.0,73743.0,73835.0,73905.0,73957.0,74020.0,74055.0,74104.0,74133.0,74152.0,74208.0,74263.0,74295.0,74345.0,74370.0,74417.0,74474.0,74531.0,74594.0,74678.0,74725.0,74794.0,74826.0,74906.0,74959.0,75008.0,75077.0
5018789,80400.0,80487.0,80534.0,80593.0,80613.0,80655.0,80696.0,80719.0,80737.0,80796.0,80825.0,80857.0,80885.0,80908.0,80947.0,80981.0,81016.0,81073.0,81104.0,81154.0,81227.0,81279.0,81292.0,81336.0,81356.0,81410.0,81444.0,81483.0,81527.0,81542.0,81585.0,81616.0,81647.0,81681.0,81712.0,81752.0,81788.0,81837.0,81874.0,81926.0,82005.0,82073.0,82162.0,82175.0,82279.0,82441.0,82822.0,82915.0,82929.0,82953.0,83030.0,83089.0,83136.0,83193.0,83221.0,83260.0,83284.0,83302.0,83355.0,83407.0,83434.0,83477.0,83498.0,83541.0,83593.0,83645.0,83695.0,83761.0,83798.0,83853.0,83878.0,83942.0,83985.0,84029.0,84089.0
5018911,26100.0,26236.0,26268.0,26308.0,26332.0,26382.0,26431.0,26456.0,26476.0,26543.0,26582.0,26626.0,26664.0,26696.0,26755.0,26807.0,26861.0,26931.0,26989.0,27053.0,27147.0,27214.0,27239.0,27327.0,27358.0,27439.0,27500.0,27586.0,27683.0,27717.0,27812.0,27881.0,27948.0,28010.0,28067.0,28118.0,28165.0,28229.0,28280.0,28352.0,28455.0,28543.0,28659.0,28677.0,28775.0,28889.0,29155.0,29392.0,29429.0,29458.0,29552.0,29623.0,29676.0,29741.0,29777.0,29828.0,29859.0,29878.0,29934.0,29989.0,30024.0,30079.0,30106.0,30157.0,30219.0,30281.0,30367.0,30480.0,30543.0,30636.0,30679.0,30787.0,30858.0,30910.0,30982.0
5018913,39300.0,39402.0,39450.0,39511.0,39535.0,39585.0,39633.0,39666.0,39692.0,39778.0,39814.0,39854.0,39889.0,39916.0,39968.0,40014.0,40062.0,40122.0,40164.0,40223.0,40309.0,40370.0,40387.0,40445.0,40473.0,40548.0,40603.0,40659.0,40722.0,40744.0,40806.0,40851.0,40896.0,40937.0,40976.0,41028.0,41075.0,41141.0,41180.0,41233.0,41330.0,41414.0,41524.0,41542.0,41645.0,41794.0,42144.0,42267.0,42286.0,42312.0,42398.0,42464.0,42510.0,42566.0,42598.0,42644.0,42671.0,42690.0,42747.0,42803.0,42836.0,42888.0,42914.0,42961.0,43018.0,43076.0,43144.0,43234.0,43284.0,43358.0,43392.0,43478.0,43535.0,43587.0,43660.0
5018915,50100.0,50212.0,50262.0,50326.0,50351.0,50402.0,50452.0,50485.0,50511.0,50598.0,50632.0,50670.0,50703.0,50729.0,50778.0,50821.0,50867.0,50931.0,50977.0,51035.0,51121.0,51181.0,51198.0,51259.0,51288.0,51365.0,51413.0,51472.0,51538.0,51561.0,51626.0,51673.0,51720.0,51763.0,51804.0,51859.0,51909.0,51978.0,52020.0,52078.0,52180.0,52268.0,52384.0,52402.0,52502.0,52652.0,53003.0,53121.0,53139.0,53167.0,53260.0,53331.0,53383.0,53447.0,53483.0,53534.0,53565.0,53587.0,53652.0,53715.0,53751.0,53809.0,53838.0,53888.0,53948.0,54007.0,54083.0,54184.0,54241.0,54324.0,54363.0,54459.0,54522.0,54583.0,54668.0
5018917,62100.0,62225.0,62279.0,62347.0,62383.0,62458.0,62530.0,62563.0,62589.0,62675.0,62709.0,62746.0,62779.0,62805.0,62849.0,62888.0,62928.0,62988.0,63034.0,63092.0,63177.0,63236.0,63254.0,63317.0,63352.0,63444.0,63493.0,63566.0,63649.0,63678.0,63759.0,63818.0,63875.0,63914.0,63951.0,64004.0,64052.0,64117.0,64166.0,64235.0,64342.0,64434.0,64555.0,64574.0,64698.0,64923.0,65450.0,65684.0,65720.0,65761.0,65895.0,65998.0,66062.0,66141.0,66186.0,66250.0,66289.0,66331.0,66458.0,66581.0,66620.0,66681.0,66712.0,66768.0,66835.0,66902.0,66991.0,67108.0,67174.0,67270.0,67315.0,67427.0,67499.0,67548.0,67617.0
