tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P
5100948,45900.0,45997.0,46116.0,46296.0,46388.0,46414.0,46456.0,46602.0,46693.0,46753.0,46809.0,46854.0,46908.0,46953.0,47009.0,47038.0,47103.0,47171.0,47191.0,47209.0,47272.0,47367.0,47446.0,47517.0,47571.0,47609.0,47640.0,47672.0,47757.0,47799.0,47877.0,47933.0,48042.0,48083.0,48152.0,48231.0,48263.0,48342.0,48403.0,48471.0,48534.0,48652.0,48831.0,48913.0
5100953,75600.0,75681.0,75781.0,75932.0,76017.0,76036.0,76068.0,76156.0,76211.0,76257.0,76300.0,76334.0,76376.0,76418.0,76470.0,76497.0,76550.0,76606.0,76624.0,76639.0,76689.0,76747.0,76808.0,76863.0,76904.0,76932.0,76959.0,76988.0,77067.0,77106.0,77168.0,77213.0,77300.0,77332.0,77387.0,77450.0,77475.0,77538.0,77582.0,77631.0,77677.0,77761.0,77904.0,77970.0
5100955,84000.0,84081.0,84181.0,84332.0,84417.0,84436.0,84468.0,84556.0,84611.0,84657.0,84700.0,84734.0,84776.0,84818.0,84870.0,84897.0,84950.0,85006.0,85024.0,85039.0,85089.0,85147.0,85208.0,85263.0,85304.0,85332.0,85359.0,85388.0,85467.0,85506.0,85568.0,85613.0,85700.0,85732.0,85787.0,85850.0,85875.0,85938.0,85982.0,86031.0,86077.0,86161.0,86304.0,86370.0
5102689,29700.0,29767.0,29849.0,29974.0,30043.0,30067.0,30107.0,30312.0,30409.0,30465.0,30517.0,30558.0,30609.0,30644.0,30688.0,30711.0,30759.0,30810.0,30831.0,30849.0,30930.0,30998.0,31080.0,31154.0,31209.0,31248.0,31268.0,31290.0,31410.0,31470.0,31552.0,31611.0,31726.0,31769.0,31841.0,31925.0,31958.0,32041.0,32114.0,32197.0,32274.0,32415.0,32567.0,32637.0
5102693,47700.0,47797.0,47916.0,48096.0,48188.0,48214.0,48256.0,48402.0,48493.0,48553.0,48609.0,48654.0,48708.0,48753.0,48809.0,48838.0,48903.0,48971.0,48991.0,49009.0,49072.0,49167.0,49246.0,49317.0,49371.0,49409.0,49440.0,49472.0,49557.0,49599.0,49677.0,49733.0,49842.0,49883.0,49952.0,50031.0,50063.0,50142.0,50203.0,50271.0,50334.0,50452.0,50631.0,50713.0
5105620,56700.0,56797.0,56917.0,57099.0,57188.0,57211.0,57250.0,57434.0,57520.0,57589.0,57654.0,57705.0,57768.0,57826.0,57898.0,57936.0,57996.0,58060.0,58114.0,58160.0,58266.0,58384.0,58495.0,58595.0,58670.0,58723.0,58756.0,58792.0,58886.0,58933.0,59020.0,59082.0,59203.0,59248.0,59324.0,59412.0,59447.0,59534.0,59600.0,59675.0,59744.0,59872.0,60072.0,60164.0
5105622,65700.0,65798.0,65919.0,66101.0,66172.0,66208.0,66269.0,66515.0,66612.0,66684.0,66752.0,66805.0,66870.0,66929.0,67003.0,67043.0,67102.0,67165.0,67194.0,67218.0,67302.0,67397.0,67505.0,67602.0,67675.0,67726.0,67758.0,67792.0,67883.0,67929.0,68000.0,68051.0,68150.0,68187.0,68249.0,68321.0,68350.0,68420.0,68473.0,68533.0,68588.0,68691.0,68849.0,68922.0
5105624,78000.0,78081.0,78181.0,78332.0,78417.0,78436.0,78468.0,78556.0,78611.0,78657.0,78700.0,78734.0,78776.0,78818.0,78870.0,78897.0,78950.0,79006.0,79024.0,79039.0,79089.0,79147.0,79208.0,79263.0,79304.0,79332.0,79359.0,79388.0,79467.0,79506.0,79568.0,79613.0,79700.0,79732.0,79787.0,79850.0,79875.0,79938.0,79982.0,80031.0,80077.0,80161.0,80304.0,80370.0
5111001,22200.0,22248.0,22307.0,22396.0,22472.0,22486.0,22508.0,22609.0,22715.0,22751.0,22785.0,22812.0,22843.0,22872.0,22908.0,22927.0,22966.0,23008.0,23024.0,23037.0,23071.0,23114.0,23174.0,23228.0,23269.0,23298.0,23317.0,23338.0,23397.0,23426.0,23484.0,23526.0,23607.0,23637.0,23688.0,23747.0,23771.0,23830.0,23872.0,23919.0,23963.0,24045.0,24196.0,24266.0
5111003,31500.0,31567.0,31649.0,31774.0,31843.0,31867.0,31907.0,32112.0,32209.0,32265.0,32317.0,32358.0,32409.0,32444.0,32488.0,32511.0,32559.0,32610.0,32631.0,32649.0,32730.0,32798.0,32880.0,32954.0,33009.0,33048.0,33068.0,33090.0,33210.0,33270.0,33352.0,33411.0,33526.0,33569.0,33641.0,33725.0,33758.0,33841.0,33914.0,33997.0,34074.0,34215.0,34367.0,34437.0
5111005,40500.0,40590.0,40701.0,40870.0,40965.0,40982.0,41011.0,41113.0,41191.0,41245.0,41296.0,41336.0,41385.0,41427.0,41479.0,41507.0,41565.0,41627.0,41645.0,41660.0,41714.0,41783.0,41853.0,41916.0,41963.0,41996.0,42020.0,42045.0,42108.0,42140.0,42209.0,42258.0,42354.0,42390.0,42450.0,42520.0,42548.0,42616.0,42669.0,42729.0,42784.0,42886.0,43057.0,43135.0
5111007,49500.0,49597.0,49716.0,49896.0,49988.0,50014.0,50056.0,50202.0,50293.0,50353.0,50409.0,50454.0,50508.0,50553.0,50609.0,50638.0,50703.0,50771.0,50791.0,50809.0,50872.0,50967.0,51046.0,51117.0,51171.0,51209.0,51240.0,51272.0,51357.0,51399.0,51477.0,51533.0,51642.0,51683.0,51752.0,51831.0,51863.0,51942.0,52003.0,52071.0,52134.0,52252.0,52431.0,52513.0
5111009,58500.0,58597.0,58717.0,58899.0,58988.0,59011.0,59050.0,59234.0,59320.0,59389.0,59454.0,59505.0,59568.0,59626.0,59698.0,59736.0,59796.0,59860.0,59914.0,59960.0,60066.0,60184.0,60295.0,60395.0,60470.0,60523.0,60556.0,60592.0,60686.0,60733.0,60820.0,60882.0,61003.0,61048.0,61124.0,61212.0,61247.0,61334.0,61400.0,61475.0,61544.0,61672.0,61872.0,61964.0
5111011,67500.0,67598.0,67719.0,67901.0,67972.0,68008.0,68069.0,68315.0,68412.0,68484.0,68552.0,68605.0,68670.0,68729.0,68803.0,68843.0,68902.0,68965.0,68994.0,69018.0,69102.0,69197.0,69305.0,69402.0,69475.0,69526.0,69558.0,69592.0,69683.0,69729.0,69800.0,69851.0,69950.0,69987.0,70049.0,70121.0,70150.0,70220.0,70273.0,70333.0,70388.0,70491.0,70649.0,70722.0
5112964,23100.0,23148.0,23207.0,23296.0,23372.0,23386.0,23408.0,23509.0,23615.0,23651.0,23685.0,23712.0,23743.0,23772.0,23808.0,23827.0,23866.0,23908.0,23924.0,23937.0,23971.0,24014.0,24074.0,24128.0,24169.0,24198.0,24217.0,24238.0,24297.0,24326.0,24384.0,24426.0,24507.0,24537.0,24588.0,24647.0,24671.0,24730.0,24772.0,24819.0,24863.0,24945.0,25096.0,25166.0
5112966,33300.0,33369.0,33455.0,33585.0,33651.0,33675.0,33714.0,33879.0,33974.0,34027.0,34077.0,34116.0,34164.0,34198.0,34240.0,34262.0,34330.0,34401.0,34421.0,34439.0,34480.0,34554.0,34622.0,34683.0,34729.0,34760.0,34784.0,34809.0,34872.0,34904.0,34963.0,35005.0,35087.0,35118.0,35170.0,35230.0,35254.0,35313.0,35360.0,35413.0,35462.0,35551.0,35711.0,35784.0
5112968,42300.0,42390.0,42501.0,42670.0,42765.0,42782.0,42811.0,42913.0,42991.0,43045.0,43096.0,43136.0,43185.0,43227.0,43279.0,43307.0,43365.0,43427.0,43445.0,43460.0,43514.0,43583.0,43653.0,43716.0,43763.0,43796.0,43820.0,43845.0,43908.0,43940.0,44009.0,44058.0,44154.0,44190.0,44250.0,44320.0,44348.0,44416.0,44469.0,44529.0,44584.0,44686.0,44857.0,44935.0
5112970,51300.0,51397.0,51516.0,51696.0,51788.0,51814.0,51856.0,52002.0,52093.0,52153.0,52209.0,52254.0,52308.0,52353.0,52409.0,52438.0,52503.0,52571.0,52591.0,52609.0,52672.0,52767.0,52846.0,52917.0,52971.0,53009.0,53040.0,53072.0,53157.0,53199.0,53277.0,53333.0,53442.0,53483.0,53552.0,53631.0,53663.0,53742.0,53803.0,53871.0,53934.0,54052.0,54231.0,54313.0
5115172,24900.0,24948.0,25007.0,25096.0,25172.0,25186.0,25208.0,25309.0,25415.0,25451.0,25485.0,25512.0,25543.0,25572.0,25608.0,25627.0,25666.0,25708.0,25724.0,25737.0,25771.0,25814.0,25874.0,25928.0,25969.0,25998.0,26017.0,26038.0,26097.0,26126.0,26184.0,26226.0,26307.0,26337.0,26388.0,26447.0,26471.0,26530.0,26572.0,26619.0,26663.0,26745.0,26896.0,26966.0
5115174,35100.0,35169.0,35255.0,35385.0,35451.0,35475.0,35514.0,35679.0,35774.0,35827.0,35877.0,35916.0,35964.0,35998.0,36040.0,36062.0,36130.0,36201.0,36221.0,36239.0,36280.0,36354.0,36422.0,36483.0,36529.0,36560.0,36584.0,36609.0,36672.0,36704.0,36763.0,36805.0,36887.0,36918.0,36970.0,37030.0,37054.0,37113.0,37160.0,37213.0,37262.0,37351.0,37511.0,37584.0
5115176,44100.0,44197.0,44316.0,44496.0,44588.0,44614.0,44656.0,44802.0,44893.0,44953.0,45009.0,45054.0,45108.0,45153.0,45209.0,45238.0,45303.0,45371.0,45391.0,45409.0,45472.0,45567.0,45646.0,45717.0,45771.0,45809.0,45840.0,45872.0,45957.0,45999.0,46077.0,46133.0,46242.0,46283.0,46352.0,46431.0,46463.0,46542.0,46603.0,46671.0,46734.0,46852.0,47031.0,47113.0
5115178,53100.0,53197.0,53316.0,53496.0,53588.0,53614.0,53656.0,53802.0,53893.0,53953.0,54009.0,54054.0,54108.0,54153.0,54209.0,54238.0,54303.0,54371.0,54391.0,54409.0,54472.0,54567.0,54646.0,54717.0,54771.0,54809.0,54840.0,54872.0,54957.0,54999.0,55077.0,55133.0,55242.0,55283.0,55352.0,55431.0,55463.0,55542.0,55603.0,55671.0,55734.0,55852.0,56031.0,56113.0
5115180,61500.0,61604.0,61732.0,61926.0,62008.0,62043.0,62102.0,62339.0,62452.0,62548.0,62639.0,62711.0,62799.0,62860.0,62936.0,62976.0,63033.0,63094.0,63127.0,63155.0,63254.0,63352.0,63479.0,63593.0,63679.0,63740.0,63773.0,63809.0,63917.0,63971.0,64049.0,64105.0,64214.0,64254.0,64322.0,64401.0,64433.0,64510.0,64575.0,64648.0,64716.0,64840.0,65043.0,65137.0
5115182,71100.0,71195.0,71313.0,71491.0,71579.0,71601.0,71638.0,71735.0,71828.0,71877.0,71923.0,71959.0,72004.0,72049.0,72106.0,72136.0,72196.0,72259.0,72287.0,72311.0,72386.0,72454.0,72532.0,72602.0,72655.0,72692.0,72723.0,72755.0,72852.0,72900.0,72967.0,73015.0,73108.0,73143.0,73202.0,73270.0,73297.0,73362.0,73408.0,73459.0,73507.0,73595.0,73743.0,73811.0
5115184,81000.0,81081.0,81181.0,81332.0,81417.0,81436.0,81468.0,81556.0,81611.0,81657.0,81700.0,81734.0,81776.0,81818.0,81870.0,81897.0,81950.0,82006.0,82024.0,82039.0,82089.0,82147.0,82208.0,82263.0,82304.0,82332.0,82359.0,82388.0,82467.0,82506.0,82568.0,82613.0,82700.0,82732.0,82787.0,82850.0,82875.0,82938.0,82982.0,83031.0,83077.0,83161.0,83304.0,83370.0
5116504,62400.0,62504.0,62632.0,62826.0,62908.0,62943.0,63002.0,63239.0,63352.0,63448.0,63539.0,63611.0,63699.0,63760.0,63836.0,63876.0,63933.0,63994.0,64027.0,64055.0,64154.0,64252.0,64379.0,64493.0,64579.0,64640.0,64673.0,64709.0,64817.0,64871.0,64949.0,65005.0,65114.0,65154.0,65222.0,65301.0,65333.0,65410.0,65475.0,65548.0,65616.0,65740.0,65943.0,66037.0
5116506,73200.0,73295.0,73413.0,73591.0,73679.0,73701.0,73738.0,73835.0,73928.0,73977.0,74023.0,74059.0,74104.0,74149.0,74206.0,74236.0,74296.0,74359.0,74387.0,74411.0,74486.0,74554.0,74632.0,74702.0,74755.0,74792.0,74823.0,74855.0,74952.0,75000.0,75067.0,75115.0,75208.0,75243.0,75302.0,75370.0,75397.0,75462.0,75508.0,75559.0,75607.0,75695.0,75843.0,75911.0
5117198,64200.0,64298.0,64419.0,64601.0,64672.0,64708.0,64769.0,65015.0,65112.0,65184.0,65252.0,65305.0,65370.0,65429.0,65503.0,65543.0,65602.0,65665.0,65694.0,65718.0,65802.0,65897.0,66005.0,66102.0,66175.0,66226.0,66258.0,66292.0,66383.0,66429.0,66500.0,66551.0,66650.0,66687.0,66749.0,66821.0,66850.0,66920.0,66973.0,67033.0,67088.0,67191.0,67349.0,67422.0
